dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,3,0.0421376228332519,0,1575,1525,0,0,1575.0,1525.0,0.015604734420776367,1100,2626
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,5,0.1511576175689697,0,4700,1525,0,0,4700.0,1525.0,0.019580602645874023,1450,68406
cardio3,2,2,0.0741641521453857,0,2213,275,742,273,2213.0,380.72222222222223,0.05917954444885254,4423,2347
cardio3,2,3,0.092419147491455,0,3130,563,1649,408,2764.294117647059,1363.388888888889,0.07264852523803711,5235,52463
cardio3,2,5,0.110257863998413,0,3785,1020,2302,509,2622.1676470588236,2373.901851851852,0.0772705078125,5384,11290976
volcanoes-d4,3,2,0.0092194080352783,0,78,59,17,17,78.0,59.333333333333336,0.006227016448974609,133,79
volcanoes-d4,3,3,0.010951280593872,0,138,94,36,36,138.66666666666666,98.66666666666667,0.007147312164306641,208,299
volcanoes-d4,3,5,0.0108053684234619,0,138,94,36,36,141.11111111111111,100.0,0.007121086120605469,209,299
pitt2_3,LONG,2,0.0067682266235351,0,159,71,78,40,159.0,69.88888888888889,0.00649571418762207,375,277
pitt2_3,LONG,3,0.0082664489746093,0,241,118,116,64,274.85185185185185,94.91666666666667,0.008091211318969727,482,2048
pitt2_3,LONG,5,0.0085492134094238,0,255,127,123,69,299.34444444444443,114.98611111111111,0.008389949798583984,510,44552
grammatical_b5,1,2,0.5848731994628906,0,30103,1715,29350,708,30103.0,1681.6501057082453,3.8471622467041016,284863,700337
grammatical_b5,1,3,0.8316972255706787,0,41329,9927,40564,763,42320.9539236861,10721.442917547569,4.308462142944336,298989,275933568
grammatical_b5,1,5,30.67976975440979,0,184613,148895,183845,772,242686.1547336213,196912.61022727273,4.545697927474976,315423,19226968518304
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,2,0.1118106842041015,0,325,275,139,133,325.0,275.0,0.07994699478149414,625,326
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,3,0.2459573745727539,0,1575,1525,768,216,1575.0,1525.0,0.09553670883178711,1100,2626
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,5,1.0904123783111572,0,7825,4650,3955,216,7825.0,4650.0,0.11310553550720215,1675,68406
pitt1_4,S,2,0.0071022510528564,0,177,65,82,34,177.0,69.63157894736842,0.010985851287841797,415,301
pitt1_4,S,3,0.0078237056732177,0,223,91,101,44,354.0,114.47368421052632,0.008457422256469727,545,2325
pitt1_4,S,5,0.0078425407409667,0,224,92,101,44,304.8157894736842,100.26315789473684,0.008653640747070312,536,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,5.662222385406494,0,5050,2800,2224,281,5050.0,2710.0,3.951690912246704,10000,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,43.92037630081177,0,56890,27703,28709,304,67050.0,29196.25,5.394037485122681,15409,166751
gesture_va,P,2,0.8398106098175049,0,8256,1594,4281,398,8256.0,1586.1960784313726,0.3488287925720215,16257,8257
gesture_va,P,3,0.8450961112976074,0,24672,2024,20154,458,36226.081300813006,3760.3137254901962,0.3443131446838379,21182,349633
gesture_va,P,5,0.8567099571228027,0,24982,2125,20463,482,34615.128455284554,4239.3725490196075,0.3528470993041992,21605,275584033
connectionist_vowel,4,2,0.0331294536590576,0,1655,296,583,304,1655.0,413.5531914893617,0.045328378677368164,3307,1771
connectionist_vowel,4,3,0.0786881446838378,0,2419,420,1316,392,2339.703703703704,723.0106382978723,0.05117034912109375,3949,34280
connectionist_vowel,4,5,0.0794293880462646,0,2467,451,1364,401,1946.9666666666667,490.13936170212764,0.05361223220825195,4072,5495792
breast_cancer_wis_pro,R,2,0.1659266948699951,0,9334,964,4187,380,9334.0,1116.7479674796748,0.21711063385009766,20809,11936
breast_cancer_wis_pro,R,3,0.2132711410522461,0,11938,1357,6708,445,13980.666666666666,1817.5718157181573,0.24786853790283203,23340,608840
breast_cancer_wis_pro,R,5,0.229835033416748,0,12632,1846,7401,501,14420.245954692557,3091.069918699187,0.25264716148376465,23716,699135746
diggle_table_a2,8,2,0.0088124275207519,0,168,103,76,70,168.0,103.02,0.010239601135253906,528,529
diggle_table_a2,8,3,0.0118193626403808,0,364,184,240,194,340.38,208.19333333333333,0.012530088424682617,745,5489
diggle_table_a2,8,5,0.0149300098419189,0,505,270,381,258,404.674,283.6166666666667,0.01645684242248535,873,242825
page,5,2,0.0307941436767578,0,781,173,244,184,781.0,258.375,0.02802753448486328,1560,821
page,5,3,0.0396583080291748,0,1133,287,590,300,1509.8125,590.6875,0.03356170654296875,1922,10701
page,5,5,0.0435285568237304,0,1267,380,724,343,2131.4765625,1057.49921875,0.03805971145629883,2132,760099
steel-plates-fault,2,2,0.1450529098510742,0,5784,894,3352,466,5784.0,1043.25,0.15882158279418945,11985,6442
steel-plates-fault,2,3,0.218562364578247,0,9156,2042,6496,661,8747.135714285714,8344.414814814814,0.19552016258239746,14215,240578
steel-plates-fault,2,5,0.297137975692749,0,11390,2570,8684,862,15826.816190476191,23872.77,0.21687746047973633,16112,147043850
mechanical,4,2,0.0230088233947753,0,381,256,155,145,381.0,277.3125,0.0206911563873291,810,466
mechanical,4,3,0.0504515171051025,0,1316,594,717,263,1614.5625,1121.8125,0.027542591094970703,1308,4526
mechanical,4,5,0.0610628128051757,0,1606,800,973,302,4010.165625,2302.0125,0.032883644104003906,1625,174437
OnlineShoppersIntention,True,2,0.1628327369689941,0,3250,456,1362,297,3250.0,486.6666666666667,0.12475061416625977,7200,4096
OnlineShoppersIntention,True,3,0.2636959552764892,0,5338,1383,3039,423,5147.692307692308,2205.5555555555557,0.14724373817443848,8400,121576
OnlineShoppersIntention,True,5,0.511955738067627,0,8680,4420,5938,486,6639.5641025641025,8382.574074074073,0.16719436645507812,9563,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1843910217285156,0,5050,4600,2264,355,5050.0,4600.0,0.1587979793548584,10000,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,3.4716873168945312,0,125050,4600,68469,355,125050.0,4600.0,0.2779092788696289,18900,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,3.462322950363159,0,125050,4600,68469,355,125050.0,4600.0,0.2790982723236084,18997,79375496
glass,3,2,0.0117561817169189,0,382,220,174,137,382.0,219.9375,0.013745307922363281,811,497
glass,3,3,0.0218760967254638,0,1021,341,675,240,1013.6875,396.75,0.01656317710876465,1145,4992
glass,3,5,0.0232372283935546,0,1089,405,743,264,1587.428125,689.709375,0.01903676986694336,1286,206368
molecular_promoter,+,2,0.3918726444244385,0,25879,427,9894,442,25879.0,424.0659340659341,0.48398661613464355,51530,26107
molecular_promoter,+,3,0.3928525447845459,0,26245,476,10260,495,26099.927983539095,831.2939560439561,0.5111675262451172,52534,1975583
molecular_promoter,+,5,0.3975379467010498,0,26254,480,10269,499,25912.979938271605,392.88461538461536,0.5033688545227051,52249,5024313128
blood,1,2,0.0072486400604248,0,136,97,46,46,136.0,96.0,0.005781650543212891,241,137
blood,1,3,0.0100235939025878,0,281,178,102,84,316.0,181.55555555555554,0.006890773773193359,380,697
blood,1,5,0.0106112957000732,0,306,203,114,96,337.8333333333333,195.16666666666666,0.007216691970825195,407,2517
weight,B,2,1.051807880401611,0,68852,525,48830,391,68852.0,648.091684434968,1.9882311820983887,216821,172579
weight,B,3,1.0636796951293943,0,69214,607,49192,476,68965.1700074239,819.2857142857143,2.0559465885162354,217365,33710824
weight,B,5,1.068208932876587,0,69297,690,49275,518,68993.70972531552,1134.009239516702,2.0612854957580566,217681,575871962176
ozone1,1,2,0.6264286041259766,0,32926,818,13093,467,32926.0,943.1578947368421,0.8763697147369385,72961,41042
ozone1,1,3,0.7449984550476074,0,36992,2517,17159,583,34902.61538461538,3254.0818713450294,0.8790662288665771,74231,3899182
ozone1,1,5,2.1632046699523926,0,61170,23114,41337,648,54171.928205128206,52837.83859649123,0.9132795333862305,76160,15671998629
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3498854637145996,0,325,275,0,0,325.0,275.0,0.20671916007995605,625,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.696265697479248,0,1575,1525,0,0,1575.0,1525.0,0.25301122665405273,1100,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,2.609743356704712,0,7825,4650,0,0,7825.0,4650.0,0.2989068031311035,1675,68406
ionosphere,b,2,0.1509122848510742,0,8256,297,3571,357,8256.0,341.96078431372547,0.1880817413330078,16257,8257
ionosphere,b,3,0.1650304794311523,0,8855,354,4169,409,8366.829268292682,488.7843137254902,0.1886279582977295,17029,349633
ionosphere,b,5,0.1580078601837158,0,8882,356,4196,410,8999.414634146342,1558.1699346405228,0.19401335716247559,17279,275584033
grammatical_b7,1,2,0.7121822834014893,0,33569,1007,32734,919,33569.0,961.0295670538543,4.071059703826904,301666,701521
grammatical_b7,1,3,0.8723561763763428,0,41773,8054,40937,1067,41582.47357065804,8867.331045406547,4.494873523712158,308788,276633905
grammatical_b7,1,5,59.53871941566467,0,359011,321335,358175,1134,391865.4746494067,372230.3417370644,4.6124536991119385,319365,19308438255017
wine_quality,4,2,0.043473482131958,0,1081,599,440,237,1081.0,805.0,0.04943442344665527,2071,1082
wine_quality,4,3,0.1628041267395019,0,4624,912,3187,312,6197.222222222223,1464.5462962962963,0.057209014892578125,3282,16262
wine_quality,4,5,0.169086217880249,0,4831,1033,3385,322,11939.097685185185,4147.091666666666,0.06462335586547852,3739,1550201
VehicleCouponRecommendation,0,2,0.1729881763458252,0,4186,1063,1798,308,4186.0,956.7638888888889,0.1437206268310547,8191,4187
VehicleCouponRecommendation,0,3,0.4390475749969482,0,11991,3513,6068,415,13493.958333333334,6838.69212962963,0.18456602096557617,10685,125672
VehicleCouponRecommendation,0,5,1.2697830200195312,0,22426,11273,11580,474,26736.80625,80058.57708333334,0.20614242553710938,11927,49302800
auto7_2,class3,2,0.0196931362152099,0,780,643,348,218,780.0,697.5967741935484,0.024353981018066406,1483,781
auto7_2,class3,3,0.1436781883239746,0,6167,1293,3364,328,7423.209677419355,3914.6774193548385,0.036582231521606445,2734,9920
auto7_2,class3,5,0.1570415496826172,0,6678,1522,3807,352,18395.901612903224,4507.508870967742,0.04250025749206543,3253,667928
wave,0,2,0.1310305595397949,0,3570,492,1701,413,3570.0,747.223880597015,0.10674929618835449,6973,3571
wave,0,3,0.1651613712310791,0,4748,673,2867,413,6758.127659574468,1034.1194029850747,0.13151907920837402,8775,98855
wave,0,5,0.1656312942504882,0,4939,727,3058,413,9216.408510638297,1368.2701492537315,0.13717126846313477,9110,32900372
cnae9,4,2,7.494702577590942,0,415418,368454,295024,838,415418.0,372540.768175583,19.839269638061523,1658021,1662577
grammatical_a9,1,2,0.2539048194885254,0,9577,2447,8931,528,9577.0,2424.98426023085,2.3558287620544434,154831,711029
grammatical_a9,1,3,1.073444366455078,0,47098,19168,46452,559,42642.42336548767,17901.89576775096,2.88824462890625,190404,282279309
grammatical_a9,1,5,163.5478012561798,0,454330,415856,453684,568,461525.5878885316,362689.926023085,3.317888021469116,219586,19970188734787
teaching,2,2,0.0077941417694091,0,195,47,72,21,195.0,43.04255319148936,0.0193023681640625,987,1771
teaching,2,3,0.0081932544708251,0,214,59,78,25,208.01234567901236,58.234042553191486,0.01584649085998535,1135,34280
teaching,2,5,0.0083706378936767,0,214,59,78,25,203.1851851851852,48.1063829787234,0.01536870002746582,1120,5495792
auto6_1,class8,2,0.219696044921875,0,12090,2635,5641,418,12090.0,4245.0,0.27340054512023926,24025,12091
auto6_1,class8,3,0.6761507987976074,0,29366,3146,21840,454,70694.65544871795,4833.333333333333,0.3805654048919678,32231,620776
auto6_1,class8,5,0.6766417026519775,0,29417,3151,21891,456,91806.57451923077,6220.625,0.4044985771179199,33964,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,60.05484366416931,0,5050,4600,2314,357,5050.0,4600.0,35.17649292945862,5644,5051
ozone8,1,2,1.4676692485809326,0,30914,829,14962,500,30914.0,919.1228070175439,1.7365031242370605,70681,41042
ozone8,1,3,0.7170147895812988,0,34606,2695,18654,610,34142.3717948718,3767.6783625730995,0.8773658275604248,72416,3899182
ozone8,1,5,1.777266502380371,0,54144,21117,38192,663,65500.38205128205,69238.3730994152,0.9046781063079834,73937,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0142412185668945,0,10,8,0,0,10.0,8.0,0.008911848068237305,13,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0152015686035156,0,10,8,0,0,10.0,8.0,0.00811624526977539,13,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0141823291778564,0,10,8,0,0,10.0,8.0,0.008136749267578125,13,11
bach, C#d,2,0.0219888687133789,0,280,164,208,171,280.0,157.3846153846154,0.025922298431396484,1057,1226
bach, C#d,3,0.0424227714538574,0,944,450,872,340,617.3333333333334,444.79487179487177,0.03396725654602051,1476,19650
bach, C#d,5,0.1107072830200195,0,2121,1242,2049,623,1632.0598290598289,1419.611111111111,0.040557146072387695,1837,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,60.0855598449707,0,80200,76400,38263,210,80200.0,76400.0,26.02630352973938,79402,80201
polish_bankruptcy_1year,1,2,1.7016119956970217,0,32387,840,13123,403,32387.0,820.5196078431372,0.9494562149047852,64771,32897
polish_bankruptcy_1year,1,3,0.8250603675842285,0,35827,2147,16563,523,34598.45652173913,2868.498366013072,0.8282260894775391,66511,2796417
polish_bankruptcy_1year,1,5,0.9852170944213868,0,39780,4534,20516,607,40474.53025362319,23362.33480392157,0.8311676979064941,67280,8987138113
coil2000,1,2,2.074316024780273,0,68915,3992,31820,722,68915.0,4625.0,3.384899854660034,240500,211576
coil2000,1,3,5.4853129386901855,0,133944,27849,67773,1003,130654.80333333333,54311.49358974359,3.6430587768554688,255375,45771376
robot2,back_col,2,0.0112936496734619,0,353,244,151,133,353.0,288.95454545454544,0.02170538902282715,703,407
robot2,back_col,3,0.0564875602722168,0,1251,352,782,223,1353.6060606060605,593.8636363636364,0.016731977462768555,1132,3683
robot2,back_col,5,0.0592091083526611,0,1297,374,828,235,2153.440909090909,784.284090909091,0.017792701721191406,1258,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0236971378326416,0,630,552,269,197,630.0,561.25,0.022389650344848633,1225,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1439807415008545,0,4799,2891,2441,257,4773.958333333333,3955.0,0.03594541549682617,2229,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.3514821529388428,0,9039,3000,5358,257,20536.697916666668,5618.802083333333,0.04589223861694336,3025,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0041992664337158,0,10,8,0,0,10.0,8.0,0.002128124237060547,13,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0039741992950439,0,10,8,0,0,10.0,8.0,0.0017664432525634766,13,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0040571689605712,0,10,8,0,0,10.0,8.0,0.001768350601196289,13,11
auto6_3,class1,2,0.1980459690093994,0,12090,1017,5586,480,12090.0,1787.5,0.26475071907043457,24025,12091
auto6_3,class1,3,0.255946397781372,0,14704,1319,8169,527,18146.923076923078,2180.4166666666665,0.3031768798828125,27531,620776
auto6_3,class1,5,0.2570362091064453,0,14754,1327,8219,527,20521.478365384617,2199.7395833333335,0.3060121536254883,27640,722277712
grammatical_b1,1,2,1.517747163772583,0,85865,1640,80897,738,85865.0,1657.6663190823774,6.282215356826782,493577,719401
grammatical_b1,1,3,1.699061393737793,0,94498,6421,89530,807,96130.92261270856,7806.877302745916,6.736690998077393,501614,287281600
grammatical_b1,1,5,7.312918186187744,0,144285,53148,139317,819,162604.78984735534,69864.55272853667,6.756328582763672,506020,20563990681840
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0484325885772705,0,1275,1162,567,262,1275.0,1158.75,0.05357623100280762,2500,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.4362108707427978,0,15749,7333,8065,305,15553.333333333334,10929.166666666666,0.07470583915710449,4671,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,1.6062464714050293,0,31168,8103,17891,307,66741.6875,16377.552083333334,0.09535813331604004,6153,2369936
volcanoes-a1,4,2,0.0068976879119873,0,67,41,22,22,67.0,42.77777777777778,0.005106449127197266,122,79
volcanoes-a1,4,3,0.0075139999389648,0,89,60,41,41,95.51851851851852,65.18518518518519,0.005049705505371094,175,299
volcanoes-a1,4,5,0.0072202682495117,0,89,60,41,41,91.24074074074073,57.851851851851855,0.005129337310791016,169,299
vert3,NO,2,0.0096104145050048,0,277,157,128,115,277.0,192.47368421052633,0.008532285690307617,530,301
vert3,NO,3,0.0157632827758789,0,686,224,456,157,838.6842105263158,318.36842105263156,0.01188802719116211,818,2325
vert3,NO,5,0.0163788795471191,0,711,238,481,170,1107.1587719298245,318.67105263157896,0.012264490127563477,891,55455
CongressionalVotingRecords_UCI_,republican,2,0.022423505783081,0,1129,169,477,211,1129.0,277.67105263157896,0.026762008666992188,2210,1177
CongressionalVotingRecords_UCI_,republican,3,0.0606801509857177,0,1614,332,962,338,1503.3508771929824,475.359649122807,0.03194785118103027,2557,18473
CongressionalVotingRecords_UCI_,republican,5,0.0677621364593505,0,1827,417,1175,393,2755.9627192982457,1381.1197368421053,0.035250186920166016,2796,1925357
pitt2_2,WOOD,2,0.006589651107788,0,114,51,48,27,114.0,62.22222222222222,0.006217002868652344,309,277
pitt2_2,WOOD,3,0.0070557594299316,0,158,76,73,40,207.07407407407408,98.77777777777777,0.007364034652709961,424,2048
pitt2_2,WOOD,5,0.0072894096374511,0,162,78,76,41,212.38888888888889,90.41666666666667,0.007638216018676758,426,44552
statlog_vehicle,opel,2,0.0766887664794921,0,2628,364,1044,302,2628.0,517.2631578947369,0.0606386661529541,5113,2629
statlog_vehicle,opel,3,0.0931880474090576,0,3547,683,1912,403,3529.6216216216217,1364.0,0.07552003860473633,6090,62269
statlog_vehicle,opel,5,0.1248154640197753,0,4721,1798,3086,447,3446.2054054054056,2500.2736842105264,0.0808722972869873,6405,15082603
pitt2_1,DECK,2,0.0070931911468505,0,159,71,76,39,159.0,68.0,0.006984710693359375,375,277
pitt2_1,DECK,3,0.0085506439208984,0,236,117,108,58,309.48148148148147,151.26851851851853,0.00808095932006836,497,2048
pitt2_1,DECK,5,0.008594274520874,0,247,124,111,60,343.48148148148147,135.09490740740742,0.00885009765625,539,44552
grammatical_a8,1,2,0.6988317966461182,0,36170,664,34745,741,36170.0,702.7232142857143,4.204808473587036,315350,708646
grammatical_a8,1,3,0.7393584251403809,0,38331,1471,36906,772,37942.163805436336,1598.0260854341736,4.4723217487335205,318481,280860826
grammatical_a8,1,5,0.8405680656433105,0,41572,4590,40147,775,40625.42623390558,4704.647715336135,4.502177000045776,320324,19803075833479
grammatical_a6,1,2,0.3312368392944336,0,12521,1380,11742,716,12521.0,1368.8718619246863,2.815227508544922,180446,715807
grammatical_a6,1,3,0.7341556549072266,0,31282,17625,30503,876,28397.832621082624,16975.706415620643,3.090343713760376,197471,285130587
grammatical_a6,1,5,469.0086166858673,0,1307432,1266062,1306653,979,1664746.4991631054,1662834.4328190377,3.5381393432617188,230823,20307799058106
auto6_2,class5,2,0.219517707824707,0,12090,994,5726,233,12090.0,4040.0,0.321624755859375,24025,12091
auto6_2,class5,3,0.3030233383178711,0,14301,1071,7823,251,83326.16185897436,5573.75,0.3922305107116699,33081,620776
auto6_2,class5,5,0.303959846496582,0,14309,1072,7831,251,43495.260416666664,3169.6875,0.39028310775756836,30753,722277712
auto1,class1,2,0.0228540897369384,0,820,786,405,231,820.0,793.125,0.026285886764526367,1600,821
auto1,class1,3,0.2122282981872558,0,9515,5672,4973,373,9373.125,7403.75,0.04215550422668457,3036,10701
auto1,class1,5,1.5518090724945068,0,35850,10557,23851,480,173225.46875,57173.958333333336,0.06622123718261719,4795,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,5.8267982006073,0,5050,4600,2297,361,5050.0,4600.0,4.042121171951294,10000,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,91.18923592567444,0,125050,65069,61808,361,125050.0,64412.5,6.296936273574829,18900,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,1084.719973564148,0,312437,65069,157401,361,639125.0,63193.75,7.302917242050171,22809,79375496
heart_cleverland,3,2,0.0812530517578125,0,822,310,373,218,822.0,453.3333333333333,0.1111140251159668,1641,904
heart_cleverland,3,3,0.338456392288208,0,1852,436,1317,325,1931.8989898989898,703.6363636363636,0.028124570846557617,2169,12384
heart_cleverland,3,5,0.0700979232788086,0,2030,525,1495,374,4305.484848484848,1658.5353535353536,0.03279709815979004,2539,974982
analcatdata_boxing1,1,2,0.00791597366333,0,234,31,64,14,234.0,33.71052631578947,0.006598711013793945,484,301
analcatdata_boxing1,1,3,0.0078942775726318,0,234,31,64,14,234.0,34.26315789473684,0.00706791877746582,498,2325
analcatdata_boxing1,1,5,0.0079469680786132,0,234,31,64,14,234.0,34.26315789473684,0.006981372833251953,496,2325
qsar,RB,2,0.1806778907775879,0,6569,696,2622,371,6569.0,753.8529411764706,0.16945624351501465,14479,8257
qsar,RB,3,0.2846121788024902,0,11922,4227,7526,585,10838.439024390244,5427.666666666667,0.20474886894226074,16632,349633
qsar,RB,5,4.391747236251831,0,69171,48055,62705,1077,50395.69756097561,104340.34411764705,0.22101521492004395,17670,275584033
internet,ad.,2,27.869198322296143,0,1378419,1209613,823533,900,1378419.0,1215374.960918114,20.480531454086304,1669398,4831387
robot4,normal,2,0.0110070705413818,0,259,164,105,104,259.0,194.5,0.06223797798156738,595,407
robot4,normal,3,0.0200138092041015,0,786,225,490,198,634.8333333333334,358.1666666666667,0.014706134796142578,854,3683
robot4,normal,5,0.0226588249206542,0,840,262,544,238,978.35,543.9166666666666,0.017240047454833984,955,122438
mw1,2,2,0.0994365215301513,0,6912,577,2669,366,6912.0,555.75,0.15164709091186523,14626,8002
mw1,2,3,0.1597764492034912,0,10939,3644,6683,551,10529.7375,5144.295,0.17839932441711426,16234,333502
mw1,2,5,4.356310844421387,0,74609,62357,70347,840,39901.344375,80920.03725,0.18951725959777832,16661,254565277
polish_bankruptcy_5year,1,2,0.679861307144165,0,32386,868,10137,424,32386.0,968.0637254901961,0.7625133991241455,64770,32641
polish_bankruptcy_5year,1,3,0.7773361206054688,0,36981,2943,14732,611,34565.70652173913,3968.9575163398695,0.7976386547088623,66241,2763776
polish_bankruptcy_5year,1,5,2.84334135055542,0,70806,34445,48557,809,61075.50706521739,60222.88120915033,0.8172140121459961,67740,8812312832
grammatical_b8,1,2,0.7790107727050781,0,43366,723,42610,531,43366.0,704.338141025641,4.5161309242248535,340471,686207
grammatical_b8,1,3,0.8040781021118164,0,44366,1168,43597,593,43711.536026200876,917.9246794871794,4.7807841300964355,343088,267621512
grammatical_b8,1,5,0.8162338733673096,0,44849,1611,44074,607,45353.012172489085,1810.2547275641025,4.864121675491333,345158,18270601185176
heart_va,3,2,0.0585591793060302,0,58,39,25,22,58.0,34.5,0.010252237319946289,121,92
heart_va,3,3,0.008352518081665,0,91,68,40,34,86.83333333333334,57.0,0.004033803939819336,165,378
heart_va,3,5,0.0082192420959472,0,100,77,43,37,102.95833333333334,70.375,0.004503488540649414,199,1093
volcanoes-b5,4,2,0.0135512351989746,0,78,56,20,20,78.0,57.333333333333336,0.00612330436706543,133,79
volcanoes-b5,4,3,0.0141384601593017,0,128,89,37,37,129.77777777777777,81.33333333333333,0.0073277950286865234,203,299
volcanoes-b5,4,5,0.0122654438018798,0,128,89,37,37,133.77777777777777,85.33333333333333,0.00734257698059082,204,299
wilt,w,2,0.025364875793457,0,210,158,78,78,210.0,155.0,0.009523153305053711,400,211
wilt,w,3,0.0265944004058837,0,648,245,308,179,696.4583333333334,435.4166666666667,0.013082504272460938,648,1351
wilt,w,5,0.0241625308990478,0,678,255,338,186,1070.7291666666667,649.3333333333334,0.015398263931274414,788,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1844146251678466,0,325,275,144,134,325.0,275.0,0.0806434154510498,625,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.6353499889373779,0,1575,1275,775,225,1575.0,1383.3333333333333,0.09703755378723145,1100,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.5646181106567383,0,4021,2741,2079,234,4293.125,2480.2083333333335,0.11280989646911621,1469,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0213136672973632,0,325,275,136,132,325.0,275.0,0.021472692489624023,625,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0570795536041259,0,1575,1525,782,218,1575.0,1525.0,0.023348331451416016,1100,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1690719127655029,0,4700,1530,2493,218,5550.0,2665.625,0.02958083152770996,1552,68406
mfeat-karhunen,8,2,1.1194822788238523,0,31631,491,13132,348,31631.0,584.4362745098039,0.7386312484741211,64006,32897
mfeat-karhunen,8,3,0.6461501121520996,0,32215,535,13716,383,31871.541666666668,631.1911764705883,0.7881560325622559,65090,2796417
mfeat-karhunen,8,5,0.6510660648345947,0,32221,536,13722,384,31798.560688405796,785.2977941176471,0.7812976837158203,65194,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0041208267211914,0,7,5,4,4,7.0,5.5,0.0034046173095703125,10,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0039911270141601,0,7,5,4,4,7.0,5.0,0.0016930103302001953,10,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0042695999145507,0,7,5,4,4,7.0,4.5,0.0018093585968017578,10,11
Iris_UCI_,Iris-virginica,2,0.00606369972229,0,82,34,42,27,82.0,32.0,0.0038874149322509766,181,137
Iris_UCI_,Iris-virginica,3,0.0064055919647216,0,98,40,55,32,105.33333333333333,37.833333333333336,0.00496983528137207,230,697
Iris_UCI_,Iris-virginica,5,0.0064766407012939,0,98,40,55,32,106.91666666666667,39.666666666666664,0.0049741268157958984,230,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0139157772064208,0,7,5,4,4,7.0,5.5,0.007688045501708984,10,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0136475563049316,0,7,5,4,4,7.0,4.5,0.00836181640625,10,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0144522190093994,0,7,5,4,4,7.0,4.5,0.008375167846679688,10,11
