dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
breast_tissue,gla,3,0.0124957561492919,0,475,159,221,106,474.58125,144.495,0.03143620491027832,2997,7807
breast_tissue,gla,5,0.013901948928833,0,540,214,284,150,571.303125,226.791,0.03611636161804199,3267,443704
flare, B,2,0.0107274055480957,0,231,170,90,84,231.0,169.6,0.02623915672302246,1941,862
flare, B,3,0.0220973491668701,0,849,335,374,207,919.875,342.5,0.042905569076538086,3317,11522
flare, B,5,0.0320343971252441,0,1295,531,820,344,1487.9041666666667,788.83,0.0506746768951416,3775,862190
banana,1,2,0.0063350200653076,0,36,24,13,13,36.0,24.0,0.011609077453613281,708,37
banana,1,3,0.0063471794128417,0,36,24,13,13,36.0,24.0,0.011520147323608398,708,37
banana,1,5,0.006484031677246,0,36,24,13,13,36.0,24.0,0.011547088623046875,708,37
polish_bankruptcy_2year,1,2,0.7765564918518066,0,31881,1003,13178,398,31881.0,1241.1,0.3227064609527588,25355,32641
polish_bankruptcy_2year,1,3,0.8717656135559082,0,35450,1986,16747,496,35283.0,4044.6,0.347337007522583,26083,2763776
polish_bankruptcy_2year,1,5,1.0190770626068115,0,38578,4336,19875,575,40155.3675,15041.04,0.36992335319519043,26389,8812312832
polish_bankruptcy_3year,1,2,0.8273401260375977,0,32133,1251,13844,422,32133.0,1123.32,0.3494913578033447,25455,32641
polish_bankruptcy_3year,1,3,1.019819736480713,0,38341,3581,20050,513,37608.34166666667,6900.153333333334,0.3655107021331787,26328,2763776
polish_bankruptcy_3year,1,5,3.487504720687866,0,69920,31949,51629,560,38962.52416666667,48347.98375,0.39131689071655273,26686,8812312832
qualitative,B,2,0.0076920986175537,0,154,95,60,52,154.0,93.67,0.02217411994934082,1618,172
qualitative,B,3,0.0108325481414794,0,321,161,189,127,377.3020833333333,171.81333333333333,0.028667211532592773,2472,988
qualitative,B,5,0.0122034549713134,0,372,189,240,159,414.23104166666667,196.09641666666667,0.034386396408081055,2656,12616
mfeat-morphological,8,2,0.0097615718841552,0,192,101,42,39,192.0,104.215,0.02241373062133789,1821,232
mfeat-morphological,8,3,0.0132880210876464,0,351,187,121,109,357.2604166666667,183.50833333333333,0.030874252319335938,2542,1562
mfeat-morphological,8,5,0.0156898498535156,0,445,234,201,159,492.9560416666667,264.0366666666667,0.037198543548583984,2918,27896
fourclass,1,2,0.0049793720245361,0,36,19,12,12,36.0,18.52,0.009662628173828125,708,37
fourclass,1,3,0.0048637390136718,0,36,19,12,12,36.0,19.48,0.009632587432861328,708,37
fourclass,1,5,0.0048229694366455,0,36,19,12,12,36.0,18.8,0.009998083114624023,708,37
liver,1,2,0.0101854801177978,0,300,244,131,122,300.0,241.8,0.026653766632080078,2324,301
liver,1,3,0.0263855457305908,0,1312,339,634,165,1419.65,378.84,0.04277777671813965,4048,2325
liver,1,5,0.0273094177246093,0,1342,346,661,167,1488.7625,387.63,0.04453253746032715,4192,55455
badges2,1,2,0.0116617679595947,0,355,263,181,138,355.0,263.38,0.03083491325378418,2530,466
badges2,1,3,0.029022216796875,0,1460,419,872,291,1665.5083333333334,538.85,0.04822111129760742,4263,4526
badges2,1,5,0.0329213142395019,0,1623,492,997,353,1700.7166666666667,564.4491666666667,0.051863670349121094,4410,174437
kc1-binary,1,2,0.393589973449707,0,26625,1412,18200,393,26625.0,1845.75,0.23901820182800293,23190,42196
kc1-binary,1,3,0.5770370960235596,0,34726,6658,25395,467,32591.583333333332,10887.433333333332,0.27060484886169434,24418,4065076
kc1-binary,1,5,10.495849609375,0,105258,76455,82454,528,62360.339583333334,104457.49,0.3002591133117676,25152,16803008524
tao,black,2,0.0052316188812255,0,36,22,12,12,36.0,21.8,0.010603666305541992,708,37
tao,black,3,0.0052738189697265,0,36,22,12,12,36.0,22.12,0.010110139846801758,708,37
tao,black,5,0.005054235458374,0,36,22,12,12,36.0,22.6,0.010028362274169922,708,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.97845935821533,0,5050,2800,2327,325,5050.0,2746.0,50.64007210731506,10000,5051
breast_cancer_wis_pro2,R,2,0.2063410282135009,0,8796,928,3938,339,8796.0,910.14,1.0243990421295166,13250,11326
breast_cancer_wis_pro2,R,3,0.1685695648193359,0,11313,1320,6372,404,13108.825,2211.44,0.15395355224609375,14485,562626
breast_cancer_wis_pro2,R,5,0.1878082752227783,0,12007,1809,7065,460,12974.9275,3224.628,0.15442323684692383,14568,612422931
soybean_small,D3,2,0.0140759944915771,0,493,199,313,165,493.0,201.3,0.03821587562561035,2958,1712
soybean_small,D3,3,0.0251188278198242,0,1204,334,1013,336,1395.0625,364.9,0.0506746768951416,4055,32568
soybean_small,D3,5,0.0345921516418457,0,1686,796,1495,428,2121.74375,1206.8525,0.06099128723144531,4496,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0064818859100341,0,10,8,0,0,10.0,8.0,0.006215095520019531,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052573680877685,0,10,8,0,0,10.0,8.0,0.006102561950683594,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051944255828857,0,10,8,0,0,10.0,8.0,0.006329059600830078,304,11
semeion,8,2,2.7619707584381104,0,92318,15226,55399,762,92318.0,19942.065,0.5591859817504883,43312,131329
semeion,8,3,19.987120866775516,0,694498,118950,655606,1443,981063.0,410695.285,0.7000548839569092,52043,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.250009536743164,0,80200,415,41287,167,80200.0,420.0,0.39781904220581055,40300,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2634103298187256,0,80200,415,41287,167,80200.0,410.0,0.39615893363952637,40301,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.2628374099731443,0,80200,415,41287,167,80200.0,420.0,0.4190948009490967,40300,84280006981
molecular_splice,IE,2,0.5856554508209229,0,27316,594,13007,448,27316.0,729.29,0.3083934783935547,23488,41617
molecular_splice,IE,3,0.6043519973754883,0,27616,722,13307,545,27406.2875,1270.2383333333332,0.3231687545776367,24071,3981553
molecular_splice,IE,5,0.6022014617919922,0,27645,749,13336,562,27575.455208333333,914.9133333333333,0.3218362331390381,23831,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0387191772460937,0,1900,1830,1832,234,1900.0,1830.0,0.09114408493041992,6030,8516
audiology_std,cochlear_noise_and_heredity,3,0.665045976638794,0,36120,36050,36052,397,36120.0,36050.0,0.17356657981872559,11830,366276
automobile,-1,2,0.0394835472106933,0,2387,322,1141,283,2387.0,359.04,0.07447624206542969,6809,5996
automobile,-1,3,0.0565738677978515,0,3417,576,2144,422,3189.116666666667,683.8533333333334,0.08343029022216797,7489,215930
automobile,-1,5,0.07513427734375,0,4255,1115,2976,539,4044.2166666666667,2624.9983333333334,0.09007072448730469,7801,122607452
volcanoes-d2,3,2,0.0098540782928466,0,78,55,17,17,78.0,54.06,0.018672943115234375,1112,79
volcanoes-d2,3,3,0.0109839439392089,0,125,86,36,36,134.1,87.72,0.02758049964904785,1730,299
volcanoes-d2,3,5,0.0110814571380615,0,125,86,36,36,133.475,88.56,0.026383161544799805,1739,299
grammatical_a2,1,2,0.2758693695068359,0,11929,1001,11175,765,11929.0,1071.63,0.2847015857696533,15798,718202
grammatical_a2,1,3,0.4838223457336426,0,21333,7615,20579,826,20368.6375,9745.365,0.5099003314971924,17013,286563398
grammatical_a2,1,5,36.70718479156494,0,232134,215015,231380,852,254337.0225,399286.496,0.5383789539337158,18703,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.152305841445923,0,325,275,0,0,325.0,275.0,3.2542150020599365,2425,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.832662105560303,0,1575,1525,0,0,1575.0,1525.0,4.770183086395264,4325,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,26.97148466110229,0,7825,4650,0,0,7825.0,4650.0,6.542398452758789,6625,68406
analcatdata_authorship,4,2,0.4891407489776611,0,30403,445,14271,514,30403.0,600.24,0.41942811012268066,24768,36047
analcatdata_authorship,4,3,0.5214114189147949,0,31106,580,14974,621,30699.225,1553.08,0.2937815189361572,25131,3208363
analcatdata_authorship,4,5,0.5391275882720947,0,31223,658,15091,665,30514.46875,2336.0365,0.291851282119751,25087,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.017142057418823,0,1130,990,811,138,1130.0,988.175,20.74836754798889,4649,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.7296657562256,0,11595,990,9658,138,11524.833333333334,987.705,33.19022083282471,8552,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.79801034927368,0,11595,990,9658,138,11556.166666666666,989.585,33.335073471069336,8560,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0291998386383056,0,561,493,244,182,561.0,490.38,0.5802457332611084,3233,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1129519939422607,0,4067,3424,1973,238,4035.35,3650.24,0.08697247505187988,5915,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.549429178237915,0,13342,3841,7615,238,17332.3390625,4348.465,0.11197948455810547,7896,284274
cmc,3,2,0.0155756473541259,0,465,329,195,158,465.0,320.1,0.038242340087890625,2930,466
cmc,3,3,0.0460913181304931,0,2163,886,1147,290,2462.9375,948.7,0.05927920341491699,4856,4526
cmc,3,5,0.0737028121948242,0,3133,1494,1902,338,3976.7125,2040.845,0.06792712211608887,5478,174437
Adult_UCI_,>50K,2,0.2388989925384521,0,3338,280,822,223,3338.0,387.99,0.22461295127868652,8098,4852
Adult_UCI_,>50K,3,0.2788515090942383,0,3857,409,1221,342,3557.0375,438.48,0.23517084121704102,8505,156948
Adult_UCI_,>50K,5,0.2978911399841308,0,4021,486,1378,405,3729.651875,757.0935,0.24132704734802246,8694,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0044186115264892,0,7,5,4,4,7.0,4.815,0.00907278060913086,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0042662620544433,0,7,5,4,4,7.0,5.025,0.005120992660522461,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0043251514434814,0,7,5,4,4,7.0,5.1,0.004920482635498047,204,11
monks1,0,2,0.0077064037322998,0,137,119,80,80,137.0,118.96,0.020641565322875977,1517,154
monks1,0,3,0.0137319564819335,0,479,415,363,172,482.76666666666665,403.06666666666666,0.035747528076171875,2698,834
monks1,0,5,0.0228161811828613,0,861,426,702,173,1040.05,443.14666666666665,0.04473686218261719,3509,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.3578405380249023,0,21610,2863,10606,355,21610.0,3771.54,0.21033263206481934,20889,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.0377330780029297,0,54311,2865,34739,355,69070.7875,3250.935,0.25160861015319824,23769,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.0347840785980225,0,54311,2865,34739,355,61352.70625,3041.175,0.2691504955291748,23538,16514324978
grammatical_a1,1,2,0.3492844104766845,0,16070,2909,15374,626,16070.0,3102.755,0.2977015972137451,18392,711029
grammatical_a1,1,3,1.358745574951172,0,64672,36970,63976,715,74239.80833333333,48341.39,0.5491764545440674,21931,282279309
mfeat-zernike,8,2,0.3511006832122803,0,17766,858,7357,413,17766.0,1099.8,0.25847935676574707,18888,17767
mfeat-zernike,8,3,0.4129278659820556,0,21143,1303,10734,449,23141.625,2458.7266666666665,0.26203107833862305,19886,1107603
mfeat-zernike,8,5,0.4260616302490234,0,21612,1751,11203,453,21426.634166666667,2494.29,0.2441420555114746,19859,1906413390
twonorm,1,2,0.1089060306549072,0,3240,269,1538,311,3240.0,344.4,0.12400555610656738,7980,3241
twonorm,1,3,0.1345784664154052,0,4362,269,2660,311,4323.0,300.4,0.13138341903686523,8502,85401
twonorm,1,5,0.1396956443786621,0,4362,269,2660,311,4122.0,275.6,0.12736797332763672,8443,25706997
auto7_1,class3,2,0.0211906433105468,0,780,694,382,238,780.0,693.225,0.0507810115814209,3839,781
auto7_1,class3,3,0.1291921138763427,0,7169,1636,3875,325,7596.14375,2460.25,0.08387088775634766,7123,9920
auto7_1,class3,5,0.1676709651947021,0,8147,1892,4618,339,10082.75125,2874.91425,0.09282898902893066,7669,667928
grammatical_b4,1,2,0.4449989795684814,0,22094,1542,21445,566,22094.0,1960.825,0.34055066108703613,21584,701521
grammatical_b4,1,3,0.6255240440368652,0,29888,2979,29237,652,56516.0625,19474.316666666666,0.6019062995910645,24227,276633905
grammatical_b4,1,5,0.7463033199310303,0,32922,5052,32271,679,64187.803125,46688.90375,0.5878901481628418,24499,19308438255017
wave2,2,2,0.3226485252380371,0,12880,374,6245,419,12880.0,428.8,0.24759769439697266,16060,12881
wave2,2,3,0.3252220153808594,0,13556,465,6921,438,13022.666666666666,511.4666666666667,0.2316436767578125,16331,682801
wave2,2,5,0.3293673992156982,0,13652,481,7017,438,13169.0,746.8,0.2539246082305908,16418,847361193
volcanoes-d1,3,2,0.011378526687622,0,78,56,15,15,78.0,55.92,0.02041792869567871,1112,79
volcanoes-d1,3,3,0.0118815898895263,0,128,89,35,35,134.325,92.06,0.026305675506591797,1748,299
volcanoes-d1,3,5,0.0109443664550781,0,128,89,35,35,134.425,92.76,0.026506423950195312,1755,299
mfeat-fourier,8,2,0.8159933090209961,0,43964,673,20433,396,43964.0,1062.64,0.354658842086792,29804,46361
mfeat-fourier,8,3,0.844745397567749,0,44992,842,21461,443,45450.166666666664,1864.3066666666666,0.3833332061767578,30362,4682665
mfeat-fourier,8,5,0.8556003570556641,0,45115,921,21584,459,44598.18,1980.4866666666667,0.4049229621887207,30257,21286477101
breast,recurrence-events,2,0.0130128860473632,0,476,256,217,132,476.0,233.25,0.034891605377197266,2941,862
breast,recurrence-events,3,0.0278043746948242,0,1449,558,749,208,1574.5,631.1,0.045886993408203125,4310,11522
breast,recurrence-events,5,0.0362730026245117,0,1794,752,918,215,1956.1375,758.9925,0.05053377151489258,4617,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.066378116607666,0,301,251,182,148,301.0,251.04,3.450350761413574,2325,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.127602577209473,0,1356,436,990,187,1389.45,457.68,5.090152025222778,4130,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.179691076278687,0,1356,436,990,187,1432.65,449.32,5.345866918563843,4302,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.146021127700806,0,325,275,0,0,325.0,275.0,49.12860107421875,2425,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,70.70793962478638,0,1575,1525,0,0,1575.0,1525.0,73.70371413230896,4325,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,454.03592228889465,0,7825,4650,0,0,7825.0,4650.0,99.58906102180481,6625,68406
horse_colic_outcome,2,2,0.0527427196502685,0,70,0,36,0,70.0,0.0,1.4898836612701416,70,2486
horse_colic_outcome,2,3,0.0070018768310546,0,70,0,36,0,70.0,0.0,0.006236076354980469,70,57226
horse_colic_outcome,2,5,0.007129430770874,0,70,0,36,0,70.0,0.0,0.00612187385559082,70,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.1113157272338867,0,3259,1106,1607,274,3259.0,1175.2,0.08444857597351074,7999,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.3781969547271728,0,13155,1549,7169,300,15847.333333333334,1860.1333333333334,0.11026692390441895,10612,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.2376632690429687,0,13252,1549,7263,300,12973.583333333334,1614.9333333333334,0.10612058639526367,10251,75449320
wall4,Slight-Right-Turn,2,0.0105135440826416,0,82,59,33,33,82.0,59.4,0.018430709838867188,1116,137
wall4,Slight-Right-Turn,3,0.0107815265655517,0,156,120,78,75,156.125,121.46,0.027192354202270508,1809,697
wall4,Slight-Right-Turn,5,0.011955976486206,0,180,138,98,90,195.95,151.03,0.03191637992858887,2137,2517
hayes,2,2,0.0073366165161132,0,81,48,35,29,81.0,47.16,0.013791799545288086,1115,121
hayes,2,3,0.0073611736297607,0,121,64,71,44,130.0,65.22,0.01897430419921875,1605,576
hayes,2,5,0.0066781044006347,0,121,64,71,44,128.6,59.44,0.019529104232788086,1624,1941
analcatdata_germangss,4,2,0.0093421936035156,0,171,134,27,25,171.0,129.78,0.01815509796142578,1718,172
analcatdata_germangss,4,3,0.0135834217071533,0,514,269,128,71,499.9125,255.3,0.030102014541625977,2872,988
analcatdata_germangss,4,5,0.0153603553771972,0,572,286,155,77,656.240625,322.8675,0.03354835510253906,3256,12616
thyroid_allhypo,primary hypothyroid.,2,0.039794921875,0,1099,412,556,297,1099.0,388.93,0.0634298324584961,4564,2081
thyroid_allhypo,primary hypothyroid.,3,0.1178700923919677,0,4095,1950,3353,624,4785.325,2485.84,0.08874273300170898,6300,43745
thyroid_allhypo,primary hypothyroid.,5,2.08437180519104,0,26831,22250,25193,1037,37666.316666666666,35411.96533333333,0.11040258407592773,7757,8303633
user,High,2,0.0085954666137695,0,191,147,73,71,191.0,149.055,0.02194666862487793,1820,211
user,High,3,0.0143027305603027,0,592,149,326,71,626.93125,146.55333333333334,0.034197092056274414,3054,1351
user,High,5,0.0145964622497558,0,592,149,326,71,643.7937499999999,150.385,0.03232121467590332,3089,21700
thyroid_dis,discordant.,2,0.0428659915924072,0,1390,570,578,293,1390.0,629.98,0.06859970092773438,5164,2081
thyroid_dis,discordant.,3,0.1549601554870605,0,5965,2020,4356,533,6144.316666666667,1714.3533333333332,0.09418964385986328,7006,43745
thyroid_dis,discordant.,5,1.8191111087799072,0,32842,28048,30748,854,28650.350000000002,30387.153333333335,0.11005139350891113,8157,8303633
synthetic_control,4,2,0.1732926368713379,0,11118,438,7893,890,11118.0,593.48,0.20307374000549316,14940,28921
synthetic_control,4,3,0.1980848312377929,0,12335,655,9110,941,11456.55,988.8866666666667,0.1960155963897705,15283,2304201
synthetic_control,4,5,0.1996541023254394,0,12609,760,9384,943,11484.916666666666,1228.8686666666667,0.19839954376220703,15354,6500162589
titanic,1,2,0.0057911872863769,0,36,26,17,16,36.0,25.12,0.011777639389038086,708,37
titanic,1,3,0.005972146987915,0,48,38,25,24,46.733333333333334,36.38666666666666,0.015220403671264648,1035,93
titanic,1,5,0.0061457157135009,0,48,38,25,24,47.58333333333333,37.54666666666667,0.01518702507019043,1053,93
secom,1,2,0.3849818706512451,0,19306,6747,8999,506,19306.0,6440.56,0.23399090766906738,19696,19307
secom,1,3,3.814831018447876,0,118582,18667,103037,643,168885.85,39608.986666666664,0.32326793670654297,26292,1255087
secom,1,5,10.635055541992188,0,153109,44175,136034,767,228972.4675,84273.238,0.36211538314819336,27614,2350534656
wine,1,2,0.0192635059356689,0,913,149,540,222,913.0,153.09,0.04863715171813965,4152,1379
wine,1,3,0.0232713222503662,0,1189,188,816,263,1228.2625,235.55,0.05281186103820801,4654,23479
wine,1,5,0.0237867832183837,0,1200,192,827,264,1061.35625,158.55,0.05090785026550293,4503,2893164
thyroid_allrep,overreplacement.,2,0.0309548377990722,0,844,337,575,273,844.0,344.6,0.05966448783874512,3964,2081
thyroid_allrep,overreplacement.,3,0.082017183303833,0,3078,1667,2604,452,3023.3333333333335,1474.4,0.0794668197631836,5301,43745
thyroid_allrep,overreplacement.,5,1.1912100315093994,0,24567,22016,23855,908,28757.766666666666,23012.8,0.10255002975463867,6914,8303633
post,S,2,0.0077829360961914,0,176,112,76,51,176.0,111.33,0.020639419555664062,1723,277
post,S,3,0.0121870040893554,0,436,273,188,126,512.0,291.39,0.030354022979736328,2726,2048
post,S,5,0.0173752307891845,0,670,452,311,174,781.35125,487.632,0.03645205497741699,3182,44552
human,1,2,4.410572052001953,0,117672,2441,116478,561,117672.0,4456.465,1.2950804233551025,50232,2492029
human,1,3,4.966540575027466,0,131857,7284,130663,647,130268.1875,14969.521666666667,2.01802134513855,51446,1853240389
human,1,5,8.807018518447876,0,167276,30126,166082,737,162040.84291666668,100307.13875,2.0580193996429443,51972,460593618484615
connectionist_sonar,R,2,0.4192931652069092,0,28920,444,13968,430,28920.0,757.2,0.36645030975341797,24140,28921
connectionist_sonar,R,3,0.4223747253417969,0,29216,502,14264,450,29062.0,670.0,0.26204490661621094,24354,2304201
connectionist_sonar,R,5,0.4352903366088867,0,29224,509,14272,450,29300.0,750.7,0.2823143005371094,24433,6500162589
hiv_746,-1,2,0.1374762058258056,0,9751,275,4041,115,9751.0,288.425,0.12450051307678223,13960,12881
hiv_746,-1,3,0.1436028480529785,0,9915,384,4051,115,9807.179166666667,360.01,0.1272420883178711,14100,682801
hiv_746,-1,5,0.1472067832946777,0,10037,504,4053,115,9927.35625,525.6516666666666,0.12969398498535156,14208,847361193
madelon,1,2,39.39844751358032,0,1985034,354067,958033,784,1985034.0,1847052.12,2.626450777053833,201098,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0693514347076416,0,1891,1459,892,269,1891.0,1489.925,0.11531448364257812,6061,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.5813982486724854,0,20744,12252,10586,349,24495.058333333334,13605.541666666666,0.15236997604370117,10664,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,23.845311403274536,0,162999,53057,86002,357,208330.65666666668,91351.51583333334,0.19489216804504395,13919,6508884
led,2,2,0.0069596767425537,0,105,90,40,40,105.0,89.67,0.017718791961669922,1314,106
led,2,3,0.0105528831481933,0,320,201,146,130,351.4583333333333,219.63666666666666,0.028061628341674805,2314,470
led,2,5,0.0135560035705566,0,459,274,269,195,510.2008333333333,298.47183333333334,0.03412365913391113,2740,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0111026763916015,0,325,233,131,110,325.0,238.25,0.02933979034423828,2425,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0250780582427978,0,1117,527,554,184,1256.3541666666667,528.9583333333334,0.044712066650390625,3982,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0338063240051269,0,1496,616,760,196,1632.1770833333333,634.6458333333334,0.0483853816986084,4319,68406
auto4,class1,2,1.5913758277893066,0,75466,28898,37080,607,75466.0,33397.1,0.4708681106567383,39088,75467
auto4,class1,3,42.04592823982239,0,1306608,74135,818937,638,5864889.983333333,385240.67333333334,0.8391752243041992,67104,9735503
auto4,class1,5,90.76439094543456,0,1565792,81426,988360,638,3898595.7083333335,187975.00666666665,0.7623932361602783,61505,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0127029418945312,0,378,339,151,142,378.0,338.985,0.037682294845581055,2627,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0456745624542236,0,2430,603,1083,234,2609.55,671.355,0.05862617492675781,4870,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.0509335994720459,0,2620,615,1273,246,2884.21875,700.92,0.06134510040283203,5084,101584
Covertype,7,2,5.838525533676148,0,5484,1774,2292,331,5484.0,1590.68,3.3651013374328613,10428,8257
Covertype,7,3,26.60547137260437,0,33031,12409,24962,720,31023.583333333332,17563.173333333332,4.123574733734131,13252,349633
pc4,2,2,0.2746725082397461,0,7383,786,3097,371,7383.0,717.53,0.40917253494262695,12123,7627
pc4,2,3,0.2607889175415039,0,12040,2963,7447,478,11227.775,3881.0750000000003,0.18740534782409668,13188,310248
pc4,2,5,1.502143383026123,0,23926,10806,18431,550,37969.934583333335,43947.64366666666,0.17673730850219727,14418,225460272
firm,1,2,0.1167807579040527,0,704,616,353,233,704.0,619.195,0.06917881965637207,3638,742
firm,1,3,0.5358850955963135,0,6721,1249,3864,445,7035.39375,2171.221666666667,0.11222267150878906,6591,9178
firm,1,5,0.3267102241516113,0,7304,1337,4447,532,11443.392604166667,3332.183,0.13027048110961914,7373,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6710259914398193,0,5050,2446,2402,330,5050.0,2475.0,0.486478328704834,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,4.336871385574341,0,42683,20999,21201,355,44669.791666666664,17287.833333333332,0.6512131690979004,14261,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,38.965497970581055,0,239120,42463,126287,355,172310.36458333334,48235.5,0.7047460079193115,16238,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,3.988666296005249,0,39427,16160,19267,416,39427.0,16548.0,1.5023531913757324,28267,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,74.13869881629944,0,786573,172864,413371,416,1149250.75,207974.2,2.036064386367798,42049,8238784
Stroke_Kaggle_,1,2,0.0852830410003662,0,467,289,218,159,467.0,295.5,0.06206917762756348,2932,529
Stroke_Kaggle_,1,3,0.1464271545410156,0,1808,591,1201,258,1905.6875,637.95,0.06477117538452148,4459,5489
Stroke_Kaggle_,1,5,0.0780084133148193,0,2200,776,1529,285,2720.9625,1179.89,0.07324910163879395,5037,242825
spambase,1,2,0.3360304832458496,0,7362,1658,3675,731,7362.0,1578.6,0.17255020141601562,12122,24754
spambase,1,3,1.297314167022705,0,32829,20929,11424,795,47959.5,26204.8,0.22934341430664062,15620,1823694
spambase,1,5,1068.1163773536682,0,2118458,2106558,628474,795,1608432.125,1933547.9,0.2571423053741455,17857,4394565333
echocardio,1,2,0.0125734806060791,0,470,68,219,33,470.0,70.65,0.03165769577026367,2935,631
echocardio,1,3,0.0135176181793212,0,481,74,224,34,478.75,92.8,0.03205275535583496,3207,7176
echocardio,1,5,0.0122551918029785,0,481,74,224,34,475.0625,64.95,0.0306704044342041,3048,384168
phoneme,1,2,0.0130689144134521,0,210,174,84,84,210.0,174.2,0.028814077377319336,1920,211
phoneme,1,3,0.0259969234466552,0,782,266,356,193,801.9166666666666,268.8666666666667,0.04557228088378906,3347,1351
phoneme,1,5,0.0279746055603027,0,825,274,398,195,882.2166666666667,291.3416666666667,0.04891061782836914,3528,21700
texture,14,2,0.3032042980194092,0,12406,530,4638,452,12406.0,630.355,0.20746994018554688,15760,12881
texture,14,3,0.3312859535217285,0,13617,693,5849,503,13486.029166666667,1179.07,0.24069690704345703,16279,682801
texture,14,5,0.3354001045227051,0,13682,721,5914,508,13320.950208333334,1164.8615,0.22516727447509766,16328,847361193
statlog_is,7,2,0.0398168563842773,0,1611,163,647,317,1611.0,179.2,0.07397031784057617,5571,2557
statlog_is,7,3,0.049692153930664,0,1994,239,1030,444,1865.1,270.38666666666666,0.07704877853393555,5902,59712
