dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
secom,1,3,27.68848562240601,0,1137645,597606,527130,1140,1159446.9833333334,930393.38,0.4776613712310791,38477,1255087
wine,1,2,0.020388126373291,0,913,238,540,224,913.0,237.3,0.05008125305175781,4152,1379
wine,1,3,0.0297071933746337,0,1582,299,1209,294,1631.8125,346.29,0.05786728858947754,4983,23479
wine,1,5,0.0305097103118896,0,1603,307,1230,298,1719.53125,308.259,0.057999610900878906,5044,2893164
thyroid_allrep,overreplacement.,2,0.0313427448272705,0,844,740,575,299,844.0,758.8,0.06151270866394043,3964,2081
thyroid_allrep,overreplacement.,3,0.2404513359069824,0,8300,6498,6548,590,9007.0,7180.0,0.10753822326660156,7364,43745
thyroid_allrep,overreplacement.,5,21.09487557411194,0,179328,119525,160105,1144,267625.75416666665,188281.71666666667,0.17119073867797852,12038,8303633
post,S,2,0.0080204010009765,0,176,112,76,51,176.0,109.17,0.02104353904724121,1723,277
post,S,3,0.0122077465057373,0,436,273,188,127,500.975,264.93,0.03136444091796875,2692,2048
post,S,5,0.0176856517791748,0,675,457,311,179,675.663125,444.19350000000003,0.03590846061706543,3075,44552
human,1,2,26.99374938011169,0,853092,29928,786122,951,853092.0,75448.575,2.664252281188965,132632,2492029
human,1,3,80.46616291999817,0,1957993,245981,1891023,1085,4222754.25,1677020.7,3.5992774963378906,142211,1853240389
connectionist_sonar,R,2,0.4365568161010742,0,28920,797,13968,562,28920.0,1478.4,0.4034872055053711,24140,28921
connectionist_sonar,R,3,0.4791672229766845,0,30370,966,15407,605,34609.0,2462.8,0.28288888931274414,25267,2304201
connectionist_sonar,R,5,0.478010892868042,0,30424,997,15461,606,32948.75,3249.96,0.283449649810791,25061,6500162589
hiv_746,-1,2,0.1424882411956787,0,9751,384,4041,118,9751.0,402.405,0.12946462631225586,13960,12881
hiv_746,-1,3,0.1835982799530029,0,10141,609,4058,118,10048.691666666668,633.3766666666667,0.1583271026611328,14269,682801
hiv_746,-1,5,0.1924936771392822,0,10514,968,4060,118,10363.787291666667,1197.346,0.1400604248046875,14459,847361193
madelon,1,2,41.2489664554596,0,1989019,1961118,959635,1126,1989019.0,1983072.88,2.6331167221069336,201298,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0689084529876709,0,1891,1727,892,325,1891.0,1729.96,0.11804676055908203,6061,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.7890841960906982,0,29113,22977,15105,607,30648.052083333332,26061.43666666667,0.16609930992126465,11495,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,232.0015516281128,0,646654,310036,361361,889,876175.6604166667,469553.52883333334,0.24028348922729492,17110,6508884
led,2,2,0.0070700645446777,0,105,90,40,40,105.0,89.11,0.018038272857666016,1314,106
led,2,3,0.0108301639556884,0,320,285,146,130,350.175,288.54,0.028037071228027344,2305,470
led,2,5,0.0180151462554931,0,649,455,366,208,724.5189583333333,508.25716666666665,0.03830313682556152,3117,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0111222267150878,0,325,233,131,110,325.0,222.125,0.02941298484802246,2425,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0248157978057861,0,1117,538,554,195,1295.78125,565.25,0.05255556106567383,4014,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0341477394104003,0,1521,645,764,217,1666.25,608.2291666666666,0.050620079040527344,4354,68406
auto4,class1,2,1.6387481689453125,0,75466,72492,37080,855,75466.0,74800.58,0.5133249759674072,39088,75467
auto4,class1,3,257.71015191078186,0,8717427,704317,4454637,955,9491298.841666667,5030720.7,0.9834296703338623,77349,9735503
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0136587619781494,0,378,351,151,142,378.0,351.0,0.03959965705871582,2627,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0510985851287841,0,2646,1461,1135,302,2646.0,1764.72,0.0611875057220459,4927,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1170966625213623,0,4851,1789,2979,417,6662.9925,2455.326,0.07741117477416992,6116,101584
Covertype,7,2,5.850799798965454,0,5484,3137,2292,323,5484.0,3084.12,3.4413366317749023,10428,8257
Covertype,7,3,57.45722031593323,0,68475,57485,40753,583,84385.55,63847.16,4.673228025436401,16365,349633
pc4,2,2,0.2439496517181396,0,7383,3772,3097,419,7383.0,3913.14,0.40883398056030273,12123,7627
pc4,2,3,2.1549389362335205,0,74010,23909,54225,639,93948.92083333334,40667.09166666667,0.22694921493530273,18351,310248
pc4,2,5,170.10383915901184,0,572496,406905,533869,847,1319124.7534375,1265054.6269166667,0.28174781799316406,22659,225460272
firm,1,2,0.1336719989776611,0,704,616,353,230,704.0,631.405,0.07093024253845215,3638,742
firm,1,3,0.5857813358306885,0,6721,6561,3864,474,7025.21875,6657.841666666666,0.11540365219116211,6686,9178
firm,1,5,3.226515531539917,0,49207,7386,30684,759,201609.629375,81326.0925,0.1864011287689209,11242,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.6735570430755615,0,5050,2795,2402,356,5050.0,2688.0,0.5001838207244873,10000,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,5.508571863174439,0,56651,27037,28797,594,60625.625,27356.5,0.6772007942199707,15063,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,125.7339563369751,0,441736,85733,229023,705,374601.15625,101737.0,0.7661838531494141,17641,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,4.068381547927856,0,39427,21040,19267,548,39427.0,21243.6,1.578352451324463,28267,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,107.54571461677553,0,1126071,367824,594134,812,1326489.5833333333,363441.4,2.1681020259857178,43004,8238784
Stroke_Kaggle_,1,2,0.0230541229248046,0,467,393,218,159,467.0,386.25,0.062302589416503906,2932,529
Stroke_Kaggle_,1,3,0.083181619644165,0,3018,2174,1608,307,3232.125,2448.55,0.07521533966064453,5243,5489
Stroke_Kaggle_,1,5,0.9113438129425048,0,15640,11161,11651,380,20980.0375,14504.8475,0.10430383682250977,7501,242825
spambase,1,2,0.1917104721069336,0,7362,2161,3675,753,7362.0,2678.4,0.17804861068725586,12122,24754
spambase,1,3,1.3237864971160889,0,44066,29559,19981,818,57593.25,40371.0,0.24882292747497559,16085,1823694
echocardio,1,2,0.0127177238464355,0,470,68,219,33,470.0,72.9,0.03295445442199707,2935,631
echocardio,1,3,0.0128402709960937,0,481,74,224,34,479.0,72.25,0.03219485282897949,3068,7176
echocardio,1,5,0.0126805305480957,0,481,74,224,34,477.8125,69.3,0.03181934356689453,3068,384168
phoneme,1,2,0.0132997035980224,0,210,174,84,84,210.0,175.1,0.02956366539001465,1920,211
phoneme,1,3,0.0263788700103759,0,782,368,356,206,813.2916666666666,390.9,0.047408103942871094,3358,1351
phoneme,1,5,0.0352897644042968,0,948,439,517,223,1011.5583333333334,456.40000000000003,0.05348920822143555,3719,21700
texture,14,2,0.341273546218872,0,12406,2704,4638,571,12406.0,3179.25,0.23701810836791992,15760,12881
texture,14,3,1.3026094436645508,0,46920,4250,38776,874,72781.33125,14412.338333333333,0.28092241287231445,19747,682801
texture,14,5,1.406364917755127,0,49474,4969,41330,937,79878.35270833333,39071.700333333334,0.28232502937316895,19846,847361193
statlog_is,7,2,0.0411593914031982,0,1611,287,647,311,1611.0,312.2,0.07604289054870605,5571,2557
statlog_is,7,3,0.0621705055236816,0,2577,404,1611,485,2868.9,598.7333333333333,0.08864092826843262,6538,59712
statlog_is,7,5,0.064603567123413,0,2766,490,1800,596,3367.0783333333334,1266.3233333333333,0.09123587608337402,6690,14051256
banknote,1,2,0.0077803134918212,0,121,85,56,53,121.0,87.0,0.020069360733032227,1416,137
banknote,1,3,0.009958267211914,0,248,161,136,119,273.21875,165.575,0.029777050018310547,2257,697
banknote,1,5,0.0106635093688964,0,273,181,161,141,311.296875,183.36875,0.033154964447021484,2496,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.012110948562622,0,153,131,71,71,153.0,129.37,0.02556586265563965,1617,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.022611379623413,0,545,523,278,208,550.375,527.3683333333333,0.04304051399230957,2838,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0695407390594482,0,1909,1752,1009,345,1705.8915625,1699.2024166666667,0.06284475326538086,4299,9402
ilpd,2,2,0.0187745094299316,0,741,583,348,222,741.0,569.24,0.045632362365722656,3738,742
ilpd,2,3,0.0899965763092041,0,5012,1968,2952,335,5651.391666666666,2218.1866666666665,0.07427978515625,6494,9178
ilpd,2,5,0.2081074714660644,0,7757,3389,5570,376,10337.302291666667,4105.687833333333,0.08599352836608887,7451,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0216007232666015,0,378,324,168,148,378.0,325.08,0.04298281669616699,2627,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0668995380401611,0,2103,2049,1055,345,2169.39375,2128.5,0.07089805603027344,4752,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,1.1777746677398682,0,17307,12395,9331,545,16135.655625,12306.0015,0.10466623306274414,7433,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,1.0408384799957275,0,325,275,132,126,325.0,275.0,1.106095314025879,2425,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,2.091374158859253,0,1575,1273,743,285,1575.0,1309.1666666666667,1.6323235034942627,4325,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,4.159735441207886,0,4033,2744,1948,376,4660.260416666667,2824.1666666666665,2.021639347076416,5789,68406
satimage,5,2,0.2962136268615722,0,10014,771,3233,444,10014.0,782.55,0.24565863609313965,14144,10441
satimage,5,3,0.4865231513977051,0,17154,5763,10373,805,16307.8875,7991.175,0.24604105949401855,15101,497785
satimage,5,5,10.06781005859375,0,106205,65553,99424,1234,84533.528125,154109.71,0.23334336280822754,15984,498685189
turkiye,11,2,0.3287482261657715,0,11781,9265,4926,441,11781.0,9400.32,0.2217257022857666,15353,11782
turkiye,11,3,8.985473871231079,0,322466,124894,153677,728,369203.34375,169042.05,0.36548566818237305,27116,597058
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.6808180809020996,0,1039,902,377,139,1039.0,899.325,1.5975654125213623,4449,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,7.227731227874756,0,9964,902,4494,139,9939.15625,903.6,2.4191126823425293,8165,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,7.217617034912109,0,9964,902,4494,139,9913.9375,904.05,2.510183811187744,8167,2138410
auto2, class2,2,12.274513006210327,0,304590,303675,151921,945,304590.0,303693.0,1.365795373916626,78680,304591
oil_spill,2,2,0.3023481369018554,0,17025,9923,7016,404,17025.0,9969.12,0.2501540184020996,18489,17956
oil_spill,2,3,6.985188245773315,0,292392,22483,211288,685,325490.65,120763.49333333333,0.3451204299926758,27935,1125370
oil_spill,2,5,43.754762172698975,0,422228,92947,340861,825,1504408.78,1962815.2926666667,0.3702235221862793,31703,1957925908
DryBeans,HOROZ,2,0.0826923847198486,0,1717,244,507,263,1717.0,216.34,0.10438251495361328,5764,2081
DryBeans,HOROZ,3,0.1033015251159668,0,2501,361,1291,413,2530.2083333333335,627.27,0.117889404296875,6421,43745
DryBeans,HOROZ,5,0.1162912845611572,0,2889,726,1679,555,2681.14125,1202.7073333333333,0.11958122253417969,6551,8303633
spectf_heart,0,2,0.2435953617095947,0,15054,6711,7395,571,15054.0,6765.165,0.19253921508789062,17376,15577
spectf_heart,0,3,3.503426074981689,0,163894,10927,139809,711,251182.78125,17526.341666666667,0.2757110595703125,25618,908777
spectf_heart,0,5,3.924695491790772,0,166283,11189,142198,740,251362.19666666666,19230.607916666668,0.28193116188049316,25471,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,32.01146936416626,0,301,251,182,131,301.0,251.28,51.553683280944824,2325,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,63.95252227783203,0,1356,436,990,215,1383.45,396.36,74.76157808303833,4123,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,64.23094367980957,0,1356,436,990,215,1379.8,424.8,75.23731589317322,4255,68406
planning,2,2,0.0242919921875,0,1176,779,494,219,1176.0,777.84,1.5732498168945312,4748,1177
planning,2,3,0.1000447273254394,0,5943,1046,2781,245,7965.6,1009.44,0.0797269344329834,7709,18473
planning,2,5,0.1042492389678955,0,5987,1084,2799,246,7908.78,1103.34,0.0806124210357666,7727,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.0059382915496826,0,7,5,4,4,7.0,4.98,0.005835294723510742,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.0055925846099853,0,7,5,4,4,7.0,4.95,0.005742073059082031,204,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0053560733795166,0,7,5,4,4,7.0,5.04,0.005907297134399414,204,11
trains,west,2,0.0074908733367919,0,80,0,32,0,80.0,0.0,0.005307197570800781,80,3241
trains,west,3,0.0074195861816406,0,80,0,32,0,80.0,0.0,0.008261680603027344,80,85401
trains,west,5,0.0079607963562011,0,80,0,32,0,80.0,0.0,0.008051633834838867,80,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.962656021118164,0,80200,66611,40530,668,80200.0,70532.0,0.6218185424804688,40300,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,223.2020206451416,0,6155938,66611,2985345,668,7938774.166666667,70764.0,1.0797932147979736,75382,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,220.1580958366394,0,6155938,66611,2985345,668,8030183.333333333,71088.0,1.0549540519714355,75544,84280006981
appendicitis,1,2,0.0112068653106689,0,379,80,105,34,379.0,79.785,0.030079364776611328,2628,407
appendicitis,1,3,0.0121610164642333,0,438,118,143,64,441.1,112.365,0.030342817306518555,2931,3683
appendicitis,1,5,0.012357473373413,0,462,139,166,84,460.624375,140.4855,0.033128976821899414,3056,122438
mc2,2,2,0.1683619022369384,0,9870,1660,3916,392,9870.0,1906.1,0.13830780982971191,14040,9871
mc2,2,3,0.4194881916046142,0,22435,8285,14815,654,22739.208333333332,9648.8,0.1678779125213623,16223,457451
mc2,2,5,17.652324438095093,0,174061,146322,164593,816,253877.54583333334,283789.78833333333,0.21564841270446777,18228,432752594
breast_cancer_wis_ori,M,2,0.1108412742614746,0,7141,225,2887,338,7141.0,223.72,0.13753104209899902,11920,7261
breast_cancer_wis_ori,M,3,0.1175398826599121,0,7504,283,3250,427,7368.5875,426.02,0.14304256439208984,12140,288101
breast_cancer_wis_ori,M,5,0.1180424690246582,0,7571,339,3317,473,7159.345833333334,533.32825,0.14003682136535645,12127,199080695
urban,shadow ,2,2.254689931869507,0,135009,2637,64970,680,135009.0,6277.305,0.6252486705780029,52388,173167
urban,shadow ,3,2.754986524581909,0,160421,10570,90382,953,185613.6625,66579.915,0.6895339488983154,55175,33883403
urban,shadow ,5,55.174712896347046,0,462021,303353,391982,1038,520296.543125,362315.803,0.7167670726776123,55847,580802256770
parkinsons,0,2,0.0557272434234619,0,3658,510,1462,303,3658.0,524.45,0.09734988212585449,8488,3917
parkinsons,0,3,0.0935754776000976,0,6170,1060,3974,444,6405.09375,1667.1333333333334,0.10211443901062012,9497,113653
parkinsons,0,5,0.1221935749053955,0,7434,1622,5238,526,8758.832291666668,5545.350416666667,0.10951757431030273,9960,41621295
haberman,2,2,0.0059719085693359,0,66,49,29,28,66.0,48.4,0.013028144836425781,1011,67
haberman,2,3,0.0066866874694824,0,107,56,50,29,112.0625,55.788333333333334,0.018497943878173828,1614,232
haberman,2,5,0.0067014694213867,0,107,56,50,29,108.4875,55.806666666666665,0.01828312873840332,1597,232
pitt1_3,LONG,2,0.0083703994750976,0,214,67,94,37,214.0,61.9,0.020397663116455078,1924,301
pitt1_3,LONG,3,0.0090348720550537,0,255,94,115,50,294.875,106.3,0.025979995727539062,2353,2325
pitt1_3,LONG,5,0.0092530250549316,0,259,96,116,51,243.36041666666665,81.9,0.025264263153076172,2263,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0282723903656005,0,741,645,315,213,741.0,652.27,0.05491328239440918,3738,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1410238742828369,0,6167,4879,3030,438,6442.1875,5121.956666666667,0.09398984909057617,6877,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,2.767952442169189,0,38394,18763,21423,614,41939.21854166667,18817.603166666668,0.1240231990814209,9324,584935
musk,2,2,5.745182275772095,0,230262,14570,98509,818,230262.0,34289.85,1.0039684772491455,68459,288421
musk,2,3,17.037081241607666,0,531406,42890,396939,1092,1116619.875,265218.91,1.2306714057922363,76639,72874880
musk,2,5,194.14163064956665,0,1015834,362707,881364,1260,4000398.94375,6662158.6844999995,1.257765293121338,79010,2085336669032
car,good,2,0.0085911750793457,0,126,104,101,101,126.0,103.95,0.035840511322021484,1421,232
car,good,3,0.0135190486907958,0,391,365,360,232,389.1875,354.4,0.04019594192504883,2496,1562
car,good,5,0.0255322456359863,0,850,598,817,294,953.1453125,612.5125,0.05462932586669922,3548,27896
libras,4,2,0.7005455493927002,0,45210,3525,18106,647,45210.0,4575.0,0.3213982582092285,30260,64981
libras,4,3,1.8441805839538572,0,101704,10759,74600,959,105760.0,55991.0,0.3694791793823242,32790,7776301
libras,4,5,47.17767691612244,0,351857,141412,324753,1053,324806.875,1310471.4,0.4210941791534424,34385,49698365683
monks2,1,2,0.0102872848510742,0,153,136,91,91,153.0,135.065,0.0240933895111084,1617,154
monks2,1,3,0.0156714916229248,0,592,555,321,236,593.8666666666667,554.795,0.03797125816345215,2919,834
monks2,1,5,0.0357093811035156,0,1427,877,886,279,1532.3003125,876.7466666666667,0.051964521408081055,4072,9402
onehund_tex,Acer Capillipes,2,0.1671440601348877,0,8449,6673,4890,412,8449.0,6826.68,0.17237520217895508,12993,18722
onehund_tex,Acer Capillipes,3,4.725945472717285,0,205299,55576,177287,883,248072.4125,116194.17,0.31287264823913574,23185,1198338
onehund_tex,Acer Capillipes,5,997.0945138931274,0,2417158,967199,2388417,1514,11541461.37,13183715.79525,0.40041685104370117,29787,2175230626
grammatical_b3,0,2,0.9370245933532716,0,51917,3504,50440,644,51917.0,2990.625,0.5377504825592041,32996,715807
grammatical_b3,0,3,2.559879302978516,0,128865,61128,127388,817,112827.39166666666,74030.86166666666,0.7672348022460938,35039,285130587
volcanoes-a4,5,2,0.0065159797668457,0,78,46,18,18,78.0,46.8,0.020877838134765625,1112,79
volcanoes-a4,5,3,0.007206916809082,0,106,65,37,37,114.675,68.34,0.020746469497680664,1607,299
volcanoes-a4,5,5,0.0074880123138427,0,106,65,37,37,107.4,58.86,0.019881248474121094,1540,299
chronic_kidney_disease,ckd,2,0.03786301612854,0,2285,187,1101,278,2285.0,204.015,0.06939840316772461,6674,2776
chronic_kidney_disease,ckd,3,0.0428886413574218,0,2641,249,1450,379,2544.9041666666667,309.53999999999996,0.07676362991333008,7036,67600
chronic_kidney_disease,ckd,5,0.0443158149719238,0,2707,299,1516,423,2800.5510416666666,440.17325,0.08065629005432129,7192,17326990
PopularKids,2,2,0.0177364349365234,0,741,495,294,184,741.0,503.69,0.041348934173583984,3738,742
PopularKids,2,3,0.063232421875,0,3476,2070,1591,334,4630.5375,2459.6133333333332,0.06566953659057617,6226,9178
PopularKids,2,5,0.3286383152008056,0,8337,5290,5106,454,10014.618958333333,6406.898166666667,0.07649946212768555,7207,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.6734826564788818,0,5050,4600,2350,396,5050.0,4600.0,0.4993412494659424,10000,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,11.257683038711548,0,125050,66236,64694,669,125050.0,65155.0,0.8010270595550537,18900,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,104.6474814414978,0,325114,66236,175972,669,684985.9375,65590.0,0.9656858444213867,22866,79375496
yeast,ME1,2,0.0102593898773193,0,181,132,78,78,181.0,127.98,0.03336167335510254,1728,407
yeast,ME1,3,0.017000675201416,0,551,397,359,210,580.075,477.09,0.03977704048156738,2875,3683
yeast,ME1,5,0.0314674377441406,0,1155,777,952,325,1524.004375,1089.222,0.0543370246887207,3968,122438
auto8,class9,2,100.47975039482117,0,6474608,3755187,3035598,1272,6474608.0,4816948.43,4.0247673988342285,363305,6499816
analcatdata_dmft,1,2,0.0091834068298339,0,231,121,67,54,231.0,120.96,0.036208152770996094,2021,232
analcatdata_dmft,1,3,0.0124948024749755,0,419,224,154,103,423.5,217.56,0.032166242599487305,2862,1562
analcatdata_dmft,1,5,0.0134875774383544,0,446,231,169,109,484.6625,232.81125,0.034272193908691406,3068,7547
pc2,2,2,0.1283309459686279,0,3932,2659,1365,336,3932.0,2658.48,0.12836861610412598,8804,5461
pc2,2,3,1.530003547668457,0,46249,42859,27750,620,53623.03333333333,41555.066666666666,0.20989322662353516,14527,187565
scene,2,2,13.543872594833374,0,700339,258304,346317,1125,700339.0,392791.49,1.5240719318389893,119386,703892
first,1,2,0.4479219913482666,0,15936,5972,7199,445,15936.0,5923.84,0.2989346981048584,17883,16837
first,1,3,4.001611471176148,0,119135,42228,87562,895,143054.7,73768.83666666667,0.36806464195251465,24844,1021568
first,1,5,106.76176071166992,0,542734,115008,494925,1532,2189449.333125,3247692.8441666667,0.45241570472717285,28954,1664856104
ecoli,om,2,0.0077733993530273,0,129,85,66,58,129.0,84.375,0.022272109985351562,1424,301
ecoli,om,3,0.010801076889038,0,304,208,213,143,337.71875,236.15,0.029100894927978516,2278,2325
ecoli,om,5,0.0142703056335449,0,416,310,315,199,424.2796875,277.975,0.03444242477416992,2672,55455
grammatical_a7,1,2,2.8610105514526367,0,159951,13482,132822,709,159951.0,14455.32,0.8135552406311035,57485,702706
grammatical_a7,1,3,17.3497371673584,0,756070,490350,728938,1179,599022.65,478728.84,1.1012916564941406,62005,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,34.255460262298584,0,39452,21534,19515,531,39452.0,20952.4,13.26538348197937,28292,77029
parkinson_speech,0,2,0.2468676567077636,0,5358,884,2974,233,5358.0,956.355,0.3021280765533447,10305,5566
parkinson_speech,0,3,0.3833074569702148,0,8311,1123,5263,315,8569.883333333333,1443.3733333333334,0.16866564750671387,11769,193026
parkinson_speech,0,5,0.1956233978271484,0,8532,1294,5474,340,20004.3425,3144.25525,0.1696760654449463,13165,101533902
grammatical_b9,1,2,3.7974560260772714,0,196812,16763,155151,517,196812.0,17916.12,0.8750860691070557,63687,705079
grammatical_b9,1,3,21.319069623947144,0,822233,398709,780566,590,948695.3833333333,587698.19,1.2086806297302246,69842,278742024
climate,0,2,0.0571856498718261,0,3160,2683,1436,340,3160.0,2709.7,0.11327862739562988,7879,3161
climate,0,3,1.092543125152588,0,55560,9798,31940,503,63160.17083333334,10254.068333333333,0.16414237022399902,14592,82240
climate,0,5,2.2382586002349854,0,61713,9811,38059,503,79444.0046875,10647.751666666667,0.16830849647521973,15194,24122256
isolet,14,2,72.08494520187378,0,2561746,367675,1120443,1062,2561746.0,1003844.17,3.569470167160034,228493,2630072
auto7_3,class3,2,0.0193738937377929,0,780,711,341,230,780.0,716.235,0.097076416015625,3839,781
auto7_3,class3,3,0.1272051334381103,0,7609,4333,3478,454,7973.95625,5443.1,0.08086824417114258,7208,9920
auto7_3,class3,5,1.0638623237609863,0,20470,9630,12261,540,34851.1678125,14598.0965,0.10054612159729004,9288,667928
volcanoes-d3,3,2,0.0102632045745849,0,78,55,17,17,78.0,55.32,0.01901984214782715,1112,79
volcanoes-d3,3,3,0.011502981185913,0,125,87,35,35,131.025,88.14,0.02692389488220215,1727,299
volcanoes-d3,3,5,0.0115761756896972,0,125,87,35,35,129.625,83.52,0.026555299758911133,1715,299
Diabetic,0,2,0.0440907478332519,0,2017,1636,944,292,2017.0,1627.605,0.07657933235168457,6264,2081
Diabetic,0,3,0.5061788558959961,0,23994,8628,13858,429,27566.51875,13425.93,0.1600172519683838,11159,43745
Diabetic,0,5,6.115927457809448,0,66944,40547,50907,543,94699.9159375,133057.7535,0.16300511360168457,13447,8303633
ar4,2,2,0.0624675750732421,0,4297,644,1757,268,4297.0,699.2,0.09505748748779297,9211,6217
ar4,2,3,0.1229579448699951,0,7872,3188,5284,513,5995.933333333333,2428.0333333333333,0.10651111602783203,10055,228032
ar4,2,5,4.634092807769775,0,66688,53702,64099,684,39239.25166666666,53042.01733333334,0.12527894973754883,11371,134381744
auto5, class3,2,1.938015937805176,0,112576,93790,52299,819,112576.0,94828.44,0.5249142646789551,47775,113051
auto5, class3,3,342.557225227356,0,10944054,370071,7043217,1239,12345839.5625,2201747.38,0.9518029689788818,86081,17862376
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0704212188720703,0,2558,1568,1355,414,2558.0,1622.705,0.10742521286010742,7073,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.6649770736694336,0,25150,14179,13361,731,27802.9375,14752.261666666667,0.1522371768951416,11124,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,19.343037128448486,0,207581,108873,122958,1050,772840.0692708333,750375.6114166667,0.19995856285095215,15011,16173662
bankruptcy,1,2,0.0072588920593261,0,173,18,89,11,173.0,18.0,0.018741369247436523,1720,211
bankruptcy,1,3,0.0071861743927001,0,173,18,89,11,173.0,18.0,0.017755985260009766,1720,1351
bankruptcy,1,5,0.0072221755981445,0,173,18,89,11,173.0,18.0,0.0175626277923584,1720,21700
onehund_sha,Acer Capillipes,2,0.2197146415710449,0,9572,4782,6485,420,9572.0,5664.265,0.1914055347442627,13856,32897
onehund_sha,Acer Capillipes,3,2.6866118907928467,0,116292,16635,113059,851,212246.66041666668,109400.665,0.33400702476501465,22525,2796417
onehund_sha,Acer Capillipes,5,17.31109595298767,0,264306,64634,261073,1251,2246748.3779166667,1693391.5939166667,0.36516499519348145,26263,8987138113
pc3,2,2,0.149691104888916,0,8001,3700,3304,368,8001.0,4099.41,0.16065311431884766,12626,8002
pc3,2,3,1.7348589897155762,0,73307,26620,55986,558,82366.9875,34797.21,0.2200932502746582,18053,333502
pc3,2,5,305.80527114868164,0,775382,627588,746938,732,938130.13875,1173175.185,0.2928156852722168,22654,254565277
Marketing_EoSL_,9,2,0.0753846168518066,0,2560,982,756,264,2560.0,988.675,0.09868645668029785,7075,2851
Marketing_EoSL_,9,3,0.3017835617065429,0,9646,2397,4560,451,10920.841666666667,4065.105,0.13076066970825195,9448,70376
Marketing_EoSL_,9,5,0.5569336414337158,0,15400,6125,9950,593,16536.6384375,16565.767333333333,0.14186382293701172,10187,18545216
