dataset_name,target_value,depth,DFS_BSD_DP_FC (PS)-real_time_taken,DFS_BSD_DP_FC (PS)-failed,DFS_BSD_DP_FC (PS)-sgs_evaluated,DFS_BSD_DP_FC (PS)-sgs_eval_interesting,DFS_BSD_DP_FC (PS)-sgs_quality_interesting,DFS_BSD_DP_FC (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC (PS)-e_est,DFS_BSD_DP_FC (PS)-ei_est,DFS_BSD_DP_FC (PS)-time_to_est,DFS_BSD_DP_FC (PS)-sdfastest-esgs,DFS_BSD_DP_FC (PS)-ub
DefaultofCreditCard,1,2,0.3861877918243408,0,6599,1933,3177,315,6639.665,1953.19,0.2835564613342285,10935,8912
DefaultofCreditCard,1,3,2.29058575630188,0,56194,6110,26590,508,67788.43791666666,10611.786666666667,0.3456156253814697,14139,392218
DefaultofCreditCard,1,5,12.62754201889038,0,340511,20303,158635,578,631698.20640625,64310.636666666665,0.3771779537200928,15055,334251744
zoo,7,2,0.0131726264953613,0,433,197,224,129,407.92,161.44,0.03849911689758301,2338,667
zoo,7,3,0.035423994064331,0,1553,450,980,275,1211.27,414.28,0.04197859764099121,3003,7807
zoo,7,5,0.0758237838745117,0,3739,757,2711,407,4684.49475,1316.672,0.05519437789916992,3736,443704
breast_tissue,gla,2,0.0125987529754638,0,473,93,159,53,452.53,99.415,0.03254342079162598,2638,667
breast_tissue,gla,3,0.0214738845825195,0,1025,160,338,106,979.89625,158.86,0.03954148292541504,3049,7807
breast_tissue,gla,5,0.0246086120605468,0,1197,190,468,144,1099.00225,170.596,0.04048871994018555,3032,443704
flare, B,2,0.0143713951110839,0,444,171,90,84,382.85,175.3,0.029728412628173828,1943,862
flare, B,3,0.0326120853424072,0,1495,355,343,162,1057.2583333333332,320.6,0.0395047664642334,2594,11522
flare, B,5,0.0809528827667236,0,4585,948,685,302,3226.1022916666666,837.7733333333333,0.05081963539123535,3156,862190
banana,1,2,0.0056800842285156,0,25,25,13,13,25.0,25.0,0.01313018798828125,710,37
banana,1,3,0.0058631896972656,0,25,25,13,13,25.0,25.0,0.013102531433105469,710,37
banana,1,5,0.0058109760284423,0,25,25,13,13,25.0,25.0,0.01306915283203125,710,37
polish_bankruptcy_2year,1,2,0.8092174530029297,0,31752,1639,13179,398,31754.11,1835.56,0.3359549045562744,25357,32641
polish_bankruptcy_2year,1,3,2.750223398208618,0,120501,3922,77642,595,191343.295,10787.44,0.38155531883239746,27089,2763776
polish_bankruptcy_2year,1,5,13.598583698272703,0,629545,13996,448854,1147,1591559.2069375,147090.166,0.41048407554626465,27663,8812312832
polish_bankruptcy_3year,1,2,0.8620257377624512,0,31988,2137,13844,422,31939.19,2183.125,0.36960792541503906,25457,32641
polish_bankruptcy_3year,1,3,3.6263599395751953,0,153444,6354,101997,637,145134.44708333333,14069.065,0.38968753814697266,26726,2763776
polish_bankruptcy_3year,1,5,37.14035940170288,0,1642480,61275,1282504,1169,2478936.149114583,219217.46725,0.40539050102233887,27661,8812312832
qualitative,B,2,0.0071394443511962,0,151,96,60,52,146.5425,97.39,0.02467966079711914,1620,172
qualitative,B,3,0.0133628845214843,0,454,178,205,127,345.47791666666666,130.71,0.02796769142150879,2133,988
qualitative,B,5,0.0176589488983154,0,664,214,374,173,519.881890625,155.95641666666666,0.03298354148864746,2293,12616
mfeat-morphological,8,2,0.0091712474822998,0,172,102,42,39,179.32,99.04,0.02411484718322754,1823,232
mfeat-morphological,8,3,0.0163559913635253,0,510,240,121,109,547.6270833333333,240.495,0.03464341163635254,2583,1562
mfeat-morphological,8,5,0.0180482864379882,0,598,228,221,170,744.9649427083333,233.33833333333334,0.03949403762817383,2611,27896
fourclass,1,2,0.0044178962707519,0,25,20,12,12,25.0,20.2,0.011657238006591797,710,37
fourclass,1,3,0.0044243335723876,0,25,20,12,12,25.0,19.76,0.011061906814575195,710,37
fourclass,1,5,0.0043733119964599,0,25,20,12,12,25.0,20.12,0.010782003402709961,710,37
liver,1,2,0.0098712444305419,0,265,247,131,122,265.0,246.88,0.029215097427368164,2326,301
liver,1,3,0.0320727825164794,0,1481,401,717,164,1410.84,369.6,0.045706987380981445,3947,2325
liver,1,5,0.0397930145263671,0,1921,407,878,168,2051.596,401.81,0.04880642890930176,4144,55455
badges2,1,2,0.0126745700836181,0,404,278,189,138,375.825,265.03,0.033254146575927734,2532,466
badges2,1,3,0.0440247058868408,0,2171,718,971,267,1858.7891666666667,758.64,0.04972124099731445,3936,4526
badges2,1,5,0.0859909057617187,0,4558,1090,1811,452,4012.16996875,1034.9246666666666,0.053133487701416016,4008,174437
kc1-binary,1,2,0.6062135696411133,0,33388,1758,18402,393,31863.675,2370.0,0.25113892555236816,23192,42196
kc1-binary,1,3,3.0273962020874023,0,172024,7241,104694,463,186238.14166666666,19979.95,0.2915070056915283,24826,4065076
kc1-binary,1,5,54.33807325363159,0,3125487,80677,1857266,573,2844337.2933333335,261663.12583333332,0.29756736755371094,25220,16803008524
tao,black,2,0.0044696331024169,0,25,23,12,12,25.0,23.0,0.011887550354003906,710,37
tao,black,3,0.0046448707580566,0,25,23,12,12,25.0,22.72,0.01145482063293457,710,37
tao,black,5,0.0045511722564697,0,25,23,12,12,25.0,22.92,0.011243820190429688,710,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,41.90933609008789,0,4601,2801,2327,325,4601.0,2900.0,50.7482430934906,10002,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,322.68464708328247,0,76601,27761,38419,522,76406.0,27989.0,70.34419250488281,15394,166751
breast_cancer_wis_pro2,R,2,0.1930789947509765,0,10903,1514,4385,339,9763.24,1501.84,1.0223541259765625,13252,11326
breast_cancer_wis_pro2,R,3,1.0390005111694336,0,62465,1607,29109,413,66260.78,2546.84,0.16728520393371582,15204,562626
breast_cancer_wis_pro2,R,5,1.862303733825684,0,114417,2383,52343,430,115844.689375,4053.257,0.17232871055603027,15454,612422931
soybean_small,D3,2,0.021127700805664,0,837,244,361,165,784.175,217.6,0.0411677360534668,2960,1712
soybean_small,D3,3,0.0507428646087646,0,2411,571,1167,339,2183.05,513.35,0.05348038673400879,3655,32568
soybean_small,D3,5,0.0970630645751953,0,5195,1053,2662,475,5713.995,1612.37,0.05530428886413574,3789,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0045762062072753,0,9,9,0,0,9.0,9.0,0.00714564323425293,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0047969818115234,0,9,9,0,0,9.0,9.0,0.00709843635559082,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0046734809875488,0,9,9,0,0,9.0,9.0,0.0071337223052978516,306,11
semeion,8,2,2.6387619972229004,0,108317,20083,56052,762,105038.85,24717.835,0.5667505264282227,43314,131329
semeion,8,3,35.30354619026184,0,1462401,186408,1145879,1447,2925969.28375,841561.005,0.74619460105896,52578,22370049
semeion,8,5,1130.5670247077942,0,48813607,2321573,44618080,3064,1545856881.9475157,363069774.67375,0.9072260856628418,63855,290367762561
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.3902273178100586,0,76401,416,41287,167,76401.0,417.0,0.40265536308288574,40302,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.4231302738189695,0,78661,416,41896,167,78238.33333333333,421.0,0.40814661979675293,40303,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.4127247333526611,0,78661,416,41896,167,77293.0,409.0,0.4174458980560303,40302,84280006981
molecular_splice,IE,2,0.7773747444152832,0,34549,2904,13134,448,31886.13,2537.205,0.31232309341430664,23490,41617
molecular_splice,IE,3,2.7935354709625244,0,137383,1854,81736,715,190470.29875,4086.266666666667,0.36924195289611816,25137,3981553
molecular_splice,IE,5,5.405047416687012,0,268021,1884,185771,874,553499.1694895833,9047.8075,0.3669395446777344,25560,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0803382396697998,0,3966,1831,1894,234,3414.5,1831.0,0.09698939323425293,6032,8516
audiology_std,cochlear_noise_and_heredity,3,1.355557203292847,0,79944,36051,37573,391,63157.75,36051.0,0.16446900367736816,11832,366276
audiology_std,cochlear_noise_and_heredity,5,234.20487546920776,0,13845630,5985197,6327901,874,9947848.465625,5985198.0,0.30904197692871094,23132,297968932
automobile,-1,2,0.0620942115783691,0,3186,520,1195,283,3230.35,429.74,0.07658600807189941,6811,5996
automobile,-1,3,0.2138056755065918,0,12496,1162,5746,470,11144.246666666666,1544.94,0.0919647216796875,7664,215930
automobile,-1,5,0.8501789569854736,0,50795,2591,24657,774,59782.47775,7970.628333333333,0.10332369804382324,8324,122607452
volcanoes-d2,3,2,0.00893235206604,0,61,56,17,17,61.0,56.98,0.02010965347290039,1114,79
volcanoes-d2,3,3,0.0108506679534912,0,125,87,36,36,137.76,89.6,0.03123617172241211,1743,299
volcanoes-d2,3,5,0.0110852718353271,0,125,87,36,36,133.94,91.52,0.03155040740966797,1741,299
grammatical_a2,1,2,1.9727387428283687,0,93710,2099,68000,765,71102.2775,1437.19,0.3067967891693115,15800,718202
grammatical_a2,1,3,20.040398359298703,0,1024935,29063,792839,1190,350507.07625,13816.06,0.5549643039703369,17281,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.9062283039093018,0,276,276,0,0,276.0,276.0,3.4196135997772217,2427,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.905232906341553,0,1526,1526,0,0,1617.6666666666667,1526.0,4.979424953460693,4327,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,12.348926544189451,0,7776,4651,0,0,12040.583333333332,4651.0,6.847365379333496,6627,68406
analcatdata_authorship,4,2,0.6730971336364746,0,32781,1147,14275,514,32146.91,912.43,0.4393141269683838,24770,36047
analcatdata_authorship,4,3,1.6294071674346924,0,81437,1834,50059,879,99246.69,5194.47,0.31207275390625,25516,3208363
analcatdata_authorship,4,5,4.07319450378418,0,207461,2762,158880,1386,368926.624375,11449.512,0.3352086544036865,25690,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,14.409330129623411,0,995,991,811,138,1017.26,990.35,20.844857931137085,4651,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,58.1421217918396,0,11460,1026,9658,188,12218.613333333333,2328.9883333333332,33.143791913986206,8564,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,60.35771727561951,0,11950,1026,10148,188,23099.348333333335,2341.7566666666667,34.22970414161682,8983,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0280871391296386,0,494,494,244,182,493.855,493.855,0.5808258056640625,3235,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.109626293182373,0,4000,3797,1973,383,4173.96,3802.71,0.09732508659362793,5915,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.6977477073669434,0,30789,6969,17538,508,30147.0438125,6067.588,0.12350940704345703,8169,284274
cmc,3,2,0.0159924030303955,0,427,364,195,158,425.8,340.75,0.04532909393310547,2932,466
cmc,3,3,0.0599892139434814,0,2581,1225,1203,311,2325.0,1236.45,0.06034350395202637,4530,4526
cmc,3,5,0.1752769947052002,0,8105,2563,4394,548,11190.735,3102.215,0.07562756538391113,5612,174437
Adult_UCI_,>50K,2,0.1935555934906005,0,3540,501,986,223,3323.205,457.03,0.23303747177124023,8100,4852
Adult_UCI_,>50K,3,0.4364597797393799,0,12051,844,3865,418,9572.59125,992.98,0.25020790100097656,8682,156948
Adult_UCI_,>50K,5,0.8332822322845459,0,27464,1194,8595,681,32966.408390625,2587.89025,0.26102161407470703,9029,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0037155151367187,0,7,6,4,4,7.79,6.04,0.009279966354370117,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0038168430328369,0,7,6,4,4,7.865,6.115,0.0056951045989990234,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0036995410919189,0,7,6,4,4,7.79,6.04,0.00567936897277832,206,11
monks1,0,2,0.0073418617248535,0,135,120,80,80,130.6,120.04,0.02224421501159668,1519,154
monks1,0,3,0.0158474445343017,0,519,458,363,197,532.3333333333334,425.9866666666667,0.03870058059692383,2702,834
monks1,0,5,0.0327765941619873,0,1289,561,1002,235,1462.549,499.88,0.0505373477935791,3592,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5219132900238037,0,28514,3833,11594,355,26936.5925,3363.715,0.215287446975708,20891,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,5.80821418762207,0,362627,3894,130860,358,298652.7275,4123.405,0.2839384078979492,24570,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,5.900160074234009,0,370070,3894,133264,358,265276.7590625,3682.495,0.27126598358154297,24134,16514324978
grammatical_a1,1,2,2.153960943222046,0,106279,3741,78078,626,84411.6225,3673.79,0.31711769104003906,18394,711029
grammatical_a1,1,3,31.061158180236816,0,1629287,56501,1247631,912,1027414.07875,60353.49166666667,0.6021525859832764,22151,282279309
mfeat-zernike,8,2,0.3939087390899658,0,17485,1587,7357,413,17485.0,2064.3,0.2686800956726074,18890,17767
mfeat-zernike,8,3,1.708878517150879,0,82449,2473,55605,530,101236.96333333333,5491.8533333333335,0.2669942378997803,20519,1107603
mfeat-zernike,8,5,3.946935176849365,0,194437,4086,141444,622,470027.0007916666,46434.21133333333,0.2719442844390869,20717,1906413390
twonorm,1,2,0.1149044036865234,0,3121,543,1538,311,3121.0,500.2,0.12848496437072754,7982,3241
twonorm,1,3,0.4128096103668213,0,15933,603,13072,375,9425.933333333334,1198.2,0.1387343406677246,8695,85401
twonorm,1,5,0.456460952758789,0,17925,603,15064,375,9360.266666666666,458.6,0.13584041595458984,8536,25706997
auto7_1,class3,2,0.0226459503173828,0,734,719,382,238,733.81,710.605,0.05380082130432129,3841,781
auto7_1,class3,3,0.1628334522247314,0,7603,3315,3896,479,7848.645,3048.005,0.09085416793823242,7092,9920
auto7_1,class3,5,0.6682939529418945,0,33727,4233,20451,548,36348.24315625,6959.50025,0.10473442077636719,8025,667928
grammatical_b4,1,2,2.4229636192321777,0,116512,3853,87757,566,97861.975,3602.85,0.3641490936279297,21586,701521
grammatical_b4,1,3,20.90433955192566,0,1063681,42882,857048,788,905572.48125,52677.458333333336,0.6457550525665283,24676,276633905
wave2,2,2,0.3489472866058349,0,12641,1476,6245,419,12641.0,1201.0,0.25692176818847656,16062,12881
wave2,2,3,2.196496725082397,0,94769,2136,78110,682,78775.0,7595.399999999999,0.2597768306732178,17751,682801
wave2,2,5,4.540604591369629,0,205569,2384,187188,716,4989230.213333333,686385.5333333332,0.2602574825286865,17773,847361193
volcanoes-d1,3,2,0.0091004371643066,0,61,57,15,15,61.0,57.52,0.02173590660095215,1114,79
volcanoes-d1,3,3,0.011178970336914,0,125,90,35,35,134.68,89.46,0.0284273624420166,1752,299
volcanoes-d1,3,5,0.0108933448791503,0,125,90,35,35,136.58,93.14,0.02880263328552246,1757,299
mfeat-fourier,8,2,0.9989397525787354,0,44441,1428,20436,396,44352.02,2554.0,0.3603706359863281,29806,46361
mfeat-fourier,8,3,3.077670097351074,0,148681,1862,83001,518,240913.65666666668,7215.506666666666,0.42218470573425293,31349,4682665
mfeat-fourier,8,5,4.7033607959747314,0,231773,1965,155120,574,367385.14191666665,7241.554666666667,0.4078688621520996,30959,21286477101
breast,recurrence-events,2,0.0149717330932617,0,510,271,246,132,532.05,272.2,0.037665367126464844,2943,862
breast,recurrence-events,3,0.0508265495300293,0,2164,771,1056,254,2690.525,793.75,0.05315876007080078,4450,11522
breast,recurrence-events,5,0.1151604652404785,0,5839,1480,2498,312,6524.9878125,1284.3025,0.05637955665588379,4731,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,2.8473117351531982,0,256,252,182,148,262.28,252.52,3.482401132583618,2327,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,4.520924091339111,0,1301,326,990,150,1445.79,534.28,5.047172546386719,4104,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,5.099746465682983,0,1801,381,1490,209,2894.95875,758.32,5.468505859375,4573,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,28.041364908218384,0,276,276,0,0,276.0,276.0,42.84440016746521,2427,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,50.93867611885071,0,1526,1526,0,0,1619.75,1526.0,67.61689019203186,4327,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,134.61768889427185,0,7776,4651,0,0,11696.833333333332,4651.0,94.4873456954956,6627,68406
horse_colic_outcome,2,2,0.0056331157684326,0,1,0,0,0,1.0,0.0,1.4881956577301025,2,2486
horse_colic_outcome,2,3,0.0054104328155517,0,1,0,0,0,1.0,0.0,0.005898237228393555,2,57226
horse_colic_outcome,2,5,0.00551438331604,0,1,0,0,0,1.0,0.0,0.005745410919189453,2,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0703494548797607,0,3644,1277,1675,274,3544.4,1096.6,0.08699727058410645,8001,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.5637495517730713,0,33565,2490,12976,371,27764.633333333335,2434.3333333333335,0.11531829833984375,10464,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.9521467685699464,0,59288,2505,22141,371,49189.1075,2485.7,0.12148475646972656,10774,75449320
wall4,Slight-Right-Turn,2,0.0078892707824707,0,77,60,33,33,82.97,60.28,0.019835948944091797,1118,137
wall4,Slight-Right-Turn,3,0.0106756687164306,0,165,121,78,75,212.205,124.54,0.030302047729492188,1834,697
wall4,Slight-Right-Turn,5,0.0114343166351318,0,209,139,100,90,289.779375,131.72,0.03364396095275879,2031,2517
hayes,2,2,0.0055909156799316,0,88,49,35,29,84.13,50.26,0.015617609024047852,1117,121
hayes,2,3,0.0076277256011962,0,192,65,81,44,189.555,66.84,0.021734237670898438,1627,576
hayes,2,5,0.0079762935638427,0,208,65,87,44,219.88375,67.98,0.023569107055664062,1681,1941
analcatdata_germangss,4,2,0.0069224834442138,0,144,135,27,25,144.37,136.72,0.020224332809448242,1720,172
analcatdata_germangss,4,3,0.0149140357971191,0,560,270,142,71,563.845,263.71,0.03269529342651367,2893,988
analcatdata_germangss,4,5,0.0181243419647216,0,720,287,204,77,849.683875,275.0725,0.03639960289001465,3167,12616
thyroid_allhypo,primary hypothyroid.,2,0.0523090362548828,0,1560,698,556,297,1378.99,558.52,0.06640005111694336,4566,2081
thyroid_allhypo,primary hypothyroid.,3,0.2744526863098144,0,10709,3187,4552,789,7138.554166666667,2951.8233333333333,0.08978772163391113,5964,43745
thyroid_allhypo,primary hypothyroid.,5,5.171658039093018,0,212169,47915,97689,2641,171935.3448125,77677.0485,0.1339104175567627,8519,8303633
user,High,2,0.0078263282775878,0,181,148,73,71,173.76,151.195,0.023936986923217773,1822,211
user,High,3,0.0191636085510253,0,805,150,338,71,736.8883333333333,150.56166666666667,0.03545379638671875,3061,1351
user,High,5,0.0186591148376464,0,805,150,338,71,741.6947395833333,151.79666666666665,0.03656744956970215,3093,21700
thyroid_dis,discordant.,2,0.0501775741577148,0,1530,817,578,293,1546.22,648.92,0.07145881652832031,5166,2081
thyroid_dis,discordant.,3,0.3121440410614013,0,12296,4263,5145,740,7399.6,3123.9466666666667,0.0919196605682373,6400,43745
thyroid_dis,discordant.,5,6.247593641281128,0,255828,58423,112110,1981,100936.10447916666,41425.331,0.11122918128967285,7603,8303633
synthetic_control,4,2,0.4100310802459717,0,20057,1508,7894,890,16589.82,542.68,0.1908409595489502,14942,28921
synthetic_control,4,3,1.385775089263916,0,77441,3475,35341,1626,47489.691666666666,2631.2066666666665,0.21387505531311035,15717,2304201
synthetic_control,4,5,2.205762386322021,0,124721,5147,57637,2101,165736.8824375,7127.483666666666,0.22025275230407715,16051,6500162589
titanic,1,2,0.0052189826965332,0,29,27,17,16,29.16,27.72,0.013215303421020508,710,37
titanic,1,3,0.0057933330535888,0,41,39,25,24,46.6,38.93333333333333,0.0176393985748291,1056,93
titanic,1,5,0.0055289268493652,0,41,39,25,24,46.81333333333333,38.666666666666664,0.01763439178466797,1058,93
secom,1,2,0.4116168022155761,0,19019,8871,8999,506,19024.76,9392.34,0.24407649040222168,19698,19307
secom,1,3,8.270063400268555,0,416580,34196,247308,875,486152.7033333333,51094.28,0.3699660301208496,28038,1255087
secom,1,5,60.928083419799805,0,3072394,96782,2027620,1339,12207310.61975,718454.484,0.3876683712005615,29210,2350534656
wine,1,2,0.0260698795318603,0,1121,330,540,222,1035.065,202.81,0.05209231376647949,4154,1379
wine,1,3,0.0551960468292236,0,2701,238,1576,214,2553.8025,211.0,0.05773210525512695,4681,23479
wine,1,5,0.0681233406066894,0,3565,253,2115,232,3210.56503125,257.7425,0.058779239654541016,4695,2893164
thyroid_allrep,overreplacement.,2,0.0486423969268798,0,1359,576,575,273,1197.1,386.0,0.06337785720825195,3966,2081
thyroid_allrep,overreplacement.,3,0.2485687732696533,0,9776,2909,4682,682,5523.766666666666,2118.6,0.08349299430847168,5180,43745
thyroid_allrep,overreplacement.,5,5.804904937744141,0,257235,60520,129851,2414,83656.31208333334,35152.90666666667,0.11382317543029785,6956,8303633
post,S,2,0.0083684921264648,0,228,113,99,51,203.145,114.58,0.02268075942993164,1725,277
post,S,3,0.0194249153137207,0,846,274,329,125,739.4775,264.19,0.03369331359863281,2668,2048
post,S,5,0.038283348083496,0,1897,452,716,181,1440.71503125,359.1265,0.03953814506530762,3024,44552
human,1,2,13.84783124923706,0,484554,3334,299736,561,413264.335,4281.9,1.3378448486328125,50234,2492029
human,1,3,47.42879366874695,0,1779784,8988,1112998,669,2027943.6566666667,22972.758333333335,2.145034074783325,51610,1853240389
human,1,5,323.4949016571045,0,12192824,44357,7609509,790,29499516.90706771,344488.3499166667,2.185551166534424,52759,460593618484615
connectionist_sonar,R,2,0.5470750331878662,0,28561,1242,13968,430,28561.0,1106.2,0.39028000831604004,24142,28921
connectionist_sonar,R,3,2.0522732734680176,0,114045,1260,84046,524,81798.2,2525.8,0.28519487380981445,24825,2304201
connectionist_sonar,R,5,2.9041671752929688,0,161149,1286,125191,545,174314.435,2694.62,0.29361653327941895,25552,6500162589
hiv_746,-1,2,0.164006233215332,0,9841,354,4395,115,9638.3675,342.94,0.13256573677062988,13962,12881
hiv_746,-1,3,0.2880294322967529,0,18841,555,5353,116,17916.222916666666,655.4583333333334,0.13707685470581055,14261,682801
hiv_746,-1,5,0.4199533462524414,0,26861,888,5568,117,19717.7179375,579.24,0.13664722442626953,14228,847361193
madelon,1,2,45.020763635635376,0,1988347,1258519,959934,784,1986608.68,1921792.96,2.528517961502075,201100,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0792086124420166,0,1770,1548,892,269,1769.695,1528.745,0.12141680717468262,6063,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.6511437892913818,0,25212,13290,13163,441,26286.51,14043.911666666667,0.16458702087402344,10647,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,10.92698049545288,0,482691,80053,260214,790,690592.37,153636.12358333333,0.2154378890991211,14333,6508884
led,2,2,0.0067932605743408,0,99,91,40,40,99.0,91.37,0.019868135452270508,1316,106
led,2,3,0.0136213302612304,0,345,269,146,132,307.99666666666667,204.51333333333335,0.029415369033813477,2081,470
led,2,5,0.0228972434997558,0,761,391,395,208,539.7431875,257.97933333333333,0.034552574157714844,2327,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0152325630187988,0,276,234,131,110,276.0,233.375,0.03178095817565918,2427,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0396265983581543,0,1296,533,643,191,1354.6875,515.5833333333334,0.050191640853881836,3936,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0552976131439209,0,2156,630,1089,211,2680.8747395833334,676.2604166666666,0.05396246910095215,4299,68406
auto4,class1,2,1.989255428314209,0,74847,44557,37080,607,74836.5,65598.22,0.5224409103393555,39090,75467
auto4,class1,3,99.84530687332152,0,4700770,191942,2575971,747,8499211.81,980063.1333333333,0.9559030532836914,73879,9735503
auto4,class1,5,617.8665807247162,0,28401894,336500,16969495,840,79500564.59916666,1047546.0333333333,0.9956209659576416,77273,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0147521495819091,0,352,352,151,142,352.0,344.44,0.039887428283691406,2629,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0643725395202636,0,2245,1079,1071,308,2251.1575,875.845,0.0594635009765625,4519,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1770164966583252,0,7111,1570,4245,482,6129.6445,1402.0435,0.06677865982055664,5055,101584
Covertype,7,2,5.372529983520508,0,6841,3066,2425,331,6371.08,2185.52,3.5071098804473877,10430,8257
Covertype,7,3,17.51429319381714,0,45163,17408,18988,736,71308.16,35177.26666666666,4.308047533035278,14092,349633
Covertype,7,5,1146.1619658470154,0,3688633,1548920,1601160,2789,6525314.707625,3517885.439333333,5.029376745223999,18507,275584033
pc4,2,2,0.1854841709136963,0,7282,1213,3117,371,7310.19,1276.945,0.4126396179199219,12125,7627
pc4,2,3,0.8118462562561035,0,38361,4038,21091,562,33555.79583333334,6187.326666666667,0.17009949684143066,13410,310248
pc4,2,5,6.806583881378174,0,332947,29644,186214,886,747617.6005625,135632.26958333334,0.19092249870300293,14770,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,419.0858211517334,0,76401,76401,38113,204,76401.0,76401.0,202.68028163909912,40302,80201
firm,1,2,0.0540337562561035,0,719,621,353,233,703.9825,610.39,1.7804183959960938,3640,742
firm,1,3,0.310784101486206,0,7809,3197,3786,540,6749.5975,2721.055,0.11538577079772949,6436,9178
firm,1,5,0.4378821849822998,0,13907,4842,7476,1160,62311.535114583334,27815.29675,0.12915301322937012,7054,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.4711697101593017,0,4601,2627,2402,330,4601.0,2311.0,0.49199914932250977,10002,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,3.4176974296569824,0,69401,22868,35274,449,72010.33333333333,19751.333333333332,0.6633951663970947,15027,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,39.52040243148804,0,949231,63620,462620,550,655916.5520833334,44711.166666666664,0.7174410820007324,16305,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,3.0794687271118164,0,49130,16991,22035,416,46337.0,16504.2,1.5674149990081787,28269,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,80.41727328300476,0,1899692,224524,789780,468,1786723.7833333332,287628.6666666667,2.055349588394165,41009,8238784
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,5,783.2970910072327,0,19091485,226703,7464842,468,19130805.870833334,294511.06666666665,2.190044641494751,44787,54736036272
Stroke_Kaggle_,1,2,0.0238955020904541,0,445,343,218,159,449.25,302.05,0.06823229789733887,2934,529
