dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
heart_cleverland,3,5,0.1343510150909423,0,9566,1118,922,549,8928.125,1390.4833333333333,0.06750631332397461,5356,974982
analcatdata_boxing1,1,2,0.0060656070709228,0,189,32,14,14,177.46,31.03,0.020664691925048828,2026,301
analcatdata_boxing1,1,3,0.0076906681060791,0,309,32,14,14,238.43,34.075,0.02181267738342285,2078,2325
analcatdata_boxing1,1,5,0.0075936317443847,0,309,32,14,14,217.71,31.03,0.021592140197753906,2054,2325
qsar,RB,2,0.0889711380004882,0,3889,1386,1071,410,7078.155,985.39,0.13773679733276367,11430,8257
qsar,RB,3,0.3803012371063232,0,19405,4595,4135,581,35905.9525,9632.86,0.16484785079956055,12875,349633
qsar,RB,5,5.201066970825195,0,291599,58258,57072,1185,670140.2796875,185009.548,0.17292070388793945,13711,275584033
internet,ad.,2,45.37881517410278,0,2417099,1210271,673513,889,2252406.085,1253275.96,2.495250701904297,168910,4831387
robot4,normal,2,0.0117256641387939,0,261,186,104,104,272.43,164.35,0.08165669441223145,2130,407
robot4,normal,3,0.0191805362701416,0,681,261,251,220,662.2058333333333,216.12333333333333,0.038674354553222656,2645,3683
robot4,normal,5,0.0283565521240234,0,1269,346,340,328,1103.44665625,269.94083333333333,0.045066118240356445,2730,122438
mw1,2,2,0.0652673244476318,0,3403,1091,805,384,7200.82,722.305,0.13984894752502441,11728,8002
mw1,2,3,0.3761963844299316,0,26414,5041,4437,762,25526.725,5205.94,0.14163756370544434,12615,333502
mw1,2,5,6.439351320266724,0,505179,76960,73193,2013,485273.306125,130991.5675,0.16117191314697266,13819,254565277
polish_bankruptcy_5year,1,2,0.2072260379791259,0,8639,1521,1105,507,32106.33,1480.55,0.31800103187561035,25557,32641
polish_bankruptcy_5year,1,3,1.695821762084961,0,93792,8404,5809,1138,92789.57583333334,10288.846666666666,0.3345019817352295,26234,2763776
polish_bankruptcy_5year,1,5,27.766865015029907,0,1644672,68971,65676,3252,1735635.3662083333,174342.62066666665,0.35384106636047363,26920,8812312832
grammatical_b8,1,2,1.4111177921295166,0,82756,3025,2616,1289,142636.5575,988.945,0.48556017875671387,30173,686207
grammatical_b8,1,3,10.484899520874023,0,669073,19401,15366,3143,345369.58875,5225.905,0.6849370002746582,30727,267621512
grammatical_b8,1,5,1107.92223405838,0,73001322,6007147,5552278,8023,870215.16690625,9852.82925,0.7145271301269531,30889,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,281.23005723953247,0,53601,21561,10545,592,49955.4,22571.8,161.2843315601349,28302,80201
heart_va,3,2,0.0187201499938964,0,63,40,22,22,59.725,40.55,1.7075366973876953,915,92
heart_va,3,3,0.0058472156524658,0,115,69,34,34,125.68333333333334,71.85000000000001,0.01927495002746582,1391,378
heart_va,3,5,0.0060622692108154,0,133,78,37,37,168.071875,76.62916666666666,0.022014379501342773,1573,1093
volcanoes-b5,4,2,0.0089907646179199,0,61,57,20,20,61.0,57.82,0.02044367790222168,1114,79
volcanoes-b5,4,3,0.01068115234375,0,125,90,37,37,137.16,91.56,0.02988457679748535,1744,299
volcanoes-b5,4,5,0.010796308517456,0,125,90,37,37,136.49,87.84,0.02964019775390625,1746,299
wilt,w,2,0.0114836692810058,0,181,159,78,78,181.0,154.7,0.029416561126708984,1922,211
wilt,w,3,0.0209732055664062,0,613,368,260,210,610.5,262.46666666666664,0.0441441535949707,2847,1351
wilt,w,5,0.0288405418395996,0,1045,414,332,264,1044.9108333333334,315.24333333333334,0.048528194427490234,3136,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1051688194274902,0,276,276,144,135,276.0,276.0,0.13960051536560059,2427,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1718711853027343,0,1526,1311,666,268,1638.5,1271.8333333333333,0.20518064498901367,4327,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3387959003448486,0,5426,2843,1438,396,7324.984375,2504.125,0.25867199897766113,5758,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0192272663116455,0,276,276,136,132,276.0,276.0,0.04732203483581543,2427,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0511121749877929,0,1526,1526,782,313,1617.6666666666667,1526.0,0.06958270072937012,4327,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1419064998626709,0,6096,2620,1597,459,6541.3125,1955.375,0.09488415718078613,5828,68406
mfeat-karhunen,8,2,0.2755000591278076,0,13017,646,632,316,31590.585,1371.46,0.31090307235717773,25258,32897
mfeat-karhunen,8,3,0.7323651313781738,0,39385,1109,1024,715,124440.40041666667,4344.973333333333,0.33786702156066895,26275,2796417
mfeat-karhunen,8,5,2.6556434631347656,0,181657,2209,2093,1470,193524.57889583334,3119.8841666666667,0.33731865882873535,26192,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0034999847412109,0,7,6,4,4,7.67,5.92,0.006973743438720703,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0035836696624755,0,7,6,4,4,7.79,6.04,0.005558013916015625,206,11
