dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
spectf_heart,0,5,8.718968391418457,0,867233,17982,14166,749,718685.3744969224,18897.645833333332,0.48267078399658203,45243,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,27.25505352020264,0,256,252,182,130,262.88,254.44,24.177604913711548,602,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,45.46428442001343,0,1311,430,285,130,1495.56,1143.56,30.522290229797363,1050,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,56.37008094787598,0,2141,533,399,244,5487.963,1653.88,34.370837450027466,1365,68406
planning,2,2,0.025970458984375,0,1105,780,372,222,1105.0,782.0,1.5288581848144531,2306,1177
planning,2,3,0.1266748905181884,0,10845,1047,512,245,10389.583333333334,981.5,0.04291987419128418,3692,18473
planning,2,5,0.1561148166656494,0,13885,1085,529,251,13486.764583333334,1193.9333333333334,0.04376411437988281,3768,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.004915714263916,0,7,6,4,4,7.625,5.875,0.0023703575134277344,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.005281925201416,0,7,6,4,4,7.25,5.5,0.002340078353881836,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0051729679107666,0,7,6,4,4,7.25,5.5,0.002317667007446289,14,11
trains,west,2,0.0071537494659423,0,81,1,0,0,81.0,1.0,0.005091190338134766,82,3241
trains,west,3,0.0072042942047119,0,81,1,0,0,81.0,1.0,0.007888317108154297,82,85401
trains,west,5,0.0071649551391601,0,81,1,0,0,81.0,1.0,0.007840871810913086,82,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.7267272472381592,0,76401,71276,40245,695,76401.0,69499.5,2.2623109817504883,160002,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,106.3918948173523,0,8720561,71277,40246,695,8329903.25,69559.0,3.8563575744628906,297918,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,106.58332395553587,0,8720661,71277,40246,695,8366134.416666667,69892.0,3.901512861251831,298584,84280006981
appendicitis,1,2,0.0089170932769775,0,345,81,34,34,349.625,84.89285714285714,0.013746500015258789,758,407
appendicitis,1,3,0.01350998878479,0,669,119,64,64,656.75,109.16071428571429,0.011358499526977539,837,3683
appendicitis,1,5,0.0149426460266113,0,809,140,84,84,768.4564732142857,117.82321428571429,0.012135505676269531,862,122438
mc2,2,2,0.1343715190887451,0,8950,2615,1554,414,9683.0,2200.0,0.19565510749816895,19602,9871
mc2,2,3,1.017794847488403,0,78152,10131,8852,678,81423.66666666667,15188.833333333334,0.23924708366394043,23079,457451
mc2,2,5,13.249670505523682,0,1141919,180235,177392,1147,1551015.5489583334,395880.0333333333,0.2774009704589844,25554,432752594
breast_cancer_wis_ori,M,2,0.0680651664733886,0,3449,731,558,364,7016.058333333333,763.0958333333333,0.1638495922088623,14282,7261
breast_cancer_wis_ori,M,3,0.0965454578399658,0,5577,570,569,541,17095.978125,2631.726388888889,0.17211651802062988,14903,288101
breast_cancer_wis_ori,M,5,0.2953267097473144,0,19729,1101,1100,1072,102805.54012152778,7405.014722222222,0.18208909034729004,15244,199080695
urban,shadow ,2,0.8037624359130859,0,47761,7732,6296,777,146978.99617346938,5946.109693877551,3.3259782791137695,305174,173167
urban,shadow ,3,4.262126922607422,0,289237,18304,17644,1305,774284.8664965987,92686.9268707483,3.54128098487854,314005,33883403
urban,shadow ,5,182.47878646850583,0,13865501,560054,513828,2408,37141288.67878667,2511773.701020408,3.7750091552734375,325496,580802256770
