dataset_name,target_value,depth,DFS_BSD_DP_FC (PS)-real_time_taken,DFS_BSD_DP_FC (PS)-failed,DFS_BSD_DP_FC (PS)-sgs_evaluated,DFS_BSD_DP_FC (PS)-sgs_eval_interesting,DFS_BSD_DP_FC (PS)-sgs_quality_interesting,DFS_BSD_DP_FC (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC (PS)-e_est,DFS_BSD_DP_FC (PS)-ei_est,DFS_BSD_DP_FC (PS)-time_to_est,DFS_BSD_DP_FC (PS)-sdfastest-esgs,DFS_BSD_DP_FC (PS)-ub
robot3,slightly_moved,3,0.0390546321868896,0,1797,522,925,194,1813.565,597.34,0.05253458023071289,4198,3683
robot3,slightly_moved,5,0.0636489391326904,0,3085,527,1661,221,3223.2861875,631.0405,0.057547569274902344,4455,122438
DefaultofCreditCard,1,2,0.3861877918243408,0,6599,1933,3177,315,6680.2675,1866.535,0.28472232818603516,10935,8912
DefaultofCreditCard,1,3,2.29058575630188,0,56194,6110,26590,508,65128.92875,10574.363333333333,0.3467719554901123,14051,392218
DefaultofCreditCard,1,5,12.62754201889038,0,340511,20303,158635,578,729145.4178958334,68894.05941666667,0.37395596504211426,14952,334251744
zoo,7,2,0.0131726264953613,0,433,197,224,129,403.78,167.32,0.039183616638183594,2338,667
zoo,7,3,0.035423994064331,0,1553,450,980,275,1202.04,414.12,0.041667938232421875,2993,7807
zoo,7,5,0.0758237838745117,0,3739,757,2711,407,3592.598125,987.95,0.05044388771057129,3458,443704
breast_tissue,gla,2,0.0125987529754638,0,473,93,159,53,449.3575,95.365,0.02960348129272461,2638,667
breast_tissue,gla,3,0.0214738845825195,0,1025,160,338,106,931.465,152.92,0.03554391860961914,3024,7807
breast_tissue,gla,5,0.0246086120605468,0,1197,190,468,144,1009.86709375,148.1455,0.03554224967956543,2981,443704
flare, B,2,0.0143713951110839,0,444,171,90,84,380.8,169.2,0.029024362564086914,1943,862
flare, B,3,0.0326120853424072,0,1495,355,343,162,1077.6,316.56666666666666,0.04214286804199219,2591,11522
flare, B,5,0.0809528827667236,0,4585,948,685,302,2642.3020833333335,709.7916666666666,0.047149658203125,2935,862190
banana,1,2,0.0056800842285156,0,25,25,13,13,25.0,25.0,0.013186454772949219,710,37
banana,1,3,0.0058631896972656,0,25,25,13,13,25.0,25.0,0.013200998306274414,710,37
banana,1,5,0.0058109760284423,0,25,25,13,13,25.0,25.0,0.013172388076782227,710,37
polish_bankruptcy_2year,1,2,0.8092174530029297,0,31752,1639,13179,398,31754.74,1952.74,0.33841586112976074,25357,32641
polish_bankruptcy_2year,1,3,2.750223398208618,0,120501,3922,77642,595,187949.38,14625.4,0.37465643882751465,27072,2763776
polish_bankruptcy_2year,1,5,13.598583698272703,0,629545,13996,448854,1147,2564926.5135625,300027.202,0.39704298973083496,27664,8812312832
polish_bankruptcy_3year,1,2,0.8620257377624512,0,31988,2137,13844,422,31942.985,2410.825,0.36757850646972656,25457,32641
polish_bankruptcy_3year,1,3,3.6263599395751953,0,153444,6354,101997,637,187524.80791666667,15665.073333333334,0.41995716094970703,27169,2763776
polish_bankruptcy_3year,1,5,37.14035940170288,0,1642480,61275,1282504,1169,3339775.422135417,262130.27308333333,0.4111597537994385,28084,8812312832
qualitative,B,2,0.0071394443511962,0,151,96,60,52,146.2875,94.16,0.024826765060424805,1620,172
qualitative,B,3,0.0133628845214843,0,454,178,205,127,373.8325,154.65166666666667,0.029625415802001953,2203,988
qualitative,B,5,0.0176589488983154,0,664,214,374,173,500.6557760416667,147.15183333333334,0.03298640251159668,2275,12616
mfeat-morphological,8,2,0.0091712474822998,0,172,102,42,39,179.3675,102.08,0.024205684661865234,1823,232
mfeat-morphological,8,3,0.0163559913635253,0,510,240,121,109,516.3879166666667,221.71666666666667,0.03348350524902344,2516,1562
mfeat-morphological,8,5,0.0180482864379882,0,598,228,221,170,714.51378125,220.02566666666667,0.039609432220458984,2625,27896
fourclass,1,2,0.0044178962707519,0,25,20,12,12,25.0,19.36,0.01086568832397461,710,37
fourclass,1,3,0.0044243335723876,0,25,20,12,12,25.0,19.08,0.01073145866394043,710,37
fourclass,1,5,0.0043733119964599,0,25,20,12,12,25.0,19.28,0.010704278945922852,710,37
liver,1,2,0.0098712444305419,0,265,247,131,122,265.0,245.56,0.029282808303833008,2326,301
liver,1,3,0.0320727825164794,0,1481,401,717,164,1419.24,363.8,0.04603719711303711,3963,2325
liver,1,5,0.0397930145263671,0,1921,407,878,168,1886.89475,375.83,0.04822182655334473,4093,55455
badges2,1,2,0.0126745700836181,0,404,278,189,138,374.07,272.57,0.032807350158691406,2532,466
badges2,1,3,0.0440247058868408,0,2171,718,971,267,1629.9891666666667,599.26,0.04860186576843262,3695,4526
badges2,1,5,0.0859909057617187,0,4558,1090,1811,452,3841.463041666667,958.606,0.05529379844665527,4091,174437
kc1-binary,1,2,0.6062135696411133,0,33388,1758,18402,393,31557.2,2142.3,0.25189876556396484,23192,42196
kc1-binary,1,3,3.0273962020874023,0,172024,7241,104694,463,184253.625,13002.516666666666,0.2844820022583008,24803,4065076
kc1-binary,1,5,54.33807325363159,0,3125487,80677,1857266,573,3491597.883541667,302866.51416666666,0.31328392028808594,26189,16803008524
tao,black,2,0.0044696331024169,0,25,23,12,12,25.0,23.16,0.011941671371459961,710,37
tao,black,3,0.0046448707580566,0,25,23,12,12,25.0,22.8,0.012239694595336914,710,37
tao,black,5,0.0045511722564697,0,25,23,12,12,25.0,22.76,0.011659622192382812,710,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,41.90933609008789,0,4601,2801,2327,325,4601.0,2611.5263157894738,35.54220986366272,5745,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,322.68464708328247,0,76601,27761,38419,522,80601.0,32734.333333333332,36.17152237892151,5724,166751
breast_cancer_wis_pro2,R,2,0.1930789947509765,0,10903,1514,4385,339,9775.12,1447.72,1.0222539901733398,13252,11326
breast_cancer_wis_pro2,R,3,1.0390005111694336,0,62465,1607,29109,413,64588.01,3004.66,0.16996097564697266,15138,562626
breast_cancer_wis_pro2,R,5,1.862303733825684,0,114417,2383,52343,430,150359.361875,8508.191,0.1752622127532959,15468,612422931
soybean_small,D3,2,0.021127700805664,0,837,244,361,165,787.4,180.55,0.04005789756774902,2960,1712
soybean_small,D3,3,0.0507428646087646,0,2411,571,1167,339,2229.35,543.6,0.051251888275146484,3702,32568
soybean_small,D3,5,0.0970630645751953,0,5195,1053,2662,475,4755.68421875,1092.4475,0.054970741271972656,3719,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0045762062072753,0,9,9,0,0,9.0,9.0,0.007174015045166016,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0047969818115234,0,9,9,0,0,9.0,9.0,0.007250070571899414,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0046734809875488,0,9,9,0,0,9.0,9.0,0.0072345733642578125,306,11
semeion,8,2,2.6387619972229004,0,108317,20083,56052,762,105064.59,20303.425,0.5642890930175781,43314,131329
semeion,8,3,35.30354619026184,0,1462401,186408,1145879,1447,3570746.63125,1123523.4,0.7945520877838135,54562,22370049
semeion,8,5,1130.5670247077942,0,48813607,2321573,44618080,3064,1315272238.9199376,267469475.45075,0.8720805644989014,58382,290367762561
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.3902273178100586,0,76401,416,41287,167,76401.0,409.0,0.3887972831726074,40302,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.4231302738189695,0,78661,416,41896,167,77412.66666666667,411.0,0.40999388694763184,40302,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.4127247333526611,0,78661,416,41896,167,77219.33333333333,411.0,0.4110836982727051,40302,84280006981
molecular_splice,IE,2,0.7773747444152832,0,34549,2904,13134,448,32068.4525,3105.725,0.31885600090026855,23490,41617
molecular_splice,IE,3,2.7935354709625244,0,137383,1854,81736,715,183736.01625000002,5548.73,0.3552978038787842,24990,3981553
molecular_splice,IE,5,5.405047416687012,0,268021,1884,185771,874,495730.60209895833,8617.242916666666,0.3840358257293701,25793,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0803382396697998,0,3966,1831,1894,234,3432.5,1831.0,0.09586071968078613,6032,8516
audiology_std,cochlear_noise_and_heredity,3,1.355557203292847,0,79944,36051,37573,391,64023.4,36051.0,0.16620635986328125,11832,366276
audiology_std,cochlear_noise_and_heredity,5,234.20487546920776,0,13845630,5985197,6327901,874,9876380.21375,5985198.0,0.3112800121307373,23132,297968932
automobile,-1,2,0.0620942115783691,0,3186,520,1195,283,3227.29,388.6,0.07734990119934082,6811,5996
automobile,-1,3,0.2138056755065918,0,12496,1162,5746,470,9615.493333333334,1271.3533333333335,0.08971428871154785,7510,215930
automobile,-1,5,0.8501789569854736,0,50795,2591,24657,774,35087.8368125,4188.508,0.09685802459716797,7894,122607452
volcanoes-d2,3,2,0.00893235206604,0,61,56,17,17,61.0,55.6,0.02047109603881836,1114,79
volcanoes-d2,3,3,0.0108506679534912,0,125,87,36,36,137.48,89.88,0.029319286346435547,1744,299
volcanoes-d2,3,5,0.0110852718353271,0,125,87,36,36,135.37,85.52,0.02870774269104004,1727,299
grammatical_a2,1,2,1.9727387428283687,0,93710,2099,68000,765,72628.1375,1408.525,0.30782151222229004,15800,718202
grammatical_a2,1,3,20.040398359298703,0,1024935,29063,792839,1190,284951.14,9605.49,0.5564966201782227,16877,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.9062283039093018,0,276,276,0,0,276.0,276.0,3.4079883098602295,2427,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.905232906341553,0,1526,1526,0,0,1630.1666666666665,1526.0,4.97527551651001,4327,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,12.348926544189451,0,7776,4651,0,0,12358.8125,4651.0,6.830352544784546,6627,68406
analcatdata_authorship,4,2,0.6730971336364746,0,32781,1147,14275,514,32129.075,1201.48,0.4415135383605957,24770,36047
analcatdata_authorship,4,3,1.6294071674346924,0,81437,1834,50059,879,75428.8675,3527.41,0.3092539310455322,25268,3208363
analcatdata_authorship,4,5,4.07319450378418,0,207461,2762,158880,1386,245556.91328125,4828.422,0.321674108505249,25704,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,14.409330129623411,0,995,991,811,138,1018.2,991.29,20.862221479415894,4651,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,58.1421217918396,0,11460,1026,9658,188,12236.832278481013,1662.360759493671,27.69986844062805,6783,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,60.35771727561951,0,11950,1026,10148,188,29032.65335648148,3163.3819444444443,27.558390855789185,6660,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0280871391296386,0,494,494,244,182,490.885,490.885,0.5797286033630371,3235,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.109626293182373,0,4000,3797,1973,383,4178.36,3836.92,0.1006920337677002,5905,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.6977477073669434,0,30789,6969,17538,508,29787.6195,6045.70625,0.12358880043029785,8179,284274
cmc,3,2,0.0159924030303955,0,427,364,195,158,426.1,338.65,0.04076504707336426,2932,466
cmc,3,3,0.0599892139434814,0,2581,1225,1203,311,2462.4,1151.9,0.0614018440246582,4621,4526
cmc,3,5,0.1752769947052002,0,8105,2563,4394,548,11460.4896875,3172.8525,0.07704925537109375,5670,174437
Adult_UCI_,>50K,2,0.1935555934906005,0,3540,501,986,223,3310.65,511.3,0.23550891876220703,8100,4852
Adult_UCI_,>50K,3,0.4364597797393799,0,12051,844,3865,418,8983.35,1093.015,0.2480158805847168,8616,156948
Adult_UCI_,>50K,5,0.8332822322845459,0,27464,1194,8595,681,24925.46878125,1863.487,0.2596123218536377,8873,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0037155151367187,0,7,6,4,4,7.76,6.01,0.009226799011230469,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0038168430328369,0,7,6,4,4,7.685,5.935,0.005725860595703125,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0036995410919189,0,7,6,4,4,7.85,6.1,0.005761861801147461,206,11
monks1,0,2,0.0073418617248535,0,135,120,80,80,131.16,121.0,0.022236108779907227,1519,154
monks1,0,3,0.0158474445343017,0,519,458,363,197,534.9733333333334,436.06666666666666,0.039571523666381836,2707,834
monks1,0,5,0.0327765941619873,0,1289,561,1002,235,1375.1266666666666,483.02,0.05006122589111328,3516,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5219132900238037,0,28514,3833,11594,355,26976.9575,3607.975,0.23946070671081543,20891,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,5.80821418762207,0,362627,3894,130860,358,300058.51625,4110.64,0.27454423904418945,24564,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,5.900160074234009,0,370070,3894,133264,358,281827.95078125,3793.24,0.28407907485961914,24194,16514324978
grammatical_a1,1,2,2.153960943222046,0,106279,3741,78078,626,82605.935,3789.7,0.32093381881713867,18394,711029
grammatical_a1,1,3,31.061158180236816,0,1629287,56501,1247631,912,983444.3266666667,64722.318333333336,0.5998325347900391,22288,282279309
mfeat-zernike,8,2,0.3939087390899658,0,17485,1587,7357,413,17485.0,1392.2,0.2689485549926758,18890,17767
mfeat-zernike,8,3,1.708878517150879,0,82449,2473,55605,530,102945.25666666667,7691.453333333333,0.264862060546875,20631,1107603
mfeat-zernike,8,5,3.946935176849365,0,194437,4086,141444,622,518057.78325000004,22283.778333333332,0.28385424613952637,21525,1906413390
twonorm,1,2,0.1149044036865234,0,3121,543,1538,311,3121.0,463.4,0.12983465194702148,7982,3241
twonorm,1,3,0.4128096103668213,0,15933,603,13072,375,10832.866666666667,948.0666666666666,0.14086604118347168,8848,85401
twonorm,1,5,0.456460952758789,0,17925,603,15064,375,174543.12666666665,19634.81333333333,0.141556978225708,8959,25706997
auto7_1,class3,2,0.0226459503173828,0,734,719,382,238,735.565,710.41,0.05404782295227051,3841,781
auto7_1,class3,3,0.1628334522247314,0,7603,3315,3896,479,7534.305,2670.16,0.09100341796875,6946,9920
auto7_1,class3,5,0.6682939529418945,0,33727,4233,20451,548,31211.93828125,4824.3575,0.10176610946655273,7779,667928
grammatical_b4,1,2,2.4229636192321777,0,116512,3853,87757,566,94734.1875,4074.35,0.382932186126709,21586,701521
grammatical_b4,1,3,20.90433955192566,0,1063681,42882,857048,788,874692.6479166667,41340.275,0.6349430084228516,24507,276633905
wave2,2,2,0.3489472866058349,0,12641,1476,6245,419,12641.0,1341.8,0.2733147144317627,16062,12881
wave2,2,3,2.196496725082397,0,94769,2136,78110,682,68584.73333333334,6218.866666666667,0.2580535411834717,17492,682801
wave2,2,5,4.540604591369629,0,205569,2384,187188,716,944310.0933333334,37588.066666666666,0.2658054828643799,17953,847361193
volcanoes-d1,3,2,0.0091004371643066,0,61,57,15,15,61.0,56.44,0.021686792373657227,1114,79
volcanoes-d1,3,3,0.011178970336914,0,125,90,35,35,135.1,86.42,0.028388261795043945,1733,299
volcanoes-d1,3,5,0.0108933448791503,0,125,90,35,35,136.13,91.0,0.0290067195892334,1753,299
mfeat-fourier,8,2,0.9989397525787354,0,44441,1428,20436,396,44343.14,2702.0,0.3657193183898926,29806,46361
mfeat-fourier,8,3,3.077670097351074,0,148681,1862,83001,518,244704.55333333334,6179.013333333333,0.41425418853759766,31419,4682665
mfeat-fourier,8,5,4.7033607959747314,0,231773,1965,155120,574,489949.32849999995,8381.672666666665,0.42581844329833984,31297,21286477101
breast,recurrence-events,2,0.0149717330932617,0,510,271,246,132,532.125,260.8,0.03782153129577637,2943,862
breast,recurrence-events,3,0.0508265495300293,0,2164,771,1056,254,2498.2125,690.3,0.05021238327026367,4273,11522
breast,recurrence-events,5,0.1151604652404785,0,5839,1480,2498,312,5839.8575,1087.765,0.05553746223449707,4661,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,2.8473117351531982,0,256,252,182,148,262.16,252.52,3.474839210510254,2327,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,4.520924091339111,0,1301,326,990,150,1456.79,389.6,5.093750476837158,4110,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,5.099746465682983,0,1801,381,1490,209,2274.62675,560.14,5.304581165313721,4355,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,28.041364908218384,0,276,276,0,0,276.0,276.0,35.85625147819519,1803,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,50.93867611885071,0,1526,1526,0,0,1627.6260162601625,1526.0,37.531527042388916,1790,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,134.61768889427185,0,7776,4651,0,0,12114.348765432098,4651.0,37.7910680770874,1809,68406
horse_colic_outcome,2,2,0.0056331157684326,0,1,0,0,0,1.0,0.0,1.478337049484253,2,2486
horse_colic_outcome,2,3,0.0054104328155517,0,1,0,0,0,1.0,0.0,0.0058476924896240234,2,57226
horse_colic_outcome,2,5,0.00551438331604,0,1,0,0,0,1.0,0.0,0.00574946403503418,2,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0703494548797607,0,3644,1277,1675,274,3518.6,1099.0,0.0892021656036377,8001,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.5637495517730713,0,33565,2490,12976,371,32701.366666666665,2871.5333333333333,0.133012056350708,10926,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.9521467685699464,0,59288,2505,22141,371,57063.59166666667,2767.8,0.12225222587585449,10967,75449320
wall4,Slight-Right-Turn,2,0.0078892707824707,0,77,60,33,33,82.43,59.08,0.020215988159179688,1118,137
wall4,Slight-Right-Turn,3,0.0106756687164306,0,165,121,78,75,212.29,126.1,0.030258893966674805,1820,697
wall4,Slight-Right-Turn,5,0.0114343166351318,0,209,139,100,90,293.195,136.05,0.03425288200378418,2063,2517
hayes,2,2,0.0055909156799316,0,88,49,35,29,83.8,48.1,0.015490055084228516,1117,121
hayes,2,3,0.0076277256011962,0,192,65,81,44,190.46,63.92,0.02184009552001953,1635,576
hayes,2,5,0.0079762935638427,0,208,65,87,44,224.96875,68.32,0.02364325523376465,1695,1941
analcatdata_germangss,4,2,0.0069224834442138,0,144,135,27,25,145.54,137.53,0.020142555236816406,1720,172
analcatdata_germangss,4,3,0.0149140357971191,0,560,270,142,71,552.835,257.92,0.03224754333496094,2888,988
analcatdata_germangss,4,5,0.0181243419647216,0,720,287,204,77,869.8845625,281.7775,0.03655123710632324,3168,12616
thyroid_allhypo,primary hypothyroid.,2,0.0523090362548828,0,1560,698,556,297,1389.915,517.35,0.06816697120666504,4566,2081
thyroid_allhypo,primary hypothyroid.,3,0.2744526863098144,0,10709,3187,4552,789,6810.420833333334,2751.8,0.08823275566101074,5874,43745
thyroid_allhypo,primary hypothyroid.,5,5.171658039093018,0,212169,47915,97689,2641,121599.73244791667,54888.29583333334,0.12171435356140137,7388,8303633
user,High,2,0.0078263282775878,0,181,148,73,71,173.8075,147.585,0.026737451553344727,1822,211
user,High,3,0.0191636085510253,0,805,150,338,71,721.6091666666666,147.45833333333334,0.03961801528930664,3055,1351
user,High,5,0.0186591148376464,0,805,150,338,71,723.0361458333333,147.11,0.037288665771484375,3055,21700
thyroid_dis,discordant.,2,0.0501775741577148,0,1530,817,578,293,1542.71,709.5,0.0722959041595459,5166,2081
thyroid_dis,discordant.,3,0.3121440410614013,0,12296,4263,5145,740,7962.586666666667,3462.64,0.09488368034362793,6561,43745
thyroid_dis,discordant.,5,6.247593641281128,0,255828,58423,112110,1981,154490.0914375,65786.616,0.11948728561401367,8149,8303633
synthetic_control,4,2,0.4100310802459717,0,20057,1508,7894,890,16650.87,679.58,0.21333599090576172,14942,28921
synthetic_control,4,3,1.385775089263916,0,77441,3475,35341,1626,41827.08833333333,2155.88,0.21419286727905273,15606,2304201
synthetic_control,4,5,2.205762386322021,0,124721,5147,57637,2101,207309.1389375,21486.702666666664,0.21644091606140137,15918,6500162589
titanic,1,2,0.0052189826965332,0,29,27,17,16,28.76,26.92,0.013002395629882812,710,37
titanic,1,3,0.0057933330535888,0,41,39,25,24,44.64666666666667,38.56,0.017618179321289062,1045,93
titanic,1,5,0.0055289268493652,0,41,39,25,24,46.97333333333333,40.38666666666666,0.017843246459960938,1064,93
secom,1,2,0.4116168022155761,0,19019,8871,8999,506,19015.94,9147.34,0.24029994010925293,19698,19307
secom,1,3,8.270063400268555,0,416580,34196,247308,875,534047.1,54387.40666666667,0.37662649154663086,28673,1255087
secom,1,5,60.928083419799805,0,3072394,96782,2027620,1339,3685216.309708333,180916.97066666666,0.3821570873260498,29136,2350534656
wine,1,2,0.0260698795318603,0,1121,330,540,222,1034.855,211.63,0.05254864692687988,4154,1379
wine,1,3,0.0551960468292236,0,2701,238,1576,214,2507.935,232.56,0.056928396224975586,4677,23479
wine,1,5,0.0681233406066894,0,3565,253,2115,232,2955.33715625,224.125,0.05598616600036621,4632,2893164
thyroid_allrep,overreplacement.,2,0.0486423969268798,0,1359,576,575,273,1192.8,425.6,0.06358814239501953,3966,2081
thyroid_allrep,overreplacement.,3,0.2485687732696533,0,9776,2909,4682,682,6193.483333333334,2501.866666666667,0.08706068992614746,5389,43745
thyroid_allrep,overreplacement.,5,5.804904937744141,0,257235,60520,129851,2414,113808.114375,49546.83,0.12737369537353516,7800,8303633
post,S,2,0.0083684921264648,0,228,113,99,51,202.155,110.8,0.022546052932739258,1725,277
post,S,3,0.0194249153137207,0,846,274,329,125,734.5125,283.27,0.03409433364868164,2675,2048
post,S,5,0.038283348083496,0,1897,452,716,181,1557.11596875,411.3055,0.04054450988769531,3093,44552
human,1,2,13.84783124923706,0,484554,3334,299736,561,428326.85,5573.385,1.307119607925415,50234,2492029
human,1,3,47.42879366874695,0,1779784,8988,1112998,669,2611497.8670833334,37413.18,2.1347594261169434,52108,1853240389
human,1,5,323.4949016571045,0,12192824,44357,7609509,790,44985704.51079167,499334.23483333335,2.1518988609313965,52471,460593618484615
connectionist_sonar,R,2,0.5470750331878662,0,28561,1242,13968,430,28561.0,1847.8,0.3785972595214844,24142,28921
connectionist_sonar,R,3,2.0522732734680176,0,114045,1260,84046,524,109634.8,2057.0,0.2811758518218994,25123,2304201
connectionist_sonar,R,5,2.9041671752929688,0,161149,1286,125191,545,159948.9125,2770.12,0.2778468132019043,25293,6500162589
hiv_746,-1,2,0.164006233215332,0,9841,354,4395,115,9635.935,294.985,0.12943506240844727,13962,12881
hiv_746,-1,3,0.2880294322967529,0,18841,555,5353,116,15621.854166666666,448.81166666666667,0.1366415023803711,14161,682801
hiv_746,-1,5,0.4199533462524414,0,26861,888,5568,117,22971.822322916665,662.1766666666666,0.13916611671447754,14279,847361193
madelon,1,2,45.020763635635376,0,1988347,1258519,959934,784,1986469.24,1930986.04,2.4953038692474365,201100,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0792086124420166,0,1770,1548,892,269,1765.73,1532.71,0.11821985244750977,6063,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.6511437892913818,0,25212,13290,13163,441,26710.510833333334,14325.02,0.15913963317871094,10702,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,10.92698049545288,0,482691,80053,260214,790,745638.426875,143332.93383333334,0.2120511531829834,14214,6508884
led,2,2,0.0067932605743408,0,99,91,40,40,99.0,90.32,0.019603252410888672,1316,106
led,2,3,0.0136213302612304,0,345,269,146,132,310.575,214.82666666666668,0.02965569496154785,2107,470
led,2,5,0.0228972434997558,0,761,391,395,208,578.073875,267.99983333333336,0.035262107849121094,2419,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0152325630187988,0,276,234,131,110,276.0,238.625,0.03148031234741211,2427,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0396265983581543,0,1296,533,643,191,1356.3958333333333,505.9166666666667,0.04785418510437012,3937,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0552976131439209,0,2156,630,1089,211,2582.3572916666667,632.78125,0.05237936973571777,4274,68406
auto4,class1,2,1.989255428314209,0,74847,44557,37080,607,74817.1,65708.8,0.500335693359375,39090,75467
auto4,class1,3,99.84530687332152,0,4700770,191942,2575971,747,8182765.8,992924.04,0.9194631576538086,72587,9735503
auto4,class1,5,617.8665807247162,0,28401894,336500,16969495,840,92162023.72562501,1197617.805,0.965996265411377,76093,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0147521495819091,0,352,352,151,142,352.0,344.305,0.041619062423706055,2629,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0643725395202636,0,2245,1079,1071,308,2275.9075,937.45,0.05933046340942383,4532,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1770164966583252,0,7111,1570,4245,482,7577.7731875,1762.8715,0.06835365295410156,5247,101584
Covertype,7,2,5.372529983520508,0,6841,3066,2425,331,6410.86,2107.0,3.50372576713562,10430,8257
Covertype,7,3,17.51429319381714,0,45163,17408,18988,736,67973.4,32082.746666666666,4.238730192184448,13781,349633
Covertype,7,5,1146.1619658470154,0,3688633,1548920,1601160,2789,2899860.368083333,1476532.3853333334,4.5587286949157715,15737,275584033
pc4,2,2,0.1854841709136963,0,7282,1213,3117,371,7302.325,1073.665,0.4158816337585449,12125,7627
pc4,2,3,0.8118462562561035,0,38361,4038,21091,562,30085.919166666667,4737.746666666667,0.16695404052734375,13180,310248
pc4,2,5,6.806583881378174,0,332947,29644,186214,886,699666.0442083334,154377.156,0.1951754093170166,14833,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,419.0858211517334,0,76401,76401,38113,204,76401.0,76401.0,84.01464939117432,6387,80201
firm,1,2,0.0540337562561035,0,719,621,353,233,703.9825,602.25,1.7873733043670654,3640,742
firm,1,3,0.310784101486206,0,7809,3197,3786,540,7298.615833333333,3512.115,0.12056851387023926,6666,9178
firm,1,5,0.4378821849822998,0,13907,4842,7476,1160,49370.013895833334,17443.453666666668,0.1300497055053711,7074,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.4711697101593017,0,4601,2627,2402,330,4601.0,2410.5,0.4930765628814697,10002,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,3.4176974296569824,0,69401,22868,35274,449,70217.83333333333,23952.333333333332,0.6603038311004639,14912,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,39.52040243148804,0,949231,63620,462620,550,980046.8458333333,68713.04166666667,0.746466875076294,17044,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,3.0794687271118164,0,49130,16991,22035,416,46573.6,17572.4,1.5764470100402832,28269,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,80.41727328300476,0,1899692,224524,789780,468,1626910.6333333333,257042.4,2.015272378921509,40021,8238784
