dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
steel-plates-fault,2,2,0.1493754386901855,0,6263,4735,3352,498,5954.3275,4343.595,0.1441359519958496,10715,6442
steel-plates-fault,2,3,1.9800565242767332,0,99532,24298,56747,995,144558.96208333335,49705.53166666667,0.24292707443237305,18320,240578
steel-plates-fault,2,5,2.953411817550659,0,146804,37253,82449,1554,3961809.571864583,1044404.674,0.28570103645324707,21212,147043850
mechanical,4,2,0.0228123664855957,0,372,270,155,147,346.6975,271.135,0.046486616134643555,2632,466
mechanical,4,3,0.0680861473083496,0,2284,1247,772,318,2111.4625,1376.92,0.07393169403076172,4372,4526
mechanical,4,5,0.2975764274597168,0,13582,4770,3650,510,11880.934375,4450.15,0.09705662727355957,5924,174437
OnlineShoppersIntention,True,2,0.129671573638916,0,3467,1664,1429,306,3322.2,1727.8,0.14268183708190918,7992,4096
OnlineShoppersIntention,True,3,1.0568645000457764,0,42730,11416,17715,699,39663.166666666664,15709.666666666666,0.1971907615661621,11436,121576
OnlineShoppersIntention,True,5,15.525556325912476,0,700345,89490,318220,985,1122478.7508333332,277606.06666666665,0.2532072067260742,14907,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1327404975891113,0,4601,4601,2264,410,4601.0,4601.0,0.16487479209899902,10002,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.709634304046631,0,124601,30599,68469,649,127976.0,60656.0,0.2812001705169678,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,12.59476351737976,0,634601,30599,326461,649,1124234.75,60056.0,0.33486080169677734,22499,79375496
glass,3,2,0.0131621360778808,0,414,221,174,137,395.3525,221.185,0.035517215728759766,2633,497
glass,3,3,0.0377652645111084,0,1778,556,779,264,1988.04875,597.43,0.050974369049072266,4092,4992
glass,3,5,0.0585708618164062,0,2697,816,1290,318,4069.87390625,918.88975,0.05627107620239258,4434,206368
molecular_promoter,+,2,0.4815208911895752,0,25605,1846,9894,478,25614.41,2645.55,0.22390055656433105,22830,26107
molecular_promoter,+,3,1.7550981044769287,0,100629,1412,58224,591,130464.00749999999,2977.3483333333334,0.2731966972351074,24279,1975583
molecular_promoter,+,5,2.444289445877075,0,137961,1312,94215,604,160959.49253125,5771.529166666666,0.25290799140930176,23828,5024313128
blood,1,2,0.0068349838256835,0,113,98,46,46,113.0,97.16,0.020824670791625977,1518,137
blood,1,3,0.0108716487884521,0,321,179,102,84,348.17333333333335,179.69333333333333,0.030913829803466797,2417,697
blood,1,5,0.0122835636138916,0,385,204,123,96,483.44,201.59333333333333,0.03372836112976074,2619,2517
weight,B,2,2.6526529788970947,0,152702,1501,68242,432,154881.5875,2448.05,0.5107288360595703,54989,172579
weight,B,3,5.120625019073486,0,287505,1634,159731,535,562330.4,7136.866666666667,0.5875203609466553,55909,33710824
weight,B,5,7.6773035526275635,0,427365,1566,275043,592,1010761.4639583334,13324.160833333333,0.5992753505706787,55769,575871962176
ozone1,1,2,0.8484025001525879,0,39341,15084,13123,557,39296.78,18006.265,0.36341214179992676,28088,41042
ozone1,1,3,19.626569747924805,0,1016721,227188,596460,1066,1499366.43875,520180.69,0.5156171321868896,40835,3899182
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3054141998291015,0,276,276,0,0,276.0,276.0,0.35227060317993164,2427,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4573211669921875,0,1526,1526,0,0,1644.75,1526.0,0.4958038330078125,4327,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,1.0371065139770508,0,7776,4651,0,0,12002.5625,4651.0,0.6907119750976562,6627,68406
ionosphere,b,2,0.1581747531890869,0,8070,862,3571,374,8068.84,1008.36,0.15949225425720215,12830,8257
ionosphere,b,3,0.4917726516723633,0,26460,1763,14665,637,44190.76,3833.96,0.16269659996032715,14361,349633
ionosphere,b,5,2.456337213516236,0,141037,10778,59448,948,122114.40133333333,9061.042666666666,0.16470599174499512,14171,275584033
grammatical_b7,1,2,4.752242803573608,0,232981,26034,130941,1072,199609.1025,27122.9,0.6524202823638916,41386,701521
grammatical_b7,1,3,184.86706733703613,0,9482496,1043990,6448449,2516,6140855.745,1022403.94,1.0132911205291748,51758,276633905
wine_quality,4,2,0.044152021408081,0,1015,1003,440,246,1014.38,1002.65,0.08415079116821289,4548,1082
wine_quality,4,3,0.3189609050750732,0,13027,9489,5551,478,13536.653333333334,11155.846666666666,0.12726521492004395,8611,16262
wine_quality,4,5,3.5062735080718994,0,167107,43242,81015,950,321818.4973958333,90022.52083333333,0.1862330436706543,12765,1550201
VehicleCouponRecommendation,0,2,0.1299991607666015,0,3756,2568,1798,333,3801.16,2745.105,0.1634359359741211,9093,4187
VehicleCouponRecommendation,0,3,1.3021790981292725,0,54733,17349,26738,612,63118.979166666664,28215.55,0.23862028121948242,14036,125672
VehicleCouponRecommendation,0,5,14.858672857284546,0,656753,130596,303101,1130,1889126.966,483252.5415,0.28981637954711914,17202,49302800
auto7_2,class3,2,0.0219631195068359,0,734,725,348,228,732.64,723.475,0.05364513397216797,3841,781
auto7_2,class3,3,0.1638171672821045,0,7842,4661,3865,448,8301.5325,6384.845,0.08917522430419922,7255,9920
auto7_2,class3,5,1.0158441066741943,0,52485,8436,27526,575,86113.85028125,16062.0905,0.11841535568237305,9748,667928
wave,0,2,0.1088809967041015,0,3445,2499,1701,457,3445.0,2317.3,0.12166857719421387,8386,3571
wave,0,3,1.350020170211792,0,60305,11661,36905,868,54384.56,11907.3,0.19663095474243164,13292,98855
wave,0,5,10.83914589881897,0,509041,29351,398742,1222,524039.4205,75981.506,0.20321154594421387,13787,32900372
cnae9,4,2,16.195685625076294,0,836301,371951,350387,804,745108.9025,377475.655,1.2801096439361572,93625,1662577
grammatical_a9,1,2,2.108230829238892,0,101367,5975,78350,633,78879.615,5829.88,0.551039457321167,17394,711029
grammatical_a9,1,3,47.039366483688354,0,2403813,178719,1896665,920,1452168.4020833333,165397.37166666667,0.6640162467956543,23824,282279309
teaching,2,2,0.0104801654815673,0,340,48,102,21,392.2225,50.47,0.02806544303894043,1661,1771
teaching,2,3,0.0131325721740722,0,474,60,134,25,637.9504166666667,58.12,0.024142742156982422,1875,34280
teaching,2,5,0.0131199359893798,0,494,60,143,25,709.0794791666667,51.065,0.025054454803466797,1889,5495792
auto6_1,class8,2,0.2445158958435058,0,11864,11789,5641,499,11865.475,11787.975,0.18837809562683105,15557,12091
auto6_1,class8,3,10.16676640510559,0,541792,158141,260635,813,585216.5458333333,328758.8416666667,0.35695910453796387,30458,620776
auto6_1,class8,5,122.23145747184752,0,6819821,188984,3570986,842,16010195.761145834,531026.54375,0.4418625831604004,38775,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.5802161693573,0,4601,4601,2314,437,4601.0,4601.0,50.789886474609375,10002,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,516.9434666633606,0,124601,64957,62297,673,128426.0,64181.0,82.73790311813354,18902,166751
ozone8,1,2,0.8631653785705566,0,40375,17066,15056,579,40282.01,19043.2,1.2191674709320068,28588,41042
ozone8,1,3,20.52786350250244,0,1043227,172934,649814,1188,1622985.8466666667,450689.5933333333,0.5234384536743164,41873,3899182
ozone8,1,5,1184.634605884552,0,62098093,6396364,43365789,2338,258293702.00045833,40254432.859,0.6452488899230957,48874,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0159735679626464,0,9,9,0,0,9.0,9.0,0.016199827194213867,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0151214599609375,0,9,9,0,0,9.0,9.0,0.0157620906829834,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0157780647277832,0,9,9,0,0,9.0,9.0,0.015567541122436523,306,11
bach, C#d,2,0.0318942070007324,0,609,226,208,182,505.125,222.87,0.04374337196350098,2151,1226
bach, C#d,3,0.1138370037078857,0,4086,1315,1253,439,3109.43,1367.42,0.07206201553344727,3913,19650
bach, C#d,5,1.0726604461669922,0,51359,12989,14195,776,39380.01130208333,14798.443833333333,0.11575150489807129,6658,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,33.01974105834961,0,76401,76401,38263,662,76401.0,76401.0,16.628045797348022,40302,80201
polish_bankruptcy_1year,1,2,0.7905979156494141,0,32173,23378,13123,522,32176.545,23620.46,0.5080199241638184,25558,32897
polish_bankruptcy_1year,1,3,36.6230628490448,0,1864865,790441,725218,1178,1793986.9025,776134.83,0.5711514949798584,43548,2796417
coil2000,1,2,3.937464952468872,0,174003,50501,43145,725,153181.5375,53458.525,0.7668943405151367,50052,211576
coil2000,1,3,163.76562023162842,0,8195638,1444722,1946485,1485,10585803.39375,3103787.125,1.1284420490264893,73128,45771376
robot2,back_col,2,0.0120344161987304,0,317,293,151,134,331.12,292.33,0.043796539306640625,2530,407
robot2,back_col,3,0.0395941734313964,0,1665,669,885,185,1991.7833333333333,847.9933333333333,0.0537104606628418,4408,3683
robot2,back_col,5,0.0722393989562988,0,3401,768,1937,229,4306.8490625,959.451,0.06052589416503906,4768,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0250558853149414,0,553,553,269,206,550.675,550.675,0.05179572105407715,3437,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1149830818176269,0,4722,4717,2441,427,4960.966666666667,4721.741666666667,0.09701752662658691,6296,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,1.13602614402771,0,53108,11645,29890,512,53719.05614583333,11106.103333333333,0.1255350112915039,9084,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0039901733398437,0,9,9,0,0,9.0,9.0,0.0062901973724365234,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0036871433258056,0,9,9,0,0,9.0,9.0,0.005907773971557617,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0035097599029541,0,9,9,0,0,9.0,9.0,0.005860328674316406,306,11
auto6_3,class1,2,0.2340211868286132,0,11864,10527,5586,521,11864.7,10548.75,0.17179512977600098,15557,12091
auto6_3,class1,3,7.253819227218628,0,407222,40428,213326,688,512920.4125,61545.558333333334,0.30437374114990234,28888,620776
auto6_3,class1,5,28.287015914916992,0,1602873,42813,729037,692,2096353.48140625,66313.22916666667,0.3190755844116211,30075,722277712
grammatical_b1,1,2,12.86175799369812,0,636387,13273,303375,1011,614673.405,15732.445,1.2692062854766846,107001,719401
grammatical_b1,1,3,89.64372491836548,0,4457466,137603,3311075,1522,5732440.93,310591.58,1.5515427589416504,110124,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0489323139190673,0,1163,1163,567,274,1165.25,1165.25,0.08554339408874512,4952,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3806607723236084,0,15637,15632,8065,574,16071.291666666666,15577.666666666668,0.13695263862609863,9298,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,6.821393728256226,0,310086,56866,186957,689,547256.6296875,87328.52083333333,0.2070634365081787,14582,2369936
volcanoes-a1,4,2,0.0066051483154296,0,61,42,22,22,57.6875,41.81,0.016559839248657227,1014,79
volcanoes-a1,4,3,0.0083489418029785,0,121,61,41,41,114.27333333333334,63.516666666666666,0.024933815002441406,1489,299
volcanoes-a1,4,5,0.0080668926239013,0,121,61,41,41,114.46583333333334,62.343333333333334,0.02477860450744629,1480,299
vert3,NO,2,0.0102667808532714,0,265,196,128,115,255.805,197.075,0.029013633728027344,2226,301
vert3,NO,3,0.0285098552703857,0,1217,320,539,176,1136.6283333333333,298.12166666666667,0.04183816909790039,3486,2325
vert3,NO,5,0.0382039546966552,0,1769,341,765,187,1566.1274583333334,323.4868333333333,0.04420661926269531,3624,55455
CongressionalVotingRecords_UCI_,republican,2,0.0281183719635009,0,1111,390,490,211,1102.975,276.42,0.05174517631530762,4650,1177
CongressionalVotingRecords_UCI_,republican,3,0.0701382160186767,0,3304,729,2109,361,2571.19625,614.115,0.05995988845825195,5139,18473
CongressionalVotingRecords_UCI_,republican,5,0.2530224323272705,0,12316,1945,10252,685,16366.220104166667,4953.617166666667,0.06981492042541504,5809,1925357
pitt2_2,WOOD,2,0.0072612762451171,0,161,52,58,27,151.995,48.67,0.017493009567260742,1325,277
pitt2_2,WOOD,3,0.0104341506958007,0,340,77,123,40,332.64166666666665,77.11333333333333,0.023187875747680664,1739,2048
pitt2_2,WOOD,5,0.0115628242492675,0,401,79,145,41,401.9504166666667,79.23666666666666,0.025032758712768555,1832,44552
statlog_vehicle,opel,2,0.0582132339477539,0,2521,1827,1044,321,2521.0,1774.72,0.08363866806030273,7174,2629
statlog_vehicle,opel,3,0.4965379238128662,0,25501,5125,12393,400,31030.36,9941.08,0.1292259693145752,11094,62269
statlog_vehicle,opel,5,2.151047706604004,0,111329,12051,63563,702,358432.3165,79132.012,0.16051530838012695,13282,15082603
pitt2_1,DECK,2,0.0079391002655029,0,192,72,76,39,184.65,77.16,0.02106618881225586,1625,277
pitt2_1,DECK,3,0.0123736858367919,0,421,118,169,58,440.43625000000003,108.27,0.027191162109375,2148,2048
pitt2_1,DECK,5,0.0138871669769287,0,492,125,196,60,634.9109375,141.26416666666668,0.03023815155029297,2331,44552
grammatical_a8,1,2,6.786149501800537,0,324461,4454,231079,785,279890.11,3047.04,0.795480489730835,55292,708646
grammatical_a8,1,3,41.63981819152832,0,2050699,67553,1636153,1270,970086.6858333333,36053.03333333333,1.0298171043395996,56104,280860826
grammatical_a6,1,2,2.52912974357605,0,117029,7014,83312,699,92645.425,6973.05,0.6116409301757812,20098,715807
grammatical_a6,1,3,52.77215433120728,0,2621152,193420,1980142,1277,2068310.1541666666,244753.61666666667,0.7240326404571533,27494,285130587
auto6_2,class5,2,0.255047082901001,0,11864,11418,5726,234,11862.375,11370.25,0.2194044589996338,15557,12091
auto6_2,class5,3,8.258348226547241,0,420589,37898,236097,744,577735.4708333333,326238.025,0.3761756420135498,30312,620776
auto6_2,class5,5,37.00714015960693,0,1995270,49134,1019984,844,6408172.012708333,233937.39791666667,0.39717960357666016,32975,722277712
auto1,class1,2,0.0270361900329589,0,801,801,405,224,801.0,801.0,0.05521869659423828,3942,821
auto1,class1,3,0.2267601490020752,0,9919,9873,5015,509,10047.666666666668,9903.266666666666,0.09891486167907715,7642,10701
auto1,class1,5,8.089229345321655,0,388255,154367,199143,908,593939.865,456132.4533333333,0.18765020370483398,14302,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.110911846160889,0,4601,4601,2297,430,4601.0,4601.0,4.111173152923584,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,42.87761402130127,0,124601,65070,61808,676,128276.0,64796.0,6.370684862136841,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,374.0442864894867,0,1181851,65070,602366,676,1212901.625,66536.0,7.361743927001953,22931,79375496
heart_cleverland,3,2,0.0222673416137695,0,802,604,379,226,802.5,599.4,0.14613723754882812,3944,904
heart_cleverland,3,3,0.1334214210510254,0,6847,2232,3253,392,6025.433333333333,2045.4,0.07134556770324707,6176,12384
heart_cleverland,3,5,0.4512543678283691,0,24626,3695,13245,453,25272.23375,3975.4366666666665,0.08629631996154785,7283,974982
analcatdata_boxing1,1,2,0.0072884559631347,0,189,32,64,14,174.625,30.19,0.02046656608581543,2026,301
analcatdata_boxing1,1,3,0.0099925994873046,0,309,32,106,14,221.805,31.66,0.02164745330810547,2056,2325
analcatdata_boxing1,1,5,0.0095546245574951,0,309,32,106,14,234.51,34.285,0.021844863891601562,2078,2325
qsar,RB,2,0.1581873893737793,0,7343,2762,2758,368,7091.835,2510.14,0.13820505142211914,11430,8257
qsar,RB,3,1.3030555248260498,0,63882,15901,34722,500,65941.675,21214.31,0.19715547561645508,14323,349633
