dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
pen,6,5,0.3927059173583984,0,13823,2008,7925,1079,55888.95111228814,15444.740677966101,0.08453536033630371,4311,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,0.7991626262664795,0,1,0,0,0,1.0,0.0,0.6964313983917236,2,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,0.785407543182373,0,1,0,0,0,1.0,0.0,0.7369122505187988,2,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,0.7892401218414307,0,1,0,0,0,1.0,0.0,0.7560038566589355,2,2138410
robot3,slightly_moved,2,0.0127758979797363,0,341,327,167,146,347.69642857142856,325.48214285714283,0.0702509880065918,758,407
robot3,slightly_moved,3,0.0477824211120605,0,2209,944,1033,183,2354.0535714285716,1009.8035714285714,0.0185546875,1346,3683
robot3,slightly_moved,5,0.1054611206054687,0,5281,1160,2544,210,6576.904799107143,1445.0660714285714,0.021947860717773438,1565,122438
DefaultofCreditCard,1,2,0.3974554538726806,0,6599,2815,3177,351,6676.868421052632,2846.4736842105262,0.3485901355743408,14499,8912
DefaultofCreditCard,1,3,3.1851532459259038,0,82330,19429,38653,629,97044.01503759398,26108.54887218045,0.4692556858062744,20897,392218
DefaultofCreditCard,1,5,46.16240286827088,0,1379640,159597,660338,956,2427143.111712876,577288.8898496241,0.5482268333435059,24174,334251744
zoo,7,2,0.0141842365264892,0,433,220,224,131,404.0,225.33333333333334,0.021274566650390625,866,667
zoo,7,3,0.0455784797668457,0,2089,751,1225,295,2075.8333333333335,915.7777777777778,0.02021932601928711,1356,7807
zoo,7,5,0.1698668003082275,0,8223,2118,5924,429,11895.078819444445,4088.7722222222224,0.027506113052368164,1806,443704
breast_tissue,gla,2,0.013261079788208,0,473,93,159,53,451.1875,96.625,0.012889623641967773,974,667
breast_tissue,gla,3,0.0224261283874511,0,1025,160,338,106,945.125,152.25,0.015309572219848633,1116,7807
breast_tissue,gla,5,0.0286388397216796,0,1397,221,507,144,1634.85859375,254.96875,0.017386674880981445,1219,443704
flare, B,2,0.014805793762207,0,444,171,90,84,377.609756097561,162.9512195121951,0.014629125595092773,822,862
flare, B,3,0.0396006107330322,0,1800,452,377,131,1852.3455284552845,751.3252032520326,0.022335529327392578,1387,11522
flare, B,5,0.0829496383666992,0,4594,952,687,304,6786.96849593496,2030.617886178862,0.02912425994873047,1663,862190
banana,1,2,0.0059847831726074,0,25,25,13,13,25.0,25.0,0.0036313533782958984,66,37
banana,1,3,0.0062503814697265,0,25,25,13,13,25.0,25.0,0.0036041736602783203,66,37
banana,1,5,0.0062763690948486,0,25,25,13,13,25.0,25.0,0.003557920455932617,66,37
polish_bankruptcy_2year,1,2,0.8200886249542236,0,32140,27522,13182,553,32107.350980392155,27886.21568627451,0.8307757377624512,64772,32641
polish_bankruptcy_2year,1,3,35.837260246276855,0,1715976,586414,793741,1147,2203047.592156863,1222253.648366013,1.4942092895507812,119280,2763776
polish_bankruptcy_3year,1,2,0.8753583431243896,0,32260,29136,13845,601,32259.5,29367.0,0.8492851257324219,65027,32641
polish_bankruptcy_3year,1,3,42.646392822265625,0,1973553,802834,911879,1126,2201928.5,1194573.0,1.5220608711242676,119209,2763776
qualitative,B,2,0.0075681209564208,0,151,96,60,52,146.5,103.47222222222223,0.009608745574951172,308,172
qualitative,B,3,0.0140993595123291,0,466,184,208,127,403.2708333333333,167.0648148148148,0.007311820983886719,433,988
qualitative,B,5,0.0187101364135742,0,670,230,378,178,757.3607638888889,224.7074074074074,0.00859832763671875,500,12616
mfeat-morphological,8,2,0.009371280670166,0,172,102,42,39,183.04761904761904,101.42857142857143,0.007768392562866211,401,232
mfeat-morphological,8,3,0.0164859294891357,0,510,242,121,110,602.2916666666666,270.3174603174603,0.010299205780029297,584,1562
mfeat-morphological,8,5,0.0198543071746826,0,642,283,234,172,1029.391121031746,348.63214285714287,0.011907577514648438,663,27896
fourclass,1,2,0.0046980381011962,0,25,20,12,12,25.0,18.5,0.0026972293853759766,66,37
fourclass,1,3,0.0046346187591552,0,25,20,12,12,25.0,19.5,0.0026149749755859375,66,37
fourclass,1,5,0.0047652721405029,0,25,20,12,12,25.0,23.0,0.0028994083404541016,66,37
liver,1,2,0.0103087425231933,0,265,247,131,122,265.0,251.0,0.008988380432128906,578,301
liver,1,3,0.0343496799468994,0,1497,414,719,165,1533.0,483.6666666666667,0.013849496841430664,997,2325
liver,1,5,0.0422399044036865,0,1953,425,883,169,2110.445833333333,417.8333333333333,0.01422882080078125,1050,55455
badges2,1,2,0.0135352611541748,0,404,283,189,145,375.5,284.8333333333333,0.012174844741821289,782,466
badges2,1,3,0.0468435287475585,0,2188,812,971,273,2360.2027777777776,1189.7777777777778,0.01870894432067871,1343,4526
badges2,1,5,0.09415864944458,0,4880,1205,1850,441,11682.366909722223,3515.773888888889,0.023207426071166992,1712,174437
kc1-binary,1,2,0.6498496532440186,0,35618,5602,18909,422,34150.143103448274,5550.8448275862065,0.7255017757415771,71342,42196
kc1-binary,1,3,8.700514793395996,0,493838,47910,303532,632,417861.8620689655,71844.73448275862,0.9013943672180176,82476,4065076
kc1-binary,1,5,259.49088430404663,0,14851387,670200,9263023,843,20836042.195797414,3795248.0070689656,1.0160694122314453,90580,16803008524
tao,black,2,0.0047962665557861,0,25,23,12,12,25.0,21.0,0.0031545162200927734,66,37
tao,black,3,0.00486421585083,0,25,23,12,12,25.0,21.5,0.0027899742126464844,66,37
tao,black,5,0.0050599575042724,0,25,23,12,12,25.0,21.0,0.002779245376586914,66,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,42.25763559341431,0,4601,2801,2327,362,4601.0,2819.0,50.597135066986084,10002,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,324.5521059036255,0,76601,27761,38419,603,75602.0,29681.0,70.32127237319946,15322,166751
breast_cancer_wis_pro2,R,2,0.2007298469543457,0,10903,5051,4385,370,9783.04,5137.12,1.1000189781188965,19802,11326
breast_cancer_wis_pro2,R,3,4.131754398345947,0,260651,9864,97100,415,224498.27333333335,12218.92,0.31515049934387207,30800,562626
breast_cancer_wis_pro2,R,5,8.4358491897583,0,526229,13145,208080,490,444396.505,19563.422,0.3228762149810791,30907,612422931
soybean_small,D3,2,0.0216856002807617,0,837,262,361,168,776.9310344827586,250.82758620689654,0.026391267776489258,1742,1712
soybean_small,D3,3,0.0659904479980468,0,3347,867,1603,340,3394.689655172414,975.3965517241379,0.03606557846069336,2471,32568
soybean_small,D3,5,0.1413614749908447,0,7218,1674,3687,447,14340.505926724138,3375.5474137931033,0.04311084747314453,2834,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0047948360443115,0,9,9,0,0,9.0,9.0,0.002410411834716797,18,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0049507617950439,0,9,9,0,0,9.0,9.0,0.002356290817260742,18,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0049576759338378,0,9,9,0,0,9.0,9.0,0.002367734909057617,18,11
semeion,8,2,3.152027368545532,0,129655,89172,56836,807,129453.8935546875,88274.453125,3.032588481903076,259586,131329
semeion,8,3,189.96995377540588,0,7997597,3079875,5310775,1408,11913572.621582031,7023904.072265625,4.953767776489258,409925,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.3470463752746582,0,76401,425,41287,176,76401.0,423.0,1.4763100147247314,160002,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.3984792232513428,0,79501,425,42019,176,79198.41666666667,430.5,1.5093801021575928,160008,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.391852617263794,0,79501,425,42019,176,78625.58333333333,423.5,1.510394811630249,160004,84280006981
molecular_splice,IE,2,0.7579224109649658,0,35492,14798,13134,581,33110.836805555555,8394.215277777777,0.8737995624542236,68834,41617
molecular_splice,IE,3,13.682412147521973,0,705693,27401,412776,1032,777585.5326967592,98496.10879629629,1.1533191204071045,90376,3981553
molecular_splice,IE,5,41.125699281692505,0,2126928,21272,1538127,1759,31439739.15826461,2451934.309259259,1.1012635231018066,83572,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0805504322052002,0,3966,1831,1894,234,3460.423076923077,1831.0,0.11841511726379395,7802,8516
audiology_std,cochlear_noise_and_heredity,3,1.367642879486084,0,79944,36051,37573,391,63651.78846153846,36051.0,0.21128439903259277,15342,366276
audiology_std,cochlear_noise_and_heredity,5,238.3982367515564,0,13845630,5985197,6327901,874,10082920.7,5985198.0,0.40033459663391113,30032,297968932
automobile,-1,2,0.0625641345977783,0,3186,903,1195,283,3259.3669724770643,927.1100917431193,0.10358262062072754,7414,5996
automobile,-1,3,0.3543286323547363,0,20640,3234,9231,416,20586.603975535167,4328.253822629969,0.11257338523864746,9507,215930
automobile,-1,5,2.379408597946167,0,145786,12566,66311,799,146411.5181383792,23094.995718654434,0.13027381896972656,10727,122607452
volcanoes-d2,3,2,0.009268045425415,0,61,56,17,17,61.0,55.5,0.006242036819458008,146,79
volcanoes-d2,3,3,0.011014699935913,0,125,87,36,36,134.08333333333334,101.16666666666667,0.007382869720458984,226,299
volcanoes-d2,3,5,0.011859655380249,0,125,87,36,36,137.25,78.66666666666667,0.007120609283447266,217,299
grammatical_a2,1,2,2.6030142307281494,0,124414,5233,87689,748,94874.72954924875,4739.848080133556,3.351949453353882,234810,718202
grammatical_a2,1,3,43.335850954055786,0,2207882,130102,1678612,1405,1274021.8343071786,111928.97050639955,4.3640828132629395,286585,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.8928585052490234,0,276,276,0,0,276.0,276.0,2.0995805263519287,627,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.891093730926514,0,1526,1526,0,0,1626.0,1526.0,2.562452793121338,1102,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,12.228599071502686,0,7776,4651,0,0,11586.416666666666,4651.0,2.9953174591064453,1677,68406
analcatdata_authorship,4,2,0.6890246868133545,0,34932,3985,14289,626,34689.98320895522,3328.791044776119,0.9346210956573486,70218,36047
analcatdata_authorship,4,3,3.082883596420288,0,158654,7250,92543,1153,153431.54415422885,20722.625621890547,0.8258888721466064,73432,3208363
analcatdata_authorship,4,5,10.327974796295166,0,541741,9432,369249,1906,5552708.2016946515,331155.64745024877,0.8473625183105469,74338,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,14.363479614257812,0,995,991,811,141,1018.295918367347,991.3571428571429,13.930546522140503,2305,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,57.28022813796997,0,11460,1026,9658,188,12280.07142857143,3938.2891156462583,20.142503261566162,4221,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,58.84664440155029,0,11950,1026,10148,188,30941.16964285714,3341.996598639456,21.278040885925293,4576,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0302975177764892,0,494,494,244,189,495.0,495.0,0.5494680404663086,1091,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1132094860076904,0,4000,4000,1973,385,4311.833333333333,4111.5,0.03933238983154297,1986,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,1.134366750717163,0,50586,16717,28480,544,81058.06458333333,23083.833333333332,0.05348014831542969,3222,284274
cmc,3,2,0.0165505409240722,0,427,389,195,160,422.0,368.5,0.015694618225097656,902,466
cmc,3,3,0.0696542263031005,0,2985,2045,1336,288,3244.8333333333335,2091.5,0.023215770721435547,1589,4526
cmc,3,5,0.3723318576812744,0,17867,7142,8621,501,24534.060416666667,8477.175,0.03024458885192871,2119,174437
Adult_UCI_,>50K,2,0.1958096027374267,0,3540,674,986,228,3334.454081632653,637.8418367346939,0.23120331764221191,7940,4852
Adult_UCI_,>50K,3,0.5850305557250977,0,17728,1439,5200,429,13374.49362244898,1798.841836734694,0.25547337532043457,8861,156948
Adult_UCI_,>50K,5,1.239735126495361,0,43282,2027,12415,646,38712.64706632653,3243.066326530612,0.26669836044311523,9143,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0039865970611572,0,7,6,4,4,7.25,5.5,0.005269289016723633,14,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0040054321289062,0,7,6,4,4,7.625,5.875,0.0018079280853271484,14,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0040419101715087,0,7,6,4,4,8.0,6.25,0.0017693042755126953,14,11
monks1,0,2,0.0076296329498291,0,135,120,80,80,130.94117647058823,118.17647058823529,0.005568981170654297,274,154
monks1,0,3,0.0165817737579345,0,519,462,363,206,552.313725490196,468.29411764705884,0.009153604507446289,482,834
monks1,0,5,0.035557746887207,0,1373,727,1074,220,1805.729411764706,704.8823529411765,0.011299848556518555,658,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5019514560699463,0,28514,7214,11594,460,26868.012110726642,6588.828719723183,0.5993735790252686,59825,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,9.929965734481812,0,639460,8120,200248,467,557572.7975778547,8349.52249134948,0.8214819431304932,79831,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,10.954674243927002,0,700993,8120,216433,467,565001.9666955017,7883.951557093425,0.8163478374481201,79232,16514324978
grammatical_a1,1,2,4.54727578163147,0,226293,10430,143984,689,197760.20805369128,9924.194630872484,6.2787299156188965,479186,711029
grammatical_a1,1,3,79.504718542099,0,4143852,320756,3064780,1084,2705434.549916107,308297.2281879195,7.301368713378906,532657,282279309
mfeat-zernike,8,2,0.3903205394744873,0,17485,12116,7357,516,17485.0,12302.0,0.455981969833374,35346,17767
mfeat-zernike,8,3,11.267311811447144,0,574749,91691,321060,741,660495.0833333334,177429.16666666666,0.7039680480957031,57787,1107603
mfeat-zernike,8,5,178.5344786643982,0,9263617,521615,6513539,1066,23500081.877083335,1995126.9916666667,0.8407518863677979,67020,1906413390
twonorm,1,2,0.1169807910919189,0,3121,1026,1538,333,3121.0,887.0,0.10538721084594727,6402,3241
twonorm,1,3,0.6529583930969238,0,25985,1211,20904,452,19944.0,2393.5,0.12963581085205078,7863,85401
twonorm,1,5,0.8521523475646973,0,34589,1214,29496,455,257000.975,17642.5,0.12940478324890137,7871,25706997
auto7_1,class3,2,0.0233497619628906,0,734,734,382,242,731.0,731.0,0.02535271644592285,1523,781
auto7_1,class3,3,0.1744649410247802,0,8148,6990,4034,495,8290.666666666666,7529.0,0.042090654373168945,2867,9920
auto7_1,class3,5,2.076160430908203,0,105238,19748,58811,544,120154.39791666667,25839.916666666668,0.05519843101501465,4165,667928
grammatical_b4,1,2,8.34947156906128,0,410751,14143,252339,744,365565.8378378378,9417.418918918918,10.409053325653076,814594,701521
grammatical_b4,1,3,89.07629084587097,0,4611330,322542,3303963,1346,2991032.478603604,273681.9572072072,11.072866678237915,845993,276633905
wave2,2,2,0.3546223640441894,0,12641,3698,6245,487,12641.0,3289.5,0.3819599151611328,25602,12881
wave2,2,3,4.349793195724487,0,193413,9044,158880,844,193281.75,19960.0,0.45698976516723633,32996,682801
wave2,2,5,20.4304883480072,0,943961,13620,894423,1042,3832076.4520833334,125198.08333333333,0.473376989364624,33791,847361193
volcanoes-d1,3,2,0.0093481540679931,0,61,57,15,15,61.0,55.0,0.00822901725769043,146,79
volcanoes-d1,3,3,0.0116264820098876,0,125,90,35,35,133.66666666666666,94.0,0.00727391242980957,223,299
volcanoes-d1,3,5,0.0115139484405517,0,125,90,35,35,140.91666666666666,93.83333333333333,0.007319927215576172,226,299
mfeat-fourier,8,2,0.9965205192565918,0,45905,26244,20436,509,45905.0,30585.0,1.0837585926055908,92418,46361
mfeat-fourier,8,3,22.232832431793213,0,1097465,105813,754286,911,2739382.5,279992.3333333333,1.8325519561767578,150407,4682665
mfeat-fourier,8,5,228.8650221824646,0,12153813,270825,7023267,1481,115778968.07291667,6563336.7,1.9586141109466553,160752,21286477101
breast,recurrence-events,2,0.0150799751281738,0,510,275,246,131,523.280487804878,257.8292682926829,0.019278526306152344,1232,862
breast,recurrence-events,3,0.0486576557159423,0,2298,896,1076,255,2551.817073170732,779.170731707317,0.023854970932006836,1810,11522
breast,recurrence-events,5,0.1294224262237548,0,6731,1912,2697,306,8258.590320121952,1752.0,0.027170658111572266,2082,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,2.824334621429444,0,256,252,182,148,261.92,251.56,2.077012538909912,602,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,4.491687059402466,0,1301,326,990,118,1463.2,1295.08,2.586885690689087,1049,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,5.097927808761597,0,1801,386,1490,179,6962.0255,2450.64,2.9422945976257324,1463,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,28.689620971679688,0,276,276,0,0,276.0,276.0,22.62052845954895,627,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,51.012569189071655,0,1526,1526,0,0,1651.0,1526.0,29.643944025039673,1102,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,134.83580589294434,0,7776,4651,0,0,12728.083333333332,4651.0,35.92159056663513,1677,68406
horse_colic_outcome,2,2,0.0057320594787597,0,1,0,0,0,1.0,0.0,1.4828739166259766,2,2486
horse_colic_outcome,2,3,0.005549669265747,0,1,0,0,0,1.0,0.0,0.005862236022949219,2,57226
horse_colic_outcome,2,5,0.0056598186492919,0,1,0,0,0,1.0,0.0,0.005728721618652344,2,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0725843906402587,0,3644,1431,1675,300,3515.151515151515,1521.0,0.08752226829528809,7922,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.6488451957702637,0,38677,4246,14305,399,40586.599326599324,5134.063973063973,0.13828730583190918,11544,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,1.411780595779419,0,87387,4255,29377,401,90291.83501683502,4914.131313131313,0.12962722778320312,11816,75449320
wall4,Slight-Right-Turn,2,0.0082366466522216,0,77,60,33,33,82.8125,59.5,0.006694793701171875,194,137
wall4,Slight-Right-Turn,3,0.0109527111053466,0,165,121,78,75,204.8125,120.5,0.007959365844726562,300,697
wall4,Slight-Right-Turn,5,0.011831521987915,0,209,139,100,90,285.109375,129.28125,0.008717060089111328,340,2517
hayes,2,2,0.0058085918426513,0,88,49,35,29,84.8,53.8,0.004343509674072266,182,121
hayes,2,3,0.0077168941497802,0,192,65,81,44,173.7,53.93333333333333,0.004973649978637695,246,576
hayes,2,5,0.0080761909484863,0,208,65,87,44,242.97083333333333,77.66666666666667,0.005538225173950195,280,1941
analcatdata_germangss,4,2,0.0071933269500732,0,144,135,27,25,147.5,140.5,0.005568265914916992,326,172
analcatdata_germangss,4,3,0.0151557922363281,0,560,270,142,71,563.4166666666666,228.5,0.007986783981323242,540,988
analcatdata_germangss,4,5,0.018035888671875,0,720,287,204,77,844.0416666666666,278.6666666666667,0.008542537689208984,580,12616
thyroid_allhypo,primary hypothyroid.,2,0.0503137111663818,0,1560,927,556,289,1412.4765625,932.5,0.0465853214263916,2946,2081
thyroid_allhypo,primary hypothyroid.,3,0.3890461921691894,0,16037,7581,6008,723,14389.1484375,8307.234375,0.0756676197052002,4929,43745
thyroid_allhypo,primary hypothyroid.,5,11.35484004020691,0,495725,174555,209957,1783,467872.1092936198,240516.83958333332,0.11043596267700195,7285,8303633
user,High,2,0.0078375339508056,0,181,148,73,71,173.475,146.825,0.007108926773071289,382,211
user,High,3,0.0193052291870117,0,805,150,338,71,756.41875,153.475,0.009338140487670898,638,1351
user,High,5,0.0190222263336181,0,805,150,338,71,738.0916666666667,151.41666666666666,0.009233951568603516,634,21700
thyroid_dis,discordant.,2,0.0504369735717773,0,1530,1164,578,300,1556.140625,1144.1875,0.04908323287963867,3330,2081
thyroid_dis,discordant.,3,0.485501766204834,0,20586,12583,7636,751,21774.424479166668,15267.0625,0.08625960350036621,6066,43745
thyroid_dis,discordant.,5,20.463988065719604,0,921209,395117,372144,1628,999895.0313151042,570771.1661458333,0.1311328411102295,9447,8303633
synthetic_control,4,2,0.3998000621795654,0,20833,3243,7895,855,17372.378125,1255.28125,0.4454503059387207,36722,28921
synthetic_control,4,3,3.0356686115264893,0,174109,18510,78469,2048,79543.1578125,12675.45625,0.5411951541900635,40274,2304201
synthetic_control,4,5,8.192579746246338,0,482309,38616,217158,3462,1769650.6575976564,332544.4546875,0.5356626510620117,42638,6500162589
titanic,1,2,0.0052266120910644,0,29,27,17,16,28.0,26.5,0.0037894248962402344,66,37
titanic,1,3,0.0056371688842773,0,41,39,25,24,52.0,40.166666666666664,0.0035970211029052734,96,93
titanic,1,5,0.005666971206665,0,41,39,25,24,48.416666666666664,37.33333333333333,0.003595113754272461,95,93
secom,1,2,0.4214036464691162,0,19019,18685,8999,627,19022.0,18696.0,0.460162878036499,38418,19307
secom,1,3,22.463913917541504,0,1167946,628073,526507,1123,1179536.6666666667,897649.8333333334,0.8958172798156738,75156,1255087
wine,1,2,0.026738166809082,0,1121,415,540,224,1035.5576923076924,361.63461538461536,0.030577421188354492,2186,1379
wine,1,3,0.0654397010803222,0,3301,294,1936,227,3352.389423076923,393.0,0.03415942192077637,2620,23479
wine,1,5,0.0736579895019531,0,3821,289,2272,235,5090.131009615385,395.15384615384613,0.03609919548034668,2789,2893164
thyroid_allrep,overreplacement.,2,0.0456271171569824,0,1359,741,575,299,1199.0625,753.1875,0.04454350471496582,2562,2081
thyroid_allrep,overreplacement.,3,0.368173599243164,0,15336,7207,6542,667,13647.916666666666,8457.041666666666,0.07657217979431152,4793,43745
thyroid_allrep,overreplacement.,5,11.232286930084229,0,502668,172909,234116,1341,463100.8326822917,252415.25,0.11929798126220703,7618,8303633
post,S,2,0.008615493774414,0,228,113,99,51,200.67391304347825,107.04347826086956,0.007689237594604492,416,277
post,S,3,0.0198192596435546,0,846,274,329,124,762.5869565217391,264.2173913043478,0.009921550750732422,633,2048
post,S,5,0.0390844345092773,0,1905,458,718,176,2091.3591032608697,615.6739130434783,0.01233363151550293,800,44552
human,1,2,44.28128576278687,0,1498697,53688,827171,951,1314504.4868951612,39729.53830645161,46.193209648132324,2912762,2492029
human,1,3,576.800882101059,0,22964874,462324,14266589,1355,23185164.171034947,1090173.4630376345,49.110034465789795,3055367,1853240389
connectionist_sonar,R,2,0.5278286933898926,0,28561,3640,13968,562,28561.0,2113.5,0.7248594760894775,57602,28921
connectionist_sonar,R,3,3.630912065505981,0,204257,2866,136924,695,229847.33333333334,5439.833333333333,0.6774096488952637,63308,2304201
connectionist_sonar,R,5,6.495357990264893,0,370429,3103,243416,721,203390.24791666667,3419.358333333333,0.6622316837310791,60982,6500162589
hiv_746,-1,2,0.1654174327850341,0,9841,385,4395,118,9640.365625,384.553125,0.2026383876800537,22242,12881
hiv_746,-1,3,0.3050141334533691,0,19701,610,5391,120,21436.434114583335,870.184375,0.21756649017333984,22949,682801
hiv_746,-1,5,0.4177086353302002,0,28361,969,5614,120,26754.63474609375,982.5282291666666,0.21645617485046387,22941,847361193
madelon,1,2,45.52209901809693,0,1989542,1972542,960333,1126,1988930.1801801801,1970994.6511511512,46.13072633743286,3984014,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0697801113128662,0,1770,1728,892,325,1774.0,1732.5,0.08866715431213379,3723,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.704110860824585,0,29974,23691,15536,608,30831.833333333332,24488.833333333332,0.10962390899658203,7008,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,22.70448207855225,0,1079166,332835,581448,876,1600385.05,632274.2666666666,0.15851211547851562,10634,6508884
led,2,2,0.0064895153045654,0,99,91,40,40,99.0,90.0,0.006135702133178711,198,106
led,2,3,0.0124909877777099,0,353,286,146,130,379.8333333333333,318.5,0.0068056583404541016,345,470
led,2,5,0.0251150131225585,0,935,523,462,220,1040.2260416666666,531.2166666666667,0.008121728897094727,454,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0108692646026611,0,276,234,131,110,276.0,229.5,0.01006937026977539,627,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0314357280731201,0,1311,539,647,194,1468.5,539.5,0.014992713928222656,1035,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0493972301483154,0,2201,646,1098,205,2960.458333333333,721.8333333333334,0.015980243682861328,1133,68406
auto4,class1,2,1.669835329055786,0,74847,74297,37080,855,74842.5,74451.0,1.811617374420166,150546,75467
auto4,class1,3,180.35900020599365,0,9083391,1216577,4554747,1157,9175128.583333334,2230192.0,3.52704119682312,294585,9735503
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0138256549835205,0,352,352,151,142,352.0,352.0,0.01727151870727539,731,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0603711605072021,0,2590,1952,1128,333,2680.0,2444.0,0.020574331283569336,1352,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.2509701251983642,0,11743,2982,6665,496,27275.879166666666,8459.333333333334,0.029134273529052734,1997,101584
Covertype,7,2,5.150491952896118,0,6841,3967,2425,323,6398.25,3807.5625,3.9241697788238525,13314,8257
Covertype,7,3,53.45786762237549,0,128405,66943,51470,855,120136.70572916667,70245.95833333333,5.330883502960205,20890,349633
pc4,2,2,0.173602819442749,0,7282,4027,3117,419,7309.727642276423,4211.40650406504,0.4409182071685791,14885,7627
pc4,2,3,2.493241548538208,0,124197,32598,61560,670,136470.587398374,50060.077235772354,0.26958322525024414,22059,310248
pc4,2,5,64.66030406951904,0,3477721,587445,1840967,1502,6186984.313761856,1501713.2187669377,0.3480708599090576,27324,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,418.5687026977539,0,76401,76401,38113,718,76401.0,76401.0,628.4061324596405,160002,80201
firm,1,2,0.0540049076080322,0,719,627,353,230,705.0,642.171052631579,1.753469467163086,1408,742
firm,1,3,0.3310306072235107,0,8275,6656,3864,534,7600.915570175439,6896.30701754386,0.05919361114501953,2603,9178
firm,1,5,1.1535427570343018,0,39479,17163,18738,1170,322270.29503837717,200196.0399122807,0.09256315231323242,4732,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.4663424491882324,0,4601,2796,2402,356,4601.0,2641.5,0.49784398078918457,10002,5051
