dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
ozone8,1,2,0.2991447448730469,0,15403,1994,1652,656,33981.832167832166,1108.3286713286714,1.7239515781402588,70930,41042
ozone8,1,3,1.654578685760498,0,99693,6701,6543,1450,102432.86713286713,7437.097902097902,0.8911635875701904,73049,3899182
ozone8,1,5,27.36983370780945,0,1752569,73265,72909,4072,903688.4282342658,115052.60792540792,0.9052250385284424,74039,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0143427848815917,0,9,9,0,0,9.0,9.0,0.009154319763183594,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0131678581237792,0,9,9,0,0,9.0,9.0,0.008412599563598633,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.013124942779541,0,9,9,0,0,9.0,9.0,0.008298635482788086,18,11
bach, C#d,2,0.0273785591125488,0,574,191,184,168,516.1530612244898,173.40816326530611,0.027012109756469727,1080,1226
bach, C#d,3,0.0888850688934326,0,3622,702,701,395,1791.4608843537414,527.4285714285714,0.034567832946777344,1493,19650
bach, C#d,5,0.5156750679016113,0,29218,2858,2857,938,9643.774404761905,2482.255782312925,0.04153084754943848,1878,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,29.817412614822388,0,76401,76401,38263,673,76401.0,76401.0,47.023746728897095,160002,80201
polish_bankruptcy_1year,1,2,0.3169648647308349,0,14409,1622,1454,494,32178.896484375,1256.1171875,0.967146635055542,65026,32897
polish_bankruptcy_1year,1,3,1.5978271961212158,0,86689,6612,5428,1249,97203.5166015625,6341.57421875,0.8529398441314697,66829,2796417
polish_bankruptcy_1year,1,5,19.281157970428467,0,1244141,131522,118017,2633,2004336.8861246745,369504.4407552083,0.8529303073883057,67765,8987138113
coil2000,1,2,1.830451250076294,0,82626,11794,6885,1136,109561.92307692308,5875.746153846154,3.4383981227874756,240502,211576
coil2000,1,3,12.638957500457764,0,585210,94248,57148,1762,638863.8102564103,72193.12307692308,3.642719268798828,253634,45771376
coil2000,1,5,453.70777320861816,0,19236438,4068103,2602429,4931,44941544.91602564,7530887.446923077,3.8613595962524414,265639,959528325406
robot2,back_col,2,0.0110197067260742,0,317,288,147,135,330.7857142857143,267.9642857142857,0.022832155227661133,730,407
robot2,back_col,3,0.0249817371368408,0,1257,401,315,209,1675.202380952381,606.7380952380952,0.017813920974731445,1147,3683
robot2,back_col,5,0.0410199165344238,0,2517,458,374,264,3720.707886904762,815.4964285714285,0.01966714859008789,1277,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0238823890686035,0,553,553,269,204,546.5,546.5,0.023173809051513672,1227,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1131834983825683,0,4722,4014,2246,476,4930.833333333333,4167.833333333333,0.03708171844482422,2228,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.5235276222229004,0,34268,5881,3647,597,33037.645833333336,6213.083333333333,0.04653739929199219,2997,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0033962726593017,0,9,9,0,0,9.0,9.0,0.00222015380859375,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0035071372985839,0,9,9,0,0,9.0,9.0,0.0017158985137939453,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0033085346221923,0,9,9,0,0,9.0,9.0,0.0017108917236328125,18,11
auto6_3,class1,2,0.1991076469421386,0,11533,2747,2331,529,11866.0,1898.5,0.2637195587158203,24027,12091
auto6_3,class1,3,1.13934063911438,0,95718,3352,3137,762,87309.75,3600.0,0.31119799613952637,27576,620776
auto6_3,class1,5,1.919645071029663,0,176386,3428,3215,769,123615.6625,3463.625,0.31093740463256836,27717,722277712
grammatical_b1,1,2,3.1800050735473637,0,197421,7206,6697,1497,207982.7656380317,1745.7289407839867,6.526610851287842,493990,719401
grammatical_b1,1,3,36.994080781936646,0,2353463,69555,55629,3351,549373.9748401445,8292.943842090632,6.8430562019348145,501077,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0473468303680419,0,1163,1163,567,273,1163.0,1163.0,0.053656578063964844,2502,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3597879409790039,0,15637,11553,6427,675,16092.666666666666,12156.166666666666,0.07438325881958008,4679,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,2.182856559753418,0,130500,18420,11302,846,143169.496875,16369.5,0.09386277198791504,6071,2369936
volcanoes-a1,4,2,0.0057921409606933,0,61,42,22,22,57.458333333333336,42.708333333333336,0.0051746368408203125,134,79
volcanoes-a1,4,3,0.0073070526123046,0,121,61,41,41,113.68055555555556,58.13888888888889,0.0051577091217041016,184,299
volcanoes-a1,4,5,0.0071485042572021,0,121,61,41,41,113.52777777777779,61.95833333333333,0.005179643630981445,186,299
vert3,NO,2,0.0091137886047363,0,265,196,115,115,255.23958333333334,197.45833333333334,0.008786201477050781,554,301
vert3,NO,3,0.0201880931854248,0,1153,297,205,179,1212.7743055555557,302.3958333333333,0.012288331985473633,886,2325
vert3,NO,5,0.0259394645690917,0,1677,312,226,194,1523.5318576388888,298.40277777777777,0.012713193893432617,880,55455
CongressionalVotingRecords_UCI_,republican,2,0.0178983211517334,0,706,345,230,211,1103.5625,237.46875,0.027326345443725586,2258,1177
CongressionalVotingRecords_UCI_,republican,3,0.0407531261444091,0,2212,577,524,355,3891.25,1346.2118055555554,0.0338900089263916,2694,18473
CongressionalVotingRecords_UCI_,republican,5,0.1288232803344726,0,8290,1233,1232,750,17753.55576171875,4474.714583333333,0.03729677200317383,2856,1925357
pitt2_2,WOOD,2,0.0060338973999023,0,161,52,27,27,150.45652173913044,60.34782608695652,0.006317615509033203,324,277
pitt2_2,WOOD,3,0.0083916187286376,0,340,77,40,40,313.1304347826087,74.34782608695652,0.007431745529174805,411,2048
pitt2_2,WOOD,5,0.0089988708496093,0,401,79,41,41,382.56802536231885,77.28985507246377,0.008533477783203125,438,44552
statlog_vehicle,opel,2,0.0505003929138183,0,2453,993,639,332,2521.0,873.0,0.06833291053771973,5186,2629
statlog_vehicle,opel,3,0.1973938941955566,0,12173,1726,1386,570,11196.333333333334,2519.5,0.07423233985900879,6045,62269
statlog_vehicle,opel,5,0.6431782245635986,0,44013,4271,3832,1046,71669.70416666666,11084.866666666667,0.08706903457641602,6826,15082603
pitt2_1,DECK,2,0.0066852569580078,0,192,72,39,39,183.83695652173913,74.91304347826087,0.007335662841796875,393,277
pitt2_1,DECK,3,0.0095977783203125,0,421,118,58,58,383.4021739130435,84.52173913043478,0.008355855941772461,486,2048
pitt2_1,DECK,5,0.0105373859405517,0,492,125,60,60,670.0708333333333,141.25,0.009397029876708984,567,44552
grammatical_a8,1,2,1.4700946807861328,0,86963,3735,3444,1390,129086.6806722689,682.8739495798319,4.325605392456055,315352,708646
grammatical_a8,1,3,19.54272699356079,0,1250327,38687,38347,3662,218252.60206582633,2129.2766106442577,4.571064233779907,318552,280860826
grammatical_a6,1,2,1.058473825454712,0,59196,3801,3460,1203,73162.13545150502,1499.2583612040135,2.9023094177246094,180598,715807
grammatical_a6,1,3,20.739320039749146,0,1264854,60692,60348,3903,400829.38942307694,18848.476588628764,3.2122464179992676,198697,285130587
auto6_2,class5,2,0.2057356834411621,0,11612,1291,846,159,11862.0,3046.5,0.3082108497619629,24027,12091
auto6_2,class5,3,0.9672732353210448,0,59068,5377,3832,1007,187584.25,10020.833333333334,0.4097628593444824,31747,620776
auto6_2,class5,5,3.3082218170166016,0,278979,5326,4396,1114,425827.01458333334,12615.958333333334,0.37351322174072266,31051,722277712
auto1,class1,2,0.0259201526641845,0,801,798,405,233,801.0,797.0,0.025794029235839844,1602,821
auto1,class1,3,0.2093722820281982,0,9789,7555,4135,456,9972.583333333334,8719.333333333334,0.04210519790649414,3069,10701
auto1,class1,5,1.7228214740753174,0,94363,22701,14647,956,266620.47604166664,110714.625,0.06342434883117676,4802,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,3.914222717285156,0,4601,4601,2297,426,4601.0,4601.0,4.098945379257202,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,35.62264537811279,0,124601,65070,32205,735,128726.0,63971.0,6.3655924797058105,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,289.16918301582336,0,1181851,65070,32205,735,1219901.0,67346.0,7.400915622711182,22985,79375496
heart_cleverland,3,2,0.0201752185821533,0,787,509,290,222,806.5714285714286,492.9047619047619,0.12175154685974121,1682,904
heart_cleverland,3,3,0.0656507015228271,0,3722,937,722,409,4946.888888888889,1649.2539682539682,0.032258033752441406,2433,12384
heart_cleverland,3,5,0.1343510150909423,0,9566,1118,922,549,11287.256944444445,1490.8809523809523,0.03260993957519531,2449,974982
analcatdata_boxing1,1,2,0.0060656070709228,0,189,32,14,14,187.75,36.875,0.00696563720703125,506,301
analcatdata_boxing1,1,3,0.0076906681060791,0,309,32,14,14,215.16666666666666,30.3125,0.007356405258178711,510,2325
analcatdata_boxing1,1,5,0.0075936317443847,0,309,32,14,14,255.70833333333334,37.3125,0.007490634918212891,526,2325
qsar,RB,2,0.0889711380004882,0,3889,1386,1071,410,7061.84765625,869.359375,0.19470500946044922,14594,8257
qsar,RB,3,0.3803012371063232,0,19405,4595,4135,581,37009.11328125,9874.0234375,0.20906281471252441,16546,349633
qsar,RB,5,5.201066970825195,0,291599,58258,57072,1185,787421.3449707031,222120.8859375,0.22748041152954102,18060,275584033
internet,ad.,2,45.37881517410278,0,2417099,1210271,673513,889,2263022.9003378376,1208765.320945946,64.12626695632935,5156174,4831387
robot4,normal,2,0.0117256641387939,0,261,186,104,104,271.7857142857143,184.07142857142858,0.06436562538146973,618,407
robot4,normal,3,0.0191805362701416,0,681,261,251,220,957.0267857142857,411.01190476190476,0.01547098159790039,878,3683
robot4,normal,5,0.0283565521240234,0,1269,346,340,328,2867.207068452381,755.5803571428571,0.01870870590209961,1056,122438
mw1,2,2,0.0652673244476318,0,3403,1091,805,384,7166.267857142857,735.5,0.15612411499023438,14744,8002
mw1,2,3,0.3761963844299316,0,26414,5041,4437,762,30599.58035714286,6747.380952380952,0.18131446838378906,16166,333502
mw1,2,5,6.439351320266724,0,505179,76960,73193,2013,672782.120796131,170584.96488095238,0.205704927444458,17724,254565277
polish_bankruptcy_5year,1,2,0.2072260379791259,0,8639,1521,1105,507,32108.098039215685,1215.7176470588236,0.7626059055328369,64772,32641
polish_bankruptcy_5year,1,3,1.695821762084961,0,93792,8404,5809,1138,84431.6,7005.423529411764,0.813145637512207,66218,2763776
polish_bankruptcy_5year,1,5,27.766865015029907,0,1644672,68971,65676,3252,1042934.0054616013,121552.10235294118,0.8279187679290771,67424,8812312832
grammatical_b8,1,2,1.4111177921295166,0,82756,3025,2616,1289,139499.07365499574,849.0251921434672,4.6780173778533936,340763,686207
grammatical_b8,1,3,10.484899520874023,0,669073,19401,15366,3143,224940.97694278395,1270.6976942783945,4.985922336578369,343246,267621512
grammatical_b8,1,5,1107.92223405838,0,73001322,6007147,5552278,8023,381773.0403834863,2330.0085183603755,5.055917501449585,344587,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,281.23005723953247,0,53601,21561,10545,592,50176.95,21667.4,457.04708766937256,112002,80201
heart_va,3,2,0.0187201499938964,0,63,40,22,22,59.76923076923077,36.76923076923077,1.718489408493042,132,92
heart_va,3,3,0.0058472156524658,0,115,69,34,34,126.21153846153847,64.2051282051282,0.00451350212097168,187,378
heart_va,3,5,0.0060622692108154,0,133,78,37,37,161.07932692307693,76.7051282051282,0.004754543304443359,218,1093
volcanoes-b5,4,2,0.0089907646179199,0,61,57,20,20,61.0,54.5,0.0062215328216552734,146,79
volcanoes-b5,4,3,0.01068115234375,0,125,90,37,37,137.33333333333334,105.0,0.007710933685302734,226,299
volcanoes-b5,4,5,0.010796308517456,0,125,90,37,37,134.58333333333334,96.83333333333333,0.0076751708984375,220,299
wilt,w,2,0.0114836692810058,0,181,159,78,78,181.0,156.0,0.009422063827514648,402,211
wilt,w,3,0.0209732055664062,0,613,368,260,210,746.8333333333334,450.3333333333333,0.01368403434753418,647,1351
wilt,w,5,0.0288405418395996,0,1045,414,332,264,1707.034375,572.8,0.015802860260009766,756,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1051688194274902,0,276,276,144,135,276.0,276.0,0.08246040344238281,627,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1718711853027343,0,1526,1311,666,268,1642.6666666666665,1232.6666666666667,0.09878897666931152,1102,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3387959003448486,0,5426,2843,1438,396,7853.083333333333,2671.0,0.11731982231140137,1483,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0192272663116455,0,276,276,136,132,276.0,276.0,0.02170872688293457,627,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0511121749877929,0,1526,1526,782,313,1626.0,1526.0,0.023381948471069336,1102,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1419064998626709,0,6096,2620,1597,459,8543.5,2701.0,0.029824495315551758,1528,68406
mfeat-karhunen,8,2,0.2755000591278076,0,13017,646,632,316,31593.76171875,972.154296875,0.7508044242858887,64258,32897
mfeat-karhunen,8,3,0.7323651313781738,0,39385,1109,1024,715,70816.76041666667,1229.3639322916667,0.7869119644165039,65334,2796417
mfeat-karhunen,8,5,2.6556434631347656,0,181657,2209,2093,1470,144856.70027872722,2545.2755533854165,0.7898757457733154,65429,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0034999847412109,0,7,6,4,4,8.375,6.625,0.0032389163970947266,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0035836696624755,0,7,6,4,4,8.0,6.25,0.0017271041870117188,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0035703182220458,0,7,6,4,4,7.625,5.875,0.0017018318176269531,14,11
Iris_UCI_,Iris-virginica,2,0.0054967403411865,0,105,35,27,27,90.875,36.25,0.003976345062255859,194,137
Iris_UCI_,Iris-virginica,3,0.0061275959014892,0,177,41,32,32,160.5625,45.375,0.0049817562103271484,242,697
Iris_UCI_,Iris-virginica,5,0.0062932968139648,0,185,41,32,32,182.953125,45.5,0.005290508270263672,254,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0131199359893798,0,7,6,4,4,7.25,5.5,0.007267475128173828,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0125818252563476,0,7,6,4,4,8.375,6.625,0.008353948593139648,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0128676891326904,0,7,6,4,4,7.25,5.5,0.008558511734008789,14,11
thyroid_ann,2,2,0.0519013404846191,0,985,683,357,230,1180.7222222222222,611.7777777777778,0.04743337631225586,2486,1486
thyroid_ann,2,3,0.2472569942474365,0,7033,2326,1729,593,5429.439814814815,2462.0,0.060372352600097656,3137,26290
thyroid_ann,2,5,2.7734720706939697,0,85853,11280,10748,1187,118862.53020833334,53017.10030864197,0.07802486419677734,4264,3505051
seeds,2,2,0.0084648132324218,0,257,121,70,70,270.5,122.5,0.010326147079467773,590,407
seeds,2,3,0.0154411792755126,0,753,202,152,141,893.53125,218.25,0.012621879577636719,852,3683
seeds,2,5,0.0214104652404785,0,1205,239,201,185,1319.078125,293.4375,0.01339864730834961,865,122438
hv_no_noise,0,2,1.156635284423828,0,79601,20201,10100,253,79601.0,20201.0,1.5358662605285645,160002,80201
hv_no_noise,0,3,35.75713324546814,0,2666801,667001,333500,336,2213240.75,667001.0,2.0347225666046143,199202,10667001
statlog_australian,1,2,0.0273141860961914,0,1103,623,348,263,1290.017543859649,484.3333333333333,0.03931283950805664,2852,1654
statlog_australian,1,3,0.0812163352966308,0,4114,1133,774,499,4733.402046783625,1158.6023391812867,0.04310917854309082,3378,30914
statlog_australian,1,5,0.1986377239227295,0,12339,2146,1408,894,15904.742964181287,2742.0526315789475,0.04764199256896973,3614,4613030
hiv_schilling,1,2,0.1236486434936523,0,7741,757,626,391,10334.84375,531.95,0.2592318058013916,23682,12881
hiv_schilling,1,3,0.514641523361206,0,43161,762,628,394,21823.536458333332,463.5,0.27152252197265625,24284,682801
hiv_schilling,1,5,0.5221385955810547,0,43361,762,628,394,19719.89375,421.4125,0.27381372451782227,24198,847361193
heart-long-beach,4,2,0.0184192657470703,0,728,444,249,185,695.7083333333334,457.25,0.023032188415527344,1472,904
heart-long-beach,4,3,0.072322130203247,0,4776,1441,999,349,4490.361111111111,1877.9444444444443,0.03323483467102051,2266,12384
heart-long-beach,4,5,0.2145357131958007,0,16349,3582,2904,560,22575.324652777777,4965.576388888889,0.04062604904174805,2760,974982
datatrieve,2,2,0.0103921890258789,0,399,137,86,86,391.03333333333336,153.13333333333333,0.011723995208740234,842,466
datatrieve,2,3,0.0197148323059082,0,1095,267,183,166,1226.1333333333332,258.2888888888889,0.014741182327270508,1064,4526
datatrieve,2,5,0.0286457538604736,0,1801,369,287,233,1983.4409722222222,399.3311111111111,0.016620635986328125,1145,174437
jEdit_4.0_4.2,2,2,0.011608600616455,0,368,267,148,138,367.5,256.0,0.011969804763793945,786,407
jEdit_4.0_4.2,2,3,0.0302186012268066,0,1682,536,352,259,1976.0833333333333,719.3333333333334,0.016572237014770508,1220,3683
jEdit_4.0_4.2,2,5,0.0611805915832519,0,4099,780,482,408,3741.309375,951.5416666666666,0.01871967315673828,1261,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.027175426483154,0,276,276,143,135,276.0,276.0,7.4150636196136475,627,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.46179461479187,0,1526,1209,623,304,1626.0,1129.3333333333333,9.548102855682373,1102,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,28.982898235321045,0,5036,2600,1330,412,7406.583333333333,2381.0,10.759146213531494,1443,68406
pitt1_2,WOOD,2,0.006458044052124,0,170,45,27,27,157.41666666666666,52.916666666666664,0.4966862201690674,338,301
pitt1_2,WOOD,3,0.0082216262817382,0,324,60,35,35,315.3298611111111,60.40277777777778,0.007704257965087891,421,2325
pitt1_2,WOOD,5,0.008681297302246,0,368,61,35,35,307.02161458333336,50.048611111111114,0.007577180862426758,411,55455
backache,2,2,0.0570521354675293,0,3200,1485,803,364,3171.7417582417584,1144.3406593406594,0.07607221603393555,6736,4187
backache,2,3,0.2988042831420898,0,18725,7222,3911,676,21631.556776556776,6989.934065934066,0.10215187072753906,8700,125672
backache,2,5,3.0940728187561035,0,200434,71183,28561,1351,374309.14530677657,128871.64761904762,0.1307849884033203,11153,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.7643024921417236,0,37779,11613,6155,599,42835.611940298506,11033.992537313432,1.2512261867523193,93467,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,17.608415365219116,0,1171116,45389,28930,1019,909223.6466417911,16739.889552238805,1.5896289348602295,117545,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,54.10944080352783,0,4158793,45639,29240,1035,1502737.4881063432,21176.267164179106,1.5905494689941406,116807,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9155640602111816,0,276,276,134,131,276.0,276.0,0.6956372261047363,627,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.4398770332336426,0,1526,1526,766,306,1634.3333333333333,1526.0,0.8504066467285156,1102,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,3.048827648162842,0,7776,4651,2331,438,11971.833333333332,4651.0,0.9946990013122559,1677,68406
thyroid_hypothyroid,hypothyroid,2,0.0205039978027343,0,459,303,182,164,471.2647058823529,305.29411764705884,0.07454991340637207,954,596
thyroid_hypothyroid,hypothyroid,3,0.0622484683990478,0,2229,1156,872,295,2253.5882352941176,1314.6666666666667,0.02598428726196289,1405,6580
thyroid_hypothyroid,hypothyroid,5,0.4663877487182617,0,18945,9521,8877,464,24205.635416666668,13733.009803921568,0.03694415092468262,2070,331212
grammatical_a3,1,2,1.0807137489318848,0,67068,3235,3021,1228,97763.39483627204,1003.1074727120067,3.4235358238220215,244157,709837
grammatical_a3,1,3,15.380847215652466,0,1068977,46157,44978,3216,286269.3145815841,4573.308984047019,3.7970259189605713,252255,281569472
crx,positive,2,0.0282905101776123,0,1190,677,371,278,1444.9016393442623,440.0163934426229,0.051640987396240234,3174,1892
crx,positive,3,0.0859794616699218,0,4867,1323,889,517,8597.281420765028,2712.245901639344,0.059814453125,4254,37882
crx,positive,5,0.2071659564971923,0,12545,1872,1455,846,57639.84091530055,11112.568852459017,0.06497955322265625,4476,6508884
GermanCredit_UCI_,2,2,0.0503962039947509,0,2255,1127,647,256,2687.9533333333334,989.64,0.06892848014831543,5552,2851
GermanCredit_UCI_,2,3,0.1859028339385986,0,10000,2773,1964,460,20892.076666666668,6114.386666666666,0.0924527645111084,7375,70376
GermanCredit_UCI_,2,5,0.3837442398071289,0,21361,5733,4493,969,227340.0120972222,50117.360222222225,0.10730695724487305,8424,18545216
pc1,2,2,0.0430765151977539,0,1866,723,463,334,2751.0,439.5,0.06793475151062012,5627,2851
pc1,2,3,0.1262671947479248,0,7094,1820,1389,459,13439.083333333334,3905.0,0.08217239379882812,6627,70376
pc1,2,5,1.2904329299926758,0,83333,20574,14996,1685,109515.65208333333,32563.4,0.08939146995544434,7126,18545216
mfeat-pixel,8,2,1.6821553707122805,0,92316,5670,5410,951,172425.96905339806,3555.96359223301,5.818059682846069,428482,1358777
mfeat-pixel,8,3,19.658419847488403,0,1117705,33937,33484,1593,870410.0563309061,28260.275889967637,6.635009050369263,453603,745969673
mfeat-pixel,8,5,518.358146905899,0,33631664,511391,486210,4070,30513744.499715563,811373.1645428803,6.998901128768921,469095,100992507946877
hv_noise,0,2,1.1557786464691162,0,79601,20201,10100,624,79601.0,20201.0,1.6487960815429688,160002,80201
hv_noise,0,3,35.10687565803528,0,2666801,667001,333500,996,2189134.25,667001.0,2.0717363357543945,199202,10667001
image,WINDOW,2,0.0444114208221435,0,1464,589,389,299,2088.7464788732395,403.1267605633803,0.06644201278686523,4404,2557
image,WINDOW,3,0.112208604812622,0,5616,1053,980,600,9193.968309859156,2526.262910798122,0.07390785217285156,5240,59712
image,WINDOW,5,0.4984045028686523,0,30123,2695,2654,1062,49839.66924882629,7866.864319248826,0.07309722900390625,5130,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.100434303283691,0,276,276,132,131,276.0,276.0,7.412686586380005,627,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.712263584136965,0,1526,1526,747,322,1626.0,1526.0,9.563690662384033,1102,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,38.79564356803894,0,7776,4651,2318,487,11984.333333333332,4651.0,11.550363063812256,1677,68406
polish_bankruptcy_4year,1,2,0.3051066398620605,0,11197,2147,1637,596,32348.650390625,1727.728515625,1.3184788227081299,65282,32897
polish_bankruptcy_4year,1,3,2.4952752590179443,0,123029,10907,8919,1363,106520.40576171875,8373.5,0.8647470474243164,67396,2796417
polish_bankruptcy_4year,1,5,44.90024995803833,0,2371057,104162,97989,4245,2593499.6802368164,311030.70068359375,0.9116604328155518,69372,8987138113
lung,3,2,0.0740017890930175,0,5302,995,416,224,5007.058064516129,935.3741935483871,0.13343048095703125,11162,12091
lung,3,3,0.3466324806213379,0,29253,3658,2308,342,30015.387096774193,4522.987096774194,0.15778779983520508,13971,620776
lung,3,5,1.5295212268829346,0,133797,12470,9053,517,486259.98217741936,89912.76903225806,0.19713091850280762,17123,722277712
credit,+,2,0.0279843807220459,0,1168,647,368,279,1437.016393442623,457.4918032786885,0.04138445854187012,3174,1892
credit,+,3,0.0815880298614502,0,4465,1179,819,508,6566.546448087432,1737.7431693989072,0.05087399482727051,3929,37882
credit,+,5,0.2113425731658935,0,12639,1889,1414,894,28114.257342896173,4058.3497267759562,0.05597805976867676,4262,6508884
lymphography,fibrosis,2,0.0178191661834716,0,870,209,174,148,743.3516949152543,230.95762711864407,0.024108171463012695,1595,1771
lymphography,fibrosis,3,0.0480406284332275,0,3381,393,365,236,2533.0169491525426,372.5169491525424,0.031247854232788086,2091,34280
lymphography,fibrosis,5,0.1036577224731445,0,8486,479,471,269,5965.718246822034,592.5745762711864,0.03484344482421875,2255,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0550813674926757,0,156,152,109,104,160.65,152.05,0.0417330265045166,382,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0692987442016601,0,546,291,249,189,603.5083333333333,519.7,0.05140399932861328,636,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0801503658294677,0,796,419,377,276,1356.2052083333333,760.05,0.05659770965576172,792,6196
ring,0,2,0.1113946437835693,0,3121,1187,836,385,3121.0,864.0,0.10427474975585938,6402,3241
ring,0,3,0.7554559707641602,0,34321,3301,2062,930,18509.416666666668,1897.1666666666667,0.12761950492858887,7755,85401
ring,0,5,2.5311336517333984,0,138885,6769,4053,1601,84990.0,5489.333333333333,0.12381839752197266,7530,25706997
mc1,2,2,0.1274006366729736,0,2314,901,670,343,4069.714285714286,715.2602040816327,0.1465601921081543,8332,4852
mc1,2,3,0.7764537334442139,0,23953,8021,6035,896,23715.953656462585,8247.011904761905,0.17946195602416992,9983,156948
mc1,2,5,23.392491340637207,0,851781,246214,180202,3214,891476.8247236394,341344.87457482994,0.21949005126953125,12316,71680092
thyroid_allhyper,goitre.,2,0.0423994064331054,0,1289,623,421,266,1410.5,469.0,0.05172276496887207,3074,2081
thyroid_allhyper,goitre.,3,0.2262609004974365,0,9423,2843,2124,830,5399.59375,1977.0,0.058045148849487305,3664,43745
thyroid_allhyper,goitre.,5,4.343961000442505,0,218316,49505,38702,1649,146682.1484375,75265.0125,0.0802922248840332,4970,8303633
mammographics,1,2,0.0079617500305175,0,183,118,66,66,192.52173913043478,107.15217391304348,0.008125066757202148,439,277
mammographics,1,3,0.0156166553497314,0,664,261,148,133,682.7699275362319,319.8695652173913,0.01096796989440918,679,2048
mammographics,1,5,0.0181057453155517,0,821,254,189,159,1557.0934782608695,481.1217391304348,0.013184785842895508,804,44552
dresses,1,2,0.0773494243621826,0,6306,731,368,228,5488.267241379311,699.7442528735633,0.12685871124267578,12704,15226
dresses,1,3,0.4977426528930664,0,46875,2199,1198,428,31805.58884099617,2305.6743295019155,0.16599082946777344,15450,878150
dresses,1,5,1.6181018352508545,0,166347,3701,2017,535,86130.15341534962,3195.4072796934865,0.16822147369384766,15618,1292028185
