dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.38408160209656,0,1575,1525,747,311,1575.0,1525.0,9.611261129379272,1100,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,91.42352104187012,0,7825,4650,3885,425,7825.0,4650.0,11.692601442337036,1675,68406
polish_bankruptcy_4year,1,2,0.8169245719909668,0,32641,23462,12510,552,32641.0,26238.75,1.3057045936584473,65026,32897
polish_bankruptcy_4year,1,3,38.24258208274841,0,1279700,419577,763273,915,1713579.519021739,786423.9583333334,1.473773717880249,115381,2796417
lung,3,2,0.0464749336242675,0,2711,1267,1054,238,2711.0,1268.7096774193549,0.12913775444030762,11160,12091
lung,3,3,0.2921578884124756,0,15310,7841,4493,368,18254.115384615383,10971.870967741936,0.17300176620483398,15957,620776
lung,3,5,5.89719033241272,0,73773,49409,34345,462,188818.35384615386,170965.03548387098,0.21574902534484863,20144,722277712
credit,+,2,0.0291295051574707,0,1387,470,580,287,1387.0,573.0833333333334,0.04065513610839844,3121,1892
credit,+,3,0.0701618194580078,0,3815,772,2393,455,2977.0238095238096,1563.0694444444443,0.051847219467163086,4125,37882
credit,+,5,0.08085298538208,0,4248,962,2794,546,3683.9761904761904,5192.299305555555,0.058440208435058594,4581,6508884
lymphography,fibrosis,2,0.0134289264678955,0,410,208,264,151,410.0,210.54255319148936,0.023314952850341797,1567,1771
lymphography,fibrosis,3,0.023991584777832,0,1077,608,893,249,1274.0,665.6170212765958,0.033554792404174805,2342,34280
lymphography,fibrosis,5,0.0409040451049804,0,1671,1095,1480,289,1829.8,922.0308510638298,0.03800368309020996,2632,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.059481143951416,0,191,151,109,103,191.0,149.625,0.04238700866699219,380,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0884895324707031,0,586,251,434,213,611.375,567.4270833333334,0.05264639854431152,639,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0864074230194091,0,586,251,434,213,1009.3854166666666,847.578125,0.05774068832397461,793,6196
ring,0,2,0.1083455085754394,0,3240,828,1556,365,3240.0,1116.25,0.10775256156921387,6400,3241
ring,0,3,0.2443251609802246,0,8698,828,7014,365,26583.030303030304,2388.75,0.15552902221679688,9944,85401
ring,0,5,0.2464520931243896,0,8698,828,7014,365,10762.727272727272,995.0,0.15157175064086914,9450,25706997
mc1,2,2,0.1780464649200439,0,3668,2436,1248,314,3668.0,2410.5128205128203,0.14551138877868652,8246,4852
mc1,2,3,1.8946447372436523,0,42274,29426,22059,647,50451.46264367816,41564.455128205125,0.23159146308898926,13758,156948
mc1,2,5,923.692981481552,0,1678961,1360293,1400028,1114,2723880.2435344825,3026576.1928418805,0.3348419666290283,21320,71680092
thyroid_allhyper,goitre.,2,0.0394463539123535,0,1192,923,550,279,1192.0,946.3529411764706,0.05648493766784668,3025,2081
thyroid_allhyper,goitre.,3,0.279991865158081,0,10396,5700,6667,567,8377.548387096775,8413.019607843138,0.07411909103393555,5008,43745
thyroid_allhyper,goitre.,5,8.113628625869751,0,103147,84509,88302,844,215816.54193548387,216298.46274509805,0.10813021659851074,7406,8303633
mammographics,1,2,0.0088946819305419,0,194,117,87,66,194.0,124.55555555555556,0.008214235305786133,419,277
mammographics,1,3,0.0128378868103027,0,430,243,225,135,481.8148148148148,269.8703703703704,0.010007858276367188,624,2048
mammographics,1,5,0.0151307582855224,0,515,298,292,168,639.2157407407408,354.5787037037037,0.011376142501831055,722,44552
dresses,1,2,0.0475718975067138,0,2802,823,1058,218,2802.0,820.8561151079136,0.12180304527282715,12630,15226
dresses,1,3,0.1423597335815429,0,8393,2805,3832,318,7573.68487394958,2418.103117505995,0.1576697826385498,15606,878150
dresses,1,5,0.3809759616851806,0,13631,4488,7110,339,11032.018977591037,8945.038369304557,0.16559791564941406,16269,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0040085315704345,0,4,0,0,0,4.0,0.0,0.0018434524536132812,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0036220550537109,0,4,0,0,0,4.0,0.0,0.0015506744384765625,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036160945892333,0,4,0,0,0,4.0,0.0,0.0016498565673828125,4,11
thyroid_new_thyroid,2,2,0.0068311691284179,0,125,58,43,31,125.0,59.53125,0.005297422409057617,300,211
thyroid_new_thyroid,2,3,0.0080194473266601,0,176,71,89,44,214.6875,79.53125,0.00704646110534668,416,1351
thyroid_new_thyroid,2,5,0.0081984996795654,0,183,77,96,50,186.484375,57.5,0.006781101226806641,396,21700
Balance_UCI_,R,2,0.0084700584411621,0,210,164,75,75,210.0,164.375,0.006971120834350586,400,211
Balance_UCI_,R,3,0.0158100128173828,0,658,164,307,75,698.75,168.125,0.01009988784790039,677,1351
Balance_UCI_,R,5,0.0156691074371337,0,658,164,307,75,687.5,166.25,0.00986933708190918,674,6196
vert2,NO,2,0.0100445747375488,0,277,195,128,115,277.0,188.8421052631579,0.008570432662963867,530,301
vert2,NO,3,0.019505500793457,0,881,312,475,164,991.8157894736842,238.2719298245614,0.011681079864501953,856,2325
vert2,NO,5,0.0208723545074462,0,927,336,514,177,1129.8763157894737,346.4122807017544,0.012920856475830078,902,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.33159136772156,0,1225,1078,0,0,1225.0,1078.0,12.739552974700928,2353,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.09130811691284,0,13230,13083,0,0,13230.0,13083.0,19.92995262145996,4321,19650
rmftsa_sleepdata,3,2,0.0511748790740966,0,36,21,7,7,36.0,20.0,0.5316879749298096,57,37
rmftsa_sleepdata,3,3,0.0054571628570556,0,36,21,7,7,36.0,23.333333333333332,0.002610921859741211,57,37
rmftsa_sleepdata,3,5,0.0068182945251464,0,36,21,7,7,36.0,21.333333333333332,0.002635955810546875,57,37
thoracic-surgery,1,2,0.0448884963989257,0,826,623,446,228,826.0,652.7777777777778,0.02421736717224121,1801,1082
thoracic-surgery,1,3,0.1437349319458007,0,5707,4354,2904,392,6746.185185185185,4986.111111111111,0.03965878486633301,3073,16262
thoracic-surgery,1,5,6.184086799621582,0,56383,53886,30093,497,110325.49074074074,77178.46296296296,0.05541634559631348,4511,1550201
kc3,2,2,0.0967888832092285,0,6334,2732,2650,352,6334.0,2684.425531914894,0.14243388175964355,13105,7022
kc3,2,3,1.1060314178466797,0,51105,34178,40845,612,46929.71171171171,32939.716312056735,0.1970658302307129,17906,273938
kc3,2,5,1155.5019867420197,0,1789554,1434144,1735973,1061,2345120.5981981982,2747184.9007092197,0.2784914970397949,24806,182911211
tae,2,2,0.0067782402038574,0,121,69,49,33,121.0,66.25,0.004981279373168945,226,137
tae,2,3,0.0080201625823974,0,200,123,84,58,220.58333333333334,121.875,0.0056896209716796875,308,697
tae,2,5,0.0084614753723144,0,217,137,93,65,241.52083333333334,115.46875,0.006188392639160156,341,6885
leaf,32,2,0.0217928886413574,0,1017,440,547,239,1017.0,418.0,0.03756451606750488,3081,2557
leaf,32,3,0.0570554733276367,0,3140,1610,2540,372,3743.574074074074,1807.797619047619,0.052382469177246094,4275,59712
leaf,32,5,0.1772317886352539,0,6569,4073,5967,475,6184.219444444444,3892.2714285714287,0.06283760070800781,4973,14051256
australian,1,2,0.0203323364257812,0,822,500,364,252,822.0,654.5454545454545,0.02428436279296875,1641,904
australian,1,3,0.0728125572204589,0,3939,803,2596,407,4939.979797979798,2421.4141414141413,0.03543424606323242,2651,12384
australian,1,5,0.0806264877319336,0,4256,930,2886,478,9503.818181818182,5613.787878787879,0.039391279220581055,2831,974982
dermatology,4,2,0.0419905185699462,0,2278,1321,1330,397,2278.0,1309.4150943396226,0.10435700416564941,8713,8912
dermatology,4,3,0.3487904071807861,0,18548,6986,15955,742,11747.081395348838,9422.122641509433,0.15738916397094727,12342,392218
dermatology,4,5,11.040100574493408,0,135518,86311,132911,1203,251753.79825581395,313701.9589622642,0.20753002166748047,16536,334251744
Heart_Statlog__UCI_,2,2,0.01835298538208,0,781,434,373,220,781.0,466.78125,0.02213287353515625,1560,821
Heart_Statlog__UCI_,2,3,0.0539863109588623,0,3141,619,2158,366,4252.8125,2089.75,0.030451297760009766,2402,10701
Heart_Statlog__UCI_,2,5,0.0584979057312011,0,3362,726,2375,403,10678.6109375,4144.765625,0.03405880928039551,2677,760099
Census-Income_KDD__UCI_,50000+,2,13.880024433135986,0,60149,1911,18688,532,60149.0,1923.9838274932615,14.306010007858276,160199,107881
Census-Income_KDD__UCI_,50000+,3,22.28053379058838,0,75780,10314,31373,829,72491.1452991453,16815.662174303685,14.737453937530518,164921,16649945
Census-Income_KDD__UCI_,50000+,5,163.67617678642273,0,263318,175104,196563,1195,187872.38632478632,233097.65085354898,15.122844457626343,168420,177318627413
japanese,+,2,0.0283887386322021,0,1387,470,580,287,1387.0,626.1666666666666,0.11200332641601562,3121,1892
japanese,+,3,0.0687892436981201,0,3815,772,2393,455,3520.8571428571427,2394.1666666666665,0.056360483169555664,4234,37882
japanese,+,5,0.0798115730285644,0,4248,962,2794,546,5551.488095238095,5086.65625,0.06349396705627441,4875,6508884
heart_hungarian,1,2,0.0065219402313232,0,78,51,28,22,78.0,54.666666666666664,0.003959178924560547,133,79
heart_hungarian,1,3,0.0070505142211914,0,133,89,50,39,152.88888888888889,95.11111111111111,0.004316806793212891,199,299
heart_hungarian,1,5,0.0074880123138427,0,143,99,57,46,134.38888888888889,70.83333333333333,0.004337310791015625,200,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3509440422058105,0,301,251,182,131,301.0,250.2,0.24590682983398438,600,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6171071529388428,0,1356,436,990,242,1408.6,1220.8,0.26624393463134766,1053,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6728146076202393,0,1356,436,990,242,4310.95,1897.5,0.3356492519378662,1449,68406
forest,h ,2,0.0808246135711669,0,5158,460,2171,283,5158.0,635.9476744186046,0.13909339904785156,10808,5887
forest,h ,3,0.1059222221374511,0,6501,595,3514,409,5744.616161616162,910.1744186046511,0.14819979667663574,12537,210043
forest,h ,5,0.1090641021728515,0,6633,658,3646,453,6099.87601010101,2124.396027131783,0.14838743209838867,12325,117038314
robot5,bottom_collision,2,0.0330333709716796,0,353,274,140,132,353.0,293.09090909090907,0.01372075080871582,703,407
robot5,bottom_collision,3,0.0409045219421386,0,1641,529,890,266,1591.1515151515152,1077.030303030303,0.019251585006713867,1174,3683
robot5,bottom_collision,5,0.0433697700500488,0,1881,627,1130,312,3024.332575757576,1615.4863636363636,0.0220644474029541,1356,122438
pen,6,2,0.081026554107666,0,1490,382,446,247,1490.0,494.0425531914894,0.061255693435668945,3133,1771
pen,6,3,0.1399283409118652,0,3355,611,2311,440,2437.0,1725.7021276595744,0.07675671577453613,3890,34280
pen,6,5,0.1514859199523925,0,3706,723,2662,565,2099.9,2746.4553191489363,0.08412957191467285,4248,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.834787368774414,0,1225,1078,0,0,1225.0,1078.0,1.1511600017547607,2353,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.343292474746704,0,13230,13083,0,0,13230.0,13083.0,1.5446410179138184,4321,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,65.80915474891663,0,97265,13083,0,0,97265.0,13083.0,1.8859915733337402,5953,2138410
robot3,slightly_moved,2,0.0121769905090332,0,379,326,167,146,379.0,333.20454545454544,0.06849861145019531,730,407
robot3,slightly_moved,3,0.0399689674377441,0,2134,888,1026,258,2219.909090909091,1240.5681818181818,0.018630504608154297,1298,3683
robot3,slightly_moved,5,0.0569024085998535,0,2614,1087,1473,284,4594.436363636363,1625.4102272727273,0.02118372917175293,1536,122438
DefaultofCreditCard,1,2,0.4257616996765136,0,6019,2573,2849,351,6019.0,2472.551886792453,0.3445265293121338,14389,8912
DefaultofCreditCard,1,3,2.676490306854248,0,44307,12367,26874,436,53214.31007751938,18499.83647798742,0.4789433479309082,20815,392218
DefaultofCreditCard,1,5,15.399278402328491,0,109682,53372,60214,453,247503.18730620155,146563.2509433962,0.5493006706237793,23983,334251744
zoo,7,2,0.010831594467163,0,312,219,184,131,312.0,220.71428571428572,0.021793127059936523,841,667
zoo,7,3,0.0246307849884033,0,1183,647,802,313,1416.5714285714287,1122.142857142857,0.020654916763305664,1368,7807
zoo,7,5,0.0771982669830322,0,3391,2138,3008,509,3640.8928571428573,2917.6285714285714,0.025310277938842773,1643,443704
breast_tissue,gla,2,0.023667573928833,0,387,92,159,53,387.0,89.67857142857143,0.012295722961425781,946,667
breast_tissue,gla,3,0.01495361328125,0,475,159,221,106,494.0357142857143,140.46428571428572,0.014088630676269531,1074,7807
breast_tissue,gla,5,0.0142087936401367,0,550,232,294,152,608.5125,248.6732142857143,0.016147613525390625,1165,443704
flare, B,2,0.0106167793273925,0,231,170,90,84,231.0,167.1875,0.014262676239013672,801,862
flare, B,3,0.0219039916992187,0,849,465,374,179,883.5,753.2291666666666,0.021922588348388672,1341,11522
flare, B,5,0.0386443138122558,0,1589,661,1019,332,2067.635416666667,1846.03125,0.02771472930908203,1613,862190
banana,1,2,0.006502628326416,0,36,24,13,13,36.0,24.0,0.0035369396209716797,57,37
banana,1,3,0.006300926208496,0,36,24,13,13,36.0,24.0,0.0034389495849609375,57,37
banana,1,5,0.0065445899963378,0,36,24,13,13,36.0,24.0,0.0035676956176757812,57,37
polish_bankruptcy_2year,1,2,0.79827880859375,0,32386,27521,13182,553,32386.0,27243.99019607843,0.8157837390899658,64770,32641
polish_bankruptcy_2year,1,3,50.81261134147644,0,1771345,403323,858120,983,1917239.704710145,1093584.9640522876,1.4588901996612549,117205,2763776
polish_bankruptcy_3year,1,2,0.8737528324127197,0,32640,29135,13845,601,32640.0,28802.5,0.8557686805725098,65025,32641
polish_bankruptcy_3year,1,3,58.62314295768738,0,2034862,616650,951201,930,1976750.2989130435,1013783.9583333334,1.5359432697296143,118813,2763776
qualitative,B,2,0.0083694458007812,0,154,95,60,52,154.0,104.42857142857143,0.009987354278564453,290,172
qualitative,B,3,0.0114414691925048,0,321,168,189,127,371.5595238095238,180.32142857142858,0.007370471954345703,431,988
qualitative,B,5,0.0120449066162109,0,388,208,256,176,518.7410714285714,321.2291666666667,0.008399009704589844,487,12616
mfeat-morphological,8,2,0.0095522403717041,0,192,101,42,39,192.0,89.0625,0.007544040679931641,381,232
mfeat-morphological,8,3,0.014803409576416,0,351,241,121,110,405.3541666666667,228.79166666666669,0.009720563888549805,530,1562
mfeat-morphological,8,5,0.017068862915039,0,516,339,223,167,457.0401041666667,315.65729166666665,0.010908126831054688,616,27896
fourclass,1,2,0.0050771236419677,0,36,19,12,12,36.0,20.666666666666668,0.0026776790618896484,57,37
fourclass,1,3,0.0050163269042968,0,36,19,12,12,36.0,18.666666666666668,0.0025887489318847656,57,37
fourclass,1,5,0.0050215721130371,0,36,19,12,12,36.0,18.666666666666668,0.0025572776794433594,57,37
liver,1,2,0.0104501247406005,0,300,246,131,122,300.0,240.6315789473684,0.012006759643554688,553,301
liver,1,3,0.0272941589355468,0,1340,413,634,171,1373.0526315789473,429.6842105263158,0.013202667236328125,951,2325
liver,1,5,0.0298798084259033,0,1411,424,671,173,1545.4736842105262,416.7368421052632,0.014114856719970703,996,55455
badges2,1,2,0.0121409893035888,0,355,282,181,145,355.0,278.9583333333333,0.012622356414794922,780,466
badges2,1,3,0.0317888259887695,0,1669,438,915,302,1996.25,1446.7916666666667,0.019805908203125,1364,4526
badges2,1,5,0.0356159210205078,0,1832,511,1040,365,4008.0631944444444,2441.8875,0.022402524948120117,1509,174437
kc1-binary,1,2,0.4670488834381103,0,30425,5286,18862,422,30425.0,5671.254310344828,0.7183825969696045,71340,42196
kc1-binary,1,3,2.736163377761841,0,125631,37535,110957,628,135458.1037735849,69619.7672413793,0.8831787109375,83824,4065076
kc1-binary,1,5,776.4673452377319,0,1077923,975290,1034298,768,4093405.345754717,5002281.309482759,1.0232746601104736,94906,16803008524
tao,black,2,0.0056455135345458,0,36,22,12,12,36.0,22.0,0.003294706344604492,57,37
tao,black,3,0.0060780048370361,0,36,22,12,12,36.0,24.0,0.002815723419189453,57,37
tao,black,5,0.0060322284698486,0,36,22,12,12,36.0,23.333333333333332,0.002743244171142578,57,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.74946546554565,0,5050,2800,2327,362,5050.0,3045.4545454545455,35.01741027832031,5545,5051
breast_cancer_wis_pro2,R,2,0.2363317012786865,0,8796,3879,3938,370,8796.0,4664.0,1.1036961078643799,19800,11326
breast_cancer_wis_pro2,R,3,1.9979724884033203,0,54605,8943,40919,447,96406.82,8648.383333333333,0.29838109016418457,29544,562626
breast_cancer_wis_pro2,R,5,2.270961046218872,0,65372,15573,49977,546,110442.006,26486.835833333334,0.31096529960632324,30004,612422931
soybean_small,D3,2,0.0146825313568115,0,493,261,313,168,493.0,265.10869565217394,0.026555538177490234,1711,1712
soybean_small,D3,3,0.0313856601715087,0,1532,757,1142,342,1284.5384615384614,793.1521739130435,0.033243417739868164,2354,32568
soybean_small,D3,5,0.0581448078155517,0,2797,1219,2403,447,2574.423076923077,2865.375,0.03833723068237305,2725,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0059518814086914,0,10,8,0,0,10.0,8.0,0.002535104751586914,13,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0053744316101074,0,10,8,0,0,10.0,8.0,0.002457857131958008,13,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0055005550384521,0,10,8,0,0,10.0,8.0,0.002329587936401367,13,11
semeion,8,2,3.2955424785614014,0,128783,84484,56836,807,128783.0,87978.75550122249,3.0303127765655518,259078,131329
semeion,8,3,348.0550558567047,0,10014640,2608389,7083253,1378,9567797.501285346,7216517.344743276,5.021707534790039,417522,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.394517421722412,0,80200,424,41287,176,80200.0,421.875,1.478543996810913,160000,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.3612990379333496,0,80200,424,41287,176,80200.0,421.25,1.5076372623443604,160000,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.3873090744018557,0,80200,424,41287,176,80200.0,424.375,1.506394863128662,160001,84280006981
molecular_splice,IE,2,0.6802568435668945,0,28729,5518,13007,581,28729.0,8921.97391304348,0.8543994426727295,68594,41617
molecular_splice,IE,3,3.1371779441833496,0,112775,6453,96162,763,109281.29444444444,16463.116666666665,1.0561704635620117,82438,3981553
molecular_splice,IE,5,3.1827077865600586,0,113192,6670,96579,808,363056.3123809524,43077.030942028985,1.2588868141174316,97799,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0402667522430419,0,1900,1830,1832,234,1900.0,1830.0,0.11844968795776367,7800,8516
audiology_std,cochlear_noise_and_heredity,3,0.7303452491760254,0,36120,36050,36052,397,36120.0,36050.0,0.20559978485107422,15340,366276
automobile,-1,2,0.041365623474121,0,2387,721,1141,283,2387.0,838.6666666666666,0.0828864574432373,7345,5996
automobile,-1,3,0.1165797710418701,0,6841,2872,5322,449,6646.980099502488,4041.9616858237546,0.10621833801269531,9256,215930
automobile,-1,5,0.8194034099578857,0,20189,10454,18634,660,27765.800995024874,37632.82183908046,0.13139033317565918,11226,122607452
volcanoes-d2,3,2,0.0099179744720458,0,78,55,17,17,78.0,52.666666666666664,0.0061817169189453125,133,79
volcanoes-d2,3,3,0.0112507343292236,0,125,86,36,36,137.77777777777777,100.88888888888889,0.007367134094238281,207,299
volcanoes-d2,3,5,0.0114099979400634,0,125,86,36,36,124.44444444444444,85.11111111111111,0.007114887237548828,198,299
grammatical_a2,1,2,0.4690268039703369,0,20308,4524,19554,748,20308.0,4528.66388308977,3.23893666267395,234613,718202
grammatical_a2,1,3,3.1989846229553223,0,139101,97372,138347,1002,144908.20895522388,110493.36325678497,4.1601362228393555,286171,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.253344774246216,0,325,275,0,0,325.0,275.0,1.9785261154174805,625,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,7.019699335098267,0,1575,1525,0,0,1575.0,1525.0,2.4710779190063477,1100,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,28.01887822151184,0,7825,4650,0,0,7825.0,4650.0,2.8649425506591797,1675,68406
analcatdata_authorship,4,2,0.5789566040039062,0,34459,1018,14289,626,34459.0,1302.6542056074766,0.9394950866699219,69955,36047
analcatdata_authorship,4,3,0.6690704822540283,0,39202,1584,19031,807,37348.202749140895,3158.8956386292834,0.8211774826049805,72559,3208363
analcatdata_authorship,4,5,0.7110264301300049,0,40214,2037,20043,904,39292.3147766323,8707.572040498442,0.845827579498291,73014,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.421109676361084,0,1130,990,811,141,1130.0,988.8076923076923,13.6246657371521,2257,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.70580720901488,0,11595,990,9658,141,11583.68376068376,4141.623931623932,19.955129623413086,4129,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.54300427436829,0,11595,990,9658,141,27903.529914529914,3779.482905982906,21.836800575256348,4737,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0288927555084228,0,561,493,244,189,561.0,492.46153846153845,0.5609781742095947,1057,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1177539825439453,0,4067,3999,1973,394,4050.1153846153848,3980.9423076923076,0.03574061393737793,1910,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,2.9341139793396,0,29141,14179,17329,549,57087.48269230769,21942.01730769231,0.0519411563873291,3105,284274
cmc,3,2,0.0162086486816406,0,465,388,195,160,465.0,393.75,0.015826940536499023,900,466
cmc,3,3,0.0614387989044189,0,2833,1906,1244,316,2942.9166666666665,2094.375,0.02317333221435547,1582,4526
cmc,3,5,0.4107577800750732,0,9759,6456,5872,439,11695.604166666666,6349.0,0.028132200241088867,2022,174437
Adult_UCI_,>50K,2,0.2484476566314697,0,3338,402,822,228,3338.0,631.9038461538462,0.22814416885375977,7858,4852
Adult_UCI_,>50K,3,0.3342101573944092,0,4541,695,1621,350,3824.4655172413795,1002.4615384615385,0.2505671977996826,8636,156948
Adult_UCI_,>50K,5,0.3732912540435791,0,5004,977,2053,439,5660.512068965517,3688.6153846153848,0.2719449996948242,9385,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0112252235412597,0,7,5,4,4,7.0,4.5,0.0053517818450927734,10,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.011127233505249,0,7,5,4,4,7.0,5.0,0.0017824172973632812,10,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0110981464385986,0,7,5,4,4,7.0,4.5,0.0017821788787841797,10,11
monks1,0,2,0.0198795795440673,0,137,119,80,80,137.0,120.0,0.005861043930053711,257,154
monks1,0,3,0.0131869316101074,0,479,461,363,179,483.46153846153845,454.5641025641026,0.008643865585327148,448,834
monks1,0,5,0.0294525623321533,0,1144,726,979,194,1165.3897435897436,625.8461538461538,0.010759830474853516,613,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.3575220108032226,0,21610,6816,10606,460,21610.0,6856.538961038961,0.5962314605712891,59617,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,4.17188286781311,0,194031,7609,115760,469,247122.27488151658,7837.474025974026,0.8029539585113525,78865,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,4.183897256851196,0,194046,7609,115773,469,237151.6931279621,7612.2532467532465,0.798713207244873,78522,16514324978
grammatical_a1,1,2,1.4853243827819824,0,81793,9366,76207,689,81793.0,8718.08499475341,6.314976930618286,478783,711029
grammatical_a1,1,3,9.333509922027588,0,428891,283625,423305,892,445250.5498392283,305868.7093389297,7.203097820281982,534378,282279309
mfeat-zernike,8,2,0.356691837310791,0,17766,10603,7357,516,17766.0,11239.893333333333,0.4558534622192383,35157,17767
mfeat-zernike,8,3,9.353164434432983,0,386016,71922,301513,697,457032.09743589745,131820.58666666667,0.6901702880859375,56574,1107603
mfeat-zernike,8,5,547.2885818481445,0,1024868,373201,939345,804,2295223.6571794874,1065101.5502222222,0.795297384262085,64716,1906413390
twonorm,1,2,0.11063814163208,0,3240,413,1538,333,3240.0,921.25,0.10735225677490234,6400,3241
twonorm,1,3,0.1535751819610595,0,4948,413,3246,333,5038.787878787879,488.125,0.12455010414123535,7524,85401
twonorm,1,5,0.153637409210205,0,4948,413,3246,333,5855.151515151515,565.625,0.13555049896240234,8023,25706997
auto7_1,class3,2,0.0213456153869628,0,780,733,382,242,780.0,734.7096774193549,0.024582862854003906,1483,781
auto7_1,class3,3,0.1510901451110839,0,8230,6601,4037,469,8205.516129032258,7517.354838709677,0.03876090049743652,2798,9920
auto7_1,class3,5,2.1132795810699463,0,40197,13794,25452,592,117900.99435483871,38463.05806451613,0.055283546447753906,4310,667928
grammatical_b4,1,2,4.049451351165772,0,237512,8370,204839,744,237512.0,10333.803590285112,10.200551748275757,813905,701521
grammatical_b4,1,3,8.876559495925903,0,444937,118428,412255,897,472155.87198849337,195758.7638155579,10.822920322418213,846395,276633905
wave2,2,2,0.3529083728790283,0,12880,1846,6245,487,12880.0,3042.5,0.3876650333404541,25600,12881
wave2,2,3,0.707728385925293,0,23622,2331,16987,511,24527.16049382716,3079.5833333333335,0.4434695243835449,31023,682801
wave2,2,5,0.7461166381835938,0,24810,2803,18175,511,32761.11111111111,2989.8958333333335,0.460766077041626,32894,847361193
volcanoes-d1,3,2,0.0099530220031738,0,78,56,15,15,78.0,57.333333333333336,0.008241891860961914,133,79
volcanoes-d1,3,3,0.0115447044372558,0,128,89,35,35,134.66666666666666,96.22222222222223,0.007199287414550781,207,299
volcanoes-d1,3,5,0.0114514827728271,0,128,89,35,35,134.66666666666666,89.11111111111111,0.007062196731567383,207,299
mfeat-fourier,8,2,0.913790225982666,0,46360,22343,20436,509,46360.0,28014.913580246914,1.0760831832885742,92113,46361
mfeat-fourier,8,3,28.592079162597656,0,1005947,47858,886625,702,1714221.4648729446,195178.84224965706,1.7906808853149414,147206,4682665
mfeat-fourier,8,5,54.65995836257935,0,1121678,94023,1002356,804,3057375.2245142004,934661.7925925925,1.8900299072265625,155307,21286477101
