dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
EqualDist_Random-Synthetic__2_10_7463_,1,5,6.821393728256226,0,310086,56866,186957,689,629013.1020833333,110558.27916666666,0.20972871780395508,14935,2369936
volcanoes-a1,4,2,0.0066051483154296,0,61,42,22,22,57.9075,41.975,0.016924619674682617,1014,79
volcanoes-a1,4,3,0.0083489418029785,0,121,61,41,41,112.54541666666667,62.086666666666666,0.022869348526000977,1467,299
volcanoes-a1,4,5,0.0080668926239013,0,121,61,41,41,111.88083333333334,61.995,0.02455425262451172,1462,299
vert3,NO,2,0.0102667808532714,0,265,196,128,115,255.575,193.51,0.02858877182006836,2226,301
vert3,NO,3,0.0285098552703857,0,1217,320,539,176,1167.7933333333333,309.085,0.04204845428466797,3536,2325
vert3,NO,5,0.0382039546966552,0,1769,341,765,187,1538.5253020833334,305.9819166666667,0.04448294639587402,3636,55455
CongressionalVotingRecords_UCI_,republican,2,0.0281183719635009,0,1111,390,490,211,1103.445,279.005,0.05363583564758301,4650,1177
CongressionalVotingRecords_UCI_,republican,3,0.0701382160186767,0,3304,729,2109,361,2828.1295833333334,844.2583333333333,0.0604555606842041,5212,18473
CongressionalVotingRecords_UCI_,republican,5,0.2530224323272705,0,12316,1945,10252,685,16612.71796875,4242.953666666666,0.0678260326385498,5722,1925357
pitt2_2,WOOD,2,0.0072612762451171,0,161,52,58,27,152.835,52.59,0.017641305923461914,1325,277
pitt2_2,WOOD,3,0.0104341506958007,0,340,77,123,40,345.31166666666667,85.49,0.023598432540893555,1790,2048
pitt2_2,WOOD,5,0.0115628242492675,0,401,79,145,41,391.6317604166667,74.33083333333333,0.024617433547973633,1814,44552
statlog_vehicle,opel,2,0.0582132339477539,0,2521,1827,1044,321,2521.0,1706.68,0.08387374877929688,7174,2629
