dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
thoracic-surgery,1,3,0.0828652381896972,0,3407,2444,1924,379,3518.5555555555557,2496.0,0.07138872146606445,5978,16262
thoracic-surgery,1,5,1.4842565059661863,0,18952,14776,10153,551,11711.56111111111,13737.583333333334,0.0938262939453125,7971,1550201
kc3,2,2,0.0943696498870849,0,6334,788,2650,347,6334.0,1055.6,0.12011051177978516,11218,7022
kc3,2,3,0.1888306140899658,0,11834,4408,7861,486,9624.933333333334,5336.1,0.13715004920959473,12543,273938
kc3,2,5,8.219826221466064,0,98641,88653,93990,626,110765.72444444445,174006.99166666667,0.1545095443725586,13998,182911211
tae,2,2,0.0071122646331787,0,121,69,49,33,121.0,66.09375,0.017882108688354492,1416,137
tae,2,3,0.0083465576171875,0,200,123,84,58,189.08333333333334,111.75,0.023969173431396484,1989,697
tae,2,5,0.0089194774627685,0,217,137,93,65,230.02083333333334,130.59375,0.027106523513793945,2184,6885
leaf,32,2,0.0218515396118164,0,1017,216,547,235,1017.0,226.875,0.0523533821105957,4371,2557
leaf,32,3,0.0320794582366943,0,1650,285,1180,344,1154.1333333333334,301.4916666666667,0.0589756965637207,4871,59712
leaf,32,5,0.0335385799407959,0,1736,333,1266,394,1389.2644444444445,671.34375,0.06308531761169434,5156,14051256
australian,1,2,0.0201208591461181,0,822,320,364,242,822.0,328.75,0.049963951110839844,3942,904
australian,1,3,0.0416467189788818,0,1981,451,1267,364,1037.888888888889,414.0833333333333,0.05957388877868652,4729,12384
australian,1,5,0.0434966087341308,0,2083,507,1363,408,1131.111111111111,521.6708333333333,0.0659945011138916,5060,974982
dermatology,4,2,0.0427017211914062,0,2278,550,1330,417,2278.0,593.5875,0.08036541938781738,6633,8912
dermatology,4,3,0.1093742847442627,0,6372,2051,5413,760,4833.3,3241.0125,0.10060405731201172,7927,392218
dermatology,4,5,1.425615310668945,0,32706,27245,31747,1244,32802.615,52394.25125,0.1154015064239502,9152,334251744
Heart_Statlog__UCI_,2,2,0.0180513858795166,0,781,251,373,219,781.0,237.65625,0.04674410820007324,3840,821
Heart_Statlog__UCI_,2,3,0.0297415256500244,0,1503,351,997,313,1026.05,331.25625,0.05680966377258301,4810,10701
Heart_Statlog__UCI_,2,5,0.0318496227264404,0,1596,391,1088,337,1202.4925,441.2321875,0.060961008071899414,5059,760099
Census-Income_KDD__UCI_,50000+,2,5.509300947189331,0,13344,460,7602,485,13344.0,558.46875,3.05191969871521,16464,107881
Census-Income_KDD__UCI_,50000+,3,7.767579555511475,0,15482,1898,9550,688,13413.766666666666,2390.179166666667,3.1340298652648926,16940,16649945
Census-Income_KDD__UCI_,50000+,5,31.23821330070496,0,36750,21673,30394,869,14054.904444444444,25282.232500000002,3.22843861579895,17542,177318627413
japanese,+,2,0.0283653736114501,0,1387,293,580,266,1387.0,344.175,0.13224577903747559,5161,1892
japanese,+,3,0.0451858043670654,0,2330,443,1364,395,1816.1444444444444,767.8666666666667,0.07403898239135742,6106,37882
japanese,+,5,0.0489170551300048,0,2496,524,1524,455,2157.668888888889,1309.31125,0.08138108253479004,6636,6508884
heart_hungarian,1,2,0.006030797958374,0,78,51,28,22,78.0,51.0,0.014586925506591797,1112,79
heart_hungarian,1,3,0.0070834159851074,0,133,89,50,39,133.96666666666667,77.625,0.02043604850769043,1634,299
heart_hungarian,1,5,0.00738525390625,0,143,99,57,46,153.05833333333334,103.48125,0.023407459259033203,1845,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.356048583984375,0,301,251,182,131,301.0,250.35,0.36191439628601074,2325,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6242284774780273,0,1356,436,990,186,1383.2666666666667,442.9,0.5132887363433838,4124,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6484196186065674,0,1356,436,990,186,1374.5333333333333,434.45,0.5587248802185059,4463,68406
forest,h ,2,0.0810372829437255,0,5158,237,2171,263,5158.0,300.475,0.1491258144378662,10108,5887
forest,h ,3,0.0866081714630127,0,5450,301,2463,347,5265.733333333334,722.15,0.1244804859161377,10681,210043
forest,h ,5,0.0890812873840332,0,5493,325,2506,371,5195.734722222222,444.63145833333334,0.126082181930542,10750,117038314
robot5,bottom_collision,2,0.0133984088897705,0,353,197,140,131,353.0,184.925,0.036529541015625,2528,407
robot5,bottom_collision,3,0.0250024795532226,0,940,279,640,214,685.6555555555556,267.2583333333333,0.04959607124328613,3469,3683
robot5,bottom_collision,5,0.0259959697723388,0,978,297,678,226,564.4775,238.32791666666665,0.05082201957702637,3497,122438
pen,6,2,0.0786762237548828,0,1490,182,446,229,1490.0,208.2375,0.0912017822265625,5359,1771
pen,6,3,0.0997121334075927,0,1891,256,847,338,1531.7,266.2875,0.0983893871307373,5720,34280
pen,6,5,0.0969512462615966,0,1973,294,929,386,1560.98,425.66625,0.10928034782409668,6294,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8704354763031008,0,1225,1078,0,0,1225.0,1078.0,1.5457384586334229,4849,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.552775859832764,0,13230,13083,0,0,13230.0,13083.0,2.3755359649658203,8949,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,67.31217288970947,0,97265,13083,0,0,97265.0,13083.0,3.01212739944458,12349,2138410
robot3,slightly_moved,2,0.0119800567626953,0,379,309,167,145,379.0,314.04375,0.08989787101745605,2628,407
robot3,slightly_moved,3,0.0360071659088134,0,1853,428,999,234,1320.4,462.65625,0.051516056060791016,4196,3683
robot3,slightly_moved,5,0.0377640724182128,0,1881,452,1027,247,1468.94125,509.8471875,0.05579638481140137,4483,122438
DefaultofCreditCard,1,2,0.4278905391693115,0,6019,1438,2849,315,6019.0,1551.8875,0.2717432975769043,10933,8912
DefaultofCreditCard,1,3,1.2166855335235596,0,16594,3594,8980,341,21984.169444444444,5556.729166666667,0.3328537940979004,13891,392218
DefaultofCreditCard,1,5,1.993330478668213,0,23028,8495,13058,344,29793.489583333332,16947.660625,0.34786105155944824,14274,334251744
zoo,7,2,0.0105147361755371,0,312,153,184,129,312.0,145.5,0.03815650939941406,2336,667
zoo,7,3,0.0190298557281494,0,837,384,679,286,607.8666666666667,386.55,0.04031014442443848,3023,7807
zoo,7,5,0.0349459648132324,0,1644,706,1486,436,1090.7466666666667,962.54,0.05061173439025879,3652,443704
breast_tissue,gla,2,0.0109033584594726,0,387,92,159,53,387.0,87.58125,0.02794957160949707,2636,667
breast_tissue,gla,3,0.0124957561492919,0,475,159,221,106,494.25,168.3,0.03427004814147949,3049,7807
breast_tissue,gla,5,0.013901948928833,0,540,214,284,150,478.4475,176.985,0.03586268424987793,3094,443704
flare, B,2,0.0107274055480957,0,231,170,90,84,231.0,163.75,0.030103206634521484,1941,862
flare, B,3,0.0220973491668701,0,849,335,374,207,423.0,267.8333333333333,0.03865814208984375,2567,11522
flare, B,5,0.0320343971252441,0,1295,531,820,344,731.0,650.3375,0.04904985427856445,3201,862190
banana,1,2,0.0063350200653076,0,36,24,13,13,36.0,24.0,0.012712478637695312,708,37
banana,1,3,0.0063471794128417,0,36,24,13,13,36.0,24.0,0.012867212295532227,708,37
banana,1,5,0.006484031677246,0,36,24,13,13,36.0,24.0,0.012471199035644531,708,37
polish_bankruptcy_2year,1,2,0.7765564918518066,0,31881,1003,13178,398,31881.0,1638.0,0.329303503036499,25355,32641
polish_bankruptcy_2year,1,3,0.8717656135559082,0,35450,1986,16747,496,36938.5,4673.55,0.3693246841430664,26852,2763776
polish_bankruptcy_2year,1,5,1.0190770626068115,0,38578,4336,19875,575,51513.34,60089.5575,0.38436079025268555,28256,8812312832
polish_bankruptcy_3year,1,2,0.8273401260375977,0,32133,1251,13844,422,32133.0,1875.3625,0.35806965827941895,25455,32641
polish_bankruptcy_3year,1,3,1.019819736480713,0,38341,3581,20050,513,44132.22777777778,12388.039583333333,0.39270925521850586,27790,2763776
polish_bankruptcy_3year,1,5,3.487504720687866,0,69920,31949,51629,560,67716.11472222222,132696.25989583333,0.4059281349182129,28221,8812312832
qualitative,B,2,0.0076920986175537,0,154,95,60,52,154.0,94.88125,0.023514747619628906,1618,172
qualitative,B,3,0.0108325481414794,0,321,161,189,127,290.3305555555556,152.96458333333334,0.02945566177368164,2284,988
qualitative,B,5,0.0122034549713134,0,372,189,240,159,232.9272222222222,132.16614583333333,0.031241178512573242,2286,12616
mfeat-morphological,8,2,0.0097615718841552,0,192,101,42,39,192.0,106.51875,0.0243682861328125,1821,232
mfeat-morphological,8,3,0.0132880210876464,0,351,187,121,109,334.975,205.51666666666668,0.03360104560852051,2482,1562
mfeat-morphological,8,5,0.0156898498535156,0,445,234,201,159,279.22583333333336,182.17041666666665,0.039095163345336914,2530,27896
fourclass,1,2,0.0049793720245361,0,36,19,12,12,36.0,18.6,0.010700464248657227,708,37
fourclass,1,3,0.0048637390136718,0,36,19,12,12,36.0,19.85,0.01080942153930664,708,37
fourclass,1,5,0.0048229694366455,0,36,19,12,12,36.0,18.35,0.010547637939453125,708,37
liver,1,2,0.0101854801177978,0,300,244,131,122,300.0,246.6,0.028818607330322266,2324,301
liver,1,3,0.0263855457305908,0,1312,339,634,165,1231.2666666666667,361.75,0.04433465003967285,3926,2325
liver,1,5,0.0273094177246093,0,1342,346,661,167,1334.3666666666666,350.5625,0.04653024673461914,4099,55455
badges2,1,2,0.0116617679595947,0,355,263,181,138,355.0,274.95,0.03274369239807129,2530,466
badges2,1,3,0.029022216796875,0,1460,419,872,291,1198.7,628.6041666666666,0.04821491241455078,3974,4526
badges2,1,5,0.0329213142395019,0,1623,492,997,353,697.6294444444444,475.48041666666666,0.05243873596191406,3962,174437
kc1-binary,1,2,0.393589973449707,0,26625,1412,18200,393,26625.0,1887.4375,0.24592995643615723,23190,42196
kc1-binary,1,3,0.5770370960235596,0,34726,6658,25395,467,33429.166666666664,11667.708333333334,0.2870798110961914,24983,4065076
kc1-binary,1,5,10.495849609375,0,105258,76455,82454,528,134406.70555555556,307334.60104166664,0.30875301361083984,26592,16803008524
tao,black,2,0.0052316188812255,0,36,22,12,12,36.0,21.55,0.011695384979248047,708,37
tao,black,3,0.0052738189697265,0,36,22,12,12,36.0,22.1,0.011668920516967773,708,37
tao,black,5,0.005054235458374,0,36,22,12,12,36.0,21.9,0.011342048645019531,708,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.97845935821533,0,5050,2800,2327,325,5050.0,3060.0,34.8483190536499,5644,5051
breast_cancer_wis_pro2,R,2,0.2063410282135009,0,8796,928,3938,339,8796.0,1485.825,1.020033359527588,13250,11326
breast_cancer_wis_pro2,R,3,0.1685695648193359,0,11313,1320,6372,404,13145.4,1906.025,0.1632246971130371,15116,562626
breast_cancer_wis_pro2,R,5,0.1878082752227783,0,12007,1809,7065,460,21027.376666666667,3697.85625,0.16820406913757324,16014,612422931
soybean_small,D3,2,0.0140759944915771,0,493,199,313,165,493.0,177.75,0.039060354232788086,2958,1712
soybean_small,D3,3,0.0251188278198242,0,1204,334,1013,336,801.3333333333334,398.3125,0.04832005500793457,3654,32568
soybean_small,D3,5,0.0345921516418457,0,1686,796,1495,428,1237.5333333333333,1049.203125,0.0589447021484375,4041,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0064818859100341,0,10,8,0,0,10.0,8.0,0.006955623626708984,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052573680877685,0,10,8,0,0,10.0,8.0,0.007124185562133789,304,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051944255828857,0,10,8,0,0,10.0,8.0,0.006987094879150391,304,11
semeion,8,2,2.7619707584381104,0,92318,15226,55399,762,92318.0,20951.2875,0.5561294555664062,43312,131329
semeion,8,3,19.987120866775516,0,694498,118950,655606,1443,573720.35,491127.24375,0.7098560333251953,51314,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.250009536743164,0,80200,415,41287,167,80200.0,425.0,0.3808133602142334,40300,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2634103298187256,0,80200,415,41287,167,80200.0,417.5,0.39916276931762695,40301,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.2628374099731443,0,80200,415,41287,167,80200.0,415.0,0.4081757068634033,40300,84280006981
molecular_splice,IE,2,0.5856554508209229,0,27316,594,13007,448,27316.0,1009.18125,0.3146355152130127,23488,41617
molecular_splice,IE,3,0.6043519973754883,0,27616,722,13307,545,27455.8,6870.102083333333,0.3469867706298828,25566,3981553
molecular_splice,IE,5,0.6022014617919922,0,27645,749,13336,562,27587.96277777778,1970.5004166666668,0.35066938400268555,25591,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0387191772460937,0,1900,1830,1832,234,1900.0,1830.0,0.09565496444702148,6030,8516
audiology_std,cochlear_noise_and_heredity,3,0.665045976638794,0,36120,36050,36052,397,36120.0,36050.0,0.16056251525878906,11830,366276
automobile,-1,2,0.0394835472106933,0,2387,322,1141,283,2387.0,328.525,0.07607316970825195,6809,5996
automobile,-1,3,0.0565738677978515,0,3417,576,2144,422,2575.133333333333,478.125,0.08259439468383789,7335,215930
automobile,-1,5,0.07513427734375,0,4255,1115,2976,539,4322.771111111111,4028.440416666667,0.09482073783874512,8147,122607452
volcanoes-d2,3,2,0.0098540782928466,0,78,55,17,17,78.0,55.275,0.02014446258544922,1112,79
volcanoes-d2,3,3,0.0109839439392089,0,125,86,36,36,131.8,83.175,0.028016090393066406,1728,299
volcanoes-d2,3,5,0.0110814571380615,0,125,86,36,36,133.43333333333334,85.3,0.02810215950012207,1724,299
grammatical_a2,1,2,0.2758693695068359,0,11929,1001,11175,765,11929.0,1230.20625,0.2906672954559326,15798,718202
grammatical_a2,1,3,0.4838223457336426,0,21333,7615,20579,826,19670.183333333334,10354.925,0.51906418800354,17204,286563398
grammatical_a2,1,5,36.70718479156494,0,232134,215015,231380,852,210426.61166666666,363028.8571875,0.5672576427459717,19016,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.152305841445923,0,325,275,0,0,325.0,275.0,3.1645660400390625,2425,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.832662105560303,0,1575,1525,0,0,1575.0,1525.0,4.671792268753052,4325,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,26.97148466110229,0,7825,4650,0,0,7825.0,4650.0,6.237802743911743,6625,68406
analcatdata_authorship,4,2,0.4891407489776611,0,30403,445,14271,514,30403.0,628.8375,0.43059635162353516,24768,36047
analcatdata_authorship,4,3,0.5214114189147949,0,31106,580,14974,621,30465.866666666665,1206.9375,0.30338311195373535,25322,3208363
analcatdata_authorship,4,5,0.5391275882720947,0,31223,658,15091,665,30650.913333333334,5599.985,0.3114283084869385,25760,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.017142057418823,0,1130,990,811,138,1130.0,988.175,21.00948715209961,4649,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.7296657562256,0,11595,990,9658,138,11515.853658536585,989.6967213114754,27.478782415390015,6602,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.79801034927368,0,11595,990,9658,138,11600.873983739837,988.9262295081967,27.28060221672058,6563,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0291998386383056,0,561,493,244,182,561.0,490.05,0.5820450782775879,3233,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1129519939422607,0,4067,3424,1973,238,3975.4,3668.6375,0.09051060676574707,5909,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.549429178237915,0,13342,3841,7615,238,18632.909166666668,5147.0375,0.12116336822509766,8258,284274
cmc,3,2,0.0155756473541259,0,465,329,195,158,465.0,345.5625,0.040994882583618164,2930,466
cmc,3,3,0.0460913181304931,0,2163,886,1147,290,1686.5833333333333,945.625,0.058980464935302734,4524,4526
cmc,3,5,0.0737028121948242,0,3133,1494,1902,338,2735.1458333333335,2203.30625,0.07276701927185059,5391,174437
Adult_UCI_,>50K,2,0.2388989925384521,0,3338,280,822,223,3338.0,419.68125,0.22671031951904297,8098,4852
Adult_UCI_,>50K,3,0.2788515090942383,0,3857,409,1221,342,3477.5,790.0875,0.24362993240356445,8757,156948
Adult_UCI_,>50K,5,0.2978911399841308,0,4021,486,1378,405,3631.5125,1193.67,0.2545144557952881,9041,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0044186115264892,0,7,5,4,4,7.0,5.00625,0.008741140365600586,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0042662620544433,0,7,5,4,4,7.0,5.0625,0.00562596321105957,204,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0043251514434814,0,7,5,4,4,7.0,5.0625,0.005641937255859375,204,11
monks1,0,2,0.0077064037322998,0,137,119,80,80,137.0,119.7,0.02250385284423828,1517,154
monks1,0,3,0.0137319564819335,0,479,415,363,172,482.4222222222222,432.53333333333336,0.03842949867248535,2705,834
monks1,0,5,0.0228161811828613,0,861,426,702,173,1065.5666666666666,470.39166666666665,0.04894518852233887,3614,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.3578405380249023,0,21610,2863,10606,355,21610.0,4217.625,0.2140178680419922,20889,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.0377330780029297,0,54311,2865,34739,355,97113.25,4288.78125,0.2697277069091797,24930,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.0347840785980225,0,54311,2865,34739,355,109122.7,4570.3875,0.2784919738769531,25278,16514324978
grammatical_a1,1,2,0.3492844104766845,0,16070,2909,15374,626,16070.0,3144.275,0.3048229217529297,18392,711029
grammatical_a1,1,3,1.358745574951172,0,64672,36970,63976,715,59286.36111111111,41854.10625,0.5509135723114014,21656,282279309
mfeat-zernike,8,2,0.3511006832122803,0,17766,858,7357,413,17766.0,1118.6,0.2632007598876953,18888,17767
mfeat-zernike,8,3,0.4129278659820556,0,21143,1303,10734,449,20612.633333333335,1823.9916666666668,0.26225852966308594,20407,1107603
mfeat-zernike,8,5,0.4260616302490234,0,21612,1751,11203,453,20002.416666666668,2533.6133333333332,0.2549312114715576,20300,1906413390
twonorm,1,2,0.1089060306549072,0,3240,269,1538,311,3240.0,232.0,0.12560725212097168,7980,3241
twonorm,1,3,0.1345784664154052,0,4362,269,2660,311,4532.0,336.5,0.1403498649597168,8914,85401
twonorm,1,5,0.1396956443786621,0,4362,269,2660,311,4356.0,316.0,0.13828659057617188,8843,25706997
auto7_1,class3,2,0.0211906433105468,0,780,694,382,238,780.0,701.025,0.05321335792541504,3839,781
auto7_1,class3,3,0.1291921138763427,0,7169,1636,3875,325,7347.6,2465.04375,0.09071159362792969,7057,9920
auto7_1,class3,5,0.1676709651947021,0,8147,1892,4618,339,12449.84,3860.244375,0.10448884963989258,8185,667928
grammatical_b4,1,2,0.4449989795684814,0,22094,1542,21445,566,22094.0,4030.8125,0.35108447074890137,21584,701521
grammatical_b4,1,3,0.6255240440368652,0,29888,2979,29237,652,42564.38888888889,19577.072916666668,0.5887918472290039,24221,276633905
grammatical_b4,1,5,0.7463033199310303,0,32922,5052,32271,679,202389.90555555557,1056299.2078125,0.6437976360321045,27967,19308438255017
wave2,2,2,0.3226485252380371,0,12880,374,6245,419,12880.0,609.0,0.25423145294189453,16060,12881
wave2,2,3,0.3252220153808594,0,13556,465,6921,438,13151.111111111111,656.6666666666666,0.25035667419433594,17352,682801
wave2,2,5,0.3293673992156982,0,13652,481,7017,438,13402.666666666666,878.6666666666666,0.2580995559692383,18015,847361193
volcanoes-d1,3,2,0.011378526687622,0,78,56,15,15,78.0,56.025,0.02182626724243164,1112,79
volcanoes-d1,3,3,0.0118815898895263,0,128,89,35,35,134.96666666666667,88.725,0.02823948860168457,1747,299
volcanoes-d1,3,5,0.0109443664550781,0,128,89,35,35,136.6,89.95,0.028850555419921875,1757,299
mfeat-fourier,8,2,0.8159933090209961,0,43964,673,20433,396,43964.0,1866.65,0.3700442314147949,29804,46361
mfeat-fourier,8,3,0.844745397567749,0,44992,842,21461,443,48297.11111111111,3297.9333333333334,0.412219762802124,31711,4682665
mfeat-fourier,8,5,0.8556003570556641,0,45115,921,21584,459,45756.93777777778,2884.5508333333332,0.39713287353515625,31239,21286477101
breast,recurrence-events,2,0.0130128860473632,0,476,256,217,132,476.0,246.1875,0.03649282455444336,2941,862
breast,recurrence-events,3,0.0278043746948242,0,1449,558,749,208,1461.5833333333333,671.3125,0.048370361328125,4300,11522
breast,recurrence-events,5,0.0362730026245117,0,1794,752,918,215,2118.8333333333335,1203.625,0.05584716796875,4812,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,3.066378116607666,0,301,251,182,148,301.0,250.05,3.36289381980896,2325,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,6.127602577209473,0,1356,436,990,187,1375.6,453.2,4.963055849075317,4119,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,6.179691076278687,0,1356,436,990,187,1381.8833333333334,455.0,5.376558065414429,4574,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,33.146021127700806,0,325,275,0,0,325.0,275.0,35.683998584747314,1777,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,70.70793962478638,0,1575,1525,0,0,1575.0,1525.0,36.77536964416504,1702,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,454.03592228889465,0,7825,4650,0,0,7825.0,4650.0,37.02774715423584,1741,68406
horse_colic_outcome,2,2,0.0527427196502685,0,70,0,36,0,70.0,0.0,1.4975039958953857,70,2486
horse_colic_outcome,2,3,0.0070018768310546,0,70,0,36,0,70.0,0.0,0.006270408630371094,70,57226
horse_colic_outcome,2,5,0.007129430770874,0,70,0,36,0,70.0,0.0,0.006190061569213867,70,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.1113157272338867,0,3259,1106,1607,274,3259.0,1108.0,0.09030890464782715,7999,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.3781969547271728,0,13155,1549,7169,300,15061.222222222223,2601.3333333333335,0.11823105812072754,10872,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.2376632690429687,0,13252,1549,7263,300,17031.0,2056.3333333333335,0.1215355396270752,11055,75449320
wall4,Slight-Right-Turn,2,0.0105135440826416,0,82,59,33,33,82.0,58.725,0.019646644592285156,1116,137
wall4,Slight-Right-Turn,3,0.0107815265655517,0,156,120,78,75,155.8,118.675,0.02899646759033203,1782,697
wall4,Slight-Right-Turn,5,0.011955976486206,0,180,138,98,90,177.275,137.125,0.03321433067321777,2068,2517
hayes,2,2,0.0073366165161132,0,81,48,35,29,81.0,47.475,0.015208959579467773,1115,121
hayes,2,3,0.0073611736297607,0,121,64,71,44,129.86666666666667,65.675,0.020700454711914062,1601,576
hayes,2,5,0.0066781044006347,0,121,64,71,44,131.46666666666667,63.275,0.021969079971313477,1655,1941
analcatdata_germangss,4,2,0.0093421936035156,0,171,134,27,25,171.0,137.5875,0.01983046531677246,1718,172
analcatdata_germangss,4,3,0.0135834217071533,0,514,269,128,71,537.45,279.225,0.032297372817993164,2904,988
analcatdata_germangss,4,5,0.0153603553771972,0,572,286,155,77,567.875,258.646875,0.0331423282623291,3104,12616
thyroid_allhypo,primary hypothyroid.,2,0.039794921875,0,1099,412,556,297,1099.0,538.775,0.06508898735046387,4564,2081
thyroid_allhypo,primary hypothyroid.,3,0.1178700923919677,0,4095,1950,3353,624,2881.5,2052.9416666666666,0.0843970775604248,5785,43745
thyroid_allhypo,primary hypothyroid.,5,2.08437180519104,0,26831,22250,25193,1037,28014.200555555555,30442.915,0.10529923439025879,7098,8303633
user,High,2,0.0085954666137695,0,191,147,73,71,191.0,146.3,0.023646831512451172,1820,211
user,High,3,0.0143027305603027,0,592,149,326,71,618.1305555555555,148.79375,0.03386712074279785,3049,1351
user,High,5,0.0145964622497558,0,592,149,326,71,638.8722222222221,149.98125,0.034595489501953125,3081,21700
thyroid_dis,discordant.,2,0.0428659915924072,0,1390,570,578,293,1390.0,495.625,0.08936858177185059,5164,2081
thyroid_dis,discordant.,3,0.1549601554870605,0,5965,2020,4356,533,3520.8444444444444,2835.95,0.09448480606079102,6699,43745
thyroid_dis,discordant.,5,1.8191111087799072,0,32842,28048,30748,854,30106.55222222222,43838.00958333333,0.11756372451782227,8483,8303633
synthetic_control,4,2,0.1732926368713379,0,11118,438,7893,890,11118.0,591.075,0.19447636604309082,14940,28921
synthetic_control,4,3,0.1980848312377929,0,12335,655,9110,941,12373.533333333333,1535.1916666666666,0.2061612606048584,15645,2304201
synthetic_control,4,5,0.1996541023254394,0,12609,760,9384,943,13351.854444444445,3553.911666666667,0.2113943099975586,16213,6500162589
titanic,1,2,0.0057911872863769,0,36,26,17,16,36.0,25.35,0.013348817825317383,708,37
titanic,1,3,0.005972146987915,0,48,38,25,24,48.08888888888889,37.766666666666666,0.01726055145263672,1056,93
titanic,1,5,0.0061457157135009,0,48,38,25,24,48.55555555555556,38.46666666666667,0.016852140426635742,1058,93
secom,1,2,0.3849818706512451,0,19306,6747,8999,506,19306.0,7929.425,0.23999810218811035,19696,19307
secom,1,3,3.814831018447876,0,118582,18667,103037,643,202688.5,31580.091666666667,0.34900546073913574,27662,1255087
secom,1,5,10.635055541992188,0,153109,44175,136034,767,333250.7422222222,101513.83083333333,0.3791391849517822,29892,2350534656
wine,1,2,0.0192635059356689,0,913,149,540,222,913.0,144.1125,0.05073237419128418,4152,1379
wine,1,3,0.0232713222503662,0,1189,188,816,263,1085.9,182.6125,0.055754899978637695,4713,23479
wine,1,5,0.0237867832183837,0,1200,192,827,264,1057.4333333333334,161.83125,0.05730843544006348,4760,2893164
thyroid_allrep,overreplacement.,2,0.0309548377990722,0,844,337,575,273,844.0,398.5,0.06317758560180664,3964,2081
thyroid_allrep,overreplacement.,3,0.082017183303833,0,3078,1667,2604,452,2713.5555555555557,2109.416666666667,0.08416628837585449,5401,43745
thyroid_allrep,overreplacement.,5,1.1912100315093994,0,24567,22016,23855,908,22333.0,22265.708333333332,0.10671114921569824,6839,8303633
post,S,2,0.0077829360961914,0,176,112,76,51,176.0,112.6125,0.021953582763671875,1723,277
post,S,3,0.0121870040893554,0,436,273,188,126,531.2,300.225,0.034271240234375,2734,2048
post,S,5,0.0173752307891845,0,670,452,311,174,753.4575,500.95125,0.03885960578918457,3143,44552
human,1,2,4.410572052001953,0,117672,2441,116478,561,117672.0,3995.30625,1.2607274055480957,50232,2492029
