dataset_name,target_value,depth,Apriori_DP_fixed_qf05 (PS)-real_time_taken,Apriori_DP_fixed_qf05 (PS)-failed,Apriori_DP_fixed_qf05 (PS)-sgs_evaluated,Apriori_DP_fixed_qf05 (PS)-sgs_eval_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_quality_interesting,Apriori_DP_fixed_qf05 (PS)-sgs_top_k_interesting,Apriori_DP_fixed_qf05 (PS)-e_est,Apriori_DP_fixed_qf05 (PS)-ei_est,Apriori_DP_fixed_qf05 (PS)-time_to_est,Apriori_DP_fixed_qf05 (PS)-sdfastest-esgs,Apriori_DP_fixed_qf05 (PS)-ub
mw1,2,2,0.102726936340332,0,6912,2590,2669,367,6912.0,2626.0,0.15099668502807617,14742,8002
mw1,2,3,0.7883636951446533,0,36284,14067,27823,712,44053.61320754717,26633.904761904763,0.21198678016662598,20171,333502
mw1,2,5,79.62264060974121,0,460673,413311,450450,1201,557983.5452830188,534536.3601190476,0.25662827491760254,23281,254565277
polish_bankruptcy_5year,1,2,0.7067649364471436,0,32386,10284,10137,515,32386.0,9753.101960784314,0.7362580299377441,64770,32641
polish_bankruptcy_5year,1,3,8.29175329208374,0,296994,80275,259665,901,329070.42978723405,97664.66013071896,0.9616756439208984,82358,2763776
grammatical_b8,1,2,3.11272931098938,0,178481,1633,142114,660,178481.0,1660.5038428693424,8.42316222190857,697916,686207
grammatical_b8,1,3,3.2379252910614014,0,184747,4777,148363,737,184997.99160150593,5745.640193566752,8.82371211051941,701824,267621512
grammatical_b8,1,5,4.138218402862549,0,199331,15944,162937,762,216293.00573414422,35206.46478793054,8.98103380203247,704510,18270601185176
heart_va,3,2,0.0457074642181396,0,58,39,25,22,58.0,39.23076923076923,0.009693384170532227,130,92
heart_va,3,3,0.0087888240814208,0,91,68,40,34,103.64102564102565,77.94871794871796,0.004448652267456055,202,378
heart_va,3,5,0.0072004795074462,0,100,77,43,37,104.9551282051282,74.07051282051282,0.0045664310455322266,213,1093
volcanoes-b5,4,2,0.0151004791259765,0,78,56,20,20,78.0,58.0,0.006108999252319336,144,79
volcanoes-b5,4,3,0.0136849880218505,0,128,89,37,37,127.33333333333333,86.16666666666667,0.007517337799072266,218,299
volcanoes-b5,4,5,0.0118200778961181,0,128,89,37,37,137.0,92.33333333333333,0.0074520111083984375,224,299
wilt,w,2,0.0160253047943115,0,210,158,78,78,210.0,164.5,0.009412050247192383,400,211
wilt,w,3,0.0256655216217041,0,648,449,308,203,641.3333333333334,460.6666666666667,0.012090444564819336,642,1351
wilt,w,5,0.0322990417480468,0,954,586,572,240,1153.8083333333334,673.0916666666667,0.014858484268188477,792,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.2042920589447021,0,325,275,144,134,325.0,275.0,0.07396149635314941,625,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.4104428291320801,0,1575,1313,775,307,1575.0,1255.0,0.09136581420898438,1100,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.5846009254455566,0,4236,2849,2142,392,3536.0,1763.3333333333333,0.10034823417663574,1371,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0214715003967285,0,325,275,136,131,325.0,275.0,0.020291805267333984,625,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0565817356109619,0,1575,1525,782,307,1575.0,1525.0,0.022441864013671875,1100,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.391587495803833,0,6561,4293,3794,400,7562.5,4537.5,0.029645681381225586,1666,68406
mfeat-karhunen,8,2,0.8034975528717041,0,32387,5862,13132,370,32387.0,5741.7890625,0.7314000129699707,65024,32897
mfeat-karhunen,8,3,3.3276596069335938,0,132306,6719,112986,595,192669.25141242938,17212.303385416668,0.8988199234008789,77014,2796417
mfeat-karhunen,8,5,3.410412311553955,0,133119,6823,113799,635,219556.6581920904,23975.260091145832,0.9191803932189941,77577,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0043780803680419,0,7,5,4,4,7.0,5.25,0.003125905990600586,12,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0041770935058593,0,7,5,4,4,7.0,4.875,0.0017664432525634766,12,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0041244029998779,0,7,5,4,4,7.0,4.875,0.0018794536590576172,12,11
Iris_UCI_,Iris-virginica,2,0.0060122013092041,0,82,34,42,27,82.0,34.875,0.0038640499114990234,192,137
Iris_UCI_,Iris-virginica,3,0.0062894821166992,0,98,40,55,32,100.75,35.0,0.004662513732910156,228,697
Iris_UCI_,Iris-virginica,5,0.0064156055450439,0,98,40,55,32,104.625,40.75,0.004801034927368164,240,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0140371322631835,0,7,5,4,4,7.0,4.5,0.0074155330657958984,12,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0141780376434326,0,7,5,4,4,7.0,5.625,0.00791168212890625,12,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0144565105438232,0,7,5,4,4,7.0,5.25,0.007889747619628906,12,11
thyroid_ann,2,2,0.0596511363983154,0,1089,895,471,257,1089.0,920.8518518518518,0.046326398849487305,2484,1486
thyroid_ann,2,3,0.3848180770874023,0,10382,4032,5248,483,12998.490196078432,8088.617283950617,0.07532143592834473,4540,26290
thyroid_ann,2,5,6.099964141845703,0,63398,47793,44605,716,184752.3656862745,188040.8799382716,0.1191713809967041,6505,3505051
seeds,2,2,0.0095627307891845,0,238,120,112,70,238.0,115.5,0.009905099868774414,588,407
seeds,2,3,0.012650728225708,0,439,182,255,148,592.75,290.0,0.012322664260864258,858,3683
seeds,2,5,0.0141990184783935,0,504,225,320,195,583.25,273.9,0.01212763786315918,859,122438
hv_no_noise,0,2,1.4224703311920166,0,80200,20200,26667,420,80200.0,20200.0,1.4900844097137451,160000,80201
hv_no_noise,0,3,22.8620183467865,0,727000,667000,350067,506,727000.0,667000.0,1.9795403480529785,199200,10667001
statlog_australian,1,2,0.027787446975708,0,1282,471,531,271,1282.0,490.7894736842105,0.038330078125,2850,1654
statlog_australian,1,3,0.0710022449493408,0,3819,727,2394,419,5911.279279279279,1881.4327485380118,0.04670071601867676,4012,30914
statlog_australian,1,5,0.0790603160858154,0,4094,852,2651,490,4238.261261261261,1748.8230994152048,0.04946398735046387,3903,4613030
hiv_schilling,1,2,0.2275543212890625,0,11038,804,3159,365,11038.0,840.3625,0.25032639503479004,23680,12881
hiv_schilling,1,3,0.2838897705078125,0,13384,809,5112,369,14827.328571428572,936.1,0.2893688678741455,25280,682801
hiv_schilling,1,5,0.2797815799713135,0,13384,809,5112,369,16767.009523809524,1095.6625,0.27851200103759766,25614,847361193
heart-long-beach,4,2,0.0166268348693847,0,637,463,303,185,637.0,455.8333333333333,0.02000141143798828,1470,904
heart-long-beach,4,3,0.0621559619903564,0,3602,2010,1840,351,3451.0530303030305,1903.4722222222222,0.02861618995666504,2350,12384
heart-long-beach,4,5,0.4381425380706787,0,10207,7436,6436,480,9483.263257575758,7145.916666666666,0.03667736053466797,3053,974982
datatrieve,2,2,0.0118570327758789,0,408,136,137,86,408.0,143.73333333333332,0.011218786239624023,840,466
datatrieve,2,3,0.0150949954986572,0,597,280,283,168,632.9333333333333,269.1111111111111,0.01373291015625,1031,4526
datatrieve,2,5,0.0193381309509277,0,766,442,422,248,943.3833333333333,432.53777777777776,0.015951871871948242,1182,174437
jEdit_4.0_4.2,2,2,0.0124332904815673,0,406,270,181,139,406.0,265.0,0.010996341705322266,784,407
jEdit_4.0_4.2,2,3,0.0286812782287597,0,1413,498,777,254,1555.5,596.8333333333334,0.015885353088378906,1219,3683
jEdit_4.0_4.2,2,5,0.0334341526031494,0,1610,606,954,307,2481.65,1011.9083333333333,0.0179598331451416,1376,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,10.169917583465576,0,325,275,143,135,325.0,275.0,7.0760862827301025,625,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,22.226699113845825,0,1575,1208,787,279,1575.0,1285.0,9.502211093902588,1100,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,46.01781606674194,0,3764,2599,1887,360,4495.5,2750.0,10.839073896408081,1439,68406
pitt1_2,WOOD,2,0.0067684650421142,0,115,44,56,27,115.0,44.041666666666664,0.4856257438659668,336,301
pitt1_2,WOOD,3,0.0069916248321533,0,140,59,72,35,136.875,45.888888888888886,0.00686335563659668,389,2325
pitt1_2,WOOD,5,0.0071072578430175,0,141,60,72,35,180.67361111111111,69.78125,0.007460355758666992,433,55455
backache,2,2,0.047135591506958,0,2792,1604,1431,357,2792.0,1734.934065934066,0.07360506057739258,6734,4187
backache,2,3,0.3889646530151367,0,21546,13702,12180,559,23245.009389671362,16315.238095238095,0.11109638214111328,10156,125672
backache,2,5,53.18049740791321,0,249584,216727,148694,848,480353.1626760563,637649.5021978022,0.15685653686523438,14697,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.9922566413879396,0,39395,18519,17666,565,39395.0,19587.044776119405,1.2380406856536865,93800,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,28.60290098190308,0,930325,176510,516254,872,1075461.5185185184,292441.89054726367,1.7943580150604248,137659,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,597.374100446701,0,2899743,177807,1786263,894,5041939.962962963,274369.63184079604,1.9272534847259521,147375,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,1.0652570724487305,0,325,275,134,130,325.0,275.0,0.6336526870727539,625,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,2.088655471801758,0,1575,1525,766,299,1575.0,1525.0,0.7994587421417236,1100,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,7.322275161743164,0,7825,4650,3909,409,7825.0,4650.0,0.940601110458374,1675,68406
thyroid_hypothyroid,hypothyroid,2,0.0186836719512939,0,412,347,189,166,412.0,330.6470588235294,0.06635737419128418,952,596
thyroid_hypothyroid,hypothyroid,3,0.0676946640014648,0,2522,2438,1257,391,2535.3333333333335,2257.4313725490197,0.028774738311767578,1654,6580
thyroid_hypothyroid,hypothyroid,5,2.8101847171783447,0,40172,40085,19675,735,45374.08431372549,41913.58431372549,0.04333353042602539,2851,331212
grammatical_a3,1,2,0.6560366153717041,0,34602,4795,33968,709,34602.0,4405.283375314862,4.0738537311553955,308469,709837
grammatical_a3,1,3,3.267211437225342,0,153257,94326,152622,797,157569.86222601763,99320.33851105513,4.844228029251099,349415,281569472
crx,positive,2,0.0291483402252197,0,1387,520,572,290,1387.0,505.08196721311475,0.049126625061035156,3172,1892
crx,positive,3,0.0786280632019043,0,4393,855,2754,449,5530.723577235773,1644.9617486338798,0.05452585220336914,4374,37882
crx,positive,5,0.0911235809326171,0,4867,1050,3181,532,6518.9138211382115,2525.296174863388,0.05532360076904297,4528,6508884
GermanCredit_UCI_,2,2,0.0546965599060058,0,2776,1728,1352,237,2776.0,1741.4666666666667,0.06690764427185059,5550,2851
GermanCredit_UCI_,2,3,0.5348823070526123,0,26233,9756,14909,408,30280.454545454544,14632.102222222222,0.10047054290771484,8763,70376
GermanCredit_UCI_,2,5,6.788941383361816,0,82841,40960,56186,579,156207.99242424243,207156.9237777778,0.12164783477783203,10806,18545216
pc1,2,2,0.055931806564331,0,2850,1315,806,336,2850.0,1495.5,0.08488082885742188,5625,2851
pc1,2,3,0.3104724884033203,0,14552,9204,8461,601,16282.272727272728,11694.666666666666,0.09536981582641602,8149,70376
pc1,2,5,18.487197160720825,0,129799,103030,96388,983,124634.20454545454,113572.90833333334,0.11823511123657227,10173,18545216
mfeat-pixel,8,2,11.114472150802612,0,657733,19497,314267,1092,657733.0,20168.348300970873,20.736957550048828,1888608,1358777
mfeat-pixel,8,3,36.48181104660034,0,1583573,134566,1236228,1898,1740780.4324324324,377207.8470873786,21.524462461471558,1942857,745969673
hv_noise,0,2,1.3827035427093506,0,80200,20208,26173,476,80200.0,20207.5,1.585376501083374,160000,80201
hv_noise,0,3,20.99667000770569,0,727002,667009,349573,849,727173.6842105263,667303.0,1.9602000713348389,199218,10667001
image,WINDOW,2,0.0464301109313964,0,1962,615,835,317,1962.0,723.0422535211268,0.06514954566955566,4402,2557
image,WINDOW,3,0.11726975440979,0,5335,2022,4133,549,6111.9477124183,2251.0657276995307,0.07736063003540039,5693,59712
image,WINDOW,5,0.5122780799865723,0,13995,8908,12791,701,13834.939215686274,15358.658920187792,0.0868992805480957,6340,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,10.09779691696167,0,325,275,132,129,325.0,275.0,7.047072649002075,625,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.38408160209656,0,1575,1525,747,311,1575.0,1525.0,9.488460540771484,1100,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,91.42352104187012,0,7825,4650,3885,425,7825.0,4650.0,11.664106845855713,1675,68406
polish_bankruptcy_4year,1,2,0.8169245719909668,0,32641,23462,12510,552,32641.0,26703.28125,1.300776481628418,65280,32897
polish_bankruptcy_4year,1,3,38.24258208274841,0,1279700,419577,763273,915,1858438.1186440678,582676.494140625,1.4053277969360352,116406,2796417
lung,3,2,0.0464749336242675,0,2711,1267,1054,238,2711.0,1302.7354838709678,0.1448986530303955,11160,12091
lung,3,3,0.2921578884124756,0,15310,7841,4493,368,19121.044444444444,10455.561290322581,0.1654198169708252,16185,620776
lung,3,5,5.89719033241272,0,73773,49409,34345,462,161317.50666666665,162584.16,0.19984889030456543,19670,722277712
credit,+,2,0.0291295051574707,0,1387,470,580,287,1387.0,482.4918032786885,0.039895057678222656,3172,1892
credit,+,3,0.0701618194580078,0,3815,772,2393,455,3590.4471544715448,1038.5792349726776,0.04965996742248535,4069,37882
credit,+,5,0.08085298538208,0,4248,962,2794,546,4652.367479674796,2505.6469945355193,0.05432605743408203,4358,6508884
lymphography,fibrosis,2,0.0134289264678955,0,410,208,264,151,410.0,203.64406779661016,0.022385597229003906,1593,1771
lymphography,fibrosis,3,0.023991584777832,0,1077,608,893,249,1169.576923076923,589.8813559322034,0.03136706352233887,2298,34280
lymphography,fibrosis,5,0.0409040451049804,0,1671,1095,1480,289,1721.8307692307692,931.1377118644068,0.03605842590332031,2653,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.059481143951416,0,191,151,109,103,191.0,150.1,0.03763318061828613,380,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0884895324707031,0,586,251,434,213,605.5166666666667,550.525,0.04768228530883789,639,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0864074230194091,0,586,251,434,213,1045.6041666666667,730.8666666666667,0.05466294288635254,795,6196
ring,0,2,0.1083455085754394,0,3240,828,1556,365,3240.0,954.5,0.10274910926818848,6400,3241
ring,0,3,0.2443251609802246,0,8698,828,7014,365,8351.555555555555,820.0,0.12351369857788086,7818,85401
ring,0,5,0.2464520931243896,0,8698,828,7014,365,9157.555555555555,851.5,0.12417316436767578,7882,25706997
mc1,2,2,0.1780464649200439,0,3668,2436,1248,314,3668.0,2405.1530612244896,0.13830351829528809,8330,4852
mc1,2,3,1.8946447372436523,0,42274,29426,22059,647,54914.10042735043,41961.666666666664,0.22008514404296875,13985,156948
mc1,2,5,923.692981481552,0,1678961,1360293,1400028,1114,2024655.4887820513,2237824.244047619,0.2955503463745117,19214,71680092
thyroid_allhyper,goitre.,2,0.0394463539123535,0,1192,923,550,279,1192.0,904.125,0.05311155319213867,3072,2081
thyroid_allhyper,goitre.,3,0.279991865158081,0,10396,5700,6667,567,11859.818181818182,9558.125,0.07562136650085449,5324,43745
thyroid_allhyper,goitre.,5,8.113628625869751,0,103147,84509,88302,844,258064.30909090908,308472.5375,0.11587786674499512,8501,8303633
mammographics,1,2,0.0088946819305419,0,194,117,87,66,194.0,114.0,0.008328676223754883,437,277
mammographics,1,3,0.0128378868103027,0,430,243,225,135,477.62318840579707,272.4710144927536,0.010016679763793945,655,2048
mammographics,1,5,0.0151307582855224,0,515,298,292,168,782.6213768115941,486.85434782608695,0.011638879776000977,792,44552
dresses,1,2,0.0475718975067138,0,2802,823,1058,218,2802.0,796.4971264367816,0.13680529594421387,12702,15226
dresses,1,3,0.1423597335815429,0,8393,2805,3832,318,9052.111471861472,2805.675287356322,0.15460896492004395,15923,878150
dresses,1,5,0.3809759616851806,0,13631,4488,7110,339,16548.8520021645,6109.425239463601,0.1737051010131836,17385,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0040085315704345,0,4,0,0,0,4.0,0.0,0.0020704269409179688,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0036220550537109,0,4,0,0,0,4.0,0.0,0.0015993118286132812,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036160945892333,0,4,0,0,0,4.0,0.0,0.0016252994537353516,4,11
thyroid_new_thyroid,2,2,0.0068311691284179,0,125,58,43,31,125.0,57.375,0.005275726318359375,300,211
thyroid_new_thyroid,2,3,0.0080194473266601,0,176,71,89,44,197.5,76.25,0.006907939910888672,392,1351
thyroid_new_thyroid,2,5,0.0081984996795654,0,183,77,96,50,197.7,74.45,0.006636142730712891,401,21700
Balance_UCI_,R,2,0.0084700584411621,0,210,164,75,75,210.0,161.0,0.006517887115478516,400,211
Balance_UCI_,R,3,0.0158100128173828,0,658,164,307,75,692.0,167.0,0.009859323501586914,674,1351
Balance_UCI_,R,5,0.0156691074371337,0,658,164,307,75,656.0,161.0,0.009320735931396484,662,6196
vert2,NO,2,0.0100445747375488,0,277,195,128,115,277.0,196.9375,0.008833885192871094,552,301
vert2,NO,3,0.019505500793457,0,881,312,475,164,1041.2708333333333,330.46527777777777,0.012115240097045898,903,2325
vert2,NO,5,0.0208723545074462,0,927,336,514,177,1216.7336805555556,379.0607638888889,0.013463020324707031,958,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.33159136772156,0,1225,1078,0,0,1225.0,1078.0,12.7457594871521,2401,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.09130811691284,0,13230,13083,0,0,13230.0,13083.0,18.687498807907104,4410,19650
rmftsa_sleepdata,3,2,0.0511748790740966,0,36,21,7,7,36.0,21.5,0.5266633033752441,64,37
rmftsa_sleepdata,3,3,0.0054571628570556,0,36,21,7,7,36.0,22.5,0.002627849578857422,64,37
rmftsa_sleepdata,3,5,0.0068182945251464,0,36,21,7,7,36.0,19.5,0.0026521682739257812,64,37
thoracic-surgery,1,2,0.0448884963989257,0,826,623,446,228,826.0,591.7391304347826,0.023541927337646484,1840,1082
thoracic-surgery,1,3,0.1437349319458007,0,5707,4354,2904,392,6972.410256410257,5409.420289855072,0.03906106948852539,3181,16262
thoracic-surgery,1,5,6.184086799621582,0,56383,53886,30093,497,41253.88461538462,73859.88405797101,0.052733421325683594,4484,1550201
kc3,2,2,0.0967888832092285,0,6334,2732,2650,352,6334.0,2654.3050847457625,0.13338994979858398,13216,7022
kc3,2,3,1.1060314178466797,0,51105,34178,40845,612,54376.28571428572,32725.0395480226,0.19391226768493652,18438,273938
kc3,2,5,1155.5019867420197,0,1789554,1434144,1735973,1061,2468013.6095238095,2544072.4463276835,0.27432918548583984,24867,182911211
tae,2,2,0.0067782402038574,0,121,69,49,33,121.0,66.5625,0.004925966262817383,240,137
tae,2,3,0.0080201625823974,0,200,123,84,58,235.84375,132.8125,0.005933523178100586,339,697
tae,2,5,0.0084614753723144,0,217,137,93,65,259.4921875,130.078125,0.006197929382324219,367,6885
leaf,32,2,0.0217928886413574,0,1017,440,547,239,1017.0,451.46478873239437,0.03699493408203125,3124,2557
leaf,32,3,0.0570554733276367,0,3140,1610,2540,372,3298.673202614379,1339.8309859154929,0.050139665603637695,4233,59712
leaf,32,5,0.1772317886352539,0,6569,4073,5967,475,6809.887581699347,4191.500938967136,0.0601496696472168,4948,14051256
australian,1,2,0.0203323364257812,0,822,500,364,252,822.0,575.2380952380952,0.023999452590942383,1680,904
australian,1,3,0.0728125572204589,0,3939,803,2596,407,6125.939393939394,2032.5396825396824,0.035125017166137695,2798,12384
australian,1,5,0.0806264877319336,0,4256,930,2886,478,6252.969696969697,2198.0873015873017,0.03858780860900879,2917,974982
dermatology,4,2,0.0419905185699462,0,2278,1321,1330,397,2278.0,1351.015037593985,0.10024142265319824,8778,8912
dermatology,4,3,0.3487904071807861,0,18548,6986,15955,742,22147.40707964602,9491.263157894737,0.1815495491027832,13893,392218
dermatology,4,5,11.040100574493408,0,135518,86311,132911,1203,213840.87345132744,225931.28684210527,0.19770073890686035,16758,334251744
Heart_Statlog__UCI_,2,2,0.01835298538208,0,781,434,373,220,781.0,507.4875,0.02090287208557129,1560,821
Heart_Statlog__UCI_,2,3,0.0539863109588623,0,3141,619,2158,366,3608.5,1161.3875,0.02937483787536621,2343,10701
Heart_Statlog__UCI_,2,5,0.0584979057312011,0,3362,726,2375,403,4096.0975,1113.766875,0.030879497528076172,2453,760099
Census-Income_KDD__UCI_,50000+,2,13.880024433135986,0,60149,1911,18688,532,60149.0,1788.1637931034484,13.918268918991089,160544,107881
Census-Income_KDD__UCI_,50000+,3,22.28053379058838,0,75780,10314,31373,829,80172.84084084084,13677.8125,14.33787989616394,164748,16649945
Census-Income_KDD__UCI_,50000+,5,163.67617678642273,0,263318,175104,196563,1195,210349.5481981982,319578.1648706897,14.582692861557007,167565,177318627413
japanese,+,2,0.0283887386322021,0,1387,470,580,287,1387.0,470.55737704918033,0.10574221611022949,3172,1892
japanese,+,3,0.0687892436981201,0,3815,772,2393,455,3971.357723577236,1051.6502732240438,0.04987215995788574,4126,37882
japanese,+,5,0.0798115730285644,0,4248,962,2794,546,4238.69268292683,2884.0677595628413,0.05329775810241699,4275,6508884
heart_hungarian,1,2,0.0065219402313232,0,78,51,28,22,78.0,54.5,0.003790616989135742,144,79
heart_hungarian,1,3,0.0070505142211914,0,133,89,50,39,133.0,89.0,0.004491329193115234,214,299
heart_hungarian,1,5,0.0074880123138427,0,143,99,57,46,130.45833333333334,68.95833333333333,0.004263877868652344,207,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3509440422058105,0,301,251,182,131,301.0,251.04,0.20812749862670898,600,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6171071529388428,0,1356,436,990,242,1370.6,1299.36,0.2550048828125,1048,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6728146076202393,0,1356,436,990,242,3611.6,1262.4,0.2870488166809082,1356,68406
forest,h ,2,0.0808246135711669,0,5158,460,2171,283,5158.0,512.0138888888889,0.13213300704956055,10908,5887
forest,h ,3,0.1059222221374511,0,6501,595,3514,409,5880.30303030303,731.7824074074074,0.1339893341064453,11592,210043
forest,h ,5,0.1090641021728515,0,6633,658,3646,453,8074.604545454546,1999.8155864197531,0.16187620162963867,12227,117038314
robot5,bottom_collision,2,0.0330333709716796,0,353,274,140,132,353.0,297.14285714285717,0.013682126998901367,728,407
robot5,bottom_collision,3,0.0409045219421386,0,1641,529,890,266,1893.5,880.4404761904761,0.01994156837463379,1277,3683
robot5,bottom_collision,5,0.0433697700500488,0,1881,627,1130,312,3121.3190476190475,1362.6011904761904,0.022320032119750977,1461,122438
pen,6,2,0.081026554107666,0,1490,382,446,247,1490.0,371.59322033898303,0.05966544151306152,3186,1771
pen,6,3,0.1399283409118652,0,3355,611,2311,440,3330.846153846154,1164.050847457627,0.07283687591552734,3862,34280
pen,6,5,0.1514859199523925,0,3706,723,2662,565,3890.8076923076924,2173.5305084745764,0.07683515548706055,4100,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.834787368774414,0,1225,1078,0,0,1225.0,1078.0,1.1028625965118408,2401,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.343292474746704,0,13230,13083,0,0,13230.0,13083.0,1.5280940532684326,4410,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,65.80915474891663,0,97265,13083,0,0,97265.0,13083.0,1.8399536609649658,6076,2138410
robot3,slightly_moved,2,0.0121769905090332,0,379,326,167,146,379.0,326.4107142857143,0.06358981132507324,756,407
robot3,slightly_moved,3,0.0399689674377441,0,2134,888,1026,258,2205.5178571428573,1155.2142857142858,0.01832103729248047,1348,3683
robot3,slightly_moved,5,0.0569024085998535,0,2614,1087,1473,284,4011.3357142857144,1525.299107142857,0.020295381546020508,1566,122438
DefaultofCreditCard,1,2,0.4257616996765136,0,6019,2573,2849,351,6019.0,2396.7706766917295,0.3255136013031006,14497,8912
DefaultofCreditCard,1,3,2.676490306854248,0,44307,12367,26874,436,48385.11356932153,15972.187969924811,0.4427952766418457,20241,392218
DefaultofCreditCard,1,5,15.399278402328491,0,109682,53372,60214,453,177261.75390855456,104560.33302005012,0.4931674003601074,22651,334251744
zoo,7,2,0.010831594467163,0,312,219,184,131,312.0,227.66666666666666,0.019428491592407227,864,667
zoo,7,3,0.0246307849884033,0,1183,647,802,313,1267.4444444444443,643.4444444444445,0.019670724868774414,1379,7807
zoo,7,5,0.0771982669830322,0,3391,2138,3008,509,5066.688888888889,3298.538888888889,0.02647233009338379,1820,443704
breast_tissue,gla,2,0.023667573928833,0,387,92,159,53,387.0,85.125,0.012033462524414062,972,667
breast_tissue,gla,3,0.01495361328125,0,475,159,221,106,501.375,150.75,0.013683319091796875,1112,7807
breast_tissue,gla,5,0.0142087936401367,0,550,232,294,152,591.925,231.3625,0.015564680099487305,1183,443704
flare, B,2,0.0106167793273925,0,231,170,90,84,231.0,172.6829268292683,0.013598442077636719,820,862
flare, B,3,0.0219039916992187,0,849,465,374,179,1000.6825396825396,619.5934959349594,0.021411657333374023,1422,11522
flare, B,5,0.0386443138122558,0,1589,661,1019,332,2665.1984126984125,2559.788617886179,0.02746105194091797,1921,862190
banana,1,2,0.006502628326416,0,36,24,13,13,36.0,24.0,0.003769397735595703,64,37
banana,1,3,0.006300926208496,0,36,24,13,13,36.0,24.0,0.003423929214477539,64,37
banana,1,5,0.0065445899963378,0,36,24,13,13,36.0,24.0,0.0034368038177490234,64,37
polish_bankruptcy_2year,1,2,0.79827880859375,0,32386,27521,13182,553,32386.0,27257.686274509804,0.8045601844787598,64770,32641
polish_bankruptcy_2year,1,3,50.81261134147644,0,1771345,403323,858120,983,2029613.7602836879,1258295.2483660132,1.457434892654419,119379,2763776
polish_bankruptcy_3year,1,2,0.8737528324127197,0,32640,29135,13845,601,32640.0,29041.0,0.825068473815918,65025,32641
polish_bankruptcy_3year,1,3,58.62314295768738,0,2034862,616650,951201,930,2246946.6063829786,987477.1666666666,1.5185651779174805,122432,2763776
qualitative,B,2,0.0083694458007812,0,154,95,60,52,154.0,101.05555555555556,0.008867502212524414,306,172
qualitative,B,3,0.0114414691925048,0,321,168,189,127,437.49074074074076,260.6666666666667,0.00783228874206543,484,988
qualitative,B,5,0.0120449066162109,0,388,208,256,176,498.1240740740741,282.13703703703703,0.008754253387451172,530,12616
