dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,90.38305258750916,0,7825,7775,3885,225,7825.0,7775.0,11.614746570587158,1675,68406
polish_bankruptcy_4year,1,2,0.8157260417938232,0,32641,1139,12510,454,32641.0,1069.306640625,1.2879672050476074,65280,32897
polish_bankruptcy_4year,1,3,1.0457518100738523,0,40957,3697,20826,593,40405.17372881356,4400.078125,0.8406221866607666,66972,2796417
polish_bankruptcy_4year,1,5,3.5199427604675293,0,73022,29616,52891,681,66533.75953389831,75519.8271484375,0.8744411468505859,68239,8987138113
lung,3,2,0.1234874725341796,0,9066,1243,4135,235,9066.0,1207.2967741935483,0.19892287254333496,20770,12091
lung,3,3,0.3468239307403564,0,20964,5143,13807,358,36456.75802469136,11120.559139784946,0.25179052352905273,24736,620776
lung,3,5,1.3101692199707031,0,42000,14962,33836,443,159578.37333333332,299706.22989247314,0.24423885345458984,25809,722277712
credit,+,2,0.0356805324554443,0,1891,302,733,266,1891.0,350.5,0.04336690902709961,3721,1892
credit,+,3,0.0523662567138671,0,2834,452,1517,395,2692.430894308943,735.8333333333334,0.050318241119384766,4218,37882
credit,+,5,0.0560693740844726,0,3000,533,1677,455,2214.2256097560976,1140.5666666666666,0.04958939552307129,4185,6508884
lymphography,fibrosis,2,0.0157451629638671,0,587,430,396,150,587.0,435.43220338983053,0.025415420532226562,1947,1771
lymphography,fibrosis,3,0.0562880039215087,0,3266,1063,2934,245,3866.974358974359,1398.677966101695,0.0396876335144043,3340,34280
lymphography,fibrosis,5,0.1876370906829834,0,7432,5229,7100,281,5817.1051282051285,5809.957627118644,0.04473233222961426,3755,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0622565746307373,0,191,151,109,103,191.0,150.1,0.036972761154174805,380,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0904393196105957,0,586,251,434,184,577.9666666666666,500.65,0.04883313179016113,634,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.092811107635498,0,586,251,434,184,1007.9208333333333,537.8583333333333,0.05107235908508301,793,6196
ring,0,2,0.1095595359802246,0,3240,271,1556,365,3240.0,255.0,0.09980034828186035,6400,3241
ring,0,3,0.1371567249298095,0,4380,271,2696,365,4152.0,291.5,0.11189389228820801,6799,85401
ring,0,5,0.1381957530975341,0,4380,271,2696,365,4684.0,358.0,0.1119680404663086,6926,25706997
mc1,2,2,0.1770405769348144,0,3668,633,1248,331,3668.0,647.4744897959183,0.1397848129272461,8330,4852
mc1,2,3,0.4193637371063232,0,9135,5349,6665,607,10047.358974358975,6610.340136054421,0.16459941864013672,9749,156948
mc1,2,5,18.38936495780945,0,139686,128409,137125,943,158400.78311965812,197001.6738945578,0.1893446445465088,11404,71680092
thyroid_allhyper,goitre.,2,0.0385990142822265,0,1192,381,550,271,1192.0,356.625,0.04990267753601074,3072,2081
thyroid_allhyper,goitre.,3,0.0994234085083007,0,3722,1061,2724,498,4073.6363636363635,1482.0,0.05966615676879883,3970,43745
thyroid_allhyper,goitre.,5,0.4399895668029785,0,12290,9629,11286,735,5795.781818181818,9304.725,0.06598949432373047,4211,8303633
mammographics,1,2,0.0096385478973388,0,254,176,110,66,254.0,173.6086956521739,0.009557485580444336,506,277
mammographics,1,3,0.0177428722381591,0,736,266,374,133,914.6376811594203,654.5797101449275,0.01152348518371582,830,2048
mammographics,1,5,0.0191895961761474,0,795,304,429,165,1709.6028985507246,1141.4173913043478,0.013197660446166992,1013,44552
dresses,1,2,0.1354899406433105,0,9904,690,1860,224,9904.0,620.3448275862069,0.20287799835205078,24360,15226
dresses,1,3,0.2219555377960205,0,13451,1434,3917,297,11989.60606060606,1598.7356321839081,0.20196795463562012,25319,878150
dresses,1,5,0.2555141448974609,0,14574,1753,4689,303,15489.10606060606,2590.455938697318,0.21227121353149414,25971,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0044593811035156,0,10,8,0,0,10.0,8.0,0.0022051334381103516,16,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.004112958908081,0,10,8,0,0,10.0,8.0,0.0017333030700683594,16,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0041923522949218,0,10,8,0,0,10.0,8.0,0.0017209053039550781,16,11
thyroid_new_thyroid,2,2,0.0068624019622802,0,125,72,43,31,125.0,73.5,0.005062103271484375,300,211
thyroid_new_thyroid,2,3,0.0086708068847656,0,218,162,131,44,249.875,178.25,0.00692296028137207,433,1351
thyroid_new_thyroid,2,5,0.0104506015777587,0,298,241,210,50,277.16875,188.45,0.007755756378173828,498,21700
Balance_UCI_,R,2,0.0082321166992187,0,210,164,75,75,210.0,165.5,0.0066912174224853516,400,211
Balance_UCI_,R,3,0.0159111022949218,0,658,536,307,75,701.0,592.0,0.009495735168457031,677,1351
Balance_UCI_,R,5,0.0253317356109619,0,980,824,595,75,1042.125,788.125,0.010676860809326172,796,6196
vert2,NO,2,0.0098335742950439,0,277,166,128,115,277.0,213.22916666666666,0.008591651916503906,552,301
vert2,NO,3,0.0186676979064941,0,723,263,487,157,962.0486111111111,433.00694444444446,0.0121917724609375,881,2325
vert2,NO,5,0.018165111541748,0,773,286,537,170,1764.9322916666667,786.3604166666667,0.013803720474243164,1048,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.17110514640808,0,1225,1078,0,0,1225.0,1078.0,12.740407943725586,2401,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.17787671089172,0,13230,13083,0,0,13230.0,13083.0,18.743412971496582,4410,19650
rmftsa_sleepdata,3,2,0.0641589164733886,0,36,21,7,7,36.0,19.0,0.5274958610534668,64,37
rmftsa_sleepdata,3,3,0.0058345794677734,0,36,21,7,7,36.0,21.0,0.0026726722717285156,64,37
rmftsa_sleepdata,3,5,0.0064864158630371,0,36,21,7,7,36.0,23.0,0.002664327621459961,64,37
thoracic-surgery,1,2,0.0577712059020996,0,907,481,482,232,907.0,502.6304347826087,0.02426290512084961,1932,1082
thoracic-surgery,1,3,0.0799028873443603,0,3498,2448,1970,379,3742.8076923076924,2554.5434782608695,0.0353243350982666,2871,16262
thoracic-surgery,1,5,1.6129710674285889,0,19045,14780,10201,551,17481.196153846155,23111.085869565217,0.04711651802062988,3897,1550201
kc3,2,2,0.0946927070617675,0,6334,788,2650,347,6334.0,819.5932203389831,0.13590455055236816,13216,7022
kc3,2,3,0.2218546867370605,0,11834,4408,7861,486,10050.952380952382,5158.64406779661,0.17338895797729492,14392,273938
kc3,2,5,8.041651010513306,0,98641,88653,93990,626,72735.02857142857,123233.19661016949,0.16639184951782227,15707,182911211
tae,2,2,0.0071611404418945,0,121,95,49,33,121.0,98.90625,0.0054895877838134766,240,137
tae,2,3,0.0100996494293212,0,318,246,142,58,308.96875,217.03125,0.0063419342041015625,386,697
tae,2,5,0.0139820575714111,0,463,387,250,65,554.96875,425.4765625,0.007532835006713867,501,6885
leaf,32,2,0.021881103515625,0,1017,217,547,235,1017.0,210.3943661971831,0.036971330642700195,3124,2557
leaf,32,3,0.0316314697265625,0,1661,289,1191,344,1626.0980392156862,453.84037558685446,0.04532742500305176,3662,59712
leaf,32,5,0.0336294174194335,0,1754,340,1284,394,2039.8418300653595,1093.7201877934272,0.04951190948486328,3932,14051256
australian,1,2,0.0211634635925292,0,903,322,406,242,903.0,370.0,0.023589372634887695,1764,904
australian,1,3,0.0428404808044433,0,2062,453,1309,364,2563.590909090909,815.6666666666666,0.03246617317199707,2418,12384
australian,1,5,0.0437710285186767,0,2164,509,1405,408,2212.159090909091,977.1583333333333,0.03193306922912598,2428,974982
dermatology,4,2,0.0428879261016845,0,2411,552,1407,417,2411.0,496.45112781954884,0.10065507888793945,9044,8912
dermatology,4,3,0.1078279018402099,0,6505,2053,5490,760,6868.410029498525,3247.2982456140353,0.12799453735351562,10876,392218
dermatology,4,5,1.3673810958862305,0,32839,27247,31824,1244,32325.483775811208,32326.416040100252,0.14638376235961914,12242,334251744
Heart_Statlog__UCI_,2,2,0.018486738204956,0,820,252,385,219,820.0,322.5,0.021067142486572266,1600,821
Heart_Statlog__UCI_,2,3,0.0298428535461425,0,1542,352,1009,313,1518.6666666666667,566.0,0.025648117065429688,2057,10701
Heart_Statlog__UCI_,2,5,0.0316596031188964,0,1635,392,1100,337,1750.4666666666667,661.0666666666666,0.02672576904296875,2125,760099
Census-Income_KDD__UCI_,50000+,2,5.45137882232666,0,13344,460,7602,485,13344.0,527.2403017241379,7.723771810531616,74704,107881
Census-Income_KDD__UCI_,50000+,3,7.510023832321167,0,15482,1898,9550,688,15423.643768768768,2014.1192528735633,7.926868200302124,76443,16649945
Census-Income_KDD__UCI_,50000+,5,30.35011911392212,0,36750,21673,30394,869,36745.476914414416,26208.98412356322,8.153015613555908,78477,177318627413
japanese,+,2,0.0351679325103759,0,1891,302,733,266,1891.0,366.0,0.11092615127563477,3721,1892
japanese,+,3,0.0510382652282714,0,2834,452,1517,395,2607.6260162601625,711.0,0.051056861877441406,4243,37882
japanese,+,5,0.0575032234191894,0,3000,533,1677,455,2999.0178861788618,908.6666666666666,0.05096793174743652,4346,6508884
heart_hungarian,1,2,0.0061898231506347,0,78,60,28,22,78.0,58.5,0.0037245750427246094,144,79
heart_hungarian,1,3,0.0076675415039062,0,157,128,65,39,155.83333333333334,119.0,0.004393815994262695,223,299
heart_hungarian,1,5,0.0083370208740234,0,188,157,86,46,192.79166666666666,147.20833333333334,0.004572868347167969,260,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3779938220977783,0,301,251,182,131,301.0,250.08,0.20633196830749512,600,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6184847354888916,0,1356,436,990,186,1396.2,477.76,0.25707554817199707,1054,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.652155876159668,0,1356,436,990,186,1616.12,411.84,0.2635762691497803,1082,68406
forest,h ,2,0.0781762599945068,0,5158,237,2171,263,5158.0,214.625,0.131850004196167,10908,5887
forest,h ,3,0.0851268768310546,0,5450,301,2463,347,5252.496212121212,289.43981481481484,0.12363982200622559,11118,210043
forest,h ,5,0.0866434574127197,0,5493,325,2506,371,5217.777462121212,343.61820987654323,0.1287698745727539,11164,117038314
robot5,bottom_collision,2,0.0136260986328125,0,353,197,140,131,353.0,215.42857142857142,0.01448822021484375,728,407
robot5,bottom_collision,3,0.0259566307067871,0,940,279,640,214,1263.154761904762,382.8809523809524,0.017834186553955078,1110,3683
robot5,bottom_collision,5,0.0255701541900634,0,978,297,678,226,1424.8035714285713,438.1232142857143,0.018616437911987305,1140,122438
pen,6,2,0.0795631408691406,0,1490,182,446,229,1490.0,183.5084745762712,0.06018567085266113,3186,1771
pen,6,3,0.0914778709411621,0,1891,256,847,338,1685.6923076923076,359.54237288135596,0.06636571884155273,3438,34280
pen,6,5,0.0939466953277587,0,1973,294,929,386,1854.8461538461538,707.514406779661,0.06896328926086426,3594,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8187482357025144,0,1225,1078,0,0,1225.0,1078.0,1.107231616973877,2401,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.562268733978271,0,13230,13083,0,0,13230.0,13083.0,1.5277233123779297,4410,19650
robot3,slightly_moved,2,0.0693197250366211,0,379,309,167,145,379.0,322.55357142857144,0.06423306465148926,756,407
robot3,slightly_moved,3,0.0471642017364501,0,1853,428,999,234,1953.517857142857,644.9464285714286,0.017178058624267578,1307,3683
robot3,slightly_moved,5,0.0376667976379394,0,1881,454,1027,247,2441.599107142857,741.0455357142857,0.01851963996887207,1387,122438
DefaultofCreditCard,1,2,0.8609180450439453,0,8648,1460,3844,315,8648.0,1898.515037593985,0.36832284927368164,17423,8912
DefaultofCreditCard,1,3,1.441953182220459,0,19223,3616,9975,341,21091.2610619469,4732.744360902256,0.4326436519622803,20208,392218
DefaultofCreditCard,1,5,2.067413330078125,0,25657,8517,14053,344,26242.98097345133,9080.30275689223,0.4602499008178711,20568,334251744
zoo,7,2,0.0115869045257568,0,387,167,239,129,387.0,154.125,0.0199582576751709,972,667
zoo,7,3,0.0218734741210937,0,1031,405,853,286,1154.625,592.5,0.01956009864807129,1354,7807
zoo,7,5,0.0374178886413574,0,1859,727,1681,436,2992.775,1676.4312499999999,0.02148580551147461,1502,443704
breast_tissue,gla,2,0.0111339092254638,0,387,212,159,53,387.0,215.625,0.01232767105102539,972,667
breast_tissue,gla,3,0.0212786197662353,0,1008,789,707,106,1315.75,827.0,0.017008066177368164,1457,7807
breast_tissue,gla,5,0.0439982414245605,0,2088,863,1778,150,3754.725,3113.13125,0.021503448486328125,1888,443704
flare, B,2,0.0110297203063964,0,231,178,90,84,231.0,176.09756097560975,0.013628482818603516,820,862
flare, B,3,0.023571491241455,0,928,343,446,207,1008.1428571428571,391.4634146341463,0.022093772888183594,1429,11522
flare, B,5,0.033315896987915,0,1374,539,892,344,1217.3492063492063,959.0487804878048,0.024564743041992188,1622,862190
banana,1,2,0.0064845085144042,0,36,24,13,13,36.0,24.0,0.0035762786865234375,64,37
banana,1,3,0.0065312385559082,0,36,24,13,13,36.0,24.0,0.0034477710723876953,64,37
banana,1,5,0.0064239501953125,0,36,24,13,13,36.0,24.0,0.003523111343383789,64,37
polish_bankruptcy_2year,1,2,0.7772500514984131,0,31881,1003,13178,398,31881.0,984.7764705882353,0.7745969295501709,64260,32641
polish_bankruptcy_2year,1,3,0.8790102005004883,0,35450,1986,16747,496,35664.21702127659,3178.164705882353,0.8271059989929199,65714,2763776
polish_bankruptcy_2year,1,5,1.021005392074585,0,38578,4336,19875,575,39591.75319148936,7551.9623529411765,0.8484399318695068,66349,8812312832
polish_bankruptcy_3year,1,2,0.8249485492706299,0,32133,1251,13844,422,32133.0,1233.2509803921569,0.8387894630432129,64515,32641
polish_bankruptcy_3year,1,3,1.0123064517974854,0,38341,3581,20050,513,39461.38723404255,5345.079738562092,0.8397624492645264,66475,2763776
polish_bankruptcy_3year,1,5,3.452142238616944,0,69920,31949,51629,560,58536.79773049645,61312.80545751634,0.8962357044219971,67952,8812312832
qualitative,B,2,0.0078649520874023,0,154,103,60,52,154.0,92.55555555555556,0.00887918472290039,306,172
qualitative,B,3,0.0111076831817626,0,358,169,225,127,474.3240740740741,331.6574074074074,0.00768280029296875,497,988
qualitative,B,5,0.0122416019439697,0,409,197,276,159,702.4703703703703,528.0782407407407,0.008817672729492188,603,12616
mfeat-morphological,8,2,0.0095417499542236,0,192,104,42,39,192.0,96.35714285714286,0.007289409637451172,399,232
mfeat-morphological,8,3,0.0131568908691406,0,371,190,141,109,418.3412698412698,256.3492063492063,0.0096435546875,561,1562
mfeat-morphological,8,5,0.0155234336853027,0,465,237,221,159,805.3305555555555,579.4396825396825,0.011827707290649414,738,27896
fourclass,1,2,0.0052285194396972,0,36,19,12,12,36.0,18.5,0.002714872360229492,64,37
fourclass,1,3,0.0050721168518066,0,36,19,12,12,36.0,20.0,0.0025980472564697266,64,37
fourclass,1,5,0.0049746036529541,0,36,19,12,12,36.0,21.0,0.0025806427001953125,64,37
liver,1,2,0.010305643081665,0,300,259,131,122,300.0,264.0,0.007891654968261719,576,301
liver,1,3,0.0285985469818115,0,1505,436,730,165,1580.0,1264.0,0.012937307357788086,1032,2325
liver,1,5,0.030430793762207,0,1567,463,789,167,3076.3333333333335,1538.3333333333333,0.015000581741333008,1247,55455
badges2,1,2,0.0120010375976562,0,381,273,190,138,381.0,292.5,0.011900186538696289,810,466
badges2,1,3,0.0301084518432617,0,1588,429,974,291,1961.7,1044.75,0.017780065536499023,1361,4526
badges2,1,5,0.0330898761749267,0,1751,502,1099,353,4907.505,1840.305,0.02050018310546875,1612,174437
kc1-binary,1,2,0.380563735961914,0,26625,1412,18200,393,26625.0,1371.2758620689656,0.6856729984283447,66700,42196
kc1-binary,1,3,0.5681357383728027,0,34726,6658,25395,467,38799.38271604938,10253.902298850575,0.7492787837982178,70101,4065076
kc1-binary,1,5,10.324309587478638,0,105258,76455,82454,528,133422.0216049383,149969.775,0.7577977180480957,73048,16803008524
tao,black,2,0.005662202835083,0,36,22,12,12,36.0,23.0,0.0033464431762695312,64,37
tao,black,3,0.0053021907806396,0,36,22,12,12,36.0,21.5,0.0027735233306884766,64,37
tao,black,5,0.0053193569183349,0,36,22,12,12,36.0,22.5,0.0028069019317626953,64,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.46104955673218,0,5050,3703,2327,325,5050.0,3725.0,50.6334810256958,10000,5051
breast_cancer_wis_pro2,R,2,0.2431232929229736,0,10020,944,4385,339,10020.0,963.5,1.0879936218261719,21150,11326
breast_cancer_wis_pro2,R,3,0.8524630069732666,0,12598,1350,6880,404,15341.484615384616,1970.5533333333333,0.23292899131774902,22917,562626
breast_cancer_wis_pro2,R,5,0.2398319244384765,0,13324,1843,7605,460,15448.156538461539,5020.171833333334,0.23645663261413574,23239,612422931
soybean_small,D3,2,0.0171892642974853,0,688,275,450,165,688.0,288.3103448275862,0.028319597244262695,2088,1712
soybean_small,D3,3,0.037137746810913,0,2079,485,1830,336,2234.5789473684213,612.8275862068965,0.03631997108459473,2845,32568
soybean_small,D3,5,0.0501894950866699,0,2781,947,2532,428,3813.463157894737,4431.625862068965,0.04048347473144531,3241,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0056955814361572,0,10,8,0,0,10.0,8.0,0.002424001693725586,16,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052108764648437,0,10,8,0,0,10.0,8.0,0.0024895668029785156,16,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051634311676025,0,10,8,0,0,10.0,8.0,0.0023539066314697266,16,11
semeion,8,2,2.420399904251098,0,92318,15226,55399,762,92318.0,14018.3291015625,2.60815167427063,219648,131329
semeion,8,3,20.84786939620972,0,694498,118950,655606,1443,919865.9756097561,316555.078125,3.1330461502075195,257064,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.2833898067474363,0,80200,1046,41287,167,80200.0,1091.5,1.5018081665039062,160000,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2896676063537598,0,80231,1046,41317,167,80917.71929824562,1013.5,1.5410170555114746,160892,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.302825927734375,0,80231,1046,41317,167,81036.49122807017,1046.0,1.5576348304748535,160964,84280006981
molecular_splice,IE,2,0.6034798622131348,0,27316,594,13007,448,27316.0,631.4461805555555,0.8172256946563721,67104,41617
molecular_splice,IE,3,0.6472785472869873,0,27616,722,13307,545,27415.691542288558,738.1030092592592,0.844376802444458,67846,3981553
molecular_splice,IE,5,0.6392712593078613,0,27645,749,13336,562,27414.749689054726,723.1359953703703,0.848374605178833,67901,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0408194065093994,0,2021,1953,1953,234,2021.0,1953.0,0.11530303955078125,8060,8516
audiology_std,cochlear_noise_and_heredity,3,0.7554645538330078,0,39841,39773,39773,397,39841.0,39773.0,0.20181918144226074,15860,366276
automobile,-1,2,0.0467169284820556,0,2884,335,1294,283,2884.0,306.5366972477064,0.0847163200378418,8175,5996
automobile,-1,3,0.0652914047241211,0,3972,589,2355,422,3759.2808988764045,673.2798165137615,0.09507536888122559,8844,215930
automobile,-1,5,0.0834465026855468,0,4810,1128,3187,539,5249.814606741573,2294.7534403669724,0.10248756408691406,9317,122607452
volcanoes-d2,3,2,0.0097403526306152,0,78,55,17,17,78.0,57.5,0.006169319152832031,144,79
volcanoes-d2,3,3,0.010986328125,0,125,86,36,36,129.5,87.66666666666667,0.0073087215423583984,221,299
volcanoes-d2,3,5,0.0112247467041015,0,125,86,36,36,128.5,90.16666666666667,0.00721430778503418,219,299
grammatical_a2,1,2,0.3244621753692627,0,11929,1001,11175,765,11929.0,944.1498330550918,2.441352128982544,176106,718202
grammatical_a2,1,3,0.4923655986785888,0,21333,7615,20579,826,23048.048387096773,8457.735392320534,2.8119735717773438,190452,286563398
grammatical_a2,1,5,38.58219599723816,0,232134,215015,231380,852,283734.8846774194,236007.3629382304,3.074082612991333,205937,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.227445363998413,0,325,275,0,0,325.0,275.0,1.9251229763031006,625,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.944452047348023,0,1575,1525,0,0,1575.0,1525.0,2.4175264835357666,1100,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,27.335514545440677,0,7825,7775,0,0,7825.0,7775.0,2.855064630508423,1675,68406
analcatdata_authorship,4,2,0.5213825702667236,0,30403,445,14271,514,30403.0,531.4701492537314,0.8880717754364014,65928,36047
analcatdata_authorship,4,3,0.541534423828125,0,31106,580,14974,621,30783.90322580645,665.179104477612,0.7294442653656006,66364,3208363
analcatdata_authorship,4,5,0.534358024597168,0,31223,658,15091,665,30693.40564516129,711.2046641791045,0.7457411289215088,66343,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.2952139377594,0,1130,990,811,138,1130.0,988.9183673469388,13.610966920852661,2303,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.47069120407104,0,11595,990,9658,138,11470.0,989.8775510204082,20.000844717025757,4220,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.74131560325624,0,11595,990,9658,138,11513.218390804597,989.8775510204082,20.179689645767212,4220,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0286986827850341,0,561,493,244,182,561.0,493.5,0.5515713691711426,1089,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.115114688873291,0,4067,3424,1973,238,4098.666666666667,3790.8333333333335,0.03556108474731445,1976,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5547935962677002,0,13342,3841,7615,238,19715.133333333335,4993.666666666667,0.04491901397705078,2689,284274
cmc,3,2,0.015491247177124,0,465,329,195,158,465.0,346.5,0.014905929565429688,900,466
cmc,3,3,0.0454938411712646,0,2163,886,1147,290,2661.6666666666665,1338.3333333333333,0.021750688552856445,1541,4526
cmc,3,5,0.0743343830108642,0,3133,1494,1902,338,5831.225,2926.741666666667,0.024135589599609375,1675,174437
Adult_UCI_,>50K,2,0.3022761344909668,0,4754,296,1006,223,4754.0,321.1887755102041,0.2480771541595459,9506,4852
Adult_UCI_,>50K,3,0.3425490856170654,0,5273,425,1405,342,5055.363247863248,427.0969387755102,0.256986141204834,9848,156948
Adult_UCI_,>50K,5,0.3628280162811279,0,5437,502,1562,405,5125.025,848.7005102040816,0.2626495361328125,10020,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0042638778686523,0,7,5,4,4,7.0,5.25,0.004789113998413086,12,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0041899681091308,0,7,5,4,4,7.0,5.25,0.0019507408142089844,12,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0041854381561279,0,7,5,4,4,7.0,6.0,0.001764535903930664,12,11
monks1,0,2,0.0072834491729736,0,137,119,80,80,137.0,120.0,0.005622386932373047,272,154
monks1,0,3,0.0128910541534423,0,479,415,363,172,483.98039215686276,461.80392156862746,0.008859634399414062,474,834
monks1,0,5,0.0215167999267578,0,861,426,702,173,1120.2156862745098,617.686274509804,0.010360002517700195,636,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5645673274993896,0,35534,2922,12683,355,35534.0,3202.1245674740485,0.7131309509277344,76874,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.2554409503936768,0,68235,2924,36816,355,77055.54522924412,2820.1522491349483,0.7672522068023682,82291,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.247663497924805,0,68235,2924,36816,355,74538.59851301115,2737.7750865051903,0.7862975597381592,82112,16514324978
grammatical_a1,1,2,0.3404049873352051,0,16070,2909,15374,626,16070.0,2986.4270134228186,2.6933281421661377,206216,711029
grammatical_a1,1,3,1.337101936340332,0,64672,36970,63976,715,70489.66922639363,36879.50237695749,3.392913579940796,242865,282279309
mfeat-zernike,8,2,0.3447110652923584,0,17766,858,7357,413,17766.0,1042.5,0.44202232360839844,35344,17767
mfeat-zernike,8,3,0.4109644889831543,0,21143,1303,10734,449,21928.85714285714,1812.8333333333333,0.45725035667419434,36746,1107603
mfeat-zernike,8,5,0.4301011562347412,0,21612,1751,11203,453,23861.825396825396,2222.5166666666664,0.44129204750061035,37107,1906413390
twonorm,1,2,0.1090078353881836,0,3240,269,1538,311,3240.0,336.0,0.1046152114868164,6400,3241
twonorm,1,3,0.137650728225708,0,4362,269,2660,311,4204.0,297.0,0.10889530181884766,6811,85401
twonorm,1,5,0.138479471206665,0,4362,269,2660,311,3756.0,240.5,0.10635876655578613,6704,25706997
auto7_1,class3,2,0.0207867622375488,0,780,694,382,238,780.0,694.0,0.024425506591796875,1521,781
auto7_1,class3,3,0.1271243095397949,0,7169,1636,3875,325,7483.666666666667,2609.8333333333335,0.03747916221618652,2795,9920
auto7_1,class3,5,0.165546178817749,0,8147,1892,4618,339,15699.766666666666,3672.5583333333334,0.04092907905578613,3111,667928
grammatical_b4,1,2,0.4400126934051513,0,22094,1542,21445,566,22094.0,1477.9391891891892,3.210137128829956,242720,701521
grammatical_b4,1,3,0.6250267028808594,0,29888,2979,29237,652,35632.62972508591,2901.915822072072,3.6173653602600098,256956,276633905
grammatical_b4,1,5,0.7478561401367188,0,32922,5052,32271,679,42693.35044387171,7576.87964527027,3.6611850261688232,260390,19308438255017
wave2,2,2,0.3469631671905517,0,12880,374,6245,419,12880.0,330.0,0.36394429206848145,25600,12881
wave2,2,3,0.3622362613677978,0,13556,465,6921,438,13083.42857142857,522.0,0.3459806442260742,25953,682801
wave2,2,5,0.3681070804595947,0,13652,481,7017,438,13164.952380952382,473.5833333333333,0.36954689025878906,25986,847361193
volcanoes-d1,3,2,0.0096879005432128,0,78,56,15,15,78.0,56.0,0.008239030838012695,144,79
volcanoes-d1,3,3,0.0114352703094482,0,128,89,35,35,132.16666666666666,85.5,0.007033109664916992,221,299
volcanoes-d1,3,5,0.0111064910888671,0,128,89,35,35,137.0,92.33333333333333,0.007287740707397461,224,299
mfeat-fourier,8,2,0.8534727096557617,0,43964,673,20433,396,43964.0,705.4342105263158,1.044982671737671,89984,46361
mfeat-fourier,8,3,0.8797383308410645,0,44992,842,21461,443,45323.09859154929,1086.9561403508771,1.091482400894165,90843,4682665
mfeat-fourier,8,5,0.878960371017456,0,45115,921,21584,459,44803.9,964.4098684210527,1.0795013904571533,90863,21286477101
breast,recurrence-events,2,0.0197334289550781,0,707,316,291,132,707.0,390.3048780487805,0.020116090774536133,1517,862
