dataset_name,target_value,depth,DFS_BSD_DP_FC (PS)-real_time_taken,DFS_BSD_DP_FC (PS)-failed,DFS_BSD_DP_FC (PS)-sgs_evaluated,DFS_BSD_DP_FC (PS)-sgs_eval_interesting,DFS_BSD_DP_FC (PS)-sgs_quality_interesting,DFS_BSD_DP_FC (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC (PS)-e_est,DFS_BSD_DP_FC (PS)-ei_est,DFS_BSD_DP_FC (PS)-time_to_est,DFS_BSD_DP_FC (PS)-sdfastest-esgs,DFS_BSD_DP_FC (PS)-ub
pitt2_3,LONG,5,0.013279914855957,0,515,128,221,69,531.0735054347826,119.1376811594203,0.00892019271850586,527,44552
grammatical_b5,1,2,3.1470839977264404,0,150657,3683,125426,708,116802.32396449705,1701.343617920541,4.011332035064697,285105,700337
grammatical_b5,1,3,31.711375951766968,0,1563395,39888,1367365,1051,526001.0979501267,12042.919132149902,4.588426113128662,299922,275933568
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,2,0.1022851467132568,0,276,276,139,133,276.0,276.0,0.09081006050109863,627,326
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,3,0.1772294044494629,0,1526,1526,768,280,1642.6666666666665,1526.0,0.10009098052978516,1102,2626
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,5,0.4533064365386963,0,7776,4651,3955,406,11915.583333333332,4651.0,0.12380480766296387,1677,68406
pitt1_4,S,2,0.0077388286590576,0,205,66,94,34,196.5625,58.0,0.012509346008300781,434,301
pitt1_4,S,3,0.0112960338592529,0,389,92,174,44,413.78125,88.75,0.008597612380981445,536,2325
pitt1_4,S,5,0.0118200778961181,0,435,93,192,44,498.56015625,88.5625,0.008849382400512695,544,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,4.014175891876221,0,4601,2801,2224,281,4601.0,2576.0,4.084991693496704,10002,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,28.085230588912964,0,76601,27704,39431,475,69656.0,24800.0,5.354301452636719,14930,166751
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,5,422.2965874671936,0,1266011,90637,664413,546,1329793.4,97217.0,6.090097665786743,17892,79375496
gesture_va,P,2,0.2749745845794678,0,8065,2578,4281,398,8065.0,2664.0,0.35558032989501953,16386,8257
gesture_va,P,3,1.8705878257751465,0,73653,3940,50863,564,84018.41666666667,6799.166666666667,0.34073519706726074,20531,349633
gesture_va,P,5,4.756482124328613,0,200677,5605,154711,664,1789375.7354166666,692314.0916666667,0.3678627014160156,23002,275584033
connectionist_vowel,4,2,0.0355820655822753,0,1536,644,583,304,1554.800847457627,575.8305084745763,0.04661393165588379,3365,1771
connectionist_vowel,4,3,0.1079838275909423,0,5366,928,2723,406,5786.044491525424,1181.2542372881355,0.050823211669921875,3947,34280
connectionist_vowel,4,5,0.2820708751678467,0,15076,1419,8013,737,15852.652065677967,1837.5995762711866,0.054830074310302734,4141,5495792
breast_cancer_wis_pro,R,2,0.2042269706726074,0,11507,1657,4649,380,10339.103896103896,1334.5064935064936,0.22047758102416992,20946,11936
breast_cancer_wis_pro,R,3,1.4184236526489258,0,87639,2173,38757,460,50423.77922077922,2046.7402597402597,0.24657225608825684,23015,608840
breast_cancer_wis_pro,R,5,2.428960084915161,0,152673,2907,66789,486,109824.60887445888,4192.795238095238,0.26624512672424316,23623,699135746
diggle_table_a2,8,2,0.0096142292022705,0,289,104,76,70,256.2578125,106.71875,0.011347055435180664,546,529
diggle_table_a2,8,3,0.0185785293579101,0,837,216,255,199,758.5325520833334,236.875,0.014881372451782227,779,5489
diggle_table_a2,8,5,0.0371887683868408,0,1969,496,591,335,1574.401123046875,421.53307291666664,0.019135713577270508,942,242825
page,5,2,0.0296506881713867,0,737,330,244,184,738.36875,280.3375,0.02985095977783203,1562,821
page,5,3,0.0646955966949462,0,2393,591,1043,360,2775.103125,812.0375,0.035004615783691406,1955,10701
page,5,5,0.1206836700439453,0,5181,898,2487,551,8502.4846875,2729.61875,0.03756546974182129,2128,760099
steel-plates-fault,2,2,0.1420273780822754,0,6263,2115,3352,466,5959.703539823009,1338.0265486725664,0.15832185745239258,12093,6442
steel-plates-fault,2,3,0.6777925491333008,0,33570,5709,19588,863,44273.19985250737,8041.62389380531,0.19945192337036133,14620,240578
steel-plates-fault,2,5,0.861396312713623,0,43005,7657,23081,1318,325174.2554572271,96352.54306784661,0.20386171340942383,14864,147043850
mechanical,4,2,0.0213024616241455,0,372,266,155,145,343.975,257.05,0.020255088806152344,812,466
mechanical,4,3,0.0635299682617187,0,2186,937,748,320,1850.8375,1017.55,0.028736114501953125,1275,4526
mechanical,4,5,0.1375823020935058,0,5583,1363,1862,459,9118.99234375,2822.7775,0.03444528579711914,1681,174437
OnlineShoppersIntention,True,2,0.1268360614776611,0,3467,752,1429,297,3263.8888888888887,713.8888888888889,0.12636089324951172,7202,4096
OnlineShoppersIntention,True,3,0.573408842086792,0,20929,2823,10797,657,14189.111111111111,3770.6296296296296,0.14604902267456055,8113,121576
OnlineShoppersIntention,True,5,3.9743881225585938,0,159533,12072,90325,979,122008.11759259259,14828.807407407407,0.15746140480041504,8656,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1344661712646484,0,4601,4601,2264,355,4601.0,4601.0,0.16751861572265625,10002,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.6517975330352783,0,124601,6102,68469,478,128951.0,5456.0,0.276334285736084,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,3.423908233642578,0,162831,6102,88598,478,151017.875,5951.0,0.27757740020751953,18983,79375496
glass,3,2,0.0125303268432617,0,414,221,174,137,392.5806451612903,217.43548387096774,0.014121294021606445,839,497
glass,3,3,0.0323760509490966,0,1512,428,699,273,1849.9637096774193,696.9032258064516,0.01861572265625,1262,4992
glass,3,5,0.0457239151000976,0,2141,579,1079,329,3003.847177419355,652.6290322580645,0.01988697052001953,1338,206368
molecular_promoter,+,2,0.4472706317901611,0,25605,1046,9894,442,25612.179824561405,710.8728070175439,0.48755621910095215,51758,26107
molecular_promoter,+,3,1.2643468379974363,0,69973,961,42561,539,51110.51900584796,868.0138888888889,0.5088117122650146,52529,1975583
molecular_promoter,+,5,1.7588741779327393,0,98845,905,68960,534,74976.48623218203,1264.4093201754386,0.522294282913208,52537,5024313128
blood,1,2,0.0063927173614501,0,113,98,46,46,113.0,99.5,0.005890607833862305,258,137
blood,1,3,0.0102384090423583,0,321,179,102,84,335.75,161.66666666666666,0.006772041320800781,405,697
blood,1,5,0.0115118026733398,0,385,204,123,96,477.15625,199.41666666666666,0.007357358932495117,433,2517
weight,B,2,1.896592140197754,0,108220,767,59420,391,98468.60051107325,699.3986371379898,2.0149550437927246,217192,172579
weight,B,3,3.231334924697876,0,183962,861,117906,466,142064.25496876775,1046.6019307211811,2.0894174575805664,217914,33710824
weight,B,5,4.632802724838257,0,262919,893,187560,521,176355.95371947758,1129.8992049971607,2.07850980758667,217815,575871962176
ozone1,1,2,0.7543506622314453,0,35291,1156,13106,467,35215.11188811189,1127.041958041958,0.875298023223877,73218,41042
ozone1,1,3,2.260997772216797,0,111599,4352,69963,807,90883.99766899766,5931.517482517483,0.8900437355041504,74825,3899182
ozone1,1,5,23.699903964996334,0,1219503,47878,899595,1774,1035783.302097902,145113.95104895104,0.895700216293335,75645,15671998629
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.2905478477478027,0,276,276,0,0,276.0,276.0,0.22045135498046875,627,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4600811004638672,0,1526,1526,0,0,1642.6666666666665,1526.0,0.25356030464172363,1102,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,1.032327651977539,0,7776,4651,0,0,11853.083333333332,4651.0,0.3113257884979248,1677,68406
ionosphere,b,2,0.1566288471221923,0,8070,639,3571,357,8070.5,509.0,0.19025516510009766,16386,8257
ionosphere,b,3,0.4150857925415039,0,22717,989,11981,513,21622.833333333332,1322.1666666666667,0.1871170997619629,17095,349633
ionosphere,b,5,1.2529449462890625,0,72532,3772,36091,703,44722.55416666667,1906.5166666666667,0.1922907829284668,17154,275584033
grammatical_b7,1,2,3.1015784740448,0,151802,3645,96245,919,122370.35789695945,1012.9235641891892,4.214112281799316,301922,701521
grammatical_b7,1,3,26.181166887283325,0,1333008,46268,1003780,2015,303548.6296452703,9522.328125,4.540622711181641,308826,276633905
wine_quality,4,2,0.0431234836578369,0,1015,793,440,237,1015.0,755.5,0.050406694412231445,2118,1082
wine_quality,4,3,0.1734375953674316,0,6711,1557,3810,433,9991.75,3183.1666666666665,0.05778980255126953,3505,16262
wine_quality,4,5,0.5165054798126221,0,22547,3029,13443,774,58731.74375,12038.508333333333,0.0647740364074707,3867,1550201
VehicleCouponRecommendation,0,2,0.1249165534973144,0,3756,1389,1798,308,3803.0,1661.5,0.14368367195129395,8283,4187
VehicleCouponRecommendation,0,3,0.7199516296386719,0,29107,5793,14635,580,40508.333333333336,11234.833333333334,0.19248104095458984,11132,125672
VehicleCouponRecommendation,0,5,4.854736089706421,0,210127,35127,88658,1073,836362.7479166667,208186.7,0.2118520736694336,12331,49302800
auto7_2,class3,2,0.023249864578247,0,734,696,348,218,733.5,704.5,0.02476358413696289,1523,781
auto7_2,class3,3,0.1418941020965576,0,6894,2502,3564,468,7695.666666666667,4020.1666666666665,0.036112070083618164,2759,9920
auto7_2,class3,5,0.5212936401367188,0,27075,3610,14942,582,32363.61666666667,4821.241666666667,0.04307699203491211,3266,667928
wave,0,2,0.1064465045928955,0,3445,1449,1701,413,3445.0,689.0,0.10196995735168457,7058,3571
wave,0,3,0.9532055854797364,0,42513,3255,28964,663,25976.333333333332,2471.8333333333335,0.13286113739013672,8959,98855
wave,0,5,2.874836206436157,0,133841,5359,104173,772,160529.2,12260.083333333334,0.14011311531066895,9326,32900372
cnae9,4,2,15.863161563873293,0,827777,369733,350349,838,723964.9078442128,370082.47558968735,20.23943281173706,1658932,1662577
grammatical_a9,1,2,1.653336763381958,0,81614,3326,64153,528,62533.69630872483,2431.4110738255035,2.4754889011383057,154962,711029
grammatical_a9,1,3,30.16852879524231,0,1559731,61789,1259072,699,619926.5413171141,20252.171700223713,3.0839200019836426,191356,282279309
teaching,2,2,0.0099217891693115,0,340,48,102,21,384.9449152542373,49.11864406779661,0.020862340927124023,1005,1771
teaching,2,3,0.0122284889221191,0,474,60,134,25,618.1306497175141,53.1045197740113,0.015970945358276367,1132,34280
teaching,2,5,0.0125994682312011,0,494,60,143,25,703.1396539548023,52.81638418079096,0.016919374465942383,1142,5495792
auto6_1,class8,2,0.243753433227539,0,11864,5063,5641,418,11864.5,4624.0,0.27208662033081055,24027,12091
auto6_1,class8,3,3.561270236968994,0,188257,6011,117973,657,186388.66666666666,11685.5,0.3806025981903076,31946,620776
auto6_1,class8,5,5.598218679428101,0,291220,6023,194310,677,388410.8375,11824.083333333334,0.3938581943511963,32764,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.55272889137268,0,4601,4601,2314,357,4601.0,4601.0,50.443909883499146,10002,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,526.0844473838806,0,124601,64957,62297,453,127901.0,66671.0,82.60432124137878,18902,166751
ozone8,1,2,0.7411675453186035,0,34467,1458,15004,500,33926.55244755245,1202.8461538461538,1.719344139099121,70930,41042
ozone8,1,3,2.6437904834747314,0,130543,5424,86322,909,92923.1655011655,6156.48717948718,0.8861808776855469,72828,3899182
ozone8,1,5,30.609426021575928,0,1564433,61825,1148044,1621,823207.329763986,81702.31655011655,0.9213018417358398,74043,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0139446258544921,0,9,9,0,0,9.0,9.0,0.009139537811279297,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0136795043945312,0,9,9,0,0,9.0,9.0,0.008381843566894531,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.013099193572998,0,9,9,0,0,9.0,9.0,0.008330345153808594,18,11
bach, C#d,2,0.0307035446166992,0,609,190,208,171,510.98979591836735,182.6122448979592,0.026943683624267578,1080,1226
bach, C#d,3,0.1032741069793701,0,3657,700,1195,407,1617.6309523809523,479.98639455782313,0.03370952606201172,1445,19650
bach, C#d,5,0.6258323192596436,0,29473,2859,8564,988,10954.28737244898,3091.6295918367346,0.04481863975524902,2035,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,33.57186579704285,0,76401,76401,38263,210,76401.0,76401.0,46.859604358673096,160002,80201
polish_bankruptcy_1year,1,2,0.7675402164459229,0,32173,1470,13123,403,32177.408203125,1088.93359375,0.9558048248291016,65026,32897
polish_bankruptcy_1year,1,3,2.5030665397644043,0,114785,4412,65729,642,100029.68001302083,5839.52734375,0.8714301586151123,66899,2796417
polish_bankruptcy_1year,1,5,23.714529752731323,0,1243073,124189,546864,983,839658.8408528646,67851.04765625,0.8516008853912354,67546,8987138113
coil2000,1,2,3.051623821258545,0,131569,10352,38688,722,109450.92307692308,4397.453846153846,3.3853232860565186,240502,211576
coil2000,1,3,15.59272837638855,0,645993,85468,209707,1318,579199.5551282051,61365.68974358974,3.6234803199768066,252342,45771376
coil2000,1,5,499.3387734889984,0,19322677,4043617,6981544,3781,56202046.283317305,7890436.872820512,3.938498020172119,270698,959528325406
robot2,back_col,2,0.0113430023193359,0,317,287,151,133,328.92857142857144,280.9642857142857,0.02190709114074707,730,407
robot2,back_col,3,0.0294139385223388,0,1229,382,735,202,1803.1130952380952,652.547619047619,0.017342567443847656,1189,3683
robot2,back_col,5,0.0524032115936279,0,2461,431,1523,236,3265.237797619048,676.0869047619047,0.01837325096130371,1237,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0237324237823486,0,553,553,269,197,550.5,550.5,0.02230978012084961,1227,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1132497787475586,0,4722,3935,2441,430,4843.833333333333,4337.5,0.03555178642272949,2224,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.6813366413116455,0,32602,5596,19168,512,31748.014583333334,5804.708333333333,0.045964717864990234,2971,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0035247802734375,0,9,9,0,0,9.0,9.0,0.0021691322326660156,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0037226676940917,0,9,9,0,0,9.0,9.0,0.0017130374908447266,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0034029483795166,0,9,9,0,0,9.0,9.0,0.001706838607788086,18,11
auto6_3,class1,2,0.2216622829437255,0,11864,2467,5586,480,11865.5,2188.0,0.25918102264404297,24027,12091
auto6_3,class1,3,1.7334983348846436,0,96356,2947,61815,624,69588.66666666667,3124.0,0.29853224754333496,26663,620776
auto6_3,class1,5,2.6654512882232666,0,149901,2994,93045,634,134226.18958333333,4000.0,0.3264627456665039,27439,722277712
grammatical_b1,1,2,4.996332406997681,0,247493,4737,173545,738,207134.6263552961,1850.8765638031693,6.43112587928772,493990,719401
grammatical_b1,1,3,38.20656156539917,0,1950306,42038,1521012,1039,572617.727411732,8888.608562691132,6.861429929733276,501739,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0473971366882324,0,1163,1163,567,262,1172.0,1172.0,0.053510427474975586,2502,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3646676540374756,0,15637,11107,8065,552,15730.5,11235.666666666666,0.07458043098449707,4661,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,2.609809875488281,0,120548,16690,70676,666,157165.07708333334,19367.916666666668,0.09609794616699219,6279,2369936
volcanoes-a1,4,2,0.0064845085144042,0,61,42,22,22,57.916666666666664,40.416666666666664,0.005103111267089844,134,79
volcanoes-a1,4,3,0.0081410408020019,0,121,61,41,41,100.84722222222223,55.38888888888889,0.005120754241943359,182,299
volcanoes-a1,4,5,0.0078697204589843,0,121,61,41,41,119.5625,69.75,0.005387544631958008,191,299
vert3,NO,2,0.0098583698272705,0,265,191,128,115,255.95833333333334,194.58333333333334,0.008732795715332031,554,301
vert3,NO,3,0.0251474380493164,0,1137,293,516,177,1162.9809027777778,303.3541666666667,0.012099266052246094,874,2325
vert3,NO,5,0.0331668853759765,0,1589,299,724,186,1725.9558159722221,362.13194444444446,0.013662576675415039,918,55455
CongressionalVotingRecords_UCI_,republican,2,0.0265040397644042,0,1111,349,490,211,1103.5625,323.6354166666667,0.027755260467529297,2258,1177
CongressionalVotingRecords_UCI_,republican,3,0.0636467933654785,0,3079,559,1936,348,3731.5234375,1247.3159722222222,0.03373908996582031,2666,18473
CongressionalVotingRecords_UCI_,republican,5,0.1834461688995361,0,9394,1127,7583,653,21673.82035590278,6051.654340277778,0.04050731658935547,3116,1925357
pitt2_2,WOOD,2,0.0072157382965087,0,161,52,58,27,156.08695652173913,54.869565217391305,0.006255388259887695,324,277
pitt2_2,WOOD,3,0.0098376274108886,0,340,77,123,40,348.4855072463768,77.69565217391305,0.007497072219848633,422,2048
pitt2_2,WOOD,5,0.0114808082580566,0,401,79,145,41,405.2996376811594,74.14492753623189,0.007894515991210938,446,44552
statlog_vehicle,opel,2,0.0557320117950439,0,2521,887,1044,302,2521.0,695.0,0.06188821792602539,5186,2629
statlog_vehicle,opel,3,0.2225089073181152,0,11817,1439,5978,492,11622.583333333334,2316.3333333333335,0.07596826553344727,6072,62269
statlog_vehicle,opel,5,0.7695684432983398,0,41349,3731,24810,798,59446.2125,10298.566666666668,0.08345890045166016,6566,15082603
pitt2_1,DECK,2,0.0074265003204345,0,192,72,76,39,184.02173913043478,63.82608695652174,0.007196187973022461,393,277
pitt2_1,DECK,3,0.0116541385650634,0,421,118,169,58,378.0126811594203,105.83333333333333,0.008199930191040039,488,2048
pitt2_1,DECK,5,0.0128264427185058,0,492,125,196,60,579.3225543478261,121.8786231884058,0.009054422378540039,541,44552
grammatical_a8,1,2,3.3675339221954346,0,162800,2081,126582,741,128972.10714285714,640.7857142857143,4.289127349853516,315352,708646
grammatical_a8,1,3,17.889995574951172,0,913579,10574,744282,1125,213801.4557072829,1938.6918767507002,4.63223934173584,318406,280860826
grammatical_a8,1,5,398.3273251056671,0,20290781,189788,16718397,1338,685212.3245623249,7792.729306722689,4.623404264450073,320381,19803075833479
grammatical_a6,1,2,2.0405216217041016,0,96141,2587,70677,716,72921.77905518394,1451.9130434782608,2.896662950515747,180598,715807
grammatical_a6,1,3,22.656128883361816,0,1137101,48553,878860,1525,401306.44084448164,19409.38182831661,3.2466351985931396,198938,285130587
auto6_2,class5,2,0.2447514533996582,0,11864,1282,5726,233,11865.0,1369.5,0.3144490718841553,24027,12091
auto6_2,class5,3,1.1793866157531738,0,60056,3184,34194,429,196382.75,10094.0,0.3884851932525635,32279,620776
auto6_2,class5,5,2.781707525253296,0,148694,2849,84104,499,494406.74166666664,17431.75,0.34066343307495117,28032,722277712
auto1,class1,2,0.0260941982269287,0,801,798,405,231,801.0,799.5,0.025929927825927734,1602,821
auto1,class1,3,0.2154164314270019,0,9789,7480,4968,428,9816.916666666666,8334.666666666666,0.04259800910949707,3048,10701
auto1,class1,5,1.8967080116271973,0,91373,21119,48980,841,316641.1229166667,107208.225,0.06670522689819336,4967,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.114681005477905,0,4601,4601,2297,361,4601.0,4601.0,4.094053506851196,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,43.10262417793274,0,124601,65070,61808,475,127301.0,64961.0,6.3577516078948975,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,421.5839519500733,0,1181851,65070,602366,475,1208701.625,65471.0,7.375839948654175,22860,79375496
heart_cleverland,3,2,0.0211453437805175,0,802,479,379,218,806.8095238095239,409.57142857142856,0.12175941467285156,1682,904
heart_cleverland,3,3,0.0768537521362304,0,3854,849,2047,385,4509.111111111111,1356.2380952380952,0.030369043350219727,2346,12384
heart_cleverland,3,5,0.1683464050292968,0,9110,1027,5232,509,12539.058531746032,1879.5714285714287,0.03433084487915039,2543,974982
analcatdata_boxing1,1,2,0.0070414543151855,0,189,32,64,14,176.59375,31.1875,0.006750822067260742,506,301
analcatdata_boxing1,1,3,0.0091128349304199,0,309,32,106,14,229.60416666666666,32.5,0.007362842559814453,516,2325
analcatdata_boxing1,1,5,0.0091204643249511,0,309,32,106,14,253.66666666666666,36.875,0.007421731948852539,526,2325
qsar,RB,2,0.1543655395507812,0,7343,1213,2758,371,7061.625,1149.015625,0.17386937141418457,14594,8257
qsar,RB,3,0.547177791595459,0,27250,4517,14372,506,29332.37109375,7617.625,0.19902801513671875,16014,349633
qsar,RB,5,6.220191240310669,0,301958,57771,195474,1134,659216.2412841797,193565.763671875,0.25711536407470703,17993,275584033
internet,ad.,2,52.94335222244263,0,2517727,1210103,1154131,900,2255071.5236486485,1206655.8074324324,63.75297999382019,5156174,4831387
robot4,normal,2,0.0118756294250488,0,261,185,105,104,272.76785714285717,190.75,0.06465792655944824,618,407
robot4,normal,3,0.0233991146087646,0,757,249,390,204,874.6904761904761,364.9166666666667,0.01646256446838379,843,3683
robot4,normal,5,0.0331146717071533,0,1309,315,742,295,2180.4113467261905,567.4541666666667,0.017889738082885742,977,122438
mw1,2,2,0.1440024375915527,0,7427,987,2669,366,7184.375,916.1071428571429,0.1570746898651123,14744,8002
mw1,2,3,0.5905754566192627,0,33911,4879,13927,724,28305.815476190477,6152.630952380952,0.1809825897216797,16037,333502
mw1,2,5,8.277074098587036,0,514469,75755,222591,1709,540559.83125,138201.00535714286,0.20388293266296387,17699,254565277
polish_bankruptcy_5year,1,2,0.7589514255523682,0,32140,1436,10137,424,32108.845098039215,1186.3333333333333,0.7714381217956543,64772,32641
polish_bankruptcy_5year,1,3,2.7136940956115723,0,127973,7675,66906,706,100517.14607843137,8960.393464052288,0.8147158622741699,66684,2763776
polish_bankruptcy_5year,1,5,31.566081285476685,0,1539641,57726,1139950,1375,1041231.9460661765,132207.0537254902,0.817657470703125,66999,8812312832
grammatical_b8,1,2,3.470511674880981,0,170859,1149,134315,531,139824.30529462,738.067463706234,4.7218663692474365,340763,686207
grammatical_b8,1,3,9.265422582626345,0,463023,5223,384070,660,238450.14250640478,2156.6614005123824,4.978890895843506,343611,267621512
grammatical_b8,1,5,457.7001178264618,0,24280488,822856,18283397,744,793799.0994769428,37390.08695559351,5.00947642326355,344917,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,284.2414302825928,0,53601,21561,25838,431,50142.3,22146.2,453.81026244163513,112002,80201
heart_va,3,2,0.0056729316711425,0,63,40,28,22,59.96153846153846,42.15384615384615,1.7066571712493896,132,92
heart_va,3,3,0.0063588619232177,0,115,69,48,34,121.82051282051282,59.97435897435898,0.004704713821411133,196,378
heart_va,3,5,0.0068118572235107,0,133,78,55,37,144.58894230769232,65.03846153846153,0.004786014556884766,207,1093
volcanoes-b5,4,2,0.0093896389007568,0,61,57,20,20,61.0,56.0,0.006120920181274414,146,79
volcanoes-b5,4,3,0.0113008022308349,0,125,90,37,37,134.0,95.5,0.0077228546142578125,224,299
volcanoes-b5,4,5,0.0117185115814208,0,125,90,37,37,135.58333333333334,90.83333333333333,0.007518768310546875,222,299
wilt,w,2,0.0121252536773681,0,181,159,78,78,181.0,164.5,0.009544134140014648,402,211
wilt,w,3,0.0234770774841308,0,629,356,304,202,718.5,450.0,0.012762069702148438,634,1351
wilt,w,5,0.0328407287597656,0,1049,398,586,257,1640.1125,551.8416666666667,0.014746665954589844,752,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1021497249603271,0,276,276,144,134,276.0,276.0,0.08251547813415527,627,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1727993488311767,0,1526,1311,775,253,1626.0,1302.6666666666667,0.09892725944519043,1102,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3634850978851318,0,5426,2841,2822,355,6713.0,2325.1666666666665,0.11557531356811523,1439,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0195331573486328,0,276,276,136,132,276.0,276.0,0.021567821502685547,627,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0512807369232177,0,1526,1526,782,293,1651.0,1526.0,0.02379608154296875,1102,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.156886339187622,0,5911,2471,3305,417,8400.791666666666,2901.0,0.03048872947692871,1542,68406
mfeat-karhunen,8,2,0.7338602542877197,0,31317,633,13132,348,31591.310546875,901.0703125,0.7551813125610352,64258,32897
mfeat-karhunen,8,3,1.3414485454559326,0,60741,632,41426,395,71776.02652994792,2339.5813802083335,0.7866270542144775,65333,2796417
mfeat-karhunen,8,5,1.7077069282531738,0,77765,632,58271,403,112895.69759724935,1632.86767578125,0.7862286567687988,65500,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0035381317138671,0,7,6,4,4,8.0,6.25,0.0032873153686523438,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0037860870361328,0,7,6,4,4,7.625,5.875,0.0017194747924804688,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0036261081695556,0,7,6,4,4,7.625,5.875,0.0017039775848388672,14,11
Iris_UCI_,Iris-virginica,2,0.0059084892272949,0,105,35,42,27,89.375,27.625,0.003926515579223633,194,137
Iris_UCI_,Iris-virginica,3,0.0071187019348144,0,177,41,69,32,178.3125,46.5,0.005033254623413086,249,697
Iris_UCI_,Iris-virginica,5,0.0073323249816894,0,185,41,73,32,163.46875,37.125,0.004904031753540039,236,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0136246681213378,0,7,6,4,4,7.625,5.875,0.007400035858154297,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0134143829345703,0,7,6,4,4,8.375,6.625,0.008659839630126953,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0142786502838134,0,7,6,4,4,7.625,5.875,0.008660554885864258,14,11
thyroid_ann,2,2,0.0590031147003173,0,1219,674,471,235,1180.2962962962963,616.4629629629629,0.04836320877075195,2486,1486
thyroid_ann,2,3,0.2760961055755615,0,7713,2275,3281,598,7712.757716049383,3825.104938271605,0.06605195999145508,3509,26290
thyroid_ann,2,5,3.003468513488769,0,87107,11266,46677,1185,103576.94893904321,46915.83919753086,0.07975029945373535,4314,3505051
seeds,2,2,0.0094132423400878,0,257,121,112,70,265.25,115.375,0.010462760925292969,590,407
seeds,2,3,0.0188548564910888,0,769,203,366,144,855.75,233.125,0.012415647506713867,833,3683
seeds,2,5,0.0251822471618652,0,1165,230,564,185,1255.871875,275.89375,0.013915538787841797,851,122438
hv_no_noise,0,2,1.4189107418060305,0,79601,20201,26667,365,79601.0,20201.0,1.5363187789916992,160002,80201
hv_no_noise,0,3,44.4250054359436,0,2666801,667001,704898,431,2208810.5,667001.0,2.0290403366088867,199202,10667001
statlog_australian,1,2,0.034318208694458,0,1328,583,587,252,1292.6491228070176,536.0877192982456,0.03920602798461914,2852,1654
