dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
grammatical_b7,1,3,0.8261792659759521,0,41773,8054,40937,1067,36486.625,9040.175,0.6911880970001221,27133,276633905
grammatical_b7,1,5,57.05726432800293,0,359011,321335,358175,1134,142448.634375,461834.1125,0.6797816753387451,27978,19308438255017
wine_quality,4,2,0.0438089370727539,0,1081,599,440,237,1081.0,572.7,0.08079814910888672,4546,1082
wine_quality,4,3,0.1255300045013427,0,4624,912,3187,312,5954.604166666667,1128.4566666666667,0.10245299339294434,6996,16262
wine_quality,4,5,0.1319441795349121,0,4831,1033,3385,322,5525.9608333333335,1447.2366666666667,0.10232710838317871,6964,1550201
VehicleCouponRecommendation,0,2,0.1396691799163818,0,4186,1063,1798,308,4186.0,1037.4,0.1595466136932373,9091,4187
VehicleCouponRecommendation,0,3,0.3884572982788086,0,11991,3513,6068,415,11527.235416666666,4553.488333333334,0.18772244453430176,10958,125672
VehicleCouponRecommendation,0,5,1.2551445960998535,0,22426,11273,11580,474,22384.085208333334,24705.931249999998,0.20387625694274902,12045,49302800
auto7_2,class3,2,0.0204720497131347,0,780,643,348,218,780.0,657.735,0.05034017562866211,3839,781
auto7_2,class3,3,0.1110374927520752,0,6167,1293,3364,328,7086.1375,1834.495,0.08074235916137695,6877,9920
auto7_2,class3,5,0.1264948844909668,0,6678,1522,3807,352,8109.5665625,2084.0235,0.08849501609802246,7381,667928
wave,0,2,0.1006443500518798,0,3570,492,1701,413,3570.0,511.14,0.11887669563293457,8384,3571
wave,0,3,0.1268877983093261,0,4748,673,2867,413,5733.875,770.84,0.1585216522216797,9517,98855
wave,0,5,0.1323423385620117,0,4939,727,3058,413,4964.12,775.18,0.13680386543273926,9343,32900372
cnae9,4,2,7.733491659164429,0,453548,368495,330652,838,453548.0,385064.655,1.3073585033416748,96823,1662577
grammatical_a9,1,2,0.2187466621398925,0,9577,2447,8931,528,9577.0,2213.25,0.4771256446838379,14092,711029
grammatical_a9,1,3,1.0072081089019775,0,47098,19168,46452,559,52696.916666666664,27597.916666666668,0.5353453159332275,17595,282279309
grammatical_a9,1,5,159.51626586914062,0,454330,415856,453684,568,529629.1625,818246.65,0.5994491577148438,20340,19970188734787
teaching,2,2,0.0187904834747314,0,1005,228,179,21,1005.0,225.06,0.04267549514770508,4359,1771
teaching,2,3,0.0243117809295654,0,1304,496,407,25,1207.4916666666668,470.6533333333333,0.0429379940032959,5076,34280
teaching,2,5,0.0295917987823486,0,1498,688,586,25,1375.0308333333332,661.2906666666667,0.04799628257751465,5479,5495792
auto6_1,class8,2,0.1835613250732422,0,12090,2635,5641,418,12090.0,4092.0,0.17845702171325684,15555,12091
auto6_1,class8,3,0.6350317001342773,0,29366,3146,21840,454,67562.5625,5224.791666666667,0.2425534725189209,20169,620776
auto6_1,class8,5,0.6315827369689941,0,29417,3151,21891,456,81860.66666666667,5857.320833333333,0.24692797660827637,20571,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,59.05605101585388,0,5050,4600,2314,357,5050.0,4600.0,51.0122332572937,10000,5051
ozone8,1,2,1.233447551727295,0,30914,829,14962,500,30914.0,988.28,1.2242743968963623,24986,41042
ozone8,1,3,0.7242460250854492,0,34606,2695,18654,610,34780.73333333333,5944.1466666666665,0.3351459503173828,25689,3899182
ozone8,1,5,1.7441411018371582,0,54144,21117,38192,663,43843.738333333335,87166.358,0.35127997398376465,26244,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0147376060485839,0,10,8,0,0,10.0,8.0,0.015546321868896484,304,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0148558616638183,0,10,8,0,0,10.0,8.0,0.01476144790649414,304,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0152046680450439,0,10,8,0,0,10.0,8.0,0.014693021774291992,304,11
bach, C#d,2,0.0224897861480712,0,280,164,208,171,280.0,168.63,0.041966915130615234,2149,1226
bach, C#d,3,0.0427508354187011,0,944,450,872,340,979.8291666666667,414.84666666666664,0.06015157699584961,3294,19650
bach, C#d,5,0.0798134803771972,0,2121,1242,2049,623,2844.9249999999997,1688.8776666666665,0.0771031379699707,4215,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,59.044819355010986,0,80200,76400,38263,210,80200.0,76400.0,16.234370708465576,40300,80201
polish_bankruptcy_1year,1,2,1.9030511379241943,0,32387,840,13123,403,32387.0,1127.76,0.5050387382507324,25556,32897
polish_bankruptcy_1year,1,3,0.8062725067138672,0,35827,2147,16563,523,34451.808333333334,4890.346666666666,0.35364365577697754,26114,2796417
polish_bankruptcy_1year,1,5,0.9569668769836426,0,39780,4534,20516,607,32782.605,6753.563666666667,0.3713207244873047,26105,8987138113
coil2000,1,2,2.0477294921875,0,68915,3992,31820,722,68915.0,7070.7,0.6412456035614014,37550,211576
coil2000,1,3,5.503453731536865,0,133944,27849,67773,1003,101179.0,75537.96666666666,0.7226498126983643,39769,45771376
robot2,back_col,2,0.012319803237915,0,353,244,151,133,353.0,250.12,0.04181933403015137,2528,407
robot2,back_col,3,0.0264568328857421,0,1251,354,782,223,1397.6583333333333,367.77,0.04847860336303711,4063,3683
robot2,back_col,5,0.0272259712219238,0,1297,376,828,235,1475.7775,401.70216666666664,0.05159258842468262,4238,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0237617492675781,0,630,552,269,197,630.0,549.85,0.055062294006347656,3435,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1133997440338134,0,4799,2891,2441,257,4734.479166666667,3266.6666666666665,0.08652424812316895,6291,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.319133996963501,0,9039,3000,5358,257,13664.109375,3712.6395833333336,0.12388753890991211,7792,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0042035579681396,0,10,8,0,0,10.0,8.0,0.0055561065673828125,304,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0041644573211669,0,10,8,0,0,10.0,8.0,0.004960060119628906,304,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0041985511779785,0,10,8,0,0,10.0,8.0,0.005043506622314453,304,11
auto6_3,class1,2,0.1718771457672119,0,12090,1017,5586,480,12090.0,966.425,0.16759872436523438,15555,12091
auto6_3,class1,3,0.2571208477020263,0,14704,1352,8169,527,14190.572916666666,1188.85,0.18665266036987305,16456,620776
auto6_3,class1,5,0.2623476982116699,0,14776,1400,8241,527,14186.148958333333,1337.4175,0.18892550468444824,16560,722277712
grammatical_b1,1,2,1.5399925708770752,0,85865,1640,80897,738,85865.0,2241.28,0.6276943683624268,42299,719401
grammatical_b1,1,3,1.6926896572113037,0,94498,6421,89530,807,95562.45,9930.573333333334,0.8394210338592529,43202,287281600
grammatical_b1,1,5,7.3257386684417725,0,144285,53148,139317,819,97502.1975,116740.47466666666,0.8728280067443848,43473,20563990681840
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0484759807586669,0,1275,1162,567,262,1275.0,1165.5,0.08491349220275879,4950,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.4182417392730713,0,15749,7333,8065,305,15810.520833333334,8929.5,0.1340501308441162,9318,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,1.5799663066864014,0,31168,8103,17891,307,44552.953125,8744.8125,0.15633153915405273,10977,2369936
volcanoes-a1,4,2,0.0248303413391113,0,67,41,22,22,67.0,41.745,0.015827417373657227,1012,79
volcanoes-a1,4,3,0.0077977180480957,0,89,60,41,41,93.4,58.721666666666664,0.020868539810180664,1449,299
volcanoes-a1,4,5,0.0075106620788574,0,89,60,41,41,97.29583333333333,63.983333333333334,0.021371841430664062,1491,299
vert3,NO,2,0.0096886157989501,0,277,166,128,115,277.0,166.75,0.026637554168701172,2224,301
vert3,NO,3,0.0172817707061767,0,723,263,487,157,853.86875,279.565,0.03943824768066406,3429,2325
vert3,NO,5,0.0188443660736084,0,773,286,537,170,893.0094791666667,324.79066666666665,0.04116511344909668,3557,55455
CongressionalVotingRecords_UCI_,republican,2,0.0236380100250244,0,1176,170,501,211,1176.0,194.16,0.05244803428649902,4748,1177
CongressionalVotingRecords_UCI_,republican,3,0.0313022136688232,0,1661,333,986,338,1534.6,366.88,0.05854487419128418,5168,18473
CongressionalVotingRecords_UCI_,republican,5,0.0357217788696289,0,1874,418,1199,393,1738.46,594.816,0.062012672424316406,5372,1925357
pitt2_2,WOOD,2,0.0074667930603027,0,159,94,68,27,159.0,91.8,0.01805281639099121,1623,277
pitt2_2,WOOD,3,0.0100038051605224,0,325,258,213,40,347.62916666666666,251.37333333333333,0.02565765380859375,2411,2048
pitt2_2,WOOD,5,0.0166029930114746,0,645,578,527,41,615.5403125,557.50225,0.034811973571777344,3252,44552
statlog_vehicle,opel,2,0.047469139099121,0,2628,364,1044,302,2628.0,372.6,0.0868830680847168,7172,2629
statlog_vehicle,opel,3,0.0637998580932617,0,3547,683,1912,403,3802.8,746.28,0.09849381446838379,7988,62269
statlog_vehicle,opel,5,0.0914630889892578,0,4721,1798,3086,447,3992.34,2114.538,0.0971522331237793,8129,15082603
pitt2_1,DECK,2,0.0073075294494628,0,159,113,76,39,159.0,111.01,0.01919841766357422,1623,277
pitt2_1,DECK,3,0.0114500522613525,0,429,364,273,58,484.5854166666667,364.82,0.02906346321105957,2663,2048
pitt2_1,DECK,5,0.0251631736755371,0,1002,919,799,60,1052.6776041666667,876.8996666666667,0.03919696807861328,3670,44552
grammatical_a8,1,2,0.6899635791778564,0,36170,664,34745,741,36170.0,663.825,0.44440460205078125,27590,708646
grammatical_a8,1,3,0.7237799167633057,0,38331,1471,36906,772,36878.875,1900.9333333333334,0.6626691818237305,27913,280860826
grammatical_a8,1,5,0.8383965492248535,0,41572,4590,40147,775,37299.948958333334,5892.07625,0.6626279354095459,28088,19803075833479
grammatical_a6,1,2,0.3117396831512451,0,12521,1380,11742,716,12521.0,1422.42,0.5638978481292725,16196,715807
grammatical_a6,1,3,0.7224636077880859,0,31282,17625,30503,876,28340.1375,17435.97,0.567880392074585,17763,285130587
grammatical_a6,1,5,474.2786054611206,0,1307432,1266062,1306653,979,1914895.8841666665,2183530.831583333,0.6254732608795166,21488,20307799058106
auto6_2,class5,2,0.1938600540161132,0,12090,994,5726,233,12090.0,2523.4,0.21775484085083008,15555,12091
auto6_2,class5,3,0.2892942428588867,0,14301,1071,7823,251,70794.63541666667,4948.891666666666,0.2456798553466797,20132,620776
auto6_2,class5,5,0.2869236469268799,0,14309,1072,7831,251,14066.734375,1192.9833333333333,0.22563719749450684,16706,722277712
auto1,class1,2,0.0227234363555908,0,820,786,405,231,820.0,788.2,0.05321955680847168,3940,821
auto1,class1,3,0.1776976585388183,0,9515,5672,4973,373,9784.916666666666,7523.266666666666,0.09211993217468262,7556,10701
auto1,class1,5,1.5500702857971191,0,35850,10557,23851,480,92456.94166666667,34343.59333333333,0.13287901878356934,10897,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,5.801091194152832,0,5050,4600,2297,361,5050.0,4600.0,4.0019919872283936,10000,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,91.35393834114076,0,125050,124600,61808,361,125050.0,124600.0,6.324916839599609,18900,166751
heart_cleverland,3,2,0.0877277851104736,0,862,314,385,218,862.0,299.505,0.13273024559020996,4042,904
heart_cleverland,3,3,0.0397737026214599,0,1921,440,1358,325,1997.1875,522.8183333333334,0.060134172439575195,5221,12384
heart_cleverland,3,5,0.0402164459228515,0,2099,529,1536,374,2265.763125,820.697,0.06340193748474121,5435,974982
analcatdata_boxing1,1,2,0.0090632438659667,0,234,89,64,14,234.0,88.83,0.019362449645996094,2024,301
analcatdata_boxing1,1,3,0.0093514919281005,0,276,131,106,14,277.09375,136.185,0.024667024612426758,2604,2325
analcatdata_boxing1,1,5,0.0092685222625732,0,276,131,106,14,283.30625,145.005,0.024866580963134766,2626,2325
qsar,RB,2,0.1789445877075195,0,6914,699,2761,371,6914.0,761.67,0.13814735412597656,11728,8257
qsar,RB,3,0.2550454139709472,0,12267,4230,7665,585,13891.1,5946.33,0.1631929874420166,13069,349633
qsar,RB,5,4.483374834060669,0,69516,48058,62844,1077,79647.00125,122383.25775,0.18144989013671875,14205,275584033
internet,ad.,2,28.395881175994877,0,1378419,1209613,823533,900,1378419.0,1210870.92,2.5706474781036377,168908,4831387
robot4,normal,2,0.0115153789520263,0,259,165,105,104,259.0,156.97,0.07897615432739258,2128,407
robot4,normal,3,0.0205719470977783,0,795,226,497,198,888.9333333333333,231.33,0.045673370361328125,3358,3683
robot4,normal,5,0.0216982364654541,0,849,263,551,238,1026.3416666666667,352.74066666666664,0.04983639717102051,3614,122438
mw1,2,2,0.1025905609130859,0,6912,577,2669,366,6912.0,657.54,0.12424015998840332,11726,8002
mw1,2,3,0.1671104431152343,0,10939,3644,6683,551,10202.1375,4118.4,0.13927793502807617,12498,333502
mw1,2,5,4.442456245422363,0,74609,62357,70347,840,56324.585625,97891.21875,0.15186738967895508,13321,254565277
polish_bankruptcy_5year,1,2,0.7056682109832764,0,32386,868,10137,424,32386.0,850.9,0.3280363082885742,25555,32641
polish_bankruptcy_5year,1,3,0.7979323863983154,0,36981,2943,14732,611,35726.1,4876.8,0.3570723533630371,26177,2763776
polish_bankruptcy_5year,1,5,2.939270257949829,0,70806,34445,48557,809,34324.49625,42407.81883333333,0.3417041301727295,26359,8812312832
grammatical_b8,1,2,0.8497984409332275,0,43366,723,42610,531,43366.0,826.44,0.4835522174835205,30171,686207
grammatical_b8,1,3,0.8733863830566406,0,44366,1168,43597,593,43986.8,2543.34,0.705859899520874,30671,267621512
grammatical_b8,1,5,0.8902111053466797,0,44849,1611,44074,607,44518.48125,5875.387,0.6958005428314209,30729,18270601185176
heart_va,3,2,0.0543460845947265,0,68,48,29,22,68.0,48.235,0.019226789474487305,1013,92
heart_va,3,3,0.0088703632354736,0,117,94,55,34,115.62083333333334,91.77666666666667,0.018596649169921875,1575,378
heart_va,3,5,0.0075283050537109,0,136,113,67,37,145.034375,121.72416666666666,0.022223711013793945,1890,1093
volcanoes-b5,4,2,0.0148220062255859,0,78,56,20,20,78.0,55.74,0.01931166648864746,1112,79
volcanoes-b5,4,3,0.013376235961914,0,128,89,37,37,134.95,89.34,0.0279543399810791,1747,299
volcanoes-b5,4,5,0.0118970870971679,0,128,89,37,37,132.1,87.98,0.028388261795043945,1747,299
wilt,w,2,0.0162525177001953,0,210,158,78,78,210.0,156.6,0.028521299362182617,1920,211
wilt,w,3,0.0242476463317871,0,648,245,308,179,760.5,256.26666666666665,0.04560256004333496,3257,1351
wilt,w,5,0.0235400199890136,0,678,255,338,186,723.625,234.025,0.04593968391418457,3279,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1969437599182129,0,325,275,144,134,325.0,275.0,0.13964271545410156,2425,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.3958029747009277,0,1575,1310,775,225,1575.0,1394.1666666666667,0.2077322006225586,4325,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.5705118179321289,0,4172,2804,2209,234,5214.84375,3039.7916666666665,0.2718381881713867,5957,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0222973823547363,0,325,275,136,132,325.0,275.0,0.04619097709655762,2425,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0558204650878906,0,1575,1525,782,218,1575.0,1525.0,0.06702756881713867,4325,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.171757698059082,0,4700,1530,2493,218,4700.0,1543.75,0.08696746826171875,5725,68406
mfeat-karhunen,8,2,0.7949268817901611,0,31631,491,13132,348,31631.0,563.495,0.32485222816467285,25256,32897
mfeat-karhunen,8,3,0.6423146724700928,0,32215,535,13716,383,31763.820833333335,748.3983333333333,0.32669949531555176,25516,2796417
mfeat-karhunen,8,5,0.6496939659118652,0,32221,536,13722,384,31721.9875,647.58,0.32588911056518555,25506,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0043163299560546,0,7,5,4,4,7.0,5.1,0.006279945373535156,204,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.004183292388916,0,7,5,4,4,7.0,5.115,0.005057334899902344,204,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0040814876556396,0,7,5,4,4,7.0,4.995,0.004648447036743164,204,11
Iris_UCI_,Iris-virginica,2,0.005882978439331,0,82,52,42,27,82.0,53.34,0.013433218002319336,1116,137
Iris_UCI_,Iris-virginica,3,0.0070295333862304,0,137,100,85,32,146.025,99.26,0.022531986236572266,1699,697
Iris_UCI_,Iris-virginica,5,0.0073592662811279,0,156,119,104,32,159.11875,113.99,0.022034406661987305,1894,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0146417617797851,0,7,5,4,4,7.0,4.95,0.012629508972167969,204,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0141868591308593,0,7,5,4,4,7.0,5.01,0.013693809509277344,204,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0140917301177978,0,7,5,4,4,7.0,5.13,0.013676166534423828,204,11
thyroid_ann,2,2,0.0546596050262451,0,1089,486,471,235,1089.0,479.78,0.07283782958984375,4554,1486
thyroid_ann,2,3,0.1737489700317382,0,4208,1032,2540,484,4627.645833333333,1421.3233333333333,0.10159873962402344,6352,26290
thyroid_ann,2,5,0.3840363025665283,0,8689,4872,6407,656,8331.402916666666,6993.6866666666665,0.11021876335144043,6898,3505051
seeds,2,2,0.0092775821685791,0,238,171,112,70,238.0,177.555,0.025279998779296875,2028,407
seeds,2,3,0.0177640914916992,0,794,233,516,147,910.525,248.955,0.03732037544250488,3392,3683
seeds,2,5,0.0192432403564453,0,859,276,581,192,952.923125,369.1415,0.04024815559387207,3554,122438
hv_no_noise,0,2,1.4209012985229492,0,80200,20200,26667,365,80200.0,20200.0,0.42775917053222656,40300,80201
hv_no_noise,0,3,21.95768713951111,0,727000,667000,350067,431,727000.0,667000.0,0.5597529411315918,50100,10667001
statlog_australian,1,2,0.0328214168548584,0,1653,298,662,252,1653.0,317.49,0.06585836410522461,5657,1654
statlog_australian,1,3,0.0490403175354003,0,2593,415,1440,372,2961.625,642.295,0.09509396553039551,6635,30914
statlog_australian,1,5,0.050713300704956,0,2682,465,1526,414,2621.21625,670.6335,0.07637691497802734,6573,4613030
hiv_schilling,1,2,0.1895725727081298,0,11038,271,3159,310,11038.0,282.68,0.16827392578125,14860,12881
hiv_schilling,1,3,0.2010149955749511,0,11162,271,3279,310,11079.316666666668,275.28,0.17508554458618164,14998,682801
hiv_schilling,1,5,0.1944074630737304,0,11162,271,3279,310,11054.033333333333,270.84,0.17413544654846191,14993,847361193
heart-long-beach,4,2,0.0175473690032959,0,745,399,333,188,745.0,375.44,0.04304385185241699,3742,904
heart-long-beach,4,3,0.0482985973358154,0,2779,1174,1835,320,3140.1083333333336,1414.36,0.06240391731262207,5565,12384
heart-long-beach,4,5,0.1111021041870117,0,4889,2477,3821,400,5389.173958333333,3839.5453333333335,0.07062792778015137,6255,974982
datatrieve,2,2,0.0117101669311523,0,408,187,137,86,408.0,193.62,0.02934885025024414,2730,466
datatrieve,2,3,0.0181775093078613,0,822,311,493,168,953.7666666666667,336.74666666666667,0.04066801071166992,3834,4526
datatrieve,2,5,0.0218241214752197,0,986,412,657,238,1086.2883333333334,430.668,0.04494309425354004,4033,174437
jEdit_4.0_4.2,2,2,0.0117957592010498,0,406,233,181,139,406.0,239.68,0.03287863731384277,2728,407
jEdit_4.0_4.2,2,3,0.0233712196350097,0,1129,346,737,234,1284.9666666666667,401.66,0.04613065719604492,4080,3683
jEdit_4.0_4.2,2,5,0.0252652168273925,0,1207,392,810,273,1488.2466666666667,530.1356666666667,0.057518720626831055,4346,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,10.062892198562622,0,325,275,143,134,325.0,275.0,13.929064512252808,2425,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,22.33239459991455,0,1575,1525,787,227,1575.0,1525.0,21.57509684562683,4325,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,78.00572991371155,0,6833,5424,3455,234,7347.65625,5871.25,29.736488580703735,6498,68406
pitt1_2,WOOD,2,0.0074834823608398,0,144,86,67,27,144.0,82.4,0.50581955909729,1524,301
pitt1_2,WOOD,3,0.0096082687377929,0,290,232,203,35,307.7,223.38666666666666,0.024915695190429688,2275,2325
pitt1_2,WOOD,5,0.0155982971191406,0,571,513,482,35,560.3266666666667,503.2,0.0339655876159668,3099,55455
backache,2,2,0.0549795627593994,0,3412,985,1670,358,3412.0,1043.45,0.08677434921264648,8191,4187
backache,2,3,0.1794688701629638,0,11102,3442,6495,570,13760.9125,5759.816666666667,0.11209750175476074,10417,125672
backache,2,5,1.2910103797912598,0,32696,17480,12061,753,36685.72083333333,56477.59566666667,0.14535021781921387,11446,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,0.9859113693237304,0,39395,10200,17712,410,39395.0,12089.0,0.42684125900268555,28235,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,11.463412523269652,0,397358,12982,209685,410,416210.8333333333,13566.466666666667,0.5323538780212402,35126,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,11.848104238510132,0,398059,12982,210350,410,367958.6666666667,14601.533333333333,0.5244669914245605,34574,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,1.0419244766235352,0,325,275,134,129,325.0,275.0,1.1113543510437012,2425,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,2.1294291019439697,0,1575,1525,766,208,1575.0,1525.0,1.6552197933197021,4325,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,7.583576917648315,0,7825,6365,3909,208,7825.0,6987.5,2.2189536094665527,6625,68406
thyroid_hypothyroid,hypothyroid,2,0.0184473991394042,0,412,228,189,167,412.0,206.22,0.08661389350891113,2734,596
thyroid_hypothyroid,hypothyroid,3,0.0469155311584472,0,1572,908,1041,346,1545.8833333333332,792.96,0.057724952697753906,3987,6580
thyroid_hypothyroid,hypothyroid,5,0.4193315505981445,0,10140,9476,9130,636,11343.783333333333,10430.84,0.08257627487182617,5593,331212
grammatical_a3,1,2,0.4494946002960205,0,22101,1004,21471,604,22101.0,1273.05,0.35155797004699707,21591,709837
grammatical_a3,1,3,0.5662169456481934,0,27295,3280,26664,661,28556.791666666668,6928.316666666667,0.5963914394378662,22558,281569472
grammatical_a3,1,5,1.7599520683288574,0,44206,19651,43575,679,37959.54375,90446.70041666666,0.624107837677002,23166,19886491853720
crx,positive,2,0.0356256961822509,0,1891,355,729,261,1891.0,361.12,0.07830238342285156,6061,1892
crx,positive,3,0.0573217868804931,0,3118,505,1662,392,3268.202083333333,625.86,0.07885336875915527,7027,37882
crx,positive,5,0.0610692501068115,0,3281,591,1818,460,3135.78125,1038.8859166666666,0.08677268028259277,7101,6508884
GermanCredit_UCI_,2,2,0.0522232055664062,0,2850,803,1359,258,2850.0,784.875,0.08925962448120117,7475,2851
GermanCredit_UCI_,2,3,0.1510210037231445,0,8086,2301,4868,374,8808.28125,2813.625,0.11047029495239258,9384,70376
GermanCredit_UCI_,2,5,0.3512904644012451,0,12352,4778,7976,472,16575.09375,14239.6625,0.1232917308807373,10307,18545216
pc1,2,2,0.0540575981140136,0,2850,291,806,329,2850.0,337.5,0.0871272087097168,7475,2851
pc1,2,3,0.0753397941589355,0,4023,1214,1963,484,3419.375,1038.875,0.092864990234375,7878,70376
pc1,2,5,0.5467772483825684,0,15329,12234,13269,671,11776.46875,13794.13125,0.10671043395996094,8693,18545216
mfeat-pixel,8,2,0.8478481769561768,0,35318,3460,29578,901,35318.0,4560.4,0.4688124656677246,27548,1358777
mfeat-pixel,8,3,2.395346164703369,0,100525,16712,94785,1346,105339.25,45494.36666666667,0.895667314529419,30335,745969673
mfeat-pixel,8,5,52.62808132171631,0,321454,162385,315714,1672,431777.1583333333,1722568.2283333335,0.9277002811431885,32031,100992507946877
hv_noise,0,2,1.3883981704711914,0,80200,20200,26173,422,80200.0,20200.0,0.5398976802825928,40300,80201
hv_noise,0,3,21.10117244720459,0,727000,667000,349573,700,727000.0,667000.0,0.5603392124176025,50100,10667001
image,WINDOW,2,0.0469999313354492,0,1962,245,835,281,1962.0,221.96,0.08546900749206543,6171,2557
image,WINDOW,3,0.0598013401031494,0,2587,503,1460,392,2460.454166666667,547.77,0.08922433853149414,6700,59712
image,WINDOW,5,0.0764596462249755,0,3374,1070,2247,462,3505.37375,1910.6075,0.09653544425964355,7114,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,10.337129592895508,0,325,275,132,127,325.0,275.0,13.853960275650024,2425,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.61337375640869,0,1575,1525,747,225,1575.0,1525.0,21.42777681350708,4325,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,90.38305258750916,0,7825,7775,3885,225,7825.0,7775.0,30.1557719707489,6625,68406
polish_bankruptcy_4year,1,2,0.8157260417938232,0,32641,1139,12510,454,32641.0,1602.675,0.8568539619445801,25656,32897
polish_bankruptcy_4year,1,3,1.0457518100738523,0,40957,3697,20826,593,41762.5625,8503.4,0.37702345848083496,26635,2796417
polish_bankruptcy_4year,1,5,3.5199427604675293,0,73022,29616,52891,681,44541.10625,94622.78625,0.37949633598327637,26863,8987138113
lung,3,2,0.1234874725341796,0,9066,1243,4135,235,9066.0,2018.71,0.14062762260437012,13455,12091
lung,3,3,0.3468239307403564,0,20964,5143,13807,358,30767.020833333332,9493.006666666666,0.17863965034484863,15852,620776
lung,3,5,1.3101692199707031,0,42000,14962,33836,443,85655.79375,251632.17916666667,0.16905856132507324,17100,722277712
credit,+,2,0.0356805324554443,0,1891,302,733,266,1891.0,329.705,0.06696391105651855,6061,1892
credit,+,3,0.0523662567138671,0,2834,452,1517,395,3015.9416666666666,596.275,0.07840085029602051,6921,37882
credit,+,5,0.0560693740844726,0,3000,533,1677,455,2874.205625,790.0974166666666,0.07892775535583496,6890,6508884
lymphography,fibrosis,2,0.0157451629638671,0,587,430,396,150,587.0,419.43,0.03873729705810547,3259,1771
lymphography,fibrosis,3,0.0562880039215087,0,3266,1063,2934,245,3664.04375,985.985,0.06339311599731445,5573,34280
lymphography,fibrosis,5,0.1876370906829834,0,7432,5229,7100,281,5464.05625,4003.6425,0.06829643249511719,6043,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0622565746307373,0,191,151,109,103,191.0,150.575,0.08209729194641113,1820,211
