dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
flare, B,3,0.0258862972259521,0,1320,348,280,160,995.5083333333333,292.8,0.03901863098144531,2530,11522
flare, B,5,0.0651502609252929,0,4304,973,456,317,2762.9229166666664,739.3766666666667,0.050762176513671875,3073,862190
banana,1,2,0.00545334815979,0,25,25,13,13,25.0,25.0,0.013130903244018555,710,37
banana,1,3,0.0056729316711425,0,25,25,13,13,25.0,25.0,0.013256549835205078,710,37
banana,1,5,0.0055780410766601,0,25,25,13,13,25.0,25.0,0.013101816177368164,710,37
polish_bankruptcy_2year,1,2,0.3967571258544922,0,16752,2057,1867,540,31768.6,2054.8,0.34427356719970703,25357,32641
polish_bankruptcy_2year,1,3,1.9667730331420896,0,99716,5506,4908,1172,149902.735,12009.64,0.36765360832214355,26621,2763776
polish_bankruptcy_2year,1,5,15.822442770004272,0,959218,66486,60218,3623,2129598.8209375,240790.486,0.40273261070251465,27551,8812312832
polish_bankruptcy_3year,1,2,0.5112061500549316,0,20719,2714,2267,643,31940.455,2924.415,0.3673877716064453,25457,32641
polish_bankruptcy_3year,1,3,2.696449279785156,0,133708,9596,8026,1308,239643.335,21000.42166666667,0.40439534187316895,27823,2763776
polish_bankruptcy_3year,1,5,35.82860279083252,0,1942905,112335,92180,3540,2570650.2422239585,187784.32558333332,0.41790270805358887,28281,8812312832
qualitative,B,2,0.0066761970520019,0,151,96,52,52,146.4575,95.52,0.0245058536529541,1620,172
qualitative,B,3,0.0114579200744628,0,457,181,127,127,404.87166666666667,158.05166666666668,0.030054807662963867,2269,988
qualitative,B,5,0.0148267745971679,0,643,219,186,180,499.0561822916667,145.73658333333333,0.032785654067993164,2268,12616
mfeat-morphological,8,2,0.0087201595306396,0,172,102,39,39,180.9825,100.37,0.024498462677001953,1823,232
mfeat-morphological,8,3,0.0147650241851806,0,506,239,111,110,525.4604166666667,227.25833333333333,0.03482699394226074,2532,1562
mfeat-morphological,8,5,0.0154311656951904,0,536,231,184,176,624.9018645833333,190.848,0.0372157096862793,2501,27896
fourclass,1,2,0.0042409896850585,0,25,20,12,12,25.0,19.72,0.010976552963256836,710,37
fourclass,1,3,0.0041086673736572,0,25,20,12,12,25.0,20.04,0.010773420333862305,710,37
fourclass,1,5,0.0041806697845458,0,25,20,12,12,25.0,19.84,0.01091766357421875,710,37
liver,1,2,0.0097577571868896,0,265,247,123,122,265.0,250.0,0.02924823760986328,2326,301
liver,1,3,0.024576187133789,0,1481,405,200,170,1442.76,370.8,0.046080827713012695,3980,2325
liver,1,5,0.0290470123291015,0,1933,414,205,170,1885.91275,368.03,0.04829216003417969,4085,55455
badges2,1,2,0.0118389129638671,0,404,283,155,142,373.55,259.83,0.0329287052154541,2532,466
badges2,1,3,0.0357952117919921,0,2115,724,408,270,1601.0966666666666,526.5466666666666,0.04717135429382324,3659,4526
badges2,1,5,0.0664680004119873,0,4510,1107,601,474,3821.445885416667,1013.3598333333333,0.05453848838806152,4010,174437
kc1-binary,1,2,0.2449676990509033,0,17624,2057,1791,421,31692.9,2613.8,0.2551300525665283,23192,42196
kc1-binary,1,3,1.9373729228973389,0,149280,8142,7118,572,200675.14583333334,16579.4,0.29273366928100586,24950,4065076
kc1-binary,1,5,40.90685153007507,0,3154176,84140,69418,1096,2088086.0616666668,202571.62166666667,0.2962760925292969,25035,16803008524
tao,black,2,0.0042707920074462,0,25,23,12,12,25.0,22.64,0.011756420135498047,710,37
tao,black,3,0.0044324398040771,0,25,23,12,12,25.0,23.28,0.011533737182617188,710,37
tao,black,5,0.0043082237243652,0,25,23,12,12,25.0,22.32,0.011240959167480469,710,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,41.32057976722717,0,4601,2801,1421,340,4601.0,3069.4210526315787,35.57985258102417,5745,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,313.1737596988678,0,76601,27761,13782,631,76479.37837837837,28617.216216216217,36.15737009048462,5734,166751
breast_cancer_wis_pro2,R,2,0.1507203578948974,0,10903,1675,1290,353,9769.18,1683.34,1.0283942222595215,13252,11326
breast_cancer_wis_pro2,R,3,0.7592971324920654,0,73565,1983,1502,419,65349.1,3386.14,0.16774415969848633,15210,562626
breast_cancer_wis_pro2,R,5,1.162301540374756,0,115265,2453,1882,449,179663.8665,6928.547,0.18160176277160645,16217,612422931
soybean_small,D3,2,0.0165808200836181,0,791,245,188,173,775.4,217.0,0.04221487045288086,2960,1712
soybean_small,D3,3,0.0349023342132568,0,2033,561,524,339,1927.225,460.75,0.05399513244628906,3543,32568
soybean_small,D3,5,0.0676419734954834,0,4535,1069,1003,440,4658.20140625,970.035,0.055927276611328125,3624,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0043871402740478,0,9,9,0,0,9.0,9.0,0.007276296615600586,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0044960975646972,0,9,9,0,0,9.0,9.0,0.007137775421142578,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0046479701995849,0,9,9,0,0,9.0,9.0,0.007138252258300781,306,11
semeion,8,2,1.505814790725708,0,65211,20385,18673,774,105235.1175,20813.935,0.5626261234283447,43314,131329
semeion,8,3,27.89514231681824,0,1338853,186784,185449,1507,3055304.025,818764.66,0.7768340110778809,53188,22370049
semeion,8,5,946.6743681430816,0,48523729,2322601,2320312,3282,1030165556.72925,231878816.84724998,0.8537752628326416,58692,290367762561
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,0.770122766494751,0,76401,425,203,172,76401.0,421.0,0.3893723487854004,40302,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,0.7885739803314209,0,79501,425,203,172,77825.33333333333,415.0,0.4106447696685791,40302,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,0.7998151779174805,0,79501,425,203,172,78165.0,421.0,0.4087815284729004,40303,84280006981
molecular_splice,IE,2,0.5306870937347412,0,27036,4283,3439,597,31988.0675,2270.42,0.3129158020019531,23490,41617
molecular_splice,IE,3,2.3343276977539062,0,140200,3866,3669,1103,240227.1575,15335.506666666666,0.35523033142089844,25586,3981553
molecular_splice,IE,5,6.399892568588257,0,415916,4333,4247,1991,767476.5276666667,17503.455166666667,0.3660714626312256,25276,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0718467235565185,0,3966,1831,1830,177,3470.6,1831.0,0.09766983985900879,6032,8516
audiology_std,cochlear_noise_and_heredity,3,1.1648540496826172,0,79944,36051,36050,284,63349.9,36051.0,0.1656942367553711,11832,366276
audiology_std,cochlear_noise_and_heredity,5,200.7543590068817,0,13845630,5985197,5985196,709,10109005.296875,5985198.0,0.31112217903137207,23132,297968932
automobile,-1,2,0.0389058589935302,0,2302,537,435,291,3221.34,427.02,0.07836747169494629,6811,5996
automobile,-1,3,0.1347253322601318,0,10606,1159,1061,476,9886.728333333334,1190.2066666666667,0.08772802352905273,7537,215930
automobile,-1,5,0.5713016986846924,0,50426,2751,2611,867,43211.244666666666,5381.715333333334,0.10071301460266113,8066,122607452
volcanoes-d2,3,2,0.0084943771362304,0,61,56,17,17,61.0,55.06,0.020021677017211914,1114,79
volcanoes-d2,3,3,0.0102219581604003,0,125,87,36,36,135.99,90.08,0.029090166091918945,1743,299
volcanoes-d2,3,5,0.0103449821472167,0,125,87,36,36,135.48,92.94,0.029390335083007812,1758,299
grammatical_a2,1,2,1.0829317569732666,0,65070,3504,3269,1522,71564.96,1012.36,0.30549120903015137,15800,718202
grammatical_a2,1,3,19.174217462539676,0,1284034,44046,43848,4513,331346.3,12577.585,0.5565543174743652,17147,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.7562756538391118,0,276,276,0,0,276.0,276.0,3.4091038703918457,2427,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.429084777832031,0,1526,1526,0,0,1634.3333333333333,1526.0,4.968932390213013,4327,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,10.063257455825806,0,7776,4651,0,0,12427.041666666666,4651.0,6.790675163269043,6627,68406
analcatdata_authorship,4,2,0.1936099529266357,0,10571,1784,1283,695,32076.185,1181.8,0.4484074115753174,24770,36047
analcatdata_authorship,4,3,0.8216636180877686,0,52342,3442,2840,1485,81908.2,4834.08,0.313551664352417,25354,3208363
analcatdata_authorship,4,5,4.03402853012085,0,307991,5777,4269,2466,370174.203125,9043.878,0.3076744079589844,25244,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,13.996354579925535,0,995,991,811,124,1020.08,992.465,20.865872621536255,4651,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,52.95498418807984,0,11460,1087,907,204,12324.833333333334,1540.1012658227849,27.72384762763977,6774,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,56.766597270965576,0,12916,1087,907,204,20444.187777777777,1974.1644444444444,27.449800968170166,6668,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0284042358398437,0,494,494,244,183,492.04,492.04,0.5790152549743652,3235,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1089406013488769,0,4000,3822,1947,415,4256.57,3798.09,0.09744930267333984,5923,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5803101062774658,0,32132,7423,4363,605,30096.643875,6002.0692500000005,0.12460136413574219,8152,284274
cmc,3,2,0.0146808624267578,0,409,364,182,160,426.1,333.1,0.040276288986206055,2932,466
cmc,3,3,0.0544900894165039,0,2599,1312,796,336,2446.025,1191.75,0.0611417293548584,4602,4526
cmc,3,5,0.147411823272705,0,8325,2710,1942,616,10735.1275,3171.9225,0.07559323310852051,5589,174437
Adult_UCI_,>50K,2,0.153393268585205,0,2413,500,265,219,3279.6675,508.465,0.23259735107421875,8100,4852
Adult_UCI_,>50K,3,0.3393599987030029,0,10285,903,549,437,9660.51,881.47,0.24962854385375977,8684,156948
Adult_UCI_,>50K,5,0.6484842300415039,0,25644,1239,991,721,29071.887046875,2098.40725,0.2532775402069092,8702,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0034811496734619,0,7,6,4,4,7.76,6.01,0.009223461151123047,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0038952827453613,0,7,6,4,4,7.79,6.04,0.005761146545410156,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.003770112991333,0,7,6,4,4,7.745,5.995,0.005703926086425781,206,11
monks1,0,2,0.0069196224212646,0,135,120,80,80,130.48,120.12,0.022355318069458008,1519,154
monks1,0,3,0.0153284072875976,0,519,461,362,202,545.02,442.46666666666664,0.039452552795410156,2713,834
monks1,0,5,0.0271580219268798,0,1321,584,474,241,1389.042,477.91333333333336,0.04967045783996582,3518,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.337005615234375,0,26711,4225,2802,445,26819.12,4233.115,0.2211747169494629,20891,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,4.01186728477478,0,403252,4370,2947,478,313497.47375,4246.57,0.27420973777770996,24680,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,4.184951543807983,0,417897,4370,2947,478,289295.1846875,4100.29,0.27213501930236816,24506,16514324978
grammatical_a1,1,2,1.509976863861084,0,95674,5663,5273,1376,82141.43,3526.74,0.31961822509765625,18394,711029
grammatical_a1,1,3,28.97743058204651,0,1979099,73303,71734,3844,1008339.8195833333,54241.113333333335,0.6006429195404053,22210,282279309
mfeat-zernike,8,2,0.2819535732269287,0,14297,1994,1849,519,17485.0,1981.58,0.26836705207824707,18890,17767
mfeat-zernike,8,3,1.3744101524353027,0,81565,3211,3106,762,118712.34666666666,7224.9,0.2742345333099365,20848,1107603
mfeat-zernike,8,5,3.582204818725586,0,226765,6028,5916,1244,299483.91116666666,9050.959666666668,0.2742037773132324,21100,1906413390
twonorm,1,2,0.0966131687164306,0,2701,733,560,377,3121.0,437.8,0.1284499168395996,7982,3241
twonorm,1,3,0.408421516418457,0,18481,1043,1000,656,9671.6,529.5333333333333,0.14009761810302734,8739,85401
twonorm,1,5,0.7955729961395264,0,40313,1776,1733,1364,154694.53333333333,10716.066666666668,0.14618921279907227,9173,25706997
auto7_1,class3,2,0.0225551128387451,0,734,722,381,250,733.03,706.51,0.054659366607666016,3841,781
auto7_1,class3,3,0.146355390548706,0,7609,3489,2291,548,7566.0575,2623.49,0.09041452407836914,6952,9920
auto7_1,class3,5,0.580329179763794,0,38841,5021,3772,643,32153.79396875,5003.465,0.11628556251525879,8054,667928
grammatical_b4,1,2,1.8167426586151123,0,111288,6372,6010,1295,94762.375,4435.15,0.3829360008239746,21586,701521
grammatical_b4,1,3,22.269279718399048,0,1475297,69852,69130,3391,1023823.3145833333,59137.00833333333,0.6457998752593994,25028,276633905
wave2,2,2,0.2618196010589599,0,10025,1811,1375,518,12641.0,1282.6,0.2580273151397705,16062,12881
wave2,2,3,1.859488010406494,0,98113,3114,2768,1006,61409.53333333333,6106.066666666667,0.25139427185058594,17279,682801
wave2,2,5,5.758863210678101,0,332649,4861,4566,1703,282138.25,7533.8,0.26480865478515625,17872,847361193
volcanoes-d1,3,2,0.0084412097930908,0,61,57,15,15,61.0,56.86,0.023238658905029297,1114,79
volcanoes-d1,3,3,0.0106196403503417,0,125,90,35,35,134.01,90.82,0.030622482299804688,1743,299
volcanoes-d1,3,5,0.0102863311767578,0,125,90,35,35,132.63,92.14,0.029875755310058594,1753,299
mfeat-fourier,8,2,0.630730390548706,0,34089,2015,1127,484,44351.28,2595.44,0.3759019374847412,29806,46361
mfeat-fourier,8,3,2.431601285934448,0,147101,6932,5123,1260,223202.00333333333,7069.973333333333,0.405062198638916,31201,4682665
mfeat-fourier,8,5,8.533589124679565,0,653845,9154,7335,2174,845623.9722083333,13658.316666666668,0.43426084518432617,32539,21286477101
breast,recurrence-events,2,0.0133345127105712,0,510,272,140,132,534.675,260.35,0.038628578186035156,2943,862
breast,recurrence-events,3,0.0367629528045654,0,2143,778,385,262,2287.1125,697.15,0.049645185470581055,4168,11522
breast,recurrence-events,5,0.0856087207794189,0,5908,1522,583,335,6348.96328125,1224.725,0.05603623390197754,4724,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,2.772669553756714,0,256,252,182,145,260.96,251.44,3.470625400543213,2327,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,4.17635703086853,0,1301,343,274,153,1452.7,414.28,5.066812992095947,4123,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,4.7577455043792725,0,1876,424,355,234,2444.767,616.38,5.333252668380737,4422,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,28.35633754730225,0,276,276,0,0,276.0,276.0,36.178659439086914,1827,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,49.61614847183228,0,1526,1526,0,0,1627.6260162601625,1526.0,37.42185401916504,1790,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,128.66319799423218,0,7776,4651,0,0,12176.077160493825,4651.0,37.4985785484314,1809,68406
horse_colic_outcome,2,2,0.005465030670166,0,1,0,0,0,1.0,0.0,1.4842393398284912,2,2486
horse_colic_outcome,2,3,0.0053949356079101,0,1,0,0,0,1.0,0.0,0.0058209896087646484,2,57226
horse_colic_outcome,2,5,0.0053367614746093,0,1,0,0,0,1.0,0.0,0.005685567855834961,2,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0602238178253173,0,3614,1302,672,304,3527.8,1107.8,0.08689689636230469,8001,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.3967235088348388,0,34174,2673,1659,438,30201.5,2740.4666666666667,0.11894989013671875,10723,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.7010908126831055,0,63647,2686,1668,445,41974.191666666666,2031.0,0.11821675300598145,10658,75449320
wall4,Slight-Right-Turn,2,0.0074739456176757,0,77,60,33,33,82.58,60.1,0.02019810676574707,1118,137
wall4,Slight-Right-Turn,3,0.010223388671875,0,165,121,75,75,197.795,114.9,0.029467105865478516,1781,697
wall4,Slight-Right-Turn,5,0.0105457305908203,0,209,139,90,90,285.679375,127.08,0.03386569023132324,2038,2517
hayes,2,2,0.0052547454833984,0,88,49,29,29,83.89,50.62,0.01566457748413086,1117,121
hayes,2,3,0.0065436363220214,0,192,65,44,44,196.03,67.84,0.02212834358215332,1661,576
hayes,2,5,0.0068504810333251,0,208,65,44,44,226.370625,70.08,0.02392268180847168,1709,1941
analcatdata_germangss,4,2,0.0064966678619384,0,144,135,25,25,142.93,133.93,0.02015519142150879,1720,172
analcatdata_germangss,4,3,0.0129404067993164,0,560,270,71,71,546.745,244.39,0.03240013122558594,2895,988
analcatdata_germangss,4,5,0.0153889656066894,0,720,287,77,77,831.9919375,264.325,0.03566884994506836,3120,12616
thyroid_allhypo,primary hypothyroid.,2,0.0429630279541015,0,1291,699,464,292,1400.15,525.17,0.0676262378692627,4566,2081
thyroid_allhypo,primary hypothyroid.,3,0.2545845508575439,0,10756,3401,2905,800,6940.198333333333,2907.51,0.08996844291687012,5910,43745
thyroid_allhypo,primary hypothyroid.,5,4.603841543197632,0,210752,47957,47094,2719,121844.132125,49956.14133333333,0.11947965621948242,7924,8303633
user,High,2,0.0075020790100097,0,181,148,71,71,173.855,145.4,0.02374434471130371,1822,211
user,High,3,0.0143229961395263,0,805,150,71,71,743.0158333333334,152.715,0.03681325912475586,3092,1351
user,High,5,0.0146379470825195,0,805,150,71,71,741.6304166666666,150.02333333333334,0.03570222854614258,3074,21700
thyroid_dis,discordant.,2,0.0444321632385253,0,1338,831,507,282,1550.9,709.24,0.07216358184814453,5166,2081
thyroid_dis,discordant.,3,0.2794630527496338,0,11694,4278,3257,762,7925.493333333334,3353.44,0.1034386157989502,6552,43745
thyroid_dis,discordant.,5,5.672211885452271,0,254640,59101,47171,2022,138395.63020833334,68181.30266666667,0.10892891883850098,7515,8303633
synthetic_control,4,2,0.1884751319885254,0,11117,2010,1913,1151,16581.31,609.28,0.21400952339172363,14942,28921
synthetic_control,4,3,1.1909754276275637,0,85645,6401,6310,3172,39917.58,2251.5866666666666,0.22309589385986328,15545,2304201
synthetic_control,4,5,2.560459852218628,0,206153,11152,11101,5076,118988.50708333333,3929.203666666667,0.21171021461486816,15709,6500162589
titanic,1,2,0.004894733428955,0,29,27,16,16,28.76,26.48,0.012871265411376953,710,37
titanic,1,3,0.0056109428405761,0,41,39,24,24,47.519999999999996,40.46666666666667,0.01918506622314453,1070,93
titanic,1,5,0.0055687427520751,0,41,39,24,24,49.0,41.13333333333333,0.019063234329223633,1062,93
secom,1,2,0.3956811428070068,0,19019,9324,7160,615,19015.94,9242.4,0.24574041366577148,19698,19307
secom,1,3,7.153772830963135,0,416500,36760,32077,1291,520348.66,54832.653333333335,0.3656330108642578,28449,1255087
secom,1,5,49.996262073516846,0,3152564,101336,94215,2132,6139311.2376666665,425042.827,0.43882298469543457,30717,2350534656
wine,1,2,0.020134687423706,0,945,363,282,238,1030.34,171.73,0.05119204521179199,4154,1379
wine,1,3,0.0456039905548095,0,3441,286,259,233,2499.9025,235.43,0.05684065818786621,4647,23479
wine,1,5,0.0469622611999511,0,3457,271,266,242,3276.74434375,271.9525,0.05771160125732422,4704,2893164
thyroid_allrep,overreplacement.,2,0.0404994487762451,0,1203,584,440,259,1182.8,403.2,0.0638129711151123,3966,2081
thyroid_allrep,overreplacement.,3,0.2185728549957275,0,9390,2926,2622,669,6209.883333333333,2435.266666666667,0.08610033988952637,5371,43745
thyroid_allrep,overreplacement.,5,5.156389951705933,0,256109,60505,56425,2332,108373.11041666666,47444.66,0.11584877967834473,7333,8303633
post,S,2,0.0075249671936035,0,228,113,51,51,203.505,112.51,0.022701263427734375,1725,277
post,S,3,0.0160982608795166,0,846,274,128,124,705.7425,268.12,0.03276681900024414,2617,2048
post,S,5,0.0291335582733154,0,1897,453,217,180,1771.79784375,470.341,0.04087424278259277,3134,44552
human,1,2,9.2795147895813,0,371504,7534,7466,1216,422986.5475,5270.355,1.302337884902954,50234,2492029
human,1,3,61.28721332550049,0,2863360,26438,26417,2384,2227539.8175,23235.705,2.1328635215759277,51791,1853240389
human,1,5,954.4209589958192,0,49297836,337511,337507,8127,34473695.18154167,501328.6211666667,2.175786018371582,52699,460593618484615
connectionist_sonar,R,2,0.3873147964477539,0,26465,2071,1524,601,28561.0,1143.4,0.38597941398620605,24142,28921
connectionist_sonar,R,3,1.5446500778198242,0,145469,1789,1487,715,102239.4,1761.8,0.28041815757751465,25063,2304201
connectionist_sonar,R,5,2.407529830932617,0,232909,1829,1522,734,137051.145,2216.8,0.2820563316345215,25098,6500162589
hiv_746,-1,2,0.1073293685913086,0,9841,384,123,120,9641.8425,271.355,0.1286764144897461,13962,12881
hiv_746,-1,3,0.2025167942047119,0,19701,609,125,122,17444.897083333333,496.07166666666666,0.1364288330078125,14223,682801
hiv_746,-1,5,0.2915530204772949,0,28361,968,126,123,25747.09342708333,971.4053333333334,0.14262866973876953,14352,847361193
madelon,1,2,44.95464420318604,0,1988347,1309461,765947,1119,1986548.92,1928446.24,2.488304376602173,201100,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0698952674865722,0,1770,1572,779,271,1763.9,1517.155,0.11820483207702637,6063,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.5608482360839844,0,25315,13495,7108,507,25654.804166666665,13387.145,0.15784549713134766,10540,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,8.96718692779541,0,495990,84720,48082,1064,572516.3640208333,79340.345,0.2120821475982666,13993,6508884
led,2,2,0.0063474178314208,0,99,91,40,40,99.0,91.72,0.019644498825073242,1316,106
led,2,3,0.0112445354461669,0,343,270,136,133,335.0283333333333,240.09666666666666,0.030597686767578125,2197,470
led,2,5,0.0185294151306152,0,753,399,243,216,619.7386041666666,304.149,0.03582954406738281,2474,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.0103321075439453,0,276,234,110,110,276.0,231.875,0.031007051467895508,2427,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.0259852409362792,0,1296,533,270,200,1371.4166666666667,547.1666666666666,0.0482945442199707,3966,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0378546714782714,0,2156,632,326,224,2600.7109375,636.2916666666666,0.052275896072387695,4312,68406
auto4,class1,2,1.60915207862854,0,74847,44938,25243,692,74875.3,66572.1,0.4998166561126709,39090,75467
auto4,class1,3,80.24286818504333,0,4727237,204942,131192,1249,8276528.263333334,685541.3866666667,0.9304764270782471,73017,9735503
auto4,class1,5,637.9902198314667,0,37749816,483853,349741,2282,319187753.66833335,4359308.716666667,0.9741647243499756,76520,72346500080
Tic-Tac-ToeEndgame_UCI_,negative,2,0.0133497714996337,0,352,352,151,143,352.0,346.6,0.03989100456237793,2629,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0505337715148925,0,2284,1141,684,336,2247.85,815.86,0.060042381286621094,4523,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1352813243865966,0,7699,1735,1233,545,5654.1671875,1191.79,0.06795859336853027,5062,101584
Covertype,7,2,4.811606645584106,0,6207,3181,1799,347,6390.84,2157.44,3.5137996673583984,10430,8257
Covertype,7,3,13.475921154022217,0,38809,18033,10536,959,74124.78333333334,36296.82666666667,4.3087098598480225,14153,349633
Covertype,7,5,1026.695243358612,0,3709291,1563515,847238,8556,3279234.944833333,1681976.0826666667,4.6569600105285645,16034,275584033
pc4,2,2,0.1035153865814209,0,4917,1434,1156,457,7304.745,855.26,0.416719913482666,12125,7627
pc4,2,3,0.5725255012512207,0,33250,4329,3928,720,34333.32166666667,8098.723333333333,0.1679987907409668,13383,310248
pc4,2,5,5.306246757507324,0,335563,31805,29596,1345,790351.7503541666,185771.77566666665,0.19721412658691406,15032,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,407.2845776081085,0,76401,76401,38113,754,76401.0,76401.0,84.40173864364624,6387,80201
firm,1,2,0.0532600879669189,0,717,621,353,227,704.1675,600.955,1.7617065906524658,3640,742
firm,1,3,0.2945625782012939,0,7859,3256,2377,558,7121.108333333334,2970.003333333333,0.11719965934753418,6583,9178
firm,1,5,0.3986155986785888,0,14153,5141,4465,1219,42317.74991666667,15931.975916666666,0.12862396240234375,6906,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.444303035736084,0,4601,2648,1322,367,4601.0,2474.5,0.4936397075653076,10002,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,2.992131233215332,0,70161,23274,11876,561,68912.0,23888.5,0.6595408916473389,14863,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,32.772743940353394,0,987281,66615,35449,793,1019733.4458333333,69903.16666666667,0.7593843936920166,17451,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,2.6450932025909424,0,46216,17390,8957,551,46671.6,16333.4,1.564021110534668,28269,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,67.2072286605835,0,1946023,247039,133012,938,1695434.8,203706.6,2.0403764247894287,40619,8238784
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,5,664.91015625,0,21380373,252908,136691,936,24296263.085,381200.93333333335,2.179685354232788,45110,54736036272
Stroke_Kaggle_,1,2,0.0226185321807861,0,431,348,210,159,449.55,320.8,0.06762981414794922,2934,529
Stroke_Kaggle_,1,3,0.0606634616851806,0,2034,907,642,337,2123.2,938.15,0.0658411979675293,4225,5489
Stroke_Kaggle_,1,5,0.1817555427551269,0,8288,1511,1293,529,10070.30828125,3248.9175,0.08249878883361816,4892,242825
spambase,1,2,0.1479647159576416,0,4241,2834,1429,789,9512.8,1675.0,0.1817173957824707,12124,24754
spambase,1,3,1.3315653800964355,0,46106,23186,6032,647,75119.7,31653.4,0.2288832664489746,14803,1823694
spambase,1,5,182.53368067741397,0,6461693,2319363,716401,1025,5823740.2,3347924.4,0.29251575469970703,18874,4394565333
echocardio,1,2,0.0101301670074462,0,486,69,33,33,486.15,69.1,0.03461456298828125,2937,631
echocardio,1,3,0.0150387287139892,0,923,75,34,34,726.25,65.75,0.03398704528808594,3043,7176
echocardio,1,5,0.0149178504943847,0,958,75,34,34,970.9265625,92.3,0.035958290100097656,3176,384168
phoneme,1,2,0.012864351272583,0,181,175,84,84,181.0,175.2,0.031003952026367188,1922,211
phoneme,1,3,0.0233161449432373,0,669,432,270,228,592.6833333333333,275.6333333333333,0.04471874237060547,2807,1351
phoneme,1,5,0.037440538406372,0,1421,610,429,349,1281.84,408.89,0.05332827568054199,3286,21700
