dataset_name,target_value,depth,DFS_BSD_DP_FC_qf05 (PS)-real_time_taken,DFS_BSD_DP_FC_qf05 (PS)-failed,DFS_BSD_DP_FC_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_FC_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_FC_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC_qf05 (PS)-e_est,DFS_BSD_DP_FC_qf05 (PS)-ei_est,DFS_BSD_DP_FC_qf05 (PS)-time_to_est,DFS_BSD_DP_FC_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_FC_qf05 (PS)-ub
U_LVL2_0_Uninteresting_Non-Random-Synthetic__2_5_3125_,0,5,0.005751609802246,0,1,0,0,0,1.0,0.0,0.0039975643157958984,2,68406
cardio3,2,2,0.0638761520385742,0,2147,1075,742,272,2158.919117647059,987.6029411764706,0.06063365936279297,4490,2347
cardio3,2,3,0.33479905128479,0,15754,5406,7558,697,12867.055147058823,4497.25,0.08098268508911133,5632,52463
cardio3,2,5,3.8729615211486816,0,195556,38335,110371,1510,279772.84264705883,87921.71102941176,0.10907983779907227,7288,11290976
volcanoes-d4,3,2,0.0094196796417236,0,61,60,17,17,61.0,60.0,0.006633758544921875,146,79
volcanoes-d4,3,3,0.0113182067871093,0,125,95,36,36,144.33333333333334,97.0,0.007472991943359375,228,299
volcanoes-d4,3,5,0.0109918117523193,0,125,95,36,36,142.25,99.5,0.007460832595825195,228,299
pitt2_3,LONG,2,0.0080189704895019,0,196,72,89,40,184.20652173913044,71.95652173913044,0.007015705108642578,393,277
pitt2_3,LONG,3,0.0124886035919189,0,438,119,194,64,429.1358695652174,119.6304347826087,0.008670330047607422,506,2048
pitt2_3,LONG,5,0.0138068199157714,0,515,128,221,69,596.2347826086957,133.79710144927537,0.009427070617675781,552,44552
grammatical_b5,1,2,6.365192413330078,0,301521,9300,217117,735,256949.3180473373,7564.9010989010985,8.304041147232056,597417,700337
grammatical_b5,1,3,66.62104988098145,0,3255012,140729,2784666,1135,2098646.5213088193,130791.5888982812,9.008252382278442,628235,275933568
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,2,0.1048860549926757,0,276,276,139,134,276.0,276.0,0.09213757514953613,627,326
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,3,0.1849853992462158,0,1526,1526,768,293,1617.6666666666667,1526.0,0.1030879020690918,1102,2626
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,5,0.4581193923950195,0,7776,4651,3955,410,11853.083333333332,4651.0,0.12750244140625,1677,68406
pitt1_4,S,2,0.0081920623779296,0,205,66,94,34,200.125,88.0,0.013071537017822266,434,301
pitt1_4,S,3,0.0135319232940673,0,389,92,174,44,445.90625,107.875,0.008955955505371094,548,2325
pitt1_4,S,5,0.0121772289276123,0,435,93,192,44,477.7671875,81.75,0.009161233901977539,535,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,4.0106072425842285,0,4601,2801,2224,365,4601.0,2720.0,4.302413463592529,10002,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,28.23971271514893,0,76601,27704,39431,567,74840.0,24347.0,5.70560622215271,15250,166751
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,5,396.0974721908569,0,1266011,90637,664413,740,685045.85,48470.0,5.877315998077393,16635,79375496
gesture_va,P,2,0.2789697647094726,0,8065,7734,4281,469,8065.0,7712.0,0.3610987663269043,16386,8257
gesture_va,P,3,6.994492292404175,0,290585,55067,154653,720,312938.1666666667,133709.16666666666,0.5100095272064209,31460,349633
gesture_va,P,5,49.31383347511292,0,2205253,162511,1499212,1256,15290852.347916666,2495213.225,0.6038658618927002,39258,275584033
connectionist_vowel,4,2,0.0369343757629394,0,1536,958,583,294,1534.9957627118645,962.7542372881356,0.045974016189575195,3365,1771
connectionist_vowel,4,3,0.2161779403686523,0,11314,3530,5098,507,13362.61652542373,5119.728813559322,0.06958246231079102,4967,34280
connectionist_vowel,4,5,0.6996586322784424,0,37930,4799,19292,763,77502.95338983051,10482.72033898305,0.08333420753479004,5803,5495792
breast_cancer_wis_pro,R,2,0.2086875438690185,0,11507,5380,4649,421,10335.12987012987,5186.662337662337,0.23638558387756348,20946,11936
breast_cancer_wis_pro,R,3,4.566087484359741,0,289197,10544,107462,463,221068.52813852814,11691.554112554113,0.33759474754333496,31390,608840
breast_cancer_wis_pro,R,5,9.426490545272827,0,604655,14580,231811,557,580065.4550324675,26762.62813852814,0.3425791263580322,32204,699135746
diggle_table_a2,8,2,0.0100378990173339,0,289,104,76,70,254.9296875,108.046875,0.010979413986206055,546,529
diggle_table_a2,8,3,0.0204322338104248,0,889,235,266,196,808.82421875,257.0625,0.014171838760375977,801,5489
diggle_table_a2,8,5,0.039330244064331,0,2037,512,612,258,1332.76953125,347.7734375,0.01637864112854004,888,242825
page,5,2,0.0310409069061279,0,737,475,244,185,737.39375,479.2375,0.028250932693481445,1562,821
page,5,3,0.1040475368499755,0,4217,1571,1671,385,5030.034375,2250.325,0.039284467697143555,2392,10701
page,5,5,0.2919516563415527,0,13933,3281,5975,670,28951.38921875,7795.49125,0.048509836196899414,2881,760099
steel-plates-fault,2,2,0.1493754386901855,0,6263,4735,3352,498,5955.91592920354,4726.04424778761,0.1762843132019043,12093,6442
steel-plates-fault,2,3,1.9800565242767332,0,99532,24298,56747,995,141425.2149705015,43039.93510324484,0.2928931713104248,20460,240578
steel-plates-fault,2,5,2.953411817550659,0,146804,37253,82449,1554,3945438.179876475,912777.0701327433,0.3084723949432373,22462,147043850
mechanical,4,2,0.0228123664855957,0,372,270,155,147,363.775,289.9,0.021158933639526367,812,466
mechanical,4,3,0.0680861473083496,0,2284,1247,772,318,2082.8125,1333.3,0.028329849243164062,1336,4526
mechanical,4,5,0.2975764274597168,0,13582,4770,3650,510,12864.40421875,5534.1025,0.036394357681274414,1846,174437
OnlineShoppersIntention,True,2,0.129671573638916,0,3467,1664,1429,306,3351.4444444444443,1773.0,0.13005328178405762,7202,4096
OnlineShoppersIntention,True,3,1.0568645000457764,0,42730,11416,17715,699,44904.81481481482,17361.59259259259,0.1894989013671875,10803,121576
OnlineShoppersIntention,True,5,15.525556325912476,0,700345,89490,318220,985,1135760.2097222223,253979.95555555556,0.2507007122039795,13394,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.1327404975891113,0,4601,4601,2264,410,4601.0,4601.0,0.16104912757873535,10002,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.709634304046631,0,124601,30599,68469,649,128576.0,58751.0,0.28419995307922363,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,12.59476351737976,0,634601,30599,326461,649,1094499.125,59621.0,0.33375120162963867,22470,79375496
glass,3,2,0.0131621360778808,0,414,221,174,137,393.88709677419354,206.98387096774192,0.014438629150390625,839,497
glass,3,3,0.0377652645111084,0,1778,556,779,264,1608.0887096774193,424.2903225806452,0.017473936080932617,1203,4992
glass,3,5,0.0585708618164062,0,2697,816,1290,318,4378.22247983871,899.3596774193549,0.02103734016418457,1426,206368
molecular_promoter,+,2,0.4815208911895752,0,25605,1846,9894,478,25616.90899122807,1429.7061403508771,0.5332040786743164,51758,26107
molecular_promoter,+,3,1.7550981044769287,0,100629,1412,58224,591,96659.86111111111,2327.5840643274855,0.5409722328186035,53937,1975583
molecular_promoter,+,5,2.444289445877075,0,137961,1312,94215,604,124034.45723912647,2307.1656798245613,0.5435044765472412,53585,5024313128
blood,1,2,0.0068349838256835,0,113,98,46,46,113.0,98.0,0.006030559539794922,258,137
blood,1,3,0.0108716487884521,0,321,179,102,84,343.6666666666667,162.33333333333334,0.007052898406982422,405,697
blood,1,5,0.0122835636138916,0,385,204,123,96,441.67708333333337,168.625,0.007232189178466797,417,2517
weight,B,2,2.6526529788970947,0,152702,1501,68242,432,154954.14352640545,1401.1022146507667,2.882857084274292,319917,172579
weight,B,3,5.120625019073486,0,287505,1634,159731,535,333312.550326519,4438.216070414537,3.020638942718506,322112,33710824
weight,B,5,7.6773035526275635,0,427365,1566,275043,592,347272.9237826519,2329.6602782509935,3.006776809692383,321100,575871962176
ozone1,1,2,0.8484025001525879,0,39341,15084,13123,557,39315.78321678322,17279.977272727272,0.960533857345581,79796,41042
ozone1,1,3,19.626569747924805,0,1016721,227188,596460,1066,1175298.1826923077,352157.0437062937,1.31600022315979,108158,3899182
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3054141998291015,0,276,276,0,0,276.0,276.0,0.22169995307922363,627,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4573211669921875,0,1526,1526,0,0,1667.6666666666665,1526.0,0.2571697235107422,1102,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,1.0371065139770508,0,7776,4651,0,0,12586.416666666666,4651.0,0.3167612552642822,1677,68406
ionosphere,b,2,0.1581747531890869,0,8070,862,3571,374,8071.5,797.5,0.1949150562286377,16386,8257
ionosphere,b,3,0.4917726516723633,0,26460,1763,14665,637,35247.5,4179.833333333333,0.2021632194519043,17852,349633
ionosphere,b,5,2.456337213516236,0,141037,10778,59448,948,134914.40937500002,6439.933333333333,0.20817899703979492,18052,275584033
grammatical_b7,1,2,4.752242803573608,0,232981,26034,130941,1072,198905.08804898648,17842.25929054054,6.622843027114868,477154,701521
grammatical_b7,1,3,184.86706733703613,0,9482496,1043990,6448449,2516,4561459.834283502,551826.8464245496,8.130345582962036,569866,276633905
wine_quality,4,2,0.044152021408081,0,1015,1003,440,246,1016.0,1009.5,0.05137276649475098,2118,1082
wine_quality,4,3,0.3189609050750732,0,13027,9489,5551,478,13509.75,11148.833333333334,0.06598329544067383,3990,16262
wine_quality,4,5,3.5062735080718994,0,167107,43242,81015,950,382613.5833333333,116588.65,0.09703707695007324,6131,1550201
VehicleCouponRecommendation,0,2,0.1299991607666015,0,3756,2568,1798,333,3722.0,2505.5,0.1482558250427246,8283,4187
VehicleCouponRecommendation,0,3,1.3021790981292725,0,54733,17349,26738,612,62383.583333333336,26925.833333333332,0.22069382667541504,12828,125672
VehicleCouponRecommendation,0,5,14.858672857284546,0,656753,130596,303101,1130,2717300.042708333,978545.7833333333,0.2769589424133301,16471,49302800
auto7_2,class3,2,0.0219631195068359,0,734,725,348,228,736.5,725.0,0.027930736541748047,1523,781
auto7_2,class3,3,0.1638171672821045,0,7842,4661,3865,448,8240.833333333334,6143.5,0.0433199405670166,2853,9920
auto7_2,class3,5,1.0158441066741943,0,52485,8436,27526,575,76127.88125,14629.75,0.053922176361083984,3790,667928
wave,0,2,0.1088809967041015,0,3445,2499,1701,457,3445.0,2520.0,0.1048283576965332,7058,3571
wave,0,3,1.350020170211792,0,60305,11661,36905,868,57960.75,10781.166666666666,0.17713618278503418,11478,98855
wave,0,5,10.83914589881897,0,509041,29351,398742,1222,375253.65625,36558.24166666667,0.2105274200439453,12624,32900372
cnae9,4,2,16.195685625076294,0,836301,371951,350387,804,734585.9593519045,368087.4064809551,20.194116592407227,1616587,1662577
grammatical_a9,1,2,2.108230829238892,0,101367,5975,78350,633,77829.56270973154,5393.742869127517,3.0953235626220703,194298,711029
grammatical_a9,1,3,47.039366483688354,0,2403813,178719,1896665,920,1492411.7300755035,173472.24580536914,4.2846925258636475,272765,282279309
teaching,2,2,0.0104801654815673,0,340,48,102,21,385.8093220338983,56.610169491525426,0.021312952041625977,1005,1771
teaching,2,3,0.0131325721740722,0,474,60,134,25,698.6045197740112,60.69209039548023,0.017199993133544922,1167,34280
teaching,2,5,0.0131199359893798,0,494,60,143,25,696.1433615819209,53.68079096045198,0.017212867736816406,1145,5495792
auto6_1,class8,2,0.2445158958435058,0,11864,11789,5641,499,11865.0,11798.5,0.28601956367492676,24027,12091
auto6_1,class8,3,10.16676640510559,0,541792,158141,260635,813,570744.25,261624.66666666666,0.548020601272583,46646,620776
auto6_1,class8,5,122.23145747184752,0,6819821,188984,3570986,842,10639735.069791667,355002.1583333333,0.6464474201202393,56665,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.5802161693573,0,4601,4601,2314,437,4601.0,4601.0,35.5630145072937,5646,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,516.9434666633606,0,124601,64957,62297,673,129351.0,62601.0,36.23187255859375,5742,166751
ozone8,1,2,0.8631653785705566,0,40375,17066,15056,579,40278.37062937063,17178.53146853147,1.8487253189086914,81226,41042
ozone8,1,3,20.52786350250244,0,1043227,172934,649814,1188,1321823.902097902,321215.5920745921,1.3708522319793701,112220,3899182
ozone8,1,5,1184.634605884552,0,62098093,6396364,43365789,2338,141786565.22976398,23399809.946386945,1.6140894889831543,127491,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0159735679626464,0,9,9,0,0,9.0,9.0,0.009096145629882812,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.0151214599609375,0,9,9,0,0,9.0,9.0,0.00846099853515625,18,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0157780647277832,0,9,9,0,0,9.0,9.0,0.008371829986572266,18,11
bach, C#d,2,0.0318942070007324,0,609,226,208,182,504.2551020408163,230.87755102040816,0.027476787567138672,1080,1226
bach, C#d,3,0.1138370037078857,0,4086,1315,1253,439,3085.625850340136,1356.6938775510205,0.04247426986694336,1959,19650
bach, C#d,5,1.0726604461669922,0,51359,12989,14195,776,39146.35316751701,14348.38231292517,0.06483602523803711,3298,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,33.01974105834961,0,76401,76401,38263,662,76401.0,76401.0,26.49308156967163,77808,80201
polish_bankruptcy_1year,1,2,0.7905979156494141,0,32173,23378,13123,522,32175.919921875,23397.7734375,0.9951164722442627,65026,32897
polish_bankruptcy_1year,1,3,36.6230628490448,0,1864865,790441,725218,1178,1819016.1865234375,762760.51953125,1.4026076793670654,111170,2796417
coil2000,1,2,3.937464952468872,0,174003,50501,43145,725,153459.59423076923,43893.79230769231,4.330119371414185,321752,211576
coil2000,1,3,163.76562023162842,0,8195638,1444722,1946485,1485,6037262.720192308,1367762.7884615385,5.621857166290283,409123,45771376
robot2,back_col,2,0.0120344161987304,0,317,293,151,134,328.0,291.64285714285717,0.022750139236450195,730,407
robot2,back_col,3,0.0395941734313964,0,1665,669,885,185,2079.9821428571427,958.202380952381,0.018423795700073242,1273,3683
robot2,back_col,5,0.0722393989562988,0,3401,768,1937,229,4646.833110119048,978.360119047619,0.020453691482543945,1418,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0250558853149414,0,553,553,269,206,555.0,555.0,0.022957563400268555,1227,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1149830818176269,0,4722,4717,2441,427,4980.666666666667,4759.833333333333,0.0369110107421875,2232,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,1.13602614402771,0,53108,11645,29890,512,58885.63125,12286.083333333334,0.054981231689453125,3249,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0039901733398437,0,9,9,0,0,9.0,9.0,0.0021109580993652344,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0036871433258056,0,9,9,0,0,9.0,9.0,0.0018129348754882812,18,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0035097599029541,0,9,9,0,0,9.0,9.0,0.0017421245574951172,18,11
auto6_3,class1,2,0.2340211868286132,0,11864,10527,5586,521,11864.0,10444.0,0.2681009769439697,24027,12091
auto6_3,class1,3,7.253819227218628,0,407222,40428,213326,688,509838.9166666667,62325.0,0.4703373908996582,44551,620776
auto6_3,class1,5,28.287015914916992,0,1602873,42813,729037,692,2554583.5083333333,81103.95833333333,0.5149097442626953,47387,722277712
grammatical_b1,1,2,12.86175799369812,0,636387,13273,303375,1011,615950.8248540451,8280.896163469559,14.721410989761353,1269743,719401
grammatical_b1,1,3,89.64372491836548,0,4457466,137603,3311075,1522,2662753.168473728,92127.67014178482,15.137971639633179,1284632,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0489323139190673,0,1163,1163,567,274,1162.5,1162.5,0.054587602615356445,2502,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3806607723236084,0,15637,15632,8065,574,16146.666666666666,15670.666666666666,0.07654380798339844,4681,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,6.821393728256226,0,310086,56866,186957,689,577298.1052083333,94360.7,0.11858534812927246,7404,2369936
volcanoes-a1,4,2,0.0066051483154296,0,61,42,22,22,57.6875,43.166666666666664,0.005273580551147461,134,79
volcanoes-a1,4,3,0.0083489418029785,0,121,61,41,41,112.84027777777779,57.52777777777778,0.0053255558013916016,189,299
volcanoes-a1,4,5,0.0080668926239013,0,121,61,41,41,114.75,60.736111111111114,0.005295991897583008,188,299
vert3,NO,2,0.0102667808532714,0,265,196,128,115,255.47916666666666,192.66666666666666,0.008719921112060547,554,301
vert3,NO,3,0.0285098552703857,0,1217,320,539,176,1213.2534722222222,325.2361111111111,0.01298213005065918,892,2325
vert3,NO,5,0.0382039546966552,0,1769,341,765,187,1509.118923611111,304.3125,0.013144254684448242,923,55455
CongressionalVotingRecords_UCI_,republican,2,0.0281183719635009,0,1111,390,490,211,1103.5625,310.4166666666667,0.030997276306152344,2258,1177
CongressionalVotingRecords_UCI_,republican,3,0.0701382160186767,0,3304,729,2109,361,4015.440972222222,1429.4409722222222,0.03494858741760254,2697,18473
CongressionalVotingRecords_UCI_,republican,5,0.2530224323272705,0,12316,1945,10252,685,30242.546614583334,8035.968229166667,0.04055309295654297,3095,1925357
pitt2_2,WOOD,2,0.0072612762451171,0,161,52,58,27,150.91304347826087,52.73913043478261,0.006524801254272461,324,277
pitt2_2,WOOD,3,0.0104341506958007,0,340,77,123,40,341.56159420289856,76.27536231884058,0.00767970085144043,428,2048
pitt2_2,WOOD,5,0.0115628242492675,0,401,79,145,41,407.5759057971015,77.28985507246377,0.008271932601928711,440,44552
statlog_vehicle,opel,2,0.0582132339477539,0,2521,1827,1044,321,2521.0,1768.0,0.06274747848510742,5186,2629
statlog_vehicle,opel,3,0.4965379238128662,0,25501,5125,12393,400,30788.0,8926.666666666666,0.0965719223022461,7988,62269
statlog_vehicle,opel,5,2.151047706604004,0,111329,12051,63563,702,383276.56354166666,96957.76666666666,0.1226348876953125,9866,15082603
pitt2_1,DECK,2,0.0079391002655029,0,192,72,76,39,181.06521739130434,69.3695652173913,0.007165431976318359,393,277
pitt2_1,DECK,3,0.0123736858367919,0,421,118,169,58,450.786231884058,110.26811594202898,0.008517026901245117,515,2048
pitt2_1,DECK,5,0.0138871669769287,0,492,125,196,60,479.8948822463768,95.54710144927536,0.009031295776367188,514,44552
grammatical_a8,1,2,6.786149501800537,0,324461,4454,231079,785,279396.29789915966,1623.1285714285714,8.686148166656494,644982,708646
grammatical_a8,1,3,41.63981819152832,0,2050699,67553,1636153,1270,502056.331302521,11154.433893557423,9.001270294189453,648680,280860826
grammatical_a6,1,2,2.52912974357605,0,117029,7014,83312,699,92055.96112040133,6386.255016722408,3.6110169887542725,227242,715807
grammatical_a6,1,3,52.77215433120728,0,2621152,193420,1980142,1277,1704101.9787486065,191726.67447045707,4.828710317611694,301618,285130587
auto6_2,class5,2,0.255047082901001,0,11864,11418,5726,234,11864.5,11410.5,0.31438136100769043,24027,12091
auto6_2,class5,3,8.258348226547241,0,420589,37898,236097,744,573013.9166666666,303963.0,0.5536379814147949,46749,620776
auto6_2,class5,5,37.00714015960693,0,1995270,49134,1019984,844,15361839.29375,529535.9083333333,0.6831624507904053,59534,722277712
auto1,class1,2,0.0270361900329589,0,801,801,405,224,801.0,801.0,0.026763200759887695,1602,821
auto1,class1,3,0.2267601490020752,0,9919,9873,5015,509,10073.0,9902.0,0.04726219177246094,3082,10701
auto1,class1,5,8.089229345321655,0,388255,154367,199143,908,581203.1833333333,472370.23333333334,0.07531237602233887,5724,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.110911846160889,0,4601,4601,2297,430,4601.0,4601.0,4.155180215835571,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,42.87761402130127,0,124601,65070,61808,676,128351.0,64736.0,6.464821100234985,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,374.0442864894867,0,1181851,65070,602366,676,1135074.125,62636.0,7.403163909912109,22671,79375496
heart_cleverland,3,2,0.0222673416137695,0,802,604,379,226,806.3333333333334,644.8095238095239,0.12454843521118164,1682,904
heart_cleverland,3,3,0.1334214210510254,0,6847,2232,3253,392,7310.023809523809,2220.84126984127,0.03607940673828125,2850,12384
heart_cleverland,3,5,0.4512543678283691,0,24626,3695,13245,453,29233.488095238095,4545.626984126984,0.040821075439453125,3219,974982
analcatdata_boxing1,1,2,0.0072884559631347,0,189,32,64,14,179.4375,29.0,0.0069544315338134766,506,301
analcatdata_boxing1,1,3,0.0099925994873046,0,309,32,106,14,193.29166666666666,27.6875,0.007328510284423828,506,2325
analcatdata_boxing1,1,5,0.0095546245574951,0,309,32,106,14,235.72916666666666,33.8125,0.007647275924682617,516,2325
qsar,RB,2,0.1581873893737793,0,7343,2762,2758,368,7051.16015625,2454.671875,0.1835775375366211,14594,8257
qsar,RB,3,1.3030555248260498,0,63882,15901,34722,500,87248.82421875,31213.84375,0.2499372959136963,19559,349633
qsar,RB,5,28.69859504699707,0,1442870,335713,905708,904,3313929.679614258,1165847.27890625,0.3038945198059082,23009,275584033
internet,ad.,2,54.378835916519165,0,2535449,1210513,1163291,896,2292330.0771670192,1223637.7980972517,20.51577377319336,1584822,4831387
robot4,normal,2,0.0119099617004394,0,261,186,105,104,273.75,181.71428571428572,0.06493043899536133,618,407
robot4,normal,3,0.0231935977935791,0,797,290,408,201,1074.7857142857142,501.5,0.01621389389038086,927,3683
robot4,normal,5,0.0354790687561035,0,1389,343,786,303,2974.201711309524,882.8398809523809,0.019516706466674805,1097,122438
mw1,2,2,0.1415889263153076,0,7427,3235,2669,367,7195.75,3021.6428571428573,0.16173672676086426,14744,8002
mw1,2,3,1.4540915489196775,0,84639,16810,33511,783,102570.28869047618,29016.380952380954,0.2345137596130371,20459,333502
mw1,2,5,44.42489957809448,0,2789293,550061,1032806,1506,2141881.051860119,713821.8148809524,0.26543402671813965,22147,254565277
polish_bankruptcy_5year,1,2,0.7420094013214111,0,32140,13035,10137,515,32105.10980392157,11687.988235294117,0.7922561168670654,64772,32641
polish_bankruptcy_5year,1,3,10.337464809417725,0,495356,105691,311275,1014,651337.5202614379,136426.55816993464,1.0315978527069092,82006,2763776
polish_bankruptcy_5year,1,5,881.5187623500824,0,45531960,7252300,28182944,2124,109226215.98912174,26533840.041764706,1.2939043045043945,100009,8812312832
grammatical_b8,1,2,7.33082389831543,0,342285,3067,210763,660,304606.8736122972,1847.2766865926558,9.132388830184937,697918,686207
grammatical_b8,1,3,27.541120767593384,0,1306285,25390,1021133,893,664717.9880444065,10740.197267292911,9.266000032424927,702768,267621512
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,286.4553163051605,0,53601,21561,25838,572,50367.0,25285.0,84.18343925476074,5982,80201
heart_va,3,2,0.0055887699127197,0,63,40,28,22,61.88461538461539,43.30769230769231,1.7243893146514893,132,92
heart_va,3,3,0.0066893100738525,0,115,69,48,34,113.8076923076923,57.282051282051285,0.004557609558105469,186,378
heart_va,3,5,0.0072150230407714,0,133,78,55,37,184.02804487179486,88.01923076923077,0.005011558532714844,227,1093
volcanoes-b5,4,2,0.0103487968444824,0,61,57,20,20,61.0,57.5,0.0063936710357666016,146,79
volcanoes-b5,4,3,0.0120661258697509,0,125,90,37,37,140.25,82.5,0.0076541900634765625,219,299
volcanoes-b5,4,5,0.0117394924163818,0,125,90,37,37,135.83333333333334,89.33333333333333,0.0077419281005859375,221,299
wilt,w,2,0.0126318931579589,0,181,159,78,78,181.0,166.5,0.009752273559570312,402,211
wilt,w,3,0.0256373882293701,0,701,503,308,199,761.4166666666666,537.8333333333334,0.013338088989257812,658,1351
wilt,w,5,0.041745901107788,0,1365,711,663,253,1982.6947916666668,720.7,0.01578068733215332,811,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1079533100128173,0,276,276,144,134,276.0,276.0,0.08236479759216309,627,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1753711700439453,0,1526,1314,775,287,1642.6666666666665,1289.3333333333333,0.10072827339172363,1102,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3656113147735595,0,5431,2850,2822,352,7548.145833333333,2646.8333333333335,0.1166837215423584,1446,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0202858448028564,0,276,276,136,131,276.0,276.0,0.021675825119018555,627,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0516159534454345,0,1526,1526,782,302,1617.6666666666667,1526.0,0.025915861129760742,1102,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1934583187103271,0,7601,4458,4210,394,11838.083333333332,4563.5,0.034223318099975586,1670,68406
mfeat-karhunen,8,2,0.699878454208374,0,32013,6883,13132,370,32136.232421875,9613.80859375,0.7855794429779053,65026,32897
mfeat-karhunen,8,3,2.7527194023132324,0,130857,2846,104932,581,787563.486328125,144131.1171875,1.0572588443756104,85196,2796417
mfeat-karhunen,8,5,5.675171613693237,0,274065,2745,244189,779,18058844.057373047,583484.6902343751,1.0766780376434326,83538,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.003716230392456,0,7,6,4,4,8.0,6.25,0.0032498836517333984,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0040278434753417,0,7,6,4,4,7.625,5.875,0.001749277114868164,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0039710998535156,0,7,6,4,4,7.25,5.5,0.0017349720001220703,14,11
Iris_UCI_,Iris-virginica,2,0.0063955783843994,0,105,35,42,27,89.75,37.375,0.004090309143066406,194,137
Iris_UCI_,Iris-virginica,3,0.0075392723083496,0,177,41,69,32,158.4375,41.625,0.005025625228881836,243,697
Iris_UCI_,Iris-virginica,5,0.0079262256622314,0,185,41,73,32,166.15625,39.75,0.005125999450683594,238,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0145978927612304,0,7,6,4,4,7.25,5.5,0.0073168277740478516,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0139005184173583,0,7,6,4,4,7.625,5.875,0.00832223892211914,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0140843391418457,0,7,6,4,4,8.0,6.25,0.008438348770141602,14,11
thyroid_ann,2,2,0.0630023479461669,0,1219,963,471,257,1195.6296296296296,952.0925925925926,0.04844045639038086,2486,1486
thyroid_ann,2,3,0.3465981483459472,0,10843,6522,4535,602,12623.75462962963,8356.956790123457,0.07483696937561035,4239,26290
thyroid_ann,2,5,6.677710294723511,0,227077,80572,114976,1060,459469.70146604936,261004.48888888888,0.11681818962097168,6764,3505051
