dataset_name,target_value,depth,Apriori_DP_fixed (PS)-real_time_taken,Apriori_DP_fixed (PS)-failed,Apriori_DP_fixed (PS)-sgs_evaluated,Apriori_DP_fixed (PS)-sgs_eval_interesting,Apriori_DP_fixed (PS)-sgs_quality_interesting,Apriori_DP_fixed (PS)-sgs_top_k_interesting,Apriori_DP_fixed (PS)-e_est,Apriori_DP_fixed (PS)-ei_est,Apriori_DP_fixed (PS)-time_to_est,Apriori_DP_fixed (PS)-sdfastest-esgs,Apriori_DP_fixed (PS)-ub
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,11.329450845718384,0,397079,12981,209601,410,438164.5333333333,12455.337313432836,1.5777955055236816,116629,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,11.506006717681885,0,397780,12981,210266,410,446881.88095238095,12416.055223880598,1.5725512504577637,116741,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,1.0365002155303955,0,325,275,134,129,325.0,275.0,0.6465635299682617,625,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,2.1079089641571045,0,1575,1525,766,208,1575.0,1525.0,0.8087873458862305,1100,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,7.444520235061645,0,7825,4650,3909,208,7825.0,4650.0,0.9521481990814209,1675,68406
thyroid_hypothyroid,hypothyroid,2,0.0181624889373779,0,412,228,189,167,412.0,183.23529411764707,0.0647885799407959,952,596
thyroid_hypothyroid,hypothyroid,3,0.0469367504119873,0,1572,908,1041,346,1715.235294117647,946.2352941176471,0.025603532791137695,1457,6580
thyroid_hypothyroid,hypothyroid,5,0.4136273860931396,0,10140,9476,9130,636,11734.760784313727,10764.545098039216,0.03416323661804199,1967,331212
grammatical_a3,1,2,0.4446074962615967,0,22101,1004,21471,604,22101.0,1032.0570948782536,3.2928450107574463,244155,709837
grammatical_a3,1,3,0.5421991348266602,0,27295,3280,26664,661,29019.472815257614,4421.269941225861,3.6215031147003174,253385,281569472
grammatical_a3,1,5,1.7139148712158203,0,44206,19651,43575,679,63505.92314261315,36188.154282115865,3.685849905014038,257858,19886491853720
crx,positive,2,0.0288951396942138,0,1387,346,572,261,1387.0,354.62295081967216,0.04828310012817383,3172,1892
crx,positive,3,0.0496485233306884,0,2614,496,1505,392,2914.4471544715448,836.4043715846994,0.04863262176513672,3907,37882
crx,positive,5,0.0535855293273925,0,2777,582,1661,460,2938.312195121951,1319.2016393442623,0.049292564392089844,4012,6508884
GermanCredit_UCI_,2,2,0.0512645244598388,0,2776,802,1352,258,2776.0,942.76,0.08781862258911133,5550,2851
GermanCredit_UCI_,2,3,0.1545729637145996,0,8012,2300,4861,374,8949.169696969697,4952.902222222222,0.0855410099029541,7153,70376
GermanCredit_UCI_,2,5,0.3176074028015136,0,12278,4777,7969,472,18837.43090909091,20064.24488888889,0.09668278694152832,8012,18545216
pc1,2,2,0.0539095401763916,0,2850,291,806,329,2850.0,288.0,0.06689977645874023,5625,2851
pc1,2,3,0.0753891468048095,0,4023,1214,1963,484,3283.409090909091,977.1666666666666,0.07019209861755371,5940,70376
pc1,2,5,0.5407395362854004,0,15329,12234,13269,671,6480.568181818182,11388.1,0.07725405693054199,6364,18545216
mfeat-pixel,8,2,0.8318591117858887,0,35318,3460,29578,901,35318.0,3678.652912621359,5.653346538543701,428480,1358777
mfeat-pixel,8,3,2.407922744750977,0,100525,16712,94785,1346,115746.90253890253,21970.105177993526,6.687385320663452,470097,745969673
mfeat-pixel,8,5,50.60199451446533,0,321454,162385,315714,1672,616392.2927927928,420947.3519417476,6.702357292175293,479002,100992507946877
hv_noise,0,2,1.3348658084869385,0,80200,20200,26173,422,80200.0,20200.0,1.6784789562225342,160000,80201
hv_noise,0,3,21.407438039779663,0,727000,667000,349573,700,727000.0,667000.0,1.9861633777618408,199200,10667001
image,WINDOW,2,0.0483570098876953,0,1962,245,835,281,1962.0,261.53521126760563,0.06367945671081543,4402,2557
image,WINDOW,3,0.0580697059631347,0,2587,503,1460,392,2487.176470588235,709.5070422535211,0.06644988059997559,4813,59712
image,WINDOW,5,0.0770609378814697,0,3374,1070,2247,462,2527.598039215686,2437.4732394366197,0.06813955307006836,4967,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,10.277646780014038,0,325,275,132,127,325.0,275.0,7.090914726257324,625,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.444172620773315,0,1575,1525,747,225,1575.0,1525.0,9.52113938331604,1100,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,90.11826539039612,0,7825,4650,3885,225,7825.0,4650.0,11.562369108200073,1675,68406
polish_bankruptcy_4year,1,2,0.7961947917938232,0,32641,1139,12510,454,32641.0,1274.00390625,1.304753065109253,65280,32897
polish_bankruptcy_4year,1,3,1.0262563228607178,0,40957,3697,20826,593,41684.13559322034,5252.734375,0.8646252155303955,67181,2796417
polish_bankruptcy_4year,1,5,3.474005699157715,0,73022,29616,52891,681,55401.47881355932,57187.634765625,0.8737666606903076,67748,8987138113
lung,3,2,0.0458321571350097,0,2711,774,1054,235,2711.0,801.9870967741936,0.12633419036865234,11160,12091
lung,3,3,0.1301496028900146,0,8142,2999,4280,358,9801.666666666666,5316.61935483871,0.15135979652404785,14095,620776
lung,3,5,0.522611141204834,0,17583,8323,12714,443,31583.47111111111,19408.192258064515,0.17302989959716797,15995,722277712
credit,+,2,0.0276672840118408,0,1387,293,580,266,1387.0,328.62295081967216,0.03914952278137207,3172,1892
credit,+,3,0.0446991920471191,0,2330,443,1364,395,2115.211382113821,647.5846994535519,0.0458369255065918,3706,37882
credit,+,5,0.048537254333496,0,2496,524,1524,455,3464.4,1010.8245901639344,0.05051445960998535,4079,6508884
lymphography,fibrosis,2,0.0130891799926757,0,410,208,264,150,410.0,206.16101694915255,0.022296905517578125,1593,1771
lymphography,fibrosis,3,0.0237624645233154,0,1077,331,893,245,1344.7307692307693,384.2542372881356,0.03249669075012207,2401,34280
lymphography,fibrosis,5,0.0255987644195556,0,1176,415,992,281,1445.3346153846153,413.7864406779661,0.03354930877685547,2471,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0589666366577148,0,191,151,109,103,191.0,150.1,0.03718090057373047,380,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.085517406463623,0,586,251,434,184,593.1666666666666,484.18333333333334,0.047386884689331055,637,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0856118202209472,0,586,251,434,184,1040.6958333333332,542.1333333333333,0.051691532135009766,796,6196
ring,0,2,0.107358694076538,0,3240,271,1556,365,3240.0,188.5,0.0995340347290039,6400,3241
ring,0,3,0.1339507102966308,0,4380,271,2696,365,4684.0,356.5,0.11274576187133789,6923,85401
ring,0,5,0.1351270675659179,0,4380,271,2696,365,4304.0,313.0,0.11022305488586426,6836,25706997
mc1,2,2,0.1759309768676757,0,3668,633,1248,331,3668.0,530.3826530612245,0.137861967086792,8330,4852
mc1,2,3,0.412255048751831,0,9135,5349,6665,607,7292.123931623932,4060.3401360544217,0.15623974800109863,9289,156948
mc1,2,5,18.29918670654297,0,139686,128409,137125,943,160976.26495726497,193566.51020408163,0.21415090560913086,11499,71680092
thyroid_allhyper,goitre.,2,0.0391569137573242,0,1192,380,550,271,1192.0,367.5,0.04967808723449707,3072,2081
thyroid_allhyper,goitre.,3,0.0936200618743896,0,3702,1060,2704,498,4504.181818181818,1669.25,0.06061434745788574,4054,43745
thyroid_allhyper,goitre.,5,0.4213948249816894,0,12270,9628,11266,735,23260.636363636364,15429.375,0.07294702529907227,4793,8303633
mammographics,1,2,0.0084273815155029,0,194,117,87,66,194.0,125.97826086956522,0.00811147689819336,437,277
mammographics,1,3,0.0126581192016601,0,430,207,225,133,509.1521739130435,275.77536231884056,0.01014256477355957,668,2048
mammographics,1,5,0.0141329765319824,0,489,245,280,165,523.181884057971,275.9336956521739,0.010680675506591797,690,44552
dresses,1,2,0.0450260639190673,0,2802,613,1058,224,2802.0,600.7816091954023,0.11787676811218262,12702,15226
dresses,1,3,0.1013212203979492,0,6301,1357,3067,297,5998.278138528139,1248.831417624521,0.14649462699890137,14819,878150
dresses,1,5,0.1330711841583252,0,7424,1676,3839,303,6953.061255411256,1820.0878831417624,0.15044832229614258,15178,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.003612995147705,0,4,0,0,0,4.0,0.0,0.0019211769104003906,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0035583972930908,0,4,0,0,0,4.0,0.0,0.0015208721160888672,4,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0036661624908447,0,4,0,0,0,4.0,0.0,0.0016045570373535156,4,11
thyroid_new_thyroid,2,2,0.0065014362335205,0,125,58,43,31,125.0,51.0,0.0049707889556884766,300,211
thyroid_new_thyroid,2,3,0.0076205730438232,0,176,71,89,44,207.625,77.375,0.006621599197387695,407,1351
thyroid_new_thyroid,2,5,0.0077672004699707,0,183,77,96,50,198.075,70.7,0.006481170654296875,394,21700
Balance_UCI_,R,2,0.0079085826873779,0,210,164,75,75,210.0,165.5,0.0066928863525390625,400,211
Balance_UCI_,R,3,0.0152144432067871,0,658,164,307,75,683.0,165.5,0.009471416473388672,671,1351
Balance_UCI_,R,5,0.0152633190155029,0,658,164,307,75,656.0,161.0,0.009060144424438477,662,6196
vert2,NO,2,0.009390115737915,0,277,157,128,115,277.0,182.5625,0.008520126342773438,552,301
vert2,NO,3,0.015653371810913,0,686,224,456,157,976.7430555555555,317.2083333333333,0.012190103530883789,888,2325
vert2,NO,5,0.0161943435668945,0,711,238,481,170,1093.2604166666667,345.2795138888889,0.012519359588623047,923,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.09827351570129,0,1225,1078,0,0,1225.0,1078.0,12.777498245239258,2401,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.6698386669159,0,13230,13083,0,0,13230.0,13083.0,18.753708362579346,4410,19650
rmftsa_sleepdata,3,2,0.0503637790679931,0,36,21,7,7,36.0,23.5,0.5324325561523438,64,37
rmftsa_sleepdata,3,3,0.0052490234375,0,36,21,7,7,36.0,19.5,0.0025930404663085938,64,37
rmftsa_sleepdata,3,5,0.0061759948730468,0,36,21,7,7,36.0,20.5,0.0025947093963623047,64,37
thoracic-surgery,1,2,0.0411090850830078,0,826,478,446,232,826.0,528.695652173913,0.022690296173095703,1840,1082
thoracic-surgery,1,3,0.0828652381896972,0,3407,2444,1924,379,4326.51282051282,2448.550724637681,0.03590512275695801,2898,16262
thoracic-surgery,1,5,1.4842565059661863,0,18952,14776,10153,551,15027.794871794871,20689.057971014492,0.044165611267089844,3646,1550201
kc3,2,2,0.0943696498870849,0,6334,788,2650,347,6334.0,912.1355932203389,0.13634347915649414,13216,7022
kc3,2,3,0.1888306140899658,0,11834,4408,7861,486,12199.904761904761,6322.146892655367,0.15674710273742676,14660,273938
kc3,2,5,8.219826221466064,0,98641,88653,93990,626,79947.46666666667,151774.94915254237,0.17532658576965332,16064,182911211
tae,2,2,0.0071122646331787,0,121,69,49,33,121.0,70.78125,0.0049266815185546875,240,137
tae,2,3,0.0083465576171875,0,200,123,84,58,271.15625,173.59375,0.005948066711425781,358,697
tae,2,5,0.0089194774627685,0,217,137,93,65,312.828125,163.28125,0.006308794021606445,387,6885
leaf,32,2,0.0218515396118164,0,1017,216,547,235,1017.0,203.88732394366198,0.055518150329589844,3124,2557
leaf,32,3,0.0320794582366943,0,1650,285,1180,344,1811.875816993464,500.9389671361502,0.047449588775634766,3770,59712
leaf,32,5,0.0335385799407959,0,1736,333,1266,394,1553.6562091503267,473.0,0.04647350311279297,3692,14051256
australian,1,2,0.0201208591461181,0,822,320,364,242,822.0,358.57142857142856,0.023954391479492188,1680,904
australian,1,3,0.0416467189788818,0,1981,451,1267,364,2021.6969696969697,602.063492063492,0.030962705612182617,2290,12384
australian,1,5,0.0434966087341308,0,2083,507,1363,408,2394.333333333333,813.7777777777778,0.03223705291748047,2352,974982
dermatology,4,2,0.0427017211914062,0,2278,550,1330,417,2278.0,581.8421052631579,0.10146045684814453,8778,8912
dermatology,4,3,0.1093742847442627,0,6372,2051,5413,760,6395.115044247787,2997.872180451128,0.12782835960388184,10575,392218
dermatology,4,5,1.425615310668945,0,32706,27245,31747,1244,25638.378761061947,24470.653759398498,0.14048409461975098,11511,334251744
Heart_Statlog__UCI_,2,2,0.0180513858795166,0,781,251,373,219,781.0,242.775,0.02061176300048828,1560,821
Heart_Statlog__UCI_,2,3,0.0297415256500244,0,1503,351,997,313,1367.3,510.7375,0.025855302810668945,1992,10701
Heart_Statlog__UCI_,2,5,0.0318496227264404,0,1596,391,1088,337,2103.685,612.405625,0.026791095733642578,2125,760099
Census-Income_KDD__UCI_,50000+,2,5.509300947189331,0,13344,460,7602,485,13344.0,428.0032327586207,7.754484176635742,74704,107881
Census-Income_KDD__UCI_,50000+,3,7.767579555511475,0,15482,1898,9550,688,15438.873498498499,1956.693606321839,7.969582796096802,76448,16649945
Census-Income_KDD__UCI_,50000+,5,31.23821330070496,0,36750,21673,30394,869,33094.170364114114,21712.37961566092,8.119056940078735,78093,177318627413
japanese,+,2,0.0283653736114501,0,1387,293,580,266,1387.0,356.75409836065575,0.1064903736114502,3172,1892
japanese,+,3,0.0451858043670654,0,2330,443,1364,395,2597.3739837398375,780.4262295081967,0.06714391708374023,3853,37882
japanese,+,5,0.0489170551300048,0,2496,524,1524,455,2180.7398373983738,1177.0967213114754,0.04854321479797363,3821,6508884
heart_hungarian,1,2,0.006030797958374,0,78,51,28,22,78.0,49.5,0.0038776397705078125,144,79
heart_hungarian,1,3,0.0070834159851074,0,133,89,50,39,153.5,110.0,0.004294395446777344,221,299
heart_hungarian,1,5,0.00738525390625,0,143,99,57,46,172.5,118.625,0.00481414794921875,245,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.356048583984375,0,301,251,182,131,301.0,250.08,0.20998024940490723,600,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6242284774780273,0,1356,436,990,186,1382.92,466.72,0.2586970329284668,1053,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6484196186065674,0,1356,436,990,186,2104.28,610.72,0.2736363410949707,1146,68406
forest,h ,2,0.0810372829437255,0,5158,237,2171,263,5158.0,244.08333333333334,0.13414287567138672,10908,5887
forest,h ,3,0.0866081714630127,0,5450,301,2463,347,5306.82196969697,463.3842592592593,0.12974333763122559,11248,210043
forest,h ,5,0.0890812873840332,0,5493,325,2506,371,5244.098674242424,577.3677469135803,0.12854409217834473,11222,117038314
robot5,bottom_collision,2,0.0133984088897705,0,353,197,140,131,353.0,216.82142857142858,0.01347804069519043,728,407
robot5,bottom_collision,3,0.0250024795532226,0,940,279,640,214,1363.2857142857142,390.92857142857144,0.018339157104492188,1151,3683
robot5,bottom_collision,5,0.0259959697723388,0,978,297,678,226,1538.2982142857143,467.6672619047619,0.019086599349975586,1204,122438
pen,6,2,0.0786762237548828,0,1490,182,446,229,1490.0,203.1864406779661,0.059362173080444336,3186,1771
pen,6,3,0.0997121334075927,0,1891,256,847,338,1833.3846153846155,413.6949152542373,0.06746602058410645,3511,34280
pen,6,5,0.0969512462615966,0,1973,294,929,386,1692.6153846153845,576.3966101694915,0.06791496276855469,3519,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8704354763031008,0,1225,1078,0,0,1225.0,1078.0,1.1140468120574951,2401,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.552775859832764,0,13230,13083,0,0,13230.0,13083.0,1.5407688617706299,4410,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,67.31217288970947,0,97265,13083,0,0,97265.0,13083.0,1.8587887287139893,6076,2138410
robot3,slightly_moved,2,0.0119800567626953,0,379,309,167,145,379.0,317.25,0.06400871276855469,756,407
robot3,slightly_moved,3,0.0360071659088134,0,1853,428,999,234,1963.9642857142858,743.1428571428571,0.01931929588317871,1307,3683
robot3,slightly_moved,5,0.0377640724182128,0,1881,452,1027,247,2624.041964285714,726.9107142857143,0.019170045852661133,1390,122438
DefaultofCreditCard,1,2,0.4278905391693115,0,6019,1438,2849,315,6019.0,1524.360902255639,0.3311333656311035,14497,8912
DefaultofCreditCard,1,3,1.2166855335235596,0,16594,3594,8980,341,16704.37610619469,4288.835839598997,0.39469075202941895,17393,392218
DefaultofCreditCard,1,5,1.993330478668213,0,23028,8495,13058,344,31758.38539823009,12472.243045112782,0.4212939739227295,18529,334251744
zoo,7,2,0.0105147361755371,0,312,153,184,129,312.0,179.33333333333334,0.01990675926208496,864,667
zoo,7,3,0.0190298557281494,0,837,384,679,286,918.1111111111111,485.3333333333333,0.018784523010253906,1229,7807
zoo,7,5,0.0349459648132324,0,1644,706,1486,436,2442.866666666667,1606.911111111111,0.024012088775634766,1525,443704
breast_tissue,gla,2,0.0109033584594726,0,387,92,159,53,387.0,87.75,0.011930227279663086,972,667
breast_tissue,gla,3,0.0124957561492919,0,475,159,221,106,519.125,174.875,0.014261245727539062,1122,7807
breast_tissue,gla,5,0.013901948928833,0,540,214,284,150,612.7,253.575,0.015964031219482422,1212,443704
flare, B,2,0.0107274055480957,0,231,170,90,84,231.0,174.14634146341464,0.013918638229370117,820,862
flare, B,3,0.0220973491668701,0,849,335,374,207,922.1111111111112,371.9512195121951,0.020746946334838867,1378,11522
flare, B,5,0.0320343971252441,0,1295,531,820,344,1112.5873015873017,859.5121951219512,0.02414393424987793,1542,862190
banana,1,2,0.0063350200653076,0,36,24,13,13,36.0,24.0,0.0034685134887695312,64,37
banana,1,3,0.0063471794128417,0,36,24,13,13,36.0,24.0,0.003465414047241211,64,37
banana,1,5,0.006484031677246,0,36,24,13,13,36.0,24.0,0.0034637451171875,64,37
polish_bankruptcy_2year,1,2,0.7765564918518066,0,31881,1003,13178,398,31881.0,1093.4823529411765,0.7983822822570801,64260,32641
polish_bankruptcy_2year,1,3,0.8717656135559082,0,35450,1986,16747,496,34421.731914893615,2462.8470588235296,0.8277485370635986,65444,2763776
polish_bankruptcy_2year,1,5,1.0190770626068115,0,38578,4336,19875,575,40649.59914893617,11599.395294117647,0.8626976013183594,66392,8812312832
polish_bankruptcy_3year,1,2,0.8273401260375977,0,32133,1251,13844,422,32133.0,1425.2333333333333,0.8338339328765869,64515,32641
polish_bankruptcy_3year,1,3,1.019819736480713,0,38341,3581,20050,513,38835.88510638298,5304.897385620915,0.8797731399536133,66554,2763776
polish_bankruptcy_3year,1,5,3.487504720687866,0,69920,31949,51629,560,52893.98262411348,45692.56892156863,0.9030327796936035,67551,8812312832
qualitative,B,2,0.0076920986175537,0,154,95,60,52,154.0,89.72222222222223,0.009087324142456055,306,172
qualitative,B,3,0.0108325481414794,0,321,161,189,127,359.88888888888886,184.16666666666666,0.0073969364166259766,447,988
qualitative,B,5,0.0122034549713134,0,372,189,240,159,536.0199074074073,299.89259259259256,0.008852720260620117,535,12616
mfeat-morphological,8,2,0.0097615718841552,0,192,101,42,39,192.0,95.9047619047619,0.00739741325378418,399,232
mfeat-morphological,8,3,0.0132880210876464,0,351,187,121,109,357.57142857142856,212.16666666666666,0.009376049041748047,543,1562
mfeat-morphological,8,5,0.0156898498535156,0,445,234,201,159,518.0083333333333,349.30595238095236,0.01109623908996582,649,27896
fourclass,1,2,0.0049793720245361,0,36,19,12,12,36.0,20.0,0.0026302337646484375,64,37
fourclass,1,3,0.0048637390136718,0,36,19,12,12,36.0,19.0,0.002479076385498047,64,37
fourclass,1,5,0.0048229694366455,0,36,19,12,12,36.0,22.0,0.0025339126586914062,64,37
liver,1,2,0.0101854801177978,0,300,244,131,122,300.0,239.0,0.008284568786621094,576,301
liver,1,3,0.0263855457305908,0,1312,339,634,165,1396.5,371.3333333333333,0.012859344482421875,993,2325
liver,1,5,0.0273094177246093,0,1342,346,661,167,1466.55,349.75,0.012922286987304688,1018,55455
badges2,1,2,0.0116617679595947,0,355,263,181,138,355.0,266.93333333333334,0.011698246002197266,780,466
badges2,1,3,0.029022216796875,0,1460,419,872,291,1886.8333333333333,898.8777777777777,0.018236875534057617,1349,4526
badges2,1,5,0.0329213142395019,0,1623,492,997,353,3129.5755555555556,1123.4888888888888,0.020025253295898438,1482,174437
kc1-binary,1,2,0.393589973449707,0,26625,1412,18200,393,26625.0,1495.7931034482758,0.6963305473327637,66700,42196
kc1-binary,1,3,0.5770370960235596,0,34726,6658,25395,467,35853.67901234568,8717.396551724138,0.7190814018249512,69606,4065076
kc1-binary,1,5,10.495849609375,0,105258,76455,82454,528,87804.23333333334,177694.8606321839,0.7703695297241211,71537,16803008524
tao,black,2,0.0052316188812255,0,36,22,12,12,36.0,22.0,0.003375530242919922,64,37
tao,black,3,0.0052738189697265,0,36,22,12,12,36.0,24.0,0.002825498580932617,64,37
tao,black,5,0.005054235458374,0,36,22,12,12,36.0,22.0,0.0027103424072265625,64,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.97845935821533,0,5050,2800,2327,325,5050.0,2773.0,50.50223183631897,10000,5051
breast_cancer_wis_pro2,R,2,0.2063410282135009,0,8796,928,3938,339,8796.0,934.12,1.0897133350372314,19800,11326
breast_cancer_wis_pro2,R,3,0.1685695648193359,0,11313,1320,6372,404,14302.938461538462,2018.28,0.24650096893310547,21813,562626
breast_cancer_wis_pro2,R,5,0.1878082752227783,0,12007,1809,7065,460,13630.296923076923,2390.153333333333,0.22947216033935547,21892,612422931
soybean_small,D3,2,0.0140759944915771,0,493,199,313,165,493.0,186.72413793103448,0.02497553825378418,1740,1712
soybean_small,D3,3,0.0251188278198242,0,1204,334,1013,336,1374.0526315789473,416.2068965517241,0.03198122978210449,2358,32568
soybean_small,D3,5,0.0345921516418457,0,1686,796,1495,428,1605.1447368421052,1124.7370689655172,0.0350346565246582,2530,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0064818859100341,0,10,8,0,0,10.0,8.0,0.0023691654205322266,16,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052573680877685,0,10,8,0,0,10.0,8.0,0.0024042129516601562,16,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051944255828857,0,10,8,0,0,10.0,8.0,0.0023376941680908203,16,11
semeion,8,2,2.7619707584381104,0,92318,15226,55399,762,92318.0,15397.078125,2.615238666534424,219648,131329
semeion,8,3,19.987120866775516,0,694498,118950,655606,1443,866662.418699187,235056.9482421875,3.1729648113250732,254631,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.250009536743164,0,80200,415,41287,167,80200.0,419.5,1.4972865581512451,160000,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2634103298187256,0,80200,415,41287,167,80200.0,417.5,1.5245814323425293,160002,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.2628374099731443,0,80200,415,41287,167,80200.0,417.5,1.5010788440704346,160002,84280006981
molecular_splice,IE,2,0.5856554508209229,0,27316,594,13007,448,27316.0,570.7690972222222,0.8547267913818359,67104,41617
molecular_splice,IE,3,0.6043519973754883,0,27616,722,13307,545,27419.169154228857,847.8611111111111,0.8678247928619385,68044,3981553
molecular_splice,IE,5,0.6022014617919922,0,27645,749,13336,562,27431.630597014926,725.2259837962963,0.8477785587310791,67763,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0387191772460937,0,1900,1830,1832,234,1900.0,1830.0,0.11508512496948242,7800,8516
audiology_std,cochlear_noise_and_heredity,3,0.665045976638794,0,36120,36050,36052,397,36120.0,36050.0,0.20108580589294434,15340,366276
automobile,-1,2,0.0394835472106933,0,2387,322,1141,283,2387.0,332.51376146788994,0.0802159309387207,7412,5996
automobile,-1,3,0.0565738677978515,0,3417,576,2144,422,3282.4606741573034,733.9633027522935,0.09014749526977539,8148,215930
automobile,-1,5,0.07513427734375,0,4255,1115,2976,539,4389.561797752809,1959.4865443425076,0.09723210334777832,8575,122607452
volcanoes-d2,3,2,0.0098540782928466,0,78,55,17,17,78.0,57.0,0.0061147212982177734,144,79
volcanoes-d2,3,3,0.0109839439392089,0,125,86,36,36,127.33333333333333,84.83333333333333,0.006985902786254883,217,299
volcanoes-d2,3,5,0.0110814571380615,0,125,86,36,36,125.33333333333333,74.16666666666667,0.006914615631103516,214,299
grammatical_a2,1,2,0.2758693695068359,0,11929,1001,11175,765,11929.0,969.1202003338898,2.4430816173553467,176106,718202
grammatical_a2,1,3,0.4838223457336426,0,21333,7615,20579,826,22961.986417657045,7781.429048414024,2.865924596786499,190287,286563398
grammatical_a2,1,5,36.70718479156494,0,232134,215015,231380,852,267644.7363752122,222809.33359766277,3.063626289367676,205072,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.152305841445923,0,325,275,0,0,325.0,275.0,1.9611725807189941,625,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.832662105560303,0,1575,1525,0,0,1575.0,1525.0,2.4497504234313965,1100,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,26.97148466110229,0,7825,4650,0,0,7825.0,4650.0,2.8880043029785156,1675,68406
analcatdata_authorship,4,2,0.4891407489776611,0,30403,445,14271,514,30403.0,452.07089552238807,0.8917651176452637,65928,36047
analcatdata_authorship,4,3,0.5214114189147949,0,31106,580,14974,621,30763.072580645163,631.8283582089553,0.7708871364593506,66341,3208363
analcatdata_authorship,4,5,0.5391275882720947,0,31223,658,15091,665,30902.737096774195,766.5776119402985,0.76590895652771,66446,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.017142057418823,0,1130,990,811,138,1130.0,990.3571428571429,13.671329975128174,2303,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.7296657562256,0,11595,990,9658,138,11470.0,989.3979591836735,20.295400619506836,4219,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.79801034927368,0,11595,990,9658,138,11470.0,989.8775510204082,20.195157527923584,4220,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0291998386383056,0,561,493,244,182,561.0,492.0,0.5542261600494385,1089,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1129519939422607,0,4067,3424,1973,238,3928.0,3682.5,0.034799814224243164,1963,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.549429178237915,0,13342,3841,7615,238,21981.041666666668,6037.208333333333,0.04552102088928223,2740,284274
cmc,3,2,0.0155756473541259,0,465,329,195,158,465.0,360.0,0.014898061752319336,900,466
cmc,3,3,0.0460913181304931,0,2163,886,1147,290,2413.5,1364.5,0.020870208740234375,1469,4526
cmc,3,5,0.0737028121948242,0,3133,1494,1902,338,7527.608333333334,3251.858333333333,0.02463245391845703,1743,174437
Adult_UCI_,>50K,2,0.2388989925384521,0,3338,280,822,223,3338.0,258.7040816326531,0.21767044067382812,7938,4852
Adult_UCI_,>50K,3,0.2788515090942383,0,3857,409,1221,342,3734.0,699.3826530612245,0.23727846145629883,8522,156948
