dataset_name,target_value,depth,DFS_BSD_DP_FC (PS)-real_time_taken,DFS_BSD_DP_FC (PS)-failed,DFS_BSD_DP_FC (PS)-sgs_evaluated,DFS_BSD_DP_FC (PS)-sgs_eval_interesting,DFS_BSD_DP_FC (PS)-sgs_quality_interesting,DFS_BSD_DP_FC (PS)-sgs_top_k_interesting,DFS_BSD_DP_FC (PS)-e_est,DFS_BSD_DP_FC (PS)-ei_est,DFS_BSD_DP_FC (PS)-time_to_est,DFS_BSD_DP_FC (PS)-sdfastest-esgs,DFS_BSD_DP_FC (PS)-ub
grammatical_a6,1,3,22.656128883361816,0,1137101,48553,878860,1525,393435.54480211815,18852.348383500557,3.3301923274993896,198552,285130587
auto6_2,class5,2,0.2447514533996582,0,11864,1282,5726,233,11863.0,1691.5,0.32404541969299316,24027,12091
auto6_2,class5,3,1.1793866157531738,0,60056,3184,34194,429,190883.41666666666,10141.833333333334,0.4104025363922119,32148,620776
auto6_2,class5,5,2.781707525253296,0,148694,2849,84104,499,549472.1020833333,20139.875,0.3669593334197998,29403,722277712
auto1,class1,2,0.0260941982269287,0,801,798,405,231,801.0,795.0,0.026839256286621094,1602,821
auto1,class1,3,0.2154164314270019,0,9789,7480,4968,428,9951.75,8530.833333333334,0.04290175437927246,3065,10701
auto1,class1,5,1.8967080116271973,0,91373,21119,48980,841,256973.74375,79664.53333333334,0.06728267669677734,4714,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,4.114681005477905,0,4601,4601,2297,361,4601.0,4601.0,4.144581079483032,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,43.10262417793274,0,124601,65070,61808,475,128501.0,65111.0,6.439915657043457,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,421.5839519500733,0,1181851,65070,602366,475,1215807.875,67076.0,7.490029811859131,22967,79375496
heart_cleverland,3,2,0.0211453437805175,0,802,479,379,218,799.4285714285714,370.5238095238095,0.12206029891967773,1682,904
heart_cleverland,3,3,0.0768537521362304,0,3854,849,2047,385,4058.753968253968,1116.7142857142858,0.03083181381225586,2272,12384
heart_cleverland,3,5,0.1683464050292968,0,9110,1027,5232,509,14607.851686507936,2376.9206349206347,0.03436160087585449,2554,974982
analcatdata_boxing1,1,2,0.0070414543151855,0,189,32,64,14,180.75,36.875,0.0068950653076171875,506,301
analcatdata_boxing1,1,3,0.0091128349304199,0,309,32,106,14,222.75,32.0625,0.007442951202392578,514,2325
analcatdata_boxing1,1,5,0.0091204643249511,0,309,32,106,14,206.27083333333334,29.4375,0.007448911666870117,508,2325
qsar,RB,2,0.1543655395507812,0,7343,1213,2758,371,7057.171875,1153.46875,0.17974114418029785,14594,8257
qsar,RB,3,0.547177791595459,0,27250,4517,14372,506,28320.84375,6498.2578125,0.2149829864501953,15940,349633
qsar,RB,5,6.220191240310669,0,301958,57771,195474,1134,1069407.6003173827,299123.662890625,0.2529165744781494,19002,275584033
internet,ad.,2,52.94335222244263,0,2517727,1210103,1154131,900,2266613.1987447697,1202882.7243723848,20.487245321273804,1588158,4831387
robot4,normal,2,0.0118756294250488,0,261,185,105,104,273.75,190.75,0.06441521644592285,618,407
robot4,normal,3,0.0233991146087646,0,757,249,390,204,1103.5625,456.32142857142856,0.0165863037109375,932,3683
robot4,normal,5,0.0331146717071533,0,1309,315,742,295,2205.4244791666665,575.2261904761905,0.019863367080688477,1000,122438
mw1,2,2,0.1440024375915527,0,7427,987,2669,366,7198.767857142857,855.75,0.16672015190124512,14744,8002
mw1,2,3,0.5905754566192627,0,33911,4879,13927,724,26952.345238095237,6063.488095238095,0.17915081977844238,15914,333502
mw1,2,5,8.277074098587036,0,514469,75755,222591,1709,520661.8972842262,129519.76011904761,0.203582763671875,17535,254565277
polish_bankruptcy_5year,1,2,0.7589514255523682,0,32140,1436,10137,424,32107.101960784315,960.2235294117647,0.7895801067352295,64772,32641
polish_bankruptcy_5year,1,3,2.7136940956115723,0,127973,7675,66906,706,95890.73529411765,8332.366013071896,0.8314776420593262,66560,2763776
polish_bankruptcy_5year,1,5,31.566081285476685,0,1539641,57726,1139950,1375,1137673.1360294118,125024.71398692811,0.8621912002563477,67387,8812312832
grammatical_b8,1,2,3.470511674880981,0,170859,1149,134315,531,139171.48121263878,781.5559350982066,4.8220508098602295,340763,686207
grammatical_b8,1,3,9.265422582626345,0,463023,5223,384070,660,232966.10130230573,1356.266438941076,5.09166145324707,343562,267621512
grammatical_b8,1,5,457.7001178264618,0,24280488,822856,18283397,744,619695.2373145282,7608.823484201537,5.124820709228516,344709,18270601185176
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,284.2414302825928,0,53601,21561,25838,431,50061.0,17761.0,84.47850513458252,6261,80201
heart_va,3,2,0.0056729316711425,0,63,40,28,22,59.19230769230769,37.92307692307692,1.7209961414337158,132,92
heart_va,3,3,0.0063588619232177,0,115,69,48,34,131.85256410256412,73.6923076923077,0.004816770553588867,199,378
heart_va,3,5,0.0068118572235107,0,133,78,55,37,164.90945512820514,79.10897435897436,0.005181550979614258,221,1093
volcanoes-b5,4,2,0.0093896389007568,0,61,57,20,20,61.0,57.5,0.006417989730834961,146,79
volcanoes-b5,4,3,0.0113008022308349,0,125,90,37,37,134.0,89.0,0.007822275161743164,225,299
volcanoes-b5,4,5,0.0117185115814208,0,125,90,37,37,130.75,89.0,0.007781505584716797,225,299
wilt,w,2,0.0121252536773681,0,181,159,78,78,181.0,157.0,0.00991201400756836,402,211
wilt,w,3,0.0234770774841308,0,629,356,304,202,750.0833333333334,467.83333333333337,0.013404607772827148,649,1351
wilt,w,5,0.0328407287597656,0,1049,398,586,257,1924.8385416666667,681.5416666666666,0.015809297561645508,792,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1021497249603271,0,276,276,144,134,276.0,276.0,0.08315610885620117,627,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1727993488311767,0,1526,1311,775,253,1601.0,1296.0,0.10048818588256836,1102,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3634850978851318,0,5426,2841,2822,355,7802.666666666666,2796.8333333333335,0.11718106269836426,1459,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.0195331573486328,0,276,276,136,132,276.0,276.0,0.021648406982421875,627,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.0512807369232177,0,1526,1526,782,293,1626.0,1526.0,0.0239565372467041,1102,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.156886339187622,0,5911,2471,3305,417,9700.791666666666,3113.5,0.03081965446472168,1557,68406
mfeat-karhunen,8,2,0.7338602542877197,0,31317,633,13132,348,31592.291015625,928.5234375,0.7732384204864502,64258,32897
mfeat-karhunen,8,3,1.3414485454559326,0,60741,632,41426,395,79366.20279947917,2494.4954427083335,0.7977492809295654,65531,2796417
mfeat-karhunen,8,5,1.7077069282531738,0,77765,632,58271,403,128000.55914916992,1911.1165364583333,0.8157434463500977,66095,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0035381317138671,0,7,6,4,4,8.0,6.25,0.003244638442993164,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0037860870361328,0,7,6,4,4,7.625,5.875,0.0017404556274414062,14,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.0036261081695556,0,7,6,4,4,8.0,6.25,0.0017421245574951172,14,11
Iris_UCI_,Iris-virginica,2,0.0059084892272949,0,105,35,42,27,89.75,29.875,0.004081249237060547,194,137
Iris_UCI_,Iris-virginica,3,0.0071187019348144,0,177,41,69,32,160.0,43.375,0.005002021789550781,241,697
Iris_UCI_,Iris-virginica,5,0.0073323249816894,0,185,41,73,32,163.0,40.0,0.0051271915435791016,239,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0136246681213378,0,7,6,4,4,8.0,6.25,0.007383108139038086,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0134143829345703,0,7,6,4,4,8.0,6.25,0.00833749771118164,14,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0142786502838134,0,7,6,4,4,7.25,5.5,0.008333921432495117,14,11
thyroid_ann,2,2,0.0590031147003173,0,1219,674,471,235,1194.351851851852,635.2037037037037,0.0490727424621582,2486,1486
thyroid_ann,2,3,0.2760961055755615,0,7713,2275,3281,598,7188.833333333333,3470.8765432098767,0.06420254707336426,3383,26290
thyroid_ann,2,5,3.003468513488769,0,87107,11266,46677,1185,127300.4706404321,65064.53580246914,0.07606053352355957,4131,3505051
seeds,2,2,0.0094132423400878,0,257,121,112,70,261.6875,128.125,0.010693073272705078,590,407
seeds,2,3,0.0188548564910888,0,769,203,366,144,773.6875,165.75,0.011891841888427734,795,3683
seeds,2,5,0.0251822471618652,0,1165,230,564,185,1086.86875,249.175,0.01337575912475586,814,122438
hv_no_noise,0,2,1.4189107418060305,0,79601,20201,26667,365,79601.0,20201.0,1.5746455192565918,160002,80201
hv_no_noise,0,3,44.4250054359436,0,2666801,667001,704898,431,2165588.75,667001.0,2.0885443687438965,199202,10667001
statlog_australian,1,2,0.034318208694458,0,1328,583,587,252,1299.2280701754387,515.9122807017544,0.041581153869628906,2852,1654
statlog_australian,1,3,0.0970845222473144,0,4597,1001,2417,456,5345.4269005847955,1526.0,0.04624629020690918,3476,30914
statlog_australian,1,5,0.2513308525085449,0,12213,1783,7153,761,19652.40515350877,3135.53216374269,0.05143141746520996,3810,4613030
hiv_schilling,1,2,0.2026095390319824,0,10321,572,3159,310,10296.45625,428.8125,0.2662355899810791,23682,12881
hiv_schilling,1,3,0.6301140785217285,0,33681,577,9671,313,16717.690625,326.1375,0.2746589183807373,24003,682801
hiv_schilling,1,5,0.6185629367828369,0,33801,577,9699,313,20203.861458333333,423.5708333333333,0.27892565727233887,24206,847361193
heart-long-beach,4,2,0.0195646286010742,0,728,438,315,188,699.875,446.4166666666667,0.021166324615478516,1472,904
heart-long-beach,4,3,0.0930099487304687,0,4798,1427,2048,344,4952.930555555556,2033.5,0.03154492378234863,2338,12384
heart-long-beach,4,5,0.2981688976287842,0,16178,3507,6962,529,24001.24045138889,5037.131944444444,0.03729844093322754,2772,974982
datatrieve,2,2,0.0121641159057617,0,399,137,137,86,393.1333333333333,123.73333333333333,0.015127182006835938,842,466
datatrieve,2,3,0.0251829624176025,0,1115,268,363,168,1160.0222222222221,261.55555555555554,0.014855384826660156,1045,4526
datatrieve,2,5,0.034538984298706,0,1731,348,606,238,1853.73,427.14444444444445,0.017557144165039062,1147,174437
jEdit_4.0_4.2,2,2,0.0124228000640869,0,368,264,181,139,369.0,282.0,0.012351751327514648,786,407
jEdit_4.0_4.2,2,3,0.0381591320037841,0,1678,514,829,255,1838.5833333333333,629.0,0.016388893127441406,1181,3683
jEdit_4.0_4.2,2,5,0.080718994140625,0,4097,771,1882,399,3409.8729166666667,788.9166666666667,0.018761157989501953,1282,122438
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,2,9.08850908279419,0,276,276,143,134,276.0,276.0,7.446487188339233,627,326
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,3,15.70978307723999,0,1526,1209,787,286,1626.0,1236.0,9.574978590011597,1102,2626
ND_LVL_1_4_NormalDist_Random-Synthetic__2_5_10000000_,0,5,30.06909203529358,0,5036,2600,2572,372,6389.979166666666,2202.6666666666665,10.581812620162964,1379,68406
pitt1_2,WOOD,2,0.00738525390625,0,170,45,63,27,160.04166666666666,45.625,0.5001838207244873,338,301
pitt1_2,WOOD,3,0.0100314617156982,0,324,60,121,35,293.96527777777777,55.15277777777778,0.007664203643798828,410,2325
pitt1_2,WOOD,5,0.0106935501098632,0,368,61,137,35,359.8290798611111,61.861111111111114,0.008088827133178711,424,55455
backache,2,2,0.0690157413482666,0,3293,1423,1531,358,3165.4395604395604,1100.4285714285713,0.0773320198059082,6736,4187
backache,2,3,0.3409831523895263,0,18046,6386,9107,644,24040.38553113553,9086.329670329671,0.10642814636230469,9006,125672
backache,2,5,3.711821794509888,0,202020,71072,83088,1210,403153.79386446887,158308.3868131868,0.12756705284118652,10790,49302800
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,2,1.0096774101257324,0,44044,11129,18177,410,42854.350746268654,10751.244776119403,1.2889714241027832,93467,56281
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,3,22.42337942123413,0,1134230,32289,444579,461,865814.1962686568,20581.761194029852,1.6351511478424072,116267,6266176
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,57.08138513565064,0,2958304,32298,1125697,461,1313103.5131063433,17439.332835820896,1.6365458965301514,117678,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9312732219696044,0,276,276,134,129,276.0,276.0,0.6985733509063721,627,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.5057823657989502,0,1526,1526,766,293,1617.6666666666667,1526.0,0.851731538772583,1102,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,3.3515350818634038,0,7776,4651,3909,385,11955.166666666666,4651.0,1.0110387802124023,1677,68406
thyroid_hypothyroid,hypothyroid,2,0.0218679904937744,0,507,303,189,167,470.44117647058823,282.6470588235294,0.07493162155151367,954,596
thyroid_hypothyroid,hypothyroid,3,0.0701165199279785,0,2449,1155,1058,307,2588.8333333333335,1567.4901960784314,0.028326034545898438,1489,6580
thyroid_hypothyroid,hypothyroid,5,0.521195650100708,0,19503,9506,11332,493,22714.245955882354,13716.086274509804,0.034305572509765625,1888,331212
grammatical_a3,1,2,2.4688520431518555,0,122844,1801,82780,604,97324.52099076407,1096.3127623845508,3.503387928009033,244157,709837
grammatical_a3,1,3,14.08420729637146,0,735627,13110,499908,776,292752.27462916315,4842.195773859502,3.909731864929199,252731,281569472
grammatical_a3,1,5,546.9151494503021,0,28199086,489349,18824212,1017,3756113.499682952,88913.20927791772,4.099717855453491,260381,19886491853720
crx,positive,2,0.0363032817840576,0,1483,645,633,261,1447.672131147541,619.0327868852459,0.05292201042175293,3174,1892
crx,positive,3,0.1178870201110839,0,5518,1208,2721,482,8259.672131147541,2494.0163934426228,0.05456805229187012,4171,37882
crx,positive,5,0.2684345245361328,0,13129,1620,7779,736,38025.45512295082,7535.1322404371585,0.05779075622558594,4271,6508884
GermanCredit_UCI_,2,2,0.06402587890625,0,2664,1055,1353,258,2679.5666666666666,955.6,0.06981635093688965,5552,2851
GermanCredit_UCI_,2,3,0.2476472854614257,0,11329,2618,6908,392,21494.64222222222,6347.733333333334,0.09353804588317871,7428,70376
GermanCredit_UCI_,2,5,0.4566066265106201,0,21584,4884,14259,681,233903.28381944445,50903.93088888889,0.1078345775604248,8545,18545216
pc1,2,2,0.0624582767486572,0,2749,680,806,329,2746.5,529.5,0.07144308090209961,5627,2851
pc1,2,3,0.1886837482452392,0,9270,1802,3236,459,12007.333333333334,3785.0,0.08148455619812012,6506,70376
pc1,2,5,1.5318822860717771,0,84733,20282,28476,1349,113319.95833333333,34280.03333333333,0.09664559364318848,7296,18545216
mfeat-pixel,8,2,4.902970790863037,0,221665,5143,125100,901,173513.4963592233,3367.984223300971,5.985194444656372,428482,1358777
mfeat-pixel,8,3,29.454748392105103,0,1362920,33099,973908,1448,876617.3131067961,28958.605177993526,6.848667860031128,454023,745969673
mfeat-pixel,8,5,636.2977113723755,0,29740385,352388,24125069,2843,30351435.303524476,912370.1158980583,7.17465877532959,470178,100992507946877
hv_noise,0,2,1.4549965858459473,0,79601,20201,26173,422,79601.0,20201.0,1.6979320049285889,160002,80201
hv_noise,0,3,45.03236937522888,0,2666801,667001,802211,750,2183664.5,667001.0,2.108647346496582,199202,10667001
image,WINDOW,2,0.0579102039337158,0,2134,532,835,281,2092.021126760563,349.85915492957747,0.06722855567932129,4404,2557
image,WINDOW,3,0.167536973953247,0,7695,969,3945,529,5527.781690140845,966.075117370892,0.07025361061096191,4814,59712
image,WINDOW,5,0.6197314262390137,0,30680,2352,18324,867,45223.09703638498,6061.114319248826,0.0782930850982666,5422,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.200612545013428,0,276,276,132,127,276.0,276.0,7.374203205108643,627,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.8527729511261,0,1526,1526,747,304,1626.0,1526.0,9.597904443740845,1102,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,41.23102045059204,0,7776,4651,3885,432,13267.666666666666,4651.0,11.615600347518921,1677,68406
polish_bankruptcy_4year,1,2,0.8800387382507324,0,32361,1779,12510,454,32350.642578125,1337.259765625,1.3355848789215088,65282,32897
polish_bankruptcy_4year,1,3,3.513622045516968,0,148437,7972,90852,754,96222.20751953125,7696.986328125,0.8886992931365967,67084,2796417
polish_bankruptcy_4year,1,5,47.05446648597717,0,2099165,84726,1503505,1576,1021392.1141967773,65447.7294921875,0.9170305728912354,68705,8987138113
lung,3,2,0.1102523803710937,0,5896,1001,2542,235,5051.187096774193,868.0193548387097,0.13401365280151367,11162,12091
lung,3,3,0.5487134456634521,0,31766,3561,16316,363,29959.37419354839,4975.967741935484,0.16269588470458984,14034,620776
lung,3,5,2.464592218399048,0,139420,12535,77433,490,343182.75653225806,45810.51612903226,0.19912457466125488,16756,722277712
credit,+,2,0.0355339050292968,0,1483,604,640,266,1435.950819672131,477.5245901639344,0.04171013832092285,3174,1892
credit,+,3,0.10648775100708,0,5151,1054,2636,455,6340.609289617486,1494.224043715847,0.05112457275390625,3898,37882
credit,+,5,0.2704839706420898,0,13313,1634,8027,773,23399.711885245903,3159.303825136612,0.058602333068847656,4190,6508884
lymphography,fibrosis,2,0.0213186740875244,0,870,209,330,150,745.4110169491526,224.09322033898306,0.02495265007019043,1595,1771
lymphography,fibrosis,3,0.0667998790740966,0,3537,380,1271,236,2447.5360169491523,309.0593220338983,0.031311750411987305,2045,34280
lymphography,fibrosis,5,0.1462337970733642,0,8426,450,2846,254,5677.057070974576,491.33983050847456,0.03667879104614258,2300,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0546879768371582,0,156,152,109,103,160.65,152.05,0.042627573013305664,382,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0737173557281494,0,546,281,434,190,637.9854166666667,563.875,0.05235123634338379,641,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0869724750518798,0,796,406,684,253,1334.7114583333332,733.6083333333333,0.05798029899597168,786,6196
ring,0,2,0.1158893108367919,0,3121,1025,1556,365,3121.0,629.5,0.10827970504760742,6402,3241
ring,0,3,0.7493886947631836,0,30221,2212,20491,639,13557.0,1693.0,0.12324213981628418,7312,85401
ring,0,5,1.973423957824707,0,86945,3964,55064,867,261144.46666666667,18277.166666666668,0.12435698509216309,7418,25706997
mc1,2,2,0.2016873359680175,0,4325,868,1248,331,4058.438775510204,722.1989795918367,0.14983630180358887,8332,4852
mc1,2,3,0.9058873653411864,0,27477,7875,10587,826,23649.9268707483,8707.139455782313,0.19482016563415527,9947,156948
mc1,2,5,24.151743173599243,0,832684,234756,304335,2598,742381.0130474064,293166.65773809527,0.2199404239654541,11930,71680092
thyroid_allhyper,goitre.,2,0.049131155014038,0,1469,606,550,271,1442.5625,496.0,0.05391883850097656,3074,2081
thyroid_allhyper,goitre.,3,0.2581374645233154,0,10020,2836,4081,823,7227.4375,2887.125,0.06426882743835449,3937,43745
thyroid_allhyper,goitre.,5,4.917938709259033,0,219861,49498,93863,1637,118836.46484375,57730.55,0.0747983455657959,4597,8303633
mammographics,1,2,0.0081918239593505,0,183,118,94,66,190.25,123.26086956521739,0.008484601974487305,439,277
mammographics,1,3,0.0172224044799804,0,642,252,299,133,620.7789855072464,281.8695652173913,0.010288715362548828,648,2048
mammographics,1,5,0.0199191570281982,0,761,227,408,157,1040.689741847826,288.7880434782609,0.011774301528930664,704,44552
dresses,1,2,0.1056396961212158,0,6894,728,1580,224,5528.123563218391,654.8534482758621,0.12929487228393555,12704,15226
dresses,1,3,0.6789765357971191,0,47435,2106,8731,404,25874.84578544061,1693.704980842912,0.16006159782409668,14924,878150
dresses,1,5,2.201796770095825,0,156737,3455,23334,473,71300.63300706417,2522.4857279693488,0.1689462661743164,15383,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.003432273864746,0,1,0,0,0,1.0,0.0,0.0016582012176513672,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0034584999084472,0,1,0,0,0,1.0,0.0,0.0014121532440185547,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0034222602844238,0,1,0,0,0,1.0,0.0,0.0014090538024902344,2,11
thyroid_new_thyroid,2,2,0.0069680213928222,0,149,59,43,31,135.1875,65.5,0.005472421646118164,302,211
thyroid_new_thyroid,2,3,0.0097267627716064,0,321,72,104,44,290.625,66.125,0.006894111633300781,389,1351
thyroid_new_thyroid,2,5,0.0105006694793701,0,349,78,115,50,314.521875,63.425,0.006959676742553711,394,21700
Balance_UCI_,R,2,0.0081477165222167,0,171,165,75,75,171.0,169.5,0.007527828216552734,402,211
Balance_UCI_,R,3,0.0164785385131835,0,651,165,307,75,726.5,165.0,0.010102033615112305,670,1351
Balance_UCI_,R,5,0.0166308879852294,0,651,165,307,75,716.25,166.5,0.009984970092773438,673,6196
vert2,NO,2,0.0102226734161376,0,265,191,128,115,255.71875,195.0625,0.009042978286743164,554,301
vert2,NO,3,0.0254108905792236,0,1137,293,516,177,1224.0746527777778,295.84722222222223,0.0125579833984375,891,2325
vert2,NO,5,0.0330643653869628,0,1589,299,724,186,1592.890234375,331.36944444444447,0.013254165649414062,897,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,15.004858493804932,0,1079,1079,0,0,1079.0,1079.0,13.10632872581482,2403,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,65.65212559700012,0,13084,13084,0,0,13672.0,13084.0,19.915858507156372,4412,19650
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,5,335.3133146762848,0,97119,13084,0,0,111227.9375,13084.0,24.64332890510559,6078,2138410
rmftsa_sleepdata,3,2,0.0044827461242675,0,25,22,7,7,25.0,21.0,0.5321769714355469,66,37
rmftsa_sleepdata,3,3,0.0043938159942626,0,25,22,7,7,25.0,22.5,0.0027709007263183594,66,37
rmftsa_sleepdata,3,5,0.00447678565979,0,25,22,7,7,25.0,23.5,0.002718687057495117,66,37
thoracic-surgery,1,2,0.0237696170806884,0,885,596,463,232,870.9130434782609,576.6521739130435,0.024728059768676758,1842,1082
thoracic-surgery,1,3,0.1268680095672607,0,6513,2803,3179,398,6333.666666666667,3164.768115942029,0.037885189056396484,2858,16262
thoracic-surgery,1,5,1.043285608291626,0,56608,17692,24300,724,44493.85688405797,16163.77536231884,0.049013376235961914,3628,1550201
kc3,2,2,0.1237258911132812,0,6601,1081,2650,347,6480.932203389831,1038.4237288135594,0.14380407333374023,13218,7022
kc3,2,3,0.6791212558746338,0,39548,5710,17321,616,35595.47457627118,8888.54802259887,0.17374706268310547,15075,273938
kc3,2,5,11.847536087036133,0,708805,126193,314032,1307,944486.7017655367,276829.7548022599,0.20792222023010254,17411,182911211
tae,2,2,0.0060584545135498,0,111,70,49,33,110.515625,76.46875,0.005164623260498047,242,137
tae,2,3,0.0094015598297119,0,281,124,119,58,274.734375,123.34375,0.006123542785644531,344,697
tae,2,5,0.0120389461517333,0,411,138,177,65,376.67724609375,115.4921875,0.006558418273925781,361,6885
leaf,32,2,0.0326955318450927,0,1457,321,547,235,1370.619718309859,280.80281690140845,0.039656639099121094,3126,2557
leaf,32,3,0.0728297233581543,0,3883,398,1578,324,3625.180751173709,525.075117370892,0.047962188720703125,3565,59712
leaf,32,5,0.1341807842254638,0,7529,509,3428,405,9320.934595070423,1101.211737089202,0.07102108001708984,3828,14051256
australian,1,2,0.0237915515899658,0,821,590,387,242,807.7619047619048,497.1904761904762,0.025060176849365234,1682,904
australian,1,3,0.0793888568878173,0,3744,1111,2071,449,5270.738095238095,2565.4444444444443,0.034417152404785156,2473,12384
australian,1,5,0.2394053936004638,0,11894,1794,7678,781,19758.58878968254,4061.468253968254,0.038787841796875,2633,974982
dermatology,4,2,0.0869364738464355,0,4549,808,1380,417,3891.906015037594,657.2781954887218,0.1142730712890625,8780,8912
dermatology,4,3,0.4697349071502685,0,27201,4225,10412,942,17158.236842105263,3777.96992481203,0.13596487045288086,10364,392218
dermatology,4,5,5.480583190917969,0,322683,46271,154375,2338,254819.10540413533,57017.783834586466,0.151930570602417,11556,334251744
Heart_Statlog__UCI_,2,2,0.020566701889038,0,758,474,379,219,755.1875,398.3125,0.022726058959960938,1562,821
Heart_Statlog__UCI_,2,3,0.0657923221588134,0,3221,785,2044,411,4391.896875,1674.5875,0.02987051010131836,2225,10701
Heart_Statlog__UCI_,2,5,0.1387305259704589,0,6986,899,5232,535,6678.1215624999995,806.179375,0.030310392379760742,2149,760099
Census-Income_KDD__UCI_,50000+,2,7.302738428115845,0,46488,933,17229,485,33290.69665948276,483.6530172413793,8.118475914001465,74706,107881
Census-Income_KDD__UCI_,50000+,3,15.416582584381104,0,97641,3230,39750,812,62778.7661637931,2382.805316091954,8.218760251998901,76354,16649945
Census-Income_KDD__UCI_,50000+,5,189.17084741592407,0,1217339,75336,361780,1719,742008.9535829742,51301.761835488505,8.512172937393188,78975,177318627413
japanese,+,2,0.0340516567230224,0,1483,604,640,266,1439.360655737705,441.2950819672131,0.11287760734558105,3174,1892
japanese,+,3,0.103541612625122,0,5151,1054,2636,455,5531.021857923497,1414.6612021857923,0.0548250675201416,3788,37882
japanese,+,5,0.2625517845153808,0,13313,1634,8027,773,27353.591290983608,5425.871584699454,0.05545806884765625,4169,6508884
heart_hungarian,1,2,0.0052025318145751,0,65,52,28,22,63.0,48.0,0.003887176513671875,146,79
heart_hungarian,1,3,0.0071098804473876,0,145,90,62,39,142.08333333333334,94.16666666666667,0.004498958587646484,213,299
heart_hungarian,1,5,0.0073235034942626,0,161,100,73,46,165.9375,85.5,0.004620790481567383,219,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3049483299255371,0,256,252,182,131,262.4,252.52,0.23516058921813965,602,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.4413681030273437,0,1311,596,990,275,1441.28,794.92,0.26478028297424316,1051,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.61920166015625,0,3026,881,2704,384,5468.302,1774.44,0.32232165336608887,1375,68406
forest,h ,2,0.102039098739624,0,5217,388,2171,263,5241.2962962962965,478.8796296296296,0.14534306526184082,10910,5887
forest,h ,3,0.2338192462921142,0,12581,731,7616,360,16270.909336419752,1671.7083333333333,0.14194440841674805,11670,210043
forest,h ,5,1.3233215808868408,0,78581,6145,23532,422,74705.5401572145,6047.034567901234,0.14623284339904785,11824,117038314
robot5,bottom_collision,2,0.0133523941040039,0,317,278,140,131,328.92857142857144,281.89285714285717,0.014075756072998047,730,407
robot5,bottom_collision,3,0.0329821109771728,0,1245,506,729,309,1391.4464285714287,592.8095238095239,0.01843404769897461,1048,3683
