dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
volcanoes-d4,3,3,0.011061668395996,0,125,95,36,36,137.52,92.8,0.0300900936126709,1803,299
volcanoes-d4,3,5,0.0110318660736083,0,125,95,36,36,136.78,99.06,0.02931809425354004,1794,299
pitt2_3,LONG,2,0.0074813365936279,0,196,72,40,40,186.01,68.66,0.019860029220581055,1625,277
pitt2_3,LONG,3,0.0106527805328369,0,438,119,64,64,492.87416666666667,127.14,0.028172969818115234,2233,2048
pitt2_3,LONG,5,0.0117766857147216,0,515,128,69,69,592.83221875,120.46041666666666,0.029443740844726562,2284,44552
grammatical_b5,1,2,2.958292007446289,0,177954,11229,10617,1232,256806.1625,8229.975,0.7320578098297119,51585,700337
grammatical_b5,1,3,54.31504464149475,0,3432426,154754,153283,3142,2931239.45,198372.575,1.0028400421142578,55262,275933568
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,2,0.1451294422149658,0,276,276,139,135,276.0,276.0,0.1489105224609375,2427,326
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,3,0.2757384777069092,0,1526,1526,768,289,1638.5,1526.0,0.2051560878753662,4327,2626
ED_LVL_1_2_EqualDist_Random-Synthetic__2_5_100000_,0,5,0.6069724559783936,0,7776,4651,2291,410,12237.458333333332,4651.0,0.28836727142333984,6627,68406
pitt1_4,S,2,0.0106651782989501,0,205,66,34,34,199.555,61.3,0.025571346282958984,1726,301
pitt1_4,S,3,0.0142099857330322,0,389,92,44,44,401.815,83.44,0.025041580200195312,2095,2325
pitt1_4,S,5,0.0131785869598388,0,435,93,44,44,483.28009375,85.42,0.026676416397094727,2145,55455
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,2,4.403478622436523,0,4601,2801,1414,354,4601.0,2414.0,4.073525428771973,10002,5051
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,3,27.558708429336548,0,76601,27704,14070,558,71552.0,25094.0,5.356722593307495,14985,166751
ND_LVL_2_3_NormalDist_Random-Synthetic__2_10_1000000_,0,5,315.0062663555145,0,1266011,90637,45172,746,1122067.4,82625.0,6.00522780418396,17587,79375496
gesture_va,P,2,0.280726671218872,0,8065,7738,4220,471,8065.0,7778.28,0.3056483268737793,12830,8257
gesture_va,P,3,6.215773344039917,0,291229,56719,38995,769,315867.88,165132.52,0.38542795181274414,24717,349633
gesture_va,P,5,42.06213355064392,0,2266257,175712,133230,1734,15957855.318666667,3113250.3013333334,0.4656946659088135,30200,275584033
connectionist_vowel,4,2,0.0351753234863281,0,1536,960,562,285,1530.6,944.92,0.06949210166931152,5661,1771
connectionist_vowel,4,3,0.1826093196868896,0,11274,3559,2919,503,13458.2775,4865.95,0.10031580924987793,8347,34280
connectionist_vowel,4,5,0.5019607543945312,0,37192,4810,4460,766,66201.7775625,10089.9905,0.11327099800109863,9393,5495792
breast_cancer_wis_pro,R,2,0.1851780414581298,0,11507,5417,2922,401,10355.0,5642.96,0.14507341384887695,13656,11936
breast_cancer_wis_pro,R,3,3.024700164794922,0,293191,10631,6934,462,259734.68666666668,13696.653333333334,0.22800421714782715,21739,608840
breast_cancer_wis_pro,R,5,5.804111957550049,0,604179,14576,11676,593,755249.3705833333,28637.45466666667,0.23301982879638672,22040,699135746
diggle_table_a2,8,2,0.0092988014221191,0,289,104,70,70,253.3625,107.675,0.02342963218688965,1634,529
diggle_table_a2,8,3,0.0184869766235351,0,917,248,210,193,671.92375,202.93166666666667,0.03221464157104492,2240,5489
diggle_table_a2,8,5,0.0330100059509277,0,1961,506,496,269,1870.1545833333332,497.6578333333333,0.044760704040527344,2942,242825
page,5,2,0.0304880142211914,0,737,475,237,183,737.735,483.04,0.05611395835876465,3842,821
page,5,3,0.0925536155700683,0,4153,1573,1246,373,4725.59875,1932.41,0.08166098594665527,5753,10701
page,5,5,0.2423112392425537,0,13993,3393,2964,669,17139.820578125,5032.92625,0.0922994613647461,6196,760099
steel-plates-fault,2,2,0.1413638591766357,0,6263,4753,3062,512,5955.13,4436.15,0.14144277572631836,10715,6442
steel-plates-fault,2,3,1.7451775074005127,0,98475,24850,19674,1082,145643.8975,42550.62,0.23650860786437988,18286,240578
steel-plates-fault,2,5,2.3289570808410645,0,137871,37756,34709,1592,3871798.520828125,755179.3583333333,0.29266810417175293,22380,147043850
mechanical,4,2,0.0225427150726318,0,372,270,152,143,345.82,263.035,0.04563140869140625,2632,466
mechanical,4,3,0.0629720687866211,0,2284,1252,736,317,2111.04625,1326.52,0.0702669620513916,4381,4526
mechanical,4,5,0.2634055614471435,0,13613,4788,3243,504,11954.10746875,4725.11575,0.09326839447021484,5858,174437
OnlineShoppersIntention,True,2,0.1194379329681396,0,3194,1691,993,307,3255.2,1616.2,0.13317179679870605,7992,4096
OnlineShoppersIntention,True,3,0.9290144443511964,0,41883,11572,7423,744,43052.73333333334,15654.066666666668,0.19863438606262207,11859,121576
OnlineShoppersIntention,True,5,12.935302734375,0,702310,90735,67700,1066,1185804.6720833334,237628.69333333333,0.2429366111755371,14764,46626034
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,2,0.133652925491333,0,4601,4601,2264,403,4601.0,4601.0,0.1606769561767578,10002,5051
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,3,2.233741521835327,0,124601,30939,24367,650,127901.0,57836.0,0.2755904197692871,18902,166751
ED_LVL_2_1_EqualDist_Random-Synthetic__2_10_10000_,1,5,8.609611988067627,0,642691,30939,24367,650,1069895.375,59186.0,0.31990647315979004,22441,79375496
glass,3,2,0.0126686096191406,0,414,221,145,138,394.8125,231.31,0.03478264808654785,2633,497
glass,3,3,0.0317854881286621,0,1778,556,412,267,1751.675,521.155,0.047188758850097656,3916,4992
glass,3,5,0.0460057258605957,0,2697,816,652,317,3565.834671875,811.75375,0.055945396423339844,4404,206368
molecular_promoter,+,2,0.2172691822052002,0,17561,1837,1486,465,25618.3825,2101.885,0.22089147567749023,22830,26107
molecular_promoter,+,3,0.87532639503479,0,85233,1272,1105,523,91283.71291666667,2204.7916666666665,0.24349021911621094,23742,1975583
molecular_promoter,+,5,1.2883641719818115,0,128517,1212,1079,520,295701.29891666665,6325.447,0.2574748992919922,24584,5024313128
blood,1,2,0.0069403648376464,0,113,98,46,46,113.0,97.64,0.02031087875366211,1518,137
blood,1,3,0.0104694366455078,0,321,179,84,84,349.97333333333336,177.90666666666667,0.029761791229248047,2428,697
blood,1,5,0.0116002559661865,0,385,204,96,96,514.3033333333333,216.84666666666666,0.03424382209777832,2676,2517
weight,B,2,0.3582653999328613,0,32269,1138,1038,380,154944.2625,2761.425,0.5110845565795898,54989,172579
weight,B,3,0.6490120887756348,0,62742,1047,1013,434,421299.3875,5990.55,0.5764212608337402,55543,33710824
weight,B,5,1.6001896858215332,0,163471,799,726,423,1257064.1144270834,10949.050833333333,0.5850527286529541,56158,575871962176
ozone1,1,2,0.6443719863891602,0,33507,15072,11683,569,39296.78,18844.66,0.3575894832611084,28088,41042
ozone1,1,3,16.017613649368286,0,997761,227327,223948,1137,1563764.1725,499527.25,0.5025737285614014,41132,3899182
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,2,0.3342037200927734,0,276,276,0,0,276.0,276.0,0.33785390853881836,2427,326
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,3,0.4752979278564453,0,1526,1526,0,0,1644.75,1526.0,0.4866652488708496,4327,2626
U_LVL2_2_Uninteresting_Non-Random-Synthetic__2_5_312500_,0,5,1.0326054096221924,0,7776,4651,0,0,12354.645833333332,4651.0,0.6580102443695068,6627,68406
ionosphere,b,2,0.0926356315612793,0,5455,908,673,331,8071.4,1362.92,0.15513372421264648,12830,8257
ionosphere,b,3,0.3063750267028808,0,21749,1943,1376,647,38945.96,3615.293333333333,0.15782952308654785,14186,349633
ionosphere,b,5,1.7233221530914309,0,151384,13104,2778,1205,249047.416,23440.573333333334,0.1625521183013916,14392,275584033
grammatical_b7,1,2,3.0262451171875,0,178325,28593,27865,1608,198651.9775,26081.145,0.651071310043335,41386,701521
grammatical_b7,1,3,153.78107404708862,0,9992670,1131465,1129916,5231,6998964.484583333,1051832.3433333333,1.0045971870422363,53026,276633905
wine_quality,4,2,0.0432941913604736,0,1015,1003,439,252,1016.68,1005.41,0.0821828842163086,4548,1082
wine_quality,4,3,0.2984170913696289,0,13027,9520,5332,485,13478.923333333334,10848.26,0.12205696105957031,8600,16262
wine_quality,4,5,2.859675407409668,0,167103,43296,35681,983,346639.84822916664,108302.26533333333,0.18226838111877441,13046,1550201
VehicleCouponRecommendation,0,2,0.12644624710083,0,3659,2587,1449,333,3780.685,2641.82,0.15508699417114258,9093,4187
VehicleCouponRecommendation,0,3,1.1647751331329346,0,54258,17602,9971,670,63370.13916666667,24476.815,0.23385024070739746,14401,125672
VehicleCouponRecommendation,0,5,12.60820698738098,0,664842,133215,67457,1245,1936294.1447708334,405282.17175,0.2880136966705322,17583,49302800
auto7_2,class3,2,0.0219182968139648,0,734,725,344,222,733.81,724.84,0.05132412910461426,3841,781
auto7_2,class3,3,0.1467702388763427,0,7842,4676,2721,461,8069.84,5444.88,0.08660054206848145,7194,9920
auto7_2,class3,5,0.7110316753387451,0,52762,8501,5591,588,90592.75084375,19895.4915,0.11611270904541016,9786,667928
wave,0,2,0.1051294803619384,0,3325,2531,1578,497,3445.0,2265.22,0.12020516395568848,8386,3571
wave,0,3,1.1657819747924805,0,60209,12501,10604,991,53457.06,9343.06,0.18943572044372559,13239,98855
wave,0,5,9.327024459838867,0,562421,34552,30225,1696,336264.547375,23360.406,0.2037806510925293,13958,32900372
cnae9,4,2,12.6373872756958,0,788742,371922,263417,784,723714.5825,369246.01,1.275552749633789,93625,1662577
grammatical_a9,1,2,1.6402230262756348,0,100764,8007,7514,1227,78178.3075,5589.455,0.5076987743377686,17394,711029
grammatical_a9,1,3,44.68762135505676,0,2863252,207079,205920,3316,1414469.62625,162638.86833333332,0.6164052486419678,23589,282279309
teaching,2,2,0.0087890625,0,340,48,21,21,396.4725,45.115,0.027012348175048828,1661,1771
teaching,2,3,0.0104281902313232,0,474,60,25,25,659.0870833333333,53.445,0.023134231567382812,1872,34280
teaching,2,5,0.0103125572204589,0,494,60,25,25,783.6917708333333,60.69833333333333,0.02509593963623047,1963,5495792
auto6_1,class8,2,0.2499725818634033,0,11864,11789,5641,481,11863.925,11782.55,0.18088436126708984,15557,12091
auto6_1,class8,3,8.320541381835938,0,541712,158156,141186,740,573640.6291666667,300681.625,0.348524808883667,30242,620776
auto6_1,class8,5,73.83352756500244,0,6825619,189085,174587,773,18798035.991145834,712071.34875,0.4354994297027588,39083,722277712
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,2,42.289604902267456,0,4601,4601,2314,431,4601.0,4601.0,50.49902677536011,10002,5051
ED_LVL_2_4_EqualDist_Random-Synthetic__2_10_10000000_,1,3,501.3111684322357,0,124601,64957,32506,679,128801.0,65546.0,83.20728898048401,18902,166751
ozone8,1,2,0.7050271034240723,0,36173,17273,13480,611,40284.85,18807.48,1.221203327178955,28588,41042
ozone8,1,3,16.823922157287598,0,1027519,174350,170580,1317,1550393.08,457140.18,0.5153412818908691,41170,3899182
ozone8,1,5,922.8702669143676,0,62048625,6397074,6391607,2728,168160462.7223125,28865318.930333335,0.559800386428833,44464,15671998629
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,2,0.0158178806304931,0,9,9,0,0,9.0,9.0,0.016653776168823242,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,3,0.014723777770996,0,9,9,0,0,9.0,9.0,0.015465736389160156,306,11
U_LVL1_4_Uninteresting_Non-Random-Synthetic__2_2_40000_,0,5,0.0147278308868408,0,9,9,0,0,9.0,9.0,0.01546335220336914,306,11
bach, C#d,2,0.0305042266845703,0,609,226,208,174,497.7,220.01,0.04355621337890625,2151,1226
bach, C#d,3,0.1055054664611816,0,4086,1315,1250,416,3022.3741666666665,1290.7133333333334,0.07028031349182129,3894,19650
bach, C#d,5,0.9109611511230468,0,51274,12981,12929,739,40712.74116666667,14672.066666666668,0.11504411697387695,6702,2138410
ED_LVL_3_3_EqualDist_Random-Synthetic__2_20_1000000_,1,2,29.427500009536743,0,76401,76401,38263,642,76401.0,76401.0,16.55823540687561,40302,80201
polish_bankruptcy_1year,1,2,0.7752406597137451,0,32173,23378,13037,502,32179.085,24354.52,0.5250797271728516,25558,32897
polish_bankruptcy_1year,1,3,34.20442533493042,0,1864865,790441,705568,1226,1807684.805,809369.0366666666,0.5773251056671143,43511,2796417
coil2000,1,2,3.216864585876465,0,154186,50507,28129,903,153838.65,48803.05,0.757941484451294,50052,211576
coil2000,1,3,140.87848377227783,0,8150313,1444980,890180,1829,9790740.375,2612541.7,1.1016786098480225,71232,45771376
robot2,back_col,2,0.0118410587310791,0,317,293,147,135,330.6,294.41,0.04396247863769531,2530,407
robot2,back_col,3,0.031970739364624,0,1665,669,501,182,1998.4133333333334,836.4233333333333,0.05513715744018555,4404,3683
robot2,back_col,5,0.0539791584014892,0,3409,770,620,230,4494.765145833333,1019.9248333333334,0.06183218955993652,4834,122438
EqualDist_Random-Synthetic__2_7_5349_,1,2,0.0244169235229492,0,553,553,269,208,552.425,552.425,0.05178046226501465,3437,631
EqualDist_Random-Synthetic__2_7_5349_,1,3,0.1143960952758789,0,4722,4717,2441,426,4929.525,4672.8,0.08902382850646973,6287,7176
EqualDist_Random-Synthetic__2_7_5349_,1,5,0.7876491546630859,0,53114,11646,6564,523,62052.31260416667,13043.12,0.1257610321044922,9226,384168
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,2,0.0038909912109375,0,9,9,0,0,9.0,9.0,0.006314992904663086,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,3,0.0044581890106201,0,9,9,0,0,9.0,9.0,0.005895137786865234,306,11
U_LVL1_1_Uninteresting_Non-Random-Synthetic__2_2_40_,1,5,0.0040397644042968,0,9,9,0,0,9.0,9.0,0.005863189697265625,306,11
auto6_3,class1,2,0.2231733798980713,0,11864,10527,5584,516,11863.925,10421.65,0.17247867584228516,15557,12091
auto6_3,class1,3,4.580793142318726,0,406849,40452,35913,680,505467.49583333335,76864.46666666667,0.31305623054504395,28698,620776
auto6_3,class1,5,16.4843168258667,0,1604599,42845,38289,682,2868515.1343229166,92135.90625,0.32489514350891113,30712,722277712
grammatical_b1,1,2,4.541126728057861,0,291671,15378,14524,1451,616020.9825,18379.945,1.2467436790466309,107001,719401
grammatical_b1,1,3,66.7687156200409,0,4359218,166429,151555,2998,4395788.33875,262527.1,1.4944055080413818,109319,287281600
EqualDist_Random-Synthetic__2_10_7463_,1,2,0.0485012531280517,0,1163,1163,567,268,1168.75,1168.75,0.08591723442077637,4952,1276
EqualDist_Random-Synthetic__2_10_7463_,1,3,0.3663771152496338,0,15637,15632,8065,578,16036.041666666666,15501.0,0.1365523338317871,9288,20876
EqualDist_Random-Synthetic__2_10_7463_,1,5,4.73163914680481,0,310438,56930,36427,683,585281.0375,89661.40833333334,0.20743989944458008,14751,2369936
volcanoes-a1,4,2,0.0067377090454101,0,61,42,22,22,57.715,42.47,0.016803741455078125,1014,79
volcanoes-a1,4,3,0.0083634853363037,0,121,61,41,41,111.06958333333334,59.88666666666666,0.022354602813720703,1443,299
volcanoes-a1,4,5,0.0081913471221923,0,121,61,41,41,112.95333333333333,61.29833333333333,0.022682666778564453,1473,299
vert3,NO,2,0.0100061893463134,0,265,196,115,115,255.6325,196.845,0.027840614318847656,2226,301
vert3,NO,3,0.0218162536621093,0,1217,320,205,178,1166.4995833333332,311.3466666666667,0.04253101348876953,3569,2325
vert3,NO,5,0.0283126831054687,0,1781,344,226,190,1538.1055520833334,321.46666666666664,0.044699668884277344,3689,55455
CongressionalVotingRecords_UCI_,republican,2,0.019683837890625,0,760,386,249,208,1101.33,313.315,0.05897927284240723,4650,1177
CongressionalVotingRecords_UCI_,republican,3,0.0449256896972656,0,2404,736,661,360,3000.5020833333333,857.9666666666667,0.06599307060241699,5277,18473
CongressionalVotingRecords_UCI_,republican,5,0.1698248386383056,0,10975,1973,1972,729,12770.10371875,4391.2465,0.06670784950256348,5635,1925357
pitt2_2,WOOD,2,0.006627082824707,0,161,52,27,27,151.715,51.89,0.017429113388061523,1325,277
pitt2_2,WOOD,3,0.0087347030639648,0,340,77,40,40,315.9,64.95666666666666,0.021946191787719727,1706,2048
pitt2_2,WOOD,5,0.0093803405761718,0,401,79,41,41,405.35139583333336,80.28666666666666,0.024962663650512695,1850,44552
statlog_vehicle,opel,2,0.0556299686431884,0,2521,1829,984,337,2521.0,1749.88,0.08372354507446289,7174,2629
statlog_vehicle,opel,3,0.3979842662811279,0,25309,5286,4241,404,29789.8,8970.28,0.1280829906463623,10918,62269
statlog_vehicle,opel,5,1.6170742511749268,0,110549,12105,10809,775,295835.98825,52121.08,0.15586352348327637,13049,15082603
pitt2_1,DECK,2,0.0070648193359375,0,192,72,39,39,183.1625,73.675,0.02053666114807129,1625,277
pitt2_1,DECK,3,0.0100719928741455,0,421,118,58,58,473.21791666666667,128.245,0.027220964431762695,2214,2048
pitt2_1,DECK,5,0.0109124183654785,0,492,125,60,60,651.3540104166667,145.755,0.03003549575805664,2361,44552
grammatical_a8,1,2,1.6894032955169678,0,101891,6395,5881,1316,283249.155,3469.8,0.777207612991333,55292,708646
grammatical_a8,1,3,33.63768815994263,0,2191491,99723,99310,3448,1176168.1841666666,53067.316666666666,1.0074412822723389,56380,280860826
grammatical_a6,1,2,1.6197052001953125,0,97003,8694,8189,1091,89973.075,6311.85,0.5831172466278076,20098,715807
grammatical_a6,1,3,44.69654822349548,0,2868326,222768,222300,3255,1756929.7625,210800.61666666667,0.6883001327514648,26672,285130587
auto6_2,class5,2,0.2525322437286377,0,11864,11418,5726,157,11862.375,11394.275,0.21543455123901367,15557,12091
auto6_2,class5,3,6.567876577377319,0,420589,38746,26876,953,577501.9375,361012.275,0.35665106773376465,30304,620776
auto6_2,class5,5,23.80505919456482,0,2057257,50611,28540,1019,17101930.09296875,618366.8995833333,0.4264650344848633,37450,722277712
auto1,class1,2,0.0273165702819824,0,801,801,405,216,801.0,801.0,0.053888559341430664,3942,821
auto1,class1,3,0.2234714031219482,0,9919,9873,5013,499,10042.6,9903.266666666666,0.09578680992126465,7642,10701
auto1,class1,5,7.108026504516602,0,388535,154447,102612,929,590191.7666666667,443548.12,0.1719496250152588,14260,760099
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,2,3.946446418762207,0,4601,4601,2297,419,4601.0,4601.0,4.095873594284058,10002,5051
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,3,35.10490894317627,0,124601,65070,32205,659,128576.0,66026.0,6.369421482086182,18902,166751
ED_LVL_2_3_EqualDist_Random-Synthetic__2_10_1000000_,1,5,284.2221214771271,0,1181851,65070,32205,659,1139744.75,62621.0,7.287447929382324,22670,79375496
heart_cleverland,3,2,0.0212328433990478,0,802,604,306,223,801.5,627.2,0.1466655731201172,3944,904
heart_cleverland,3,3,0.1058669090270996,0,6980,2293,1458,401,6141.933333333333,2019.0666666666666,0.07297372817993164,6234,12384
heart_cleverland,3,5,0.3356115818023681,0,25461,3811,3141,469,33271.80416666667,5791.856666666667,0.08907318115234375,7488,974982
analcatdata_boxing1,1,2,0.0067813396453857,0,189,32,14,14,178.09,32.08,0.020527124404907227,2026,301
analcatdata_boxing1,1,3,0.0079224109649658,0,309,32,14,14,245.395,35.44,0.02193617820739746,2096,2325
analcatdata_boxing1,1,5,0.007847785949707,0,309,32,14,14,229.26,33.13,0.02147531509399414,2074,2325
qsar,RB,2,0.1295063495635986,0,6231,2843,1838,387,7062.195,2492.47,0.13888001441955566,11430,8257
qsar,RB,3,1.0985450744628906,0,58876,15938,14489,547,81308.4475,27277.21,0.18551278114318848,14980,349633
qsar,RB,5,24.294437170028687,0,1433925,336030,326286,918,3147719.4390625,948046.28,0.2404787540435791,18752,275584033
internet,ad.,2,45.0935742855072,0,2417099,1210801,673973,899,2259827.065,1186701.725,2.5415215492248535,170310,4831387
robot4,normal,2,0.0122454166412353,0,261,186,104,104,272.43,187.12,0.08223104476928711,2130,407
robot4,normal,3,0.0197811126708984,0,717,287,273,205,774.2866666666666,278.2,0.04455900192260742,2797,3683
robot4,normal,5,0.0295162200927734,0,1365,363,357,322,1431.8870625,380.36983333333336,0.04561591148376465,2959,122438
mw1,2,2,0.1258509159088134,0,7025,3247,2103,370,7232.1175,3364.165,0.1273365020751953,11728,8002
mw1,2,3,1.1559746265411377,0,81791,16812,13840,778,80722.7425,24633.205,0.1699826717376709,15188,333502
mw1,2,5,34.23866558074951,0,2783593,549969,489654,1614,2162758.22846875,781108.717,0.20657920837402344,17616,254565277
polish_bankruptcy_5year,1,2,0.6868171691894531,0,31068,13262,8795,519,32103.79,13027.39,0.3188347816467285,25557,32641
polish_bankruptcy_5year,1,3,8.735752820968628,0,478352,105787,89720,1256,1068083.0066666666,348150.75666666665,0.4671337604522705,36418,2763776
polish_bankruptcy_5year,1,5,907.8362889289856,0,61091267,10387341,9178779,2818,166708696.42542708,31879673.334,0.581634521484375,45368,8812312832
grammatical_b8,1,2,1.7335655689239502,0,101298,4838,4344,1238,302616.88,5406.72,0.84226393699646,60673,686207
grammatical_b8,1,3,20.770581245422363,0,1308448,42707,37245,3086,789470.4066666666,12807.053333333333,1.048957347869873,61292,267621512
ND_LVL_3_4_NormalDist_Random-Synthetic__2_20_10000000_,0,2,279.14589738845825,0,53601,21561,10545,594,49917.6,22252.6,162.09821462631226,28302,80201
heart_va,3,2,0.0054569244384765,0,63,40,22,22,59.575,40.75,1.7223000526428223,915,92
heart_va,3,3,0.0061566829681396,0,115,69,34,34,120.47083333333333,65.28333333333333,0.018831968307495117,1370,378
heart_va,3,5,0.0065870285034179,0,133,78,37,37,172.64791666666667,86.35833333333333,0.02260136604309082,1619,1093
volcanoes-b5,4,2,0.0099899768829345,0,61,57,20,20,61.0,56.8,0.02023172378540039,1114,79
volcanoes-b5,4,3,0.0112805366516113,0,125,90,37,37,133.83,90.46,0.029970645904541016,1751,299
volcanoes-b5,4,5,0.0116052627563476,0,125,90,37,37,135.71,88.16,0.02966594696044922,1739,299
wilt,w,2,0.0123486518859863,0,181,159,78,78,181.0,157.5,0.029710769653320312,1922,211
wilt,w,3,0.0240073204040527,0,701,504,292,203,774.3666666666667,521.6333333333333,0.047721147537231445,3214,1351
wilt,w,5,0.0362567901611328,0,1369,721,480,252,1753.0504166666667,608.0183333333333,0.05678582191467285,3771,21700
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,2,0.1175858974456787,0,276,276,144,135,276.0,276.0,0.1425631046295166,2427,326
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,3,0.1817669868469238,0,1526,1314,666,284,1623.9166666666667,1312.6666666666667,0.20678448677062988,4327,2626
ND_LVL_1_2_NormalDist_Random-Synthetic__2_5_100000_,0,5,0.3457314968109131,0,5431,2850,1438,357,7893.854166666666,2780.7916666666665,0.26587963104248047,5869,68406
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,2,0.01973557472229,0,276,276,136,129,276.0,276.0,0.04808664321899414,2427,326
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,3,0.05080246925354,0,1526,1526,782,302,1623.9166666666667,1526.0,0.07205319404602051,4327,2626
ED_LVL_1_1_EqualDist_Random-Synthetic__2_5_10000_,0,5,0.1688060760498047,0,7601,4462,2433,403,12053.265625,4534.125,0.1017451286315918,6586,68406
mfeat-karhunen,8,2,0.5410661697387695,0,27361,6907,6729,289,32139.715,13259.8,0.30994272232055664,25558,32897
mfeat-karhunen,8,3,1.863544464111328,0,109513,3258,3132,632,1119934.085,196634.67666666667,0.5020449161529541,36826,2796417
mfeat-karhunen,8,5,6.865189790725708,0,509077,7007,6446,1370,38052459.8753125,1872687.2681666666,0.4912424087524414,36210,8987138113
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,2,0.0037593841552734,0,7,6,4,4,7.76,6.01,0.007025718688964844,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,3,0.0038683414459228,0,7,6,4,4,7.745,5.995,0.005530834197998047,206,11
I_LVL1_1_Interesting_Non-Random-Synthetic__2_2_40_,1,5,0.003770112991333,0,7,6,4,4,7.745,5.995,0.005556344985961914,206,11
Iris_UCI_,Iris-virginica,2,0.0055341720581054,0,105,35,27,27,90.08,34.96,0.014592885971069336,1118,137
Iris_UCI_,Iris-virginica,3,0.0064756870269775,0,177,41,32,32,161.41,42.42,0.019188404083251953,1414,697
Iris_UCI_,Iris-virginica,5,0.0065391063690185,0,185,41,32,32,165.1,39.96,0.019280433654785156,1412,2517
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,2,0.0135014057159423,0,7,6,4,4,7.64,5.89,0.013433218002319336,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,3,0.0138297080993652,0,7,6,4,4,7.82,6.07,0.014411687850952148,206,11
I_LVL1_4_Interesting_Non-Random-Synthetic__2_2_40000_,1,5,0.0139424800872802,0,7,6,4,4,7.625,5.875,0.014441251754760742,206,11
thyroid_ann,2,2,0.0586700439453125,0,1219,966,466,252,1177.285,920.77,0.0751953125,4556,1486
thyroid_ann,2,3,0.333547830581665,0,10515,6561,3585,600,11505.243333333334,7367.056666666666,0.11656546592712402,7496,26290
thyroid_ann,2,5,6.293246507644653,0,226419,80779,59998,1049,287500.85871875,153877.3135,0.16007494926452637,10320,3505051
seeds,2,2,0.0086481571197509,0,257,121,70,70,262.31,122.905,0.02618241310119629,2030,407
seeds,2,3,0.0158028602600097,0,813,210,153,143,727.06625,194.76,0.03405499458312988,2686,3683
seeds,2,5,0.0219137668609619,0,1261,245,201,184,863.17928125,178.3485,0.03644680976867676,2588,122438
hv_no_noise,0,2,1.1306366920471191,0,79601,20201,10100,288,79601.0,20201.0,0.40905165672302246,40302,80201
hv_no_noise,0,3,36.17449998855591,0,2666801,667001,333500,360,2230640.0,667001.0,0.5631341934204102,50102,10667001
statlog_australian,1,2,0.0301272869110107,0,1239,805,436,276,1300.875,600.0,0.0622866153717041,4959,1654
statlog_australian,1,3,0.0911469459533691,0,5131,1690,1132,517,6643.708333333333,1918.5,0.0787515640258789,6375,30914
statlog_australian,1,5,0.2610330581665039,0,16418,3041,1988,906,31973.002604166668,5754.479166666667,0.08856415748596191,7017,4613030
hiv_schilling,1,2,0.1408424377441406,0,9101,1715,1232,386,10339.7,1600.88,0.16826868057250977,14862,12881
hiv_schilling,1,3,0.9136674404144288,0,81541,1719,1233,389,61419.74166666667,1613.46,0.19230961799621582,16767,682801
hiv_schilling,1,5,0.9098665714263916,0,81761,1719,1233,389,44030.98270833334,1157.3733333333334,0.18565106391906738,16132,847361193
heart-long-beach,4,2,0.0180013179779052,0,728,464,249,189,691.1125,439.2,0.04200482368469238,3444,904
