dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
GermanCredit_UCI_,2,5,0.3512904644012451,0,12352,4778,7976,472,16178.15625,40527.302083333336,0.10026025772094727,8224,18545216
pc1,2,2,0.0540575981140136,0,2850,291,806,329,2850.0,280.0,0.06682920455932617,5625,2851
pc1,2,3,0.0753397941589355,0,4023,1214,1963,484,3334.0625,1158.9583333333333,0.07776737213134766,6219,70376
pc1,2,5,0.5467772483825684,0,15329,12234,13269,671,5775.625,14039.958333333334,0.08830070495605469,7012,18545216
mfeat-pixel,8,2,0.8478481769561768,0,35318,3460,29578,901,35318.0,3277.2230652503795,5.604903936386108,428221,1358777
mfeat-pixel,8,3,2.395346164703369,0,100525,16712,94785,1346,62739.05290190036,19059.8937784522,6.398602724075317,451628,745969673
mfeat-pixel,8,5,52.62808132171631,0,321454,162385,315714,1672,681088.9370826914,514250.98343449674,6.676754951477051,472759,100992507946877
hv_noise,0,2,1.3883981704711914,0,80200,20200,26173,422,80200.0,20200.0,1.641357660293579,160000,80201
hv_noise,0,3,21.10117244720459,0,727000,667000,349573,700,727000.0,667000.0,2.052889108657837,199200,10667001
image,WINDOW,2,0.0469999313354492,0,1962,245,835,281,1962.0,288.9642857142857,0.06567883491516113,4341,2557
image,WINDOW,3,0.0598013401031494,0,2587,503,1460,392,2361.5555555555557,832.3869047619048,0.07094264030456543,4989,59712
image,WINDOW,5,0.0764596462249755,0,3374,1070,2247,462,2051.8425925925926,2196.774404761905,0.07284045219421387,5106,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,10.337129592895508,0,325,275,132,127,325.0,275.0,7.180978298187256,625,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,22.61337375640869,0,1575,1525,747,225,1575.0,1525.0,9.641894340515137,1100,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,90.38305258750916,0,7825,7775,3885,225,7825.0,7775.0,11.667259693145752,1675,68406
polish_bankruptcy_4year,1,2,0.8157260417938232,0,32641,1139,12510,454,32641.0,1081.25,1.3043797016143799,65026,32897
polish_bankruptcy_4year,1,3,1.0457518100738523,0,40957,3697,20826,593,36354.20652173913,4909.375,0.8674890995025635,66857,2796417
polish_bankruptcy_4year,1,5,3.5199427604675293,0,73022,29616,52891,681,55142.163043478264,73126.29166666667,0.8893496990203857,68534,8987138113
lung,3,2,0.1234874725341796,0,9066,1243,4135,235,9066.0,2037.5564516129032,0.20864653587341309,20770,12091
lung,3,3,0.3468239307403564,0,20964,5143,13807,358,45236.980769230766,36587.583333333336,0.2594938278198242,27383,620776
lung,3,5,1.3101692199707031,0,42000,14962,33836,443,581892.2708333334,719738.4586021506,0.3333475589752197,32218,722277712
credit,+,2,0.0356805324554443,0,1891,302,733,266,1891.0,396.5,0.044625282287597656,3661,1892
credit,+,3,0.0523662567138671,0,2834,452,1517,395,2190.190476190476,915.6354166666666,0.05078721046447754,4158,37882
credit,+,5,0.0560693740844726,0,3000,533,1677,455,3236.885119047619,2809.484201388889,0.06071019172668457,5073,6508884
lymphography,fibrosis,2,0.0157451629638671,0,587,430,396,150,587.0,412.5,0.025808095932006836,1915,1771
lymphography,fibrosis,3,0.0562880039215087,0,3266,1063,2934,245,3319.4814814814813,2559.840425531915,0.039423465728759766,3134,34280
lymphography,fibrosis,5,0.1876370906829834,0,7432,5229,7100,281,18916.483333333334,28496.202127659573,0.05289936065673828,4390,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0622565746307373,0,191,151,109,103,191.0,152.0,0.04337143898010254,380,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0904393196105957,0,586,251,434,184,571.3958333333333,517.15625,0.05274677276611328,630,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.092811107635498,0,586,251,434,184,938.4322916666666,628.1875,0.057405710220336914,764,6196
ring,0,2,0.1095595359802246,0,3240,271,1556,365,3240.0,374.375,0.10564661026000977,6400,3241
ring,0,3,0.1371567249298095,0,4380,271,2696,365,3866.060606060606,278.125,0.12580442428588867,7713,85401
ring,0,5,0.1381957530975341,0,4380,271,2696,365,3654.5454545454545,250.0,0.12171363830566406,7300,25706997
mc1,2,2,0.1770405769348144,0,3668,633,1248,331,3668.0,645.6730769230769,0.14708638191223145,8246,4852
mc1,2,3,0.4193637371063232,0,9135,5349,6665,607,7728.459770114942,5291.794871794872,0.1741809844970703,9553,156948
mc1,2,5,18.38936495780945,0,139686,128409,137125,943,207476.16379310345,240882.40811965812,0.21191930770874023,12076,71680092
thyroid_allhyper,goitre.,2,0.0385990142822265,0,1192,381,550,271,1192.0,387.7647058823529,0.053072452545166016,3025,2081
thyroid_allhyper,goitre.,3,0.0994234085083007,0,3722,1061,2724,498,2808.516129032258,2004.7058823529412,0.06249833106994629,3903,43745
thyroid_allhyper,goitre.,5,0.4399895668029785,0,12290,9629,11286,735,3718.967741935484,9468.235294117647,0.07001495361328125,4288,8303633
mammographics,1,2,0.0096385478973388,0,254,176,110,66,254.0,188.22222222222223,0.009089946746826172,485,277
mammographics,1,3,0.0177428722381591,0,736,266,374,133,858.1851851851852,507.8333333333333,0.011292457580566406,778,2048
mammographics,1,5,0.0191895961761474,0,795,304,429,165,1481.7833333333333,971.7787037037037,0.01289820671081543,926,44552
dresses,1,2,0.1354899406433105,0,9904,690,1860,224,9904.0,871.726618705036,0.1963362693786621,24221,15226
dresses,1,3,0.2219555377960205,0,13451,1434,3917,297,13950.470588235294,2822.661870503597,0.22449517250061035,26579,878150
dresses,1,5,0.2555141448974609,0,14574,1753,4689,303,15394.29411764706,3974.8836930455636,0.2308635711669922,26963,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0044593811035156,0,10,8,0,0,10.0,8.0,0.0020318031311035156,13,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.004112958908081,0,10,8,0,0,10.0,8.0,0.001697540283203125,13,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0041923522949218,0,10,8,0,0,10.0,8.0,0.0018503665924072266,13,11
thyroid_new_thyroid,2,2,0.0068624019622802,0,125,72,43,31,125.0,70.78125,0.005267620086669922,300,211
thyroid_new_thyroid,2,3,0.0086708068847656,0,218,162,131,44,243.28125,152.96875,0.006985902786254883,422,1351
thyroid_new_thyroid,2,5,0.0104506015777587,0,298,241,210,50,296.171875,195.0,0.008080005645751953,505,21700
Balance_UCI_,R,2,0.0082321166992187,0,210,164,75,75,210.0,160.625,0.0069162845611572266,400,211
Balance_UCI_,R,3,0.0159111022949218,0,658,536,307,75,676.25,551.875,0.009914398193359375,668,1351
Balance_UCI_,R,5,0.0253317356109619,0,980,824,595,75,1011.5625,777.8125,0.010995149612426758,789,6196
vert2,NO,2,0.0098335742950439,0,277,166,128,115,277.0,210.02631578947367,0.008421897888183594,530,301
vert2,NO,3,0.0186676979064941,0,723,263,487,157,977.0877192982456,673.2543859649122,0.012264251708984375,852,2325
vert2,NO,5,0.018165111541748,0,773,286,537,170,1589.3719298245614,1013.4728070175439,0.014473438262939453,1012,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,18.17110514640808,0,1225,1078,0,0,1225.0,1078.0,12.890180587768555,2353,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,111.17787671089172,0,13230,13083,0,0,13230.0,13083.0,19.945863962173462,4321,19650
rmftsa_sleepdata,3,2,0.0641589164733886,0,36,21,7,7,36.0,21.333333333333332,0.5301647186279297,57,37
rmftsa_sleepdata,3,3,0.0058345794677734,0,36,21,7,7,36.0,20.0,0.002618074417114258,57,37
rmftsa_sleepdata,3,5,0.0064864158630371,0,36,21,7,7,36.0,20.0,0.0026459693908691406,57,37
thoracic-surgery,1,2,0.0577712059020996,0,907,481,482,232,907.0,535.5,0.024564504623413086,1891,1082
thoracic-surgery,1,3,0.0799028873443603,0,3498,2448,1970,379,5309.805555555556,3432.527777777778,0.03751254081726074,2966,16262
thoracic-surgery,1,5,1.6129710674285889,0,19045,14780,10201,551,28205.20138888889,17494.555555555555,0.04758048057556152,3828,1550201
kc3,2,2,0.0946927070617675,0,6334,788,2650,347,6334.0,931.7446808510638,0.14360976219177246,13105,7022
kc3,2,3,0.2218546867370605,0,11834,4408,7861,486,10279.72972972973,5461.787234042553,0.16260457038879395,14841,273938
kc3,2,5,8.041651010513306,0,98641,88653,93990,626,82215.63963963964,129511.45815602837,0.18773579597473145,16565,182911211
tae,2,2,0.0071611404418945,0,121,95,49,33,121.0,99.375,0.0050716400146484375,226,137
tae,2,3,0.0100996494293212,0,318,246,142,58,343.5,276.6666666666667,0.006167888641357422,371,697
tae,2,5,0.0139820575714111,0,463,387,250,65,609.5625,427.9270833333333,0.007427692413330078,470,6885
leaf,32,2,0.021881103515625,0,1017,217,547,235,1017.0,219.60714285714286,0.03750252723693848,3081,2557
leaf,32,3,0.0316314697265625,0,1661,289,1191,344,1219.0740740740741,444.8452380952381,0.04618120193481445,3573,59712
leaf,32,5,0.0336294174194335,0,1754,340,1284,394,1259.712962962963,778.0666666666667,0.0507354736328125,3902,14051256
australian,1,2,0.0211634635925292,0,903,322,406,242,903.0,510.3636363636364,0.02416539192199707,1723,904
australian,1,3,0.0428404808044433,0,2062,453,1309,364,3211.7272727272725,1370.939393939394,0.032564401626586914,2391,12384
australian,1,5,0.0437710285186767,0,2164,509,1405,408,4976.151515151515,1980.7454545454545,0.03569483757019043,2658,974982
dermatology,4,2,0.0428879261016845,0,2411,552,1407,417,2411.0,596.6037735849056,0.11334991455078125,8977,8912
dermatology,4,3,0.1078279018402099,0,6505,2053,5490,760,5025.046511627907,3267.5283018867926,0.13083767890930176,10534,392218
dermatology,4,5,1.3673810958862305,0,32839,27247,31824,1244,42392.39069767442,45956.1,0.15894770622253418,12660,334251744
Heart_Statlog__UCI_,2,2,0.018486738204956,0,820,252,385,219,820.0,436.25,0.021984338760375977,1600,821
Heart_Statlog__UCI_,2,3,0.0298428535461425,0,1542,352,1009,313,2651.875,974.7916666666666,0.02940964698791504,2269,10701
Heart_Statlog__UCI_,2,5,0.0316596031188964,0,1635,392,1100,337,4073.979166666667,1752.0625,0.032086849212646484,2482,760099
Census-Income_KDD__UCI_,50000+,2,5.45137882232666,0,13344,460,7602,485,13344.0,447.6320754716981,7.947314023971558,74544,107881
Census-Income_KDD__UCI_,50000+,3,7.510023832321167,0,15482,1898,9550,688,15103.838556505223,2281.122641509434,8.205092906951904,76420,16649945
Census-Income_KDD__UCI_,50000+,5,30.35011911392212,0,36750,21673,30394,869,32980.694491927825,23975.02641509434,8.393408060073853,78514,177318627413
japanese,+,2,0.0351679325103759,0,1891,302,733,266,1891.0,490.5416666666667,0.1153104305267334,3661,1892
japanese,+,3,0.0510382652282714,0,2834,452,1517,395,2601.940476190476,889.7951388888889,0.054097890853881836,4482,37882
japanese,+,5,0.0575032234191894,0,3000,533,1677,455,2694.2029761904764,1914.404513888889,0.05916023254394531,4657,6508884
heart_hungarian,1,2,0.0061898231506347,0,78,60,28,22,78.0,60.666666666666664,0.003817319869995117,133,79
heart_hungarian,1,3,0.0076675415039062,0,157,128,65,39,168.88888888888889,129.77777777777777,0.004551887512207031,217,299
heart_hungarian,1,5,0.0083370208740234,0,188,157,86,46,206.66666666666666,165.0,0.0048847198486328125,257,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.3779938220977783,0,301,251,182,131,301.0,249.6,0.24241280555725098,600,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.6184847354888916,0,1356,436,990,186,1374.2,1268.4,0.2634139060974121,1046,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.652155876159668,0,1356,436,990,186,3510.3,1398.8,0.3292253017425537,1370,68406
forest,h ,2,0.0781762599945068,0,5158,237,2171,263,5158.0,354.6744186046512,0.1413407325744629,10808,5887
forest,h ,3,0.0851268768310546,0,5450,301,2463,347,5250.838383838384,493.84302325581393,0.14154481887817383,11527,210043
forest,h ,5,0.0866434574127197,0,5493,325,2506,371,5271.625,512.8588178294574,0.1406717300415039,11740,117038314
robot5,bottom_collision,2,0.0136260986328125,0,353,197,140,131,353.0,293.6818181818182,0.013811588287353516,703,407
robot5,bottom_collision,3,0.0259566307067871,0,940,279,640,214,1100.1060606060605,625.969696969697,0.018471240997314453,1071,3683
robot5,bottom_collision,5,0.0255701541900634,0,978,297,678,226,1109.4621212121212,412.06060606060606,0.01979231834411621,1129,122438
pen,6,2,0.0795631408691406,0,1490,182,446,229,1490.0,223.46808510638297,0.06357169151306152,3133,1771
pen,6,3,0.0914778709411621,0,1891,256,847,338,1814.0,670.9787234042553,0.07269477844238281,3616,34280
pen,6,5,0.0939466953277587,0,1973,294,929,386,1572.8666666666666,678.2170212765957,0.07692480087280273,3780,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,1.8187482357025144,0,1225,1078,0,0,1225.0,1078.0,1.1516730785369873,2353,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,9.562268733978271,0,13230,13083,0,0,13230.0,13083.0,1.5460658073425293,4321,19650
robot3,slightly_moved,2,0.0693197250366211,0,379,309,167,145,379.0,322.77272727272725,0.06502413749694824,730,407
robot3,slightly_moved,3,0.0471642017364501,0,1853,428,999,234,1732.4772727272727,941.3181818181819,0.018192768096923828,1230,3683
robot3,slightly_moved,5,0.0376667976379394,0,1881,454,1027,247,4245.757954545455,2292.975,0.021088838577270508,1554,122438
DefaultofCreditCard,1,2,0.8609180450439453,0,8648,1460,3844,315,8648.0,1360.051886792453,0.39075803756713867,17293,8912
DefaultofCreditCard,1,3,1.441953182220459,0,19223,3616,9975,341,21191.503875968992,5754.11320754717,0.46018004417419434,20634,392218
DefaultofCreditCard,1,5,2.067413330078125,0,25657,8517,14053,344,44805.44709302326,18329.54677672956,0.4987368583679199,22427,334251744
zoo,7,2,0.0115869045257568,0,387,167,239,129,387.0,229.01785714285714,0.022869348526000977,946,667
zoo,7,3,0.0218734741210937,0,1031,405,853,286,829.6071428571429,551.5714285714286,0.019383907318115234,1294,7807
zoo,7,5,0.0374178886413574,0,1859,727,1681,436,3649.1785714285716,3193.2964285714284,0.02414536476135254,1705,443704
breast_tissue,gla,2,0.0111339092254638,0,387,212,159,53,387.0,220.33928571428572,0.01264810562133789,946,667
breast_tissue,gla,3,0.0212786197662353,0,1008,789,707,106,1204.232142857143,830.4107142857143,0.020996570587158203,1389,7807
breast_tissue,gla,5,0.0439982414245605,0,2088,863,1778,150,2467.1008928571428,2007.4178571428572,0.02144312858581543,1774,443704
flare, B,2,0.0110297203063964,0,231,178,90,84,231.0,183.75,0.014217138290405273,801,862
flare, B,3,0.023571491241455,0,928,343,446,207,460.2708333333333,300.2083333333333,0.01913166046142578,1098,11522
flare, B,5,0.033315896987915,0,1374,539,892,344,875.625,680.09375,0.02416825294494629,1361,862190
banana,1,2,0.0064845085144042,0,36,24,13,13,36.0,24.0,0.003542184829711914,57,37
banana,1,3,0.0065312385559082,0,36,24,13,13,36.0,24.0,0.003524303436279297,57,37
banana,1,5,0.0064239501953125,0,36,24,13,13,36.0,24.0,0.0034346580505371094,57,37
polish_bankruptcy_2year,1,2,0.7772500514984131,0,31881,1003,13178,398,31881.0,1176.6176470588234,0.7933201789855957,64260,32641
polish_bankruptcy_2year,1,3,0.8790102005004883,0,35450,1986,16747,496,35061.13043478261,4008.1176470588234,0.8568668365478516,66745,2763776
polish_bankruptcy_2year,1,5,1.021005392074585,0,38578,4336,19875,575,45742.39239130435,19767.886764705883,0.8753526210784912,67794,8812312832
polish_bankruptcy_3year,1,2,0.8249485492706299,0,32133,1251,13844,422,32133.0,1535.9828431372548,0.8453428745269775,64515,32641
polish_bankruptcy_3year,1,3,1.0123064517974854,0,38341,3581,20050,513,37209.729166666664,5825.614379084967,0.8929309844970703,67213,2763776
polish_bankruptcy_3year,1,5,3.452142238616944,0,69920,31949,51629,560,88054.9375,96519.38631535947,0.9156146049499512,69276,8812312832
qualitative,B,2,0.0078649520874023,0,154,103,60,52,154.0,106.25,0.009498357772827148,290,172
qualitative,B,3,0.0111076831817626,0,358,169,225,127,372.57142857142856,282.1190476190476,0.007472038269042969,444,988
qualitative,B,5,0.0122416019439697,0,409,197,276,159,939.5922619047619,694.3994047619047,0.009337186813354492,594,12616
mfeat-morphological,8,2,0.0095417499542236,0,192,104,42,39,192.0,98.5625,0.007657289505004883,381,232
mfeat-morphological,8,3,0.0131568908691406,0,371,190,141,109,381.6041666666667,256.8958333333333,0.009734392166137695,525,1562
mfeat-morphological,8,5,0.0155234336853027,0,465,237,221,159,662.903125,483.7182291666667,0.011765003204345703,672,27896
fourclass,1,2,0.0052285194396972,0,36,19,12,12,36.0,17.333333333333332,0.002626180648803711,57,37
fourclass,1,3,0.0050721168518066,0,36,19,12,12,36.0,22.666666666666668,0.0025644302368164062,57,37
fourclass,1,5,0.0049746036529541,0,36,19,12,12,36.0,18.666666666666668,0.002496480941772461,57,37
liver,1,2,0.010305643081665,0,300,259,131,122,300.0,264.0,0.008626222610473633,553,301
liver,1,3,0.0285985469818115,0,1505,436,730,165,1565.2631578947369,1165.6842105263158,0.013166666030883789,988,2325
liver,1,5,0.030430793762207,0,1567,463,789,167,4146.9473684210525,2420.0,0.016457557678222656,1277,55455
badges2,1,2,0.0120010375976562,0,381,273,190,138,381.0,295.3125,0.01277613639831543,810,466
badges2,1,3,0.0301084518432617,0,1588,429,974,291,1915.875,1234.3125,0.02277994155883789,1370,4526
badges2,1,5,0.0330898761749267,0,1751,502,1099,353,8569.5375,6222.965625,0.025158405303955078,1923,174437
kc1-binary,1,2,0.380563735961914,0,26625,1412,18200,393,26625.0,1784.4827586206898,0.693453311920166,66700,42196
kc1-binary,1,3,0.5681357383728027,0,34726,6658,25395,467,32587.64150943396,7296.882183908046,0.7471272945404053,70047,4065076
kc1-binary,1,5,10.324309587478638,0,105258,76455,82454,528,90011.48113207547,89387.6081178161,0.7944586277008057,73276,16803008524
tao,black,2,0.005662202835083,0,36,22,12,12,36.0,21.333333333333332,0.00318145751953125,57,37
tao,black,3,0.0053021907806396,0,36,22,12,12,36.0,24.0,0.003006458282470703,57,37
tao,black,5,0.0053193569183349,0,36,22,12,12,36.0,22.0,0.002687215805053711,57,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,58.46104955673218,0,5050,3703,2327,325,5050.0,3774.4444444444443,35.09469413757324,5644,5051
breast_cancer_wis_pro2,R,2,0.2431232929229736,0,10020,944,4385,339,10020.0,1134.4625,1.106675386428833,21150,11326
breast_cancer_wis_pro2,R,3,0.8524630069732666,0,12598,1350,6880,404,14693.915,2176.6875,0.2503063678741455,24168,562626
breast_cancer_wis_pro2,R,5,0.2398319244384765,0,13324,1843,7605,460,15471.812,4161.585625,0.258037805557251,24613,612422931
soybean_small,D3,2,0.0171892642974853,0,688,275,450,165,688.0,384.2608695652174,0.02876424789428711,2053,1712
soybean_small,D3,3,0.037137746810913,0,2079,485,1830,336,2004.3076923076924,1759.304347826087,0.03781628608703613,2941,32568
soybean_small,D3,5,0.0501894950866699,0,2781,947,2532,428,4739.084615384616,6469.643478260869,0.04544258117675781,3561,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0056955814361572,0,10,8,0,0,10.0,8.0,0.0023965835571289062,13,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052108764648437,0,10,8,0,0,10.0,8.0,0.002315044403076172,13,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051634311676025,0,10,8,0,0,10.0,8.0,0.0024535655975341797,13,11
semeion,8,2,2.420399904251098,0,92318,15226,55399,762,92318.0,14127.630806845966,2.635840654373169,219220,131329
semeion,8,3,20.84786939620972,0,694498,118950,655606,1443,502236.8740359897,294337.3545232274,3.1165449619293213,248478,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,1.2833898067474363,0,80200,1046,41287,167,80200.0,1023.125,1.5132720470428467,160000,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,1.2896676063537598,0,80231,1046,41317,167,89171.33333333333,2374.375,1.5825767517089844,163984,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,1.302825927734375,0,80231,1046,41317,167,81146.88888888889,1111.875,1.565915584564209,161430,84280006981
molecular_splice,IE,2,0.6034798622131348,0,27316,594,13007,448,27316.0,813.4739130434782,0.8300023078918457,66872,41617
molecular_splice,IE,3,0.6472785472869873,0,27616,722,13307,545,27398.474603174604,785.9528985507246,0.8908789157867432,69011,3981553
molecular_splice,IE,5,0.6392712593078613,0,27645,749,13336,562,27399.121825396825,841.7547101449276,0.8828837871551514,69146,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0408194065093994,0,2021,1953,1953,234,2021.0,1953.0,0.11879396438598633,8060,8516
audiology_std,cochlear_noise_and_heredity,3,0.7554645538330078,0,39841,39773,39773,397,39841.0,39773.0,0.21013927459716797,15860,366276
automobile,-1,2,0.0467169284820556,0,2884,335,1294,283,2884.0,359.91379310344826,0.08614826202392578,8101,5996
automobile,-1,3,0.0652914047241211,0,3972,589,2355,422,3317.582089552239,1018.5344827586207,0.1005709171295166,8886,215930
automobile,-1,5,0.0834465026855468,0,4810,1128,3187,539,3644.0746268656717,3125.7830459770116,0.11197710037231445,9917,122607452
volcanoes-d2,3,2,0.0097403526306152,0,78,55,17,17,78.0,58.0,0.0065610408782958984,133,79
volcanoes-d2,3,3,0.010986328125,0,125,86,36,36,124.0,87.77777777777777,0.007178306579589844,197,299
volcanoes-d2,3,5,0.0112247467041015,0,125,86,36,36,123.11111111111111,73.33333333333333,0.006949901580810547,197,299
grammatical_a2,1,2,0.3244621753692627,0,11929,1001,11175,765,11929.0,967.1617954070981,2.4662728309631348,175960,718202
grammatical_a2,1,3,0.4923655986785888,0,21333,7615,20579,826,20679.0,7757.93267223382,2.8895041942596436,188679,286563398
grammatical_a2,1,5,38.58219599723816,0,232134,215015,231380,852,228779.5578358209,197232.22212943633,3.1198246479034424,203957,20478307866137
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,3.227445363998413,0,325,275,0,0,325.0,275.0,1.9820399284362793,625,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,6.944452047348023,0,1575,1525,0,0,1575.0,1525.0,2.474703788757324,1100,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,27.335514545440677,0,7825,7775,0,0,7825.0,7775.0,2.8535497188568115,1675,68406
analcatdata_authorship,4,2,0.5213825702667236,0,30403,445,14271,514,30403.0,559.2476635514018,0.8756251335144043,65683,36047
analcatdata_authorship,4,3,0.541534423828125,0,31106,580,14974,621,30752.556701030928,1055.0794392523364,0.7630386352539062,66689,3208363
analcatdata_authorship,4,5,0.534358024597168,0,31223,658,15091,665,30977.59175257732,1904.6703271028036,0.7670958042144775,66703,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,17.2952139377594,0,1130,990,811,138,1130.0,992.4230769230769,13.71252155303955,2257,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,97.47069120407104,0,11595,990,9658,138,11745.17094017094,3297.230769230769,20.284223079681396,4143,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,97.74131560325624,0,11595,990,9658,138,15545.34188034188,1745.8290598290598,21.479074001312256,4482,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0286986827850341,0,561,493,244,182,561.0,495.0,0.5641365051269531,1057,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.115114688873291,0,4067,3424,1973,238,4173.0192307692305,4110.192307692308,0.035672664642333984,1921,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5547935962677002,0,13342,3841,7615,238,27493.44230769231,8001.442307692308,0.04733133316040039,2811,284274
cmc,3,2,0.015491247177124,0,465,329,195,158,465.0,371.25,0.015612363815307617,900,466
cmc,3,3,0.0454938411712646,0,2163,886,1147,290,2169.7916666666665,1453.75,0.02171921730041504,1441,4526
cmc,3,5,0.0743343830108642,0,3133,1494,1902,338,8107.395833333333,5142.354166666667,0.028247833251953125,1935,174437
Adult_UCI_,>50K,2,0.3022761344909668,0,4754,296,1006,223,4754.0,332.03846153846155,0.2559633255004883,9410,4852
Adult_UCI_,>50K,3,0.3425490856170654,0,5273,425,1405,342,4872.741379310345,464.2735042735043,0.27550792694091797,10127,156948
Adult_UCI_,>50K,5,0.3628280162811279,0,5437,502,1562,405,5203.182471264367,1890.3911324786325,0.29381275177001953,10718,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0042638778686523,0,7,5,4,4,7.0,4.5,0.005387544631958008,10,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0041899681091308,0,7,5,4,4,7.0,4.5,0.0018296241760253906,10,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0041854381561279,0,7,5,4,4,7.0,5.0,0.001867532730102539,10,11
monks1,0,2,0.0072834491729736,0,137,119,80,80,137.0,119.38461538461539,0.005688190460205078,257,154
monks1,0,3,0.0128910541534423,0,479,415,363,172,485.51282051282055,448.2051282051282,0.008761882781982422,448,834
monks1,0,5,0.0215167999267578,0,861,426,702,173,1601.9435897435897,1073.8153846153846,0.01152348518371582,670,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.5645673274993896,0,35534,2922,12683,355,35534.0,3443.030303030303,0.7061498165130615,76609,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,1.2554409503936768,0,68235,2924,36816,355,85984.07266982623,3292.181818181818,0.8026487827301025,84143,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,1.247663497924805,0,68235,2924,36816,355,85219.27014218009,3166.6666666666665,0.7978246212005615,84035,16514324978
grammatical_a1,1,2,0.3404049873352051,0,16070,2909,15374,626,16070.0,2872.380902413431,2.807191848754883,206044,711029
grammatical_a1,1,3,1.337101936340332,0,64672,36970,63976,715,70269.55877098964,42469.92672263029,3.5868170261383057,243358,282279309
mfeat-zernike,8,2,0.3447110652923584,0,17766,858,7357,413,17766.0,1073.48,0.4584391117095947,35157,17767
mfeat-zernike,8,3,0.4109644889831543,0,21143,1303,10734,449,22828.502564102564,1988.831111111111,0.4633605480194092,37834,1107603
mfeat-zernike,8,5,0.4301011562347412,0,21612,1751,11203,453,21759.77076923077,2161.0913333333333,0.4660780429840088,37745,1906413390
twonorm,1,2,0.1090078353881836,0,3240,269,1538,311,3240.0,246.25,0.1074991226196289,6400,3241
twonorm,1,3,0.137650728225708,0,4362,269,2660,311,4150.909090909091,316.25,0.1188809871673584,7105,85401
twonorm,1,5,0.138479471206665,0,4362,269,2660,311,3965.4545454545455,281.875,0.1195828914642334,7223,25706997
