dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1932966709136963,0,12025,3119,2024,527,24960.4,6983.2,0.02680230140686035,1975,101584
Covertype,7,2,4.859019041061401,0,6395,3984,2178,300,6356.609375,3374.5,3.928144931793213,13314,8257
Covertype,7,3,50.0438072681427,0,127627,66982,37410,1046,110841.19791666667,65662.23958333333,5.256594657897949,20369,349633
pc4,2,2,0.1524832248687744,0,6982,4063,2618,441,7317.1056910569105,4073.682926829268,0.4378523826599121,14885,7627
pc4,2,3,2.074575424194336,0,121168,32718,26896,689,137186.58604336044,51436.82113821138,0.272930383682251,22183,310248
pc4,2,5,52.87454032897949,0,3472164,587932,559356,1569,4896527.507494919,1314588.850203252,0.3770473003387451,26802,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,409.3375551700592,0,76401,76401,38113,719,76401.0,76401.0,85.0061583518982,6387,80201
firm,1,2,0.0530462265014648,0,717,627,353,225,704.2697368421053,638.2763157894736,1.740917444229126,1408,742
firm,1,3,0.3175125122070312,0,8271,6657,3864,544,7578.236842105263,6863.201754385965,0.05770444869995117,2602,9178
firm,1,5,1.0224463939666748,0,39511,17438,12680,1180,307930.71885964915,178918.73552631578,0.08927655220031738,4554,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.4486582279205322,0,4601,2796,1386,369,4601.0,2745.0,0.4980282783508301,10002,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,3.210630178451538,0,76431,27038,13385,620,81202.5,30595.833333333332,0.6877858638763428,15648,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,39.20398664474487,0,1184801,85734,43061,737,1469588.5583333333,109914.33333333333,0.7740845680236816,17922,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,2.812952756881714,0,49130,21041,10730,521,46630.94277929155,20688.956403269756,4.226118803024292,102762,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,78.60778164863586,0,2331984,367825,187491,848,2043610.1752951862,347134.1153496821,6.144128799438477,156186,8238784
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,5,962.9989969730376,0,31388995,402865,205264,842,24311292.289055403,365581.94459582196,6.586786270141602,168194,54736036272
Stroke_Kaggle_,1,2,0.0234849452972412,0,445,394,218,154,453.9375,383.96875,0.04092669486999512,962,529
Stroke_Kaggle_,1,3,0.0821788311004638,0,2986,2315,1452,330,3423.625,2516.15625,0.03275418281555176,1708,5489
Stroke_Kaggle_,1,5,0.5980165004730225,0,30290,13782,10776,532,46110.60791015625,19704.015625,0.04320335388183594,2634,242825
spambase,1,2,0.1592297554016113,0,4577,3335,1816,830,9701.918918918918,2561.0,0.3557736873626709,26642,24754
spambase,1,3,1.6351652145385742,0,57617,33339,12951,588,90282.18918918919,40336.22522522522,0.464475154876709,33932,1823694
spambase,1,5,244.8997271060944,0,8874766,3737191,1647497,989,8154210.274774775,4666937.139639639,0.6395857334136963,45773,4394565333
echocardio,1,2,0.010988712310791,0,486,69,33,33,487.2857142857143,73.85714285714286,0.016471147537231445,1052,631
echocardio,1,3,0.0152060985565185,0,923,75,34,34,794.6071428571429,71.42857142857143,0.015964746475219727,1105,7176
echocardio,1,5,0.0156888961791992,0,958,75,34,34,736.7008928571429,62.142857142857146,0.015908479690551758,1080,384168
phoneme,1,2,0.0134248733520507,0,181,175,84,84,181.0,175.5,0.010650873184204102,402,211
phoneme,1,3,0.0262134075164794,0,749,525,321,219,828.0833333333334,655.3333333333334,0.015189647674560547,687,1351
phoneme,1,5,0.0418422222137451,0,1613,781,543,320,2146.9895833333335,840.2166666666667,0.01724720001220703,818,21700
texture,14,2,0.2550766468048095,0,9701,4396,3520,597,12345.9171875,3856.821875,0.34221625328063965,25122,12881
texture,14,3,2.0069022178649902,0,107029,12928,12664,1070,139763.47838541667,25275.383333333335,0.42487382888793945,30869,682801
texture,14,5,9.31611156463623,0,566377,44927,36834,3010,3646465.720833333,862163.7279687499,0.45110106468200684,32534,847361193
statlog_is,7,2,0.0436277389526367,0,1584,711,507,317,1855.3239436619717,536.5492957746479,0.05994296073913574,3978,2557
statlog_is,7,3,0.1043157577514648,0,5210,1296,1173,667,5811.37558685446,1509.3192488262912,0.06420254707336426,4514,59712
statlog_is,7,5,0.1482112407684326,0,8437,1366,1359,1136,61662.84002347418,11862.799061032863,0.07887029647827148,5247,14051256
banknote,1,2,0.0071668624877929,0,101,86,53,53,104.1875,84.90625,0.006073474884033203,242,137
banknote,1,3,0.0111134052276611,0,265,175,123,115,309.03125,173.34375,0.007355451583862305,374,697
banknote,1,5,0.0118253231048583,0,329,192,147,129,463.0546875,209.0078125,0.008274078369140625,429,2517
NormalDist_Random-Synthetic__2_6_5132_,1,2,0.0123803615570068,0,132,132,71,71,136.0,136.0,0.008663177490234375,291,154
NormalDist_Random-Synthetic__2_6_5132_,1,3,0.0232782363891601,0,524,524,278,205,536.8333333333334,482.3333333333333,0.011478424072265625,492,834
NormalDist_Random-Synthetic__2_6_5132_,1,5,0.0563142299652099,0,1980,1754,916,333,2692.10625,1552.825,0.01529693603515625,732,9402
ilpd,2,2,0.0199418067932128,0,687,623,337,228,688.0,611.5,0.020299196243286133,1446,742
ilpd,2,3,0.098179817199707,0,5903,2480,1722,444,6582.416666666667,2847.8333333333335,0.03373980522155762,2559,9178
ilpd,2,5,0.345543622970581,0,26695,4308,3307,452,27269.423958333333,4339.2,0.03902077674865723,2967,584935
EqualDist_Random-Synthetic__2_7_7307_,0,2,0.0211367607116699,0,325,325,168,144,319.5,319.5,0.017185211181640625,731,379
EqualDist_Random-Synthetic__2_7_7307_,0,3,0.0632557868957519,0,2050,2050,1055,362,2299.1666666666665,2196.3333333333335,0.02591395378112793,1313,3304
EqualDist_Random-Synthetic__2_7_7307_,0,5,0.3969151973724365,0,18570,13368,7150,573,21970.05,12637.141666666666,0.03563070297241211,2033,101584
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,2,0.8972711563110352,0,276,276,132,127,276.0,276.0,0.6929433345794678,627,326
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,3,1.353069305419922,0,1526,1274,598,288,1626.0,1389.3333333333333,0.8396294116973877,1102,2626
ND_LVL_1_3_NormalDist_Random-Synthetic__2_5_1000000_,1,5,2.3449673652648926,0,5261,2745,1320,369,8039.833333333333,3165.1666666666665,0.9546849727630615,1481,68406
satimage,5,2,0.1561849117279052,0,5417,1866,1191,455,9957.963541666666,1129.4895833333333,0.3249471187591553,20306,10441
satimage,5,3,1.077558517456055,0,53757,16194,11065,1504,57301.0390625,18419.614583333332,0.32183313369750977,22630,497785
satimage,5,5,28.17353701591492,0,1735765,207462,173628,3952,2405295.1452582465,789942.6149305556,0.34960389137268066,24772,498685189
turkiye,11,2,0.3021268844604492,0,11479,9601,4545,516,11480.0,9394.0,0.32338595390319824,23411,11782
turkiye,11,3,7.009514570236206,0,418174,132134,83185,759,444151.5833333333,182657.66666666666,0.5518808364868164,41718,597058
turkiye,11,5,280.69642543792725,0,18818879,3139828,2076344,1038,32794750.729166668,6284296.9,0.7006168365478516,53114,676590838
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,2,1.3292217254638672,0,911,903,377,125,964.6938775510204,907.4285714285714,1.1897220611572266,2207,1226
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,3,3.4805095195770264,0,9836,1027,501,243,10946.275510204081,1834.2142857142858,1.586761236190796,4027,19650
I_LVL3_0_Interesting_Non-Random-Synthetic__2_7_823543_,1,5,3.8864669799804688,0,11705,1027,501,243,22620.19770408163,2531.2551020408164,1.6538641452789307,4296,2138410
auto2, class2,2,11.810259103775024,0,303676,303676,151921,926,303671.0,303671.0,8.521164894104004,608402,304591
oil_spill,2,2,0.3198297023773193,0,17358,10441,6545,337,17156.455026455027,10614.587301587302,0.42453813552856445,34778,17956
oil_spill,2,3,3.445812940597534,0,233833,31945,30897,688,513881.69488536153,150219.31393298059,0.595048189163208,53081,1125370
oil_spill,2,5,16.2211332321167,0,1243782,95291,94770,1174,19875951.39697972,4643732.632098765,0.7253060340881348,61357,1957925908
DryBeans,HOROZ,2,0.0681931972503662,0,1193,618,372,267,1770.109375,470.4375,0.07915806770324707,3714,2081
DryBeans,HOROZ,3,0.1403377056121826,0,4501,1449,883,641,5664.983072916667,1466.40625,0.08740115165710449,4210,43745
DryBeans,HOROZ,5,0.5710666179656982,0,27241,5460,3735,1568,57756.910400390625,17576.208333333332,0.09980154037475586,4711,8303633
spectf_heart,0,2,0.2570712566375732,0,14773,8693,6630,606,15036.81534090909,7227.190340909091,0.3307173252105713,30450,15577
spectf_heart,0,3,4.450933933258057,0,429965,15592,13588,693,377679.58735795453,15826.895833333334,0.4849212169647217,44663,908777
spectf_heart,0,5,8.718968391418457,0,867233,17982,14166,749,735627.6722182765,19125.4537405303,0.4818563461303711,45450,1368442637
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,2,27.25505352020264,0,256,252,182,130,260.96,252.52,24.217639207839966,602,326
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,3,45.46428442001343,0,1311,430,285,130,1423.76,1288.36,30.418118238449097,1049,2626
I_LVL2_4_Interesting_Non-Random-Synthetic__2_5_31250000_,1,5,56.37008094787598,0,2141,533,399,244,7405.271,2618.04,36.193572759628296,1488,68406
planning,2,2,0.025970458984375,0,1105,780,372,222,1105.0,788.0,1.5456669330596924,2306,1177
planning,2,3,0.1266748905181884,0,10845,1047,512,245,10645.916666666666,965.1666666666666,0.04647541046142578,3723,18473
planning,2,5,0.1561148166656494,0,13885,1085,529,251,12492.254166666668,1068.025,0.04427003860473633,3731,1925357
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,2,0.004915714263916,0,7,6,4,4,7.625,5.875,0.0024085044860839844,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,3,0.005281925201416,0,7,6,4,4,8.0,6.25,0.0023920536041259766,14,11
I_LVL1_3_Interesting_Non-Random-Synthetic__2_2_4000_,1,5,0.0051729679107666,0,7,6,4,4,7.25,5.5,0.0023643970489501953,14,11
trains,west,2,0.0071537494659423,0,81,1,0,0,81.0,1.0,0.005270242691040039,82,3241
trains,west,3,0.0072042942047119,0,81,1,0,0,81.0,1.0,0.008063793182373047,82,85401
trains,west,5,0.0071649551391601,0,81,1,0,0,81.0,1.0,0.008017301559448242,82,25706997
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,2,1.7267272472381592,0,76401,71276,40245,695,76401.0,69993.5,2.2948224544525146,160002,80201
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,3,106.3918948173523,0,8720561,71277,40246,695,8340821.5,69673.5,3.8974010944366455,298147,10667001
ED_LVL_3_1_EqualDist_Random-Synthetic__2_20_10000_,0,5,106.58332395553587,0,8720661,71277,40246,695,8246521.0,69125.5,3.8940727710723877,297051,84280006981
appendicitis,1,2,0.0089170932769775,0,345,81,34,34,349.14285714285717,81.51785714285714,0.01392507553100586,758,407
appendicitis,1,3,0.01350998878479,0,669,119,64,64,667.0357142857143,122.17857142857143,0.011567831039428711,846,3683
appendicitis,1,5,0.0149426460266113,0,809,140,84,84,953.4386160714286,163.24107142857142,0.012892484664916992,900,122438
mc2,2,2,0.1343715190887451,0,8950,2615,1554,414,9682.0,2379.5,0.1956920623779297,19602,9871
mc2,2,3,1.017794847488403,0,78152,10131,8852,678,95580.91666666667,17409.166666666668,0.25095391273498535,24033,457451
mc2,2,5,13.249670505523682,0,1141919,180235,177392,1147,1577053.1739583332,319047.8666666667,0.2780773639678955,25380,432752594
breast_cancer_wis_ori,M,2,0.0680651664733886,0,3449,731,558,364,7017.297916666666,590.05,0.17447209358215332,14282,7261
breast_cancer_wis_ori,M,3,0.0965454578399658,0,5577,570,569,541,13436.232291666667,1087.536111111111,0.1710216999053955,14658,288101
breast_cancer_wis_ori,M,5,0.2953267097473144,0,19729,1101,1100,1072,59861.61965277778,5841.8753472222215,0.17485308647155762,14941,199080695
urban,shadow ,2,0.8037624359130859,0,47761,7732,6296,777,146934.42219387754,5624.382653061224,3.323491096496582,305174,173167
urban,shadow ,3,4.262126922607422,0,289237,18304,17644,1305,506989.01721938775,52082.82653061225,3.4761884212493896,310244,33883403
urban,shadow ,5,182.47878646850583,0,13865501,560054,513828,2408,41189832.1315051,3032841.205484694,3.646388530731201,319211,580802256770
parkinsons,0,2,0.0493478775024414,0,2857,975,747,316,3652.4801136363635,734.125,0.08841633796691895,7482,3917
parkinsons,0,3,0.1535489559173584,0,12453,1261,1084,337,19820.429924242424,2945.251893939394,0.09768128395080566,8882,113653
parkinsons,0,5,0.381850004196167,0,33189,1919,1572,460,74156.70306581439,11050.84706439394,0.10740160942077637,8977,41621295
haberman,2,2,0.0052275657653808,0,52,50,28,28,51.5,47.5,0.003798961639404297,123,67
haberman,2,3,0.0060460567474365,0,100,57,29,29,114.00000000000001,62.333333333333336,0.004311561584472656,189,232
haberman,2,5,0.0061159133911132,0,100,57,29,29,113.33333333333334,54.666666666666664,0.004336833953857422,190,232
pitt1_3,LONG,2,0.007577896118164,0,239,68,37,37,224.375,73.08333333333333,0.00804758071899414,482,301
pitt1_3,LONG,3,0.0097866058349609,0,412,95,50,50,441.1458333333333,91.13888888888889,0.009656429290771484,565,2325
pitt1_3,LONG,5,0.0102920532226562,0,446,97,51,51,471.63715277777777,82.73611111111111,0.009861469268798828,563,55455
NormalDist_Random-Synthetic__2_8_5616_,0,2,0.0294086933135986,0,666,646,307,213,671.0,659.5,0.02720355987548828,1446,742
NormalDist_Random-Synthetic__2_8_5616_,0,3,0.1427352428436279,0,6207,4907,2442,448,6250.083333333333,4548.333333333333,0.04120945930480957,2584,9178
NormalDist_Random-Synthetic__2_8_5616_,0,5,1.0541114807128906,0,61021,21162,12200,649,80224.28645833333,21180.891666666666,0.05646681785583496,3652,584935
musk,2,2,4.496689081192017,0,187878,20706,19341,833,240782.81093544138,19586.9604743083,6.503405809402466,511568,288421
musk,2,3,29.477460384368896,0,1497788,44229,44070,1443,2769041.800944225,147884.05928853754,7.072339057922363,541793,72874880
musk,2,5,394.2623875141144,0,21677160,496557,496462,3319,267381075.633498,22300064.55338164,7.285274505615234,553381,2085336669032
car,good,2,0.0091853141784667,0,139,105,101,101,141.82142857142858,104.92857142857143,0.020424604415893555,317,232
car,good,3,0.0174677371978759,0,508,366,360,195,555.1845238095239,381.5952380952381,0.012529850006103516,551,1562
car,good,5,0.0351943969726562,0,1486,671,665,267,1885.7537202380952,677.4880952380952,0.015827178955078125,787,27896
libras,4,2,0.3801815509796142,0,22913,5004,4771,650,50634.125,4604.75,1.099045753479004,108002,64981
libras,4,3,2.535458564758301,0,190141,16752,15672,1175,266592.3888888889,35012.38888888889,1.2063615322113037,113470,7776301
libras,4,5,110.7580771446228,0,9770565,443661,404445,1522,14420909.333767362,1952232.9722222222,1.3076741695404053,120920,49698365683
monks2,1,2,0.0077121257781982,0,137,137,91,91,134.0,134.0,0.007982969284057617,291,154
monks2,1,3,0.0180971622467041,0,576,556,321,209,614.6666666666666,567.1666666666666,0.009300947189331055,509,834
monks2,1,5,0.0378069877624511,0,1729,891,594,283,2112.4166666666665,837.7083333333334,0.011476516723632812,702,9402
onehund_tex,Acer Capillipes,2,0.2515614032745361,0,11771,6674,4888,375,11298.193005181347,6632.80310880829,0.3229043483734131,24899,18722
onehund_tex,Acer Capillipes,3,3.3065662384033203,0,184860,63894,63453,687,235305.60686528496,115544.22797927461,0.5122573375701904,37848,1198338
onehund_tex,Acer Capillipes,5,95.39908981323242,0,5892290,1032992,1032929,1452,37296991.701837756,15437174.943911918,0.7331204414367676,53982,2175230626
grammatical_b3,0,2,1.346837282180786,0,87016,5913,5649,1326,157121.3193979933,3626.691053511706,5.248672008514404,381526,715807
grammatical_b3,0,3,27.716307401657104,0,1981048,135168,135066,3454,1054953.487458194,67717.0628483835,5.80983567237854,404417,285130587
volcanoes-a4,5,2,0.00604248046875,0,61,47,18,18,61.0,45.5,0.010956048965454102,146,79
volcanoes-a4,5,3,0.007176399230957,0,117,66,37,37,119.16666666666667,63.5,0.005035877227783203,202,299
volcanoes-a4,5,5,0.0072407722473144,0,117,66,37,37,118.91666666666667,58.666666666666664,0.004959583282470703,199,299
chronic_kidney_disease,ckd,2,0.0368719100952148,0,1590,497,313,281,2381.7466216216217,307.02702702702703,0.05795907974243164,4960,2776
chronic_kidney_disease,ckd,3,0.084831953048706,0,5611,982,648,575,4745.835585585585,563.7094594594595,0.061234474182128906,5223,67600
chronic_kidney_disease,ckd,5,0.3173828125,0,24292,3415,1059,992,12605.784403153153,1389.2279279279278,0.06334328651428223,5381,17326990
PopularKids,2,2,0.0186126232147216,0,671,496,237,191,676.5,496.5,0.019960880279541016,1446,742
PopularKids,2,3,0.083674669265747,0,5002,2212,1158,348,5676.416666666667,2840.0,0.03228926658630371,2396,9178
PopularKids,2,5,0.3787238597869873,0,28205,6067,3840,498,30401.652083333334,6671.166666666666,0.03597617149353027,2756,584935
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,2,0.4990887641906738,0,4601,4601,2350,395,4601.0,4601.0,0.5118706226348877,10002,5051
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,3,5.31208086013794,0,124601,66237,34424,633,128426.0,66266.0,0.797410249710083,18902,166751
ED_LVL_2_2_EqualDist_Random-Synthetic__2_10_100000_,1,5,40.9524028301239,0,1204801,66237,34424,633,1210734.125,64721.0,0.9526774883270264,22810,79375496
yeast,ME1,2,0.0108420848846435,0,198,133,78,78,219.76785714285714,140.82142857142858,0.02024102210998535,506,407
yeast,ME1,3,0.022017478942871,0,750,446,347,190,791.2678571428571,421.64285714285717,0.01461482048034668,805,3683
yeast,ME1,5,0.0410289764404296,0,1846,746,717,273,4205.106473214286,1670.4625,0.021031856536865234,1220,122438
auto8,class9,2,116.3652844429016,0,6461739,4095392,2807430,1159,6478975.60261194,5102663.119402985,20.228702783584595,1931599,6499816
analcatdata_dmft,1,2,0.0077226161956787,0,171,122,54,54,178.5,137.0,0.02128148078918457,443,232
analcatdata_dmft,1,3,0.0122075080871582,0,394,225,104,104,575.1666666666666,238.0,0.009680032730102539,645,1562
analcatdata_dmft,1,5,0.0134909152984619,0,469,232,110,109,588.5416666666666,204.54166666666666,0.009324789047241211,614,7547
pc2,2,2,0.15446138381958,0,4706,2660,1364,345,4409.384615384615,2693.8846153846152,0.13389134407043457,9154,5461
pc2,2,3,2.167024850845337,0,98036,42860,27474,876,86030.16025641025,44317.743589743586,0.22321343421936035,15439,187565
pc2,2,5,186.09136986732483,0,10502673,3423710,2742618,1434,6941989.246634616,3135270.7538461536,0.33550024032592773,23349,96748211
scene,2,2,14.105836153030396,0,683147,421643,312634,1367,700340.997470489,336013.8962900506,16.52309799194336,1403040,703892
scene,2,5,572.916909456253,0,35834315,1150192,1141504,3352,2890093819.673117,62738453.70574074,20.358412265777588,1643709,19472206229484
first,1,2,0.4596230983734131,0,16397,8119,4751,449,16147.827868852459,7547.51912568306,0.49883580207824707,32576,16837
first,1,3,4.808727979660034,0,208219,50294,42264,813,360901.6889799636,127122.01821493625,0.6564548015594482,45986,1021568
first,1,5,33.71915674209595,0,1593033,375228,358877,3433,22337023.685086522,7478487.228779599,0.7757537364959717,54243,1664856104
ecoli,om,2,0.0077176094055175,0,165,86,58,58,165.46875,90.375,0.011138439178466797,362,301
ecoli,om,3,0.0137772560119628,0,517,209,156,142,530.7552083333334,192.45833333333334,0.010089635848999023,573,2325
ecoli,om,5,0.0223784446716308,0,1193,309,252,192,1158.4886067708333,313.890625,0.012807130813598633,673,55455
grammatical_a7,1,2,2.381263494491577,0,139244,17419,16774,1042,291167.4329113924,13102.458227848101,8.525153398513794,668342,702706
grammatical_a7,1,3,91.27088952064514,0,5504626,609660,608727,3127,3772184.6742616035,542897.8016877638,9.69762110710144,719448,277335426
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,2,22.550002813339237,0,52655,21535,10898,488,49375.625899280574,21491.5035971223,26.411865949630737,77956,77029
ND_LVL_3_3_NormalDist_Random-Synthetic__2_20_1000000_,0,3,614.48011469841,0,2553388,367863,184629,788,2359868.536062378,406510.23976608185,26.435182809829712,74966,10039709
parkinson_speech,0,2,0.1002640724182128,0,5210,940,641,183,5262.866666666667,1512.1571428571428,0.3461570739746094,10817,5566
parkinson_speech,0,3,0.3448731899261474,0,20600,1495,1266,667,58906.65634920635,11817.225396825397,0.19498682022094727,14452,193026
parkinson_speech,0,5,0.8640921115875244,0,57252,2340,2162,1167,1088524.8400496033,148078.9826984127,0.2540559768676758,18606,101533902
grammatical_b9,1,2,2.926067590713501,0,177304,21496,20808,1124,326501.39890480204,18378.345408593093,9.625673294067383,743064,705079
grammatical_b9,1,3,119.82820177078248,0,7951700,586585,583290,2253,5316030.377632688,515407.84245998313,10.804565906524658,806457,278742024
climate,0,2,0.0668780803680419,0,3044,2684,1436,346,3044.5,2733.0,0.09720301628112793,6243,3161
climate,0,3,0.751448392868042,0,53892,12074,9814,488,64088.833333333336,19247.166666666668,0.13543438911437988,11371,82240
climate,0,5,2.677891492843628,0,237748,12095,9835,488,295677.6375,18550.5,0.14873385429382324,12612,24122256
isolet,14,2,62.6837432384491,0,2213372,658889,554165,1227,2583612.7262801207,915360.6430722892,20.51737403869629,1504263,2630072
auto7_3,class3,2,0.0211987495422363,0,734,712,336,229,732.5,714.5,0.07759809494018555,1523,781
auto7_3,class3,3,0.1434433460235595,0,7957,4972,2477,441,8189.583333333333,5040.5,0.035431861877441406,2829,9920
auto7_3,class3,5,0.8170158863067627,0,65782,10914,6132,539,76678.45,13503.133333333333,0.04649972915649414,3757,667928
volcanoes-d3,3,2,0.0093739032745361,0,61,56,17,17,61.0,56.5,0.006310462951660156,146,79
volcanoes-d3,3,3,0.0110180377960205,0,125,88,35,35,136.41666666666666,87.33333333333333,0.007436037063598633,221,299
volcanoes-d3,3,5,0.0113005638122558,0,125,88,35,35,131.66666666666666,91.5,0.007427215576171875,219,299
Diabetic,0,2,0.0497281551361084,0,1936,1736,926,295,1952.5390625,1650.8125,0.05390048027038574,4034,2081
Diabetic,0,3,0.4372298717498779,0,23236,9448,6652,435,30052.466796875,15664.8671875,0.10018610954284668,7169,43745
Diabetic,0,5,4.088886260986328,0,238898,47360,39194,811,898610.1904296875,276204.090625,0.12961959838867188,9831,8303633
ar4,2,2,0.0550296306610107,0,3662,810,600,265,4794.054054054054,619.3063063063063,0.10870242118835449,10214,6217
ar4,2,3,0.2113955020904541,0,16728,3121,3090,456,17909.993993993994,3129.6906906906906,0.1298670768737793,11314,228032
ar4,2,5,4.344316244125366,0,374841,55416,55398,578,214862.67580705706,50775.53063063063,0.1399993896484375,12183,134381744
auto5, class3,2,2.078579902648926,0,112112,97224,52251,843,112072.0652631579,95540.44,2.401857614517212,225152,113051
auto5, class3,3,112.4088237285614,0,9012564,643391,615105,1147,14370794.289473685,2788246.292631579,4.333393096923828,413899,17862376
auto5, class3,5,1047.9196286201477,0,103974035,854122,829607,1182,368634616.78025657,4682951.424421052,4.755248069763184,449983,199406679696
Chess_King-Rookvs.King-Pawn__UCI_,nowin,2,0.0758669376373291,0,2411,1896,1032,430,2581.6130136986303,1732.2328767123288,0.08552789688110352,5185,2702
Chess_King-Rookvs.King-Pawn__UCI_,nowin,3,0.66141676902771,0,29708,16728,9248,765,32284.981735159818,20720.35616438356,0.11974883079528809,7975,64898
Chess_King-Rookvs.King-Pawn__UCI_,nowin,5,10.576969861984251,0,486126,148781,89842,1339,2221712.1109089614,1242088.908219178,0.17706036567687988,12048,16173662
bankruptcy,1,2,0.0061898231506347,0,161,19,11,11,160.275,19.0,0.0066568851470947266,362,211
bankruptcy,1,3,0.006293773651123,0,161,19,11,11,162.525,19.0,0.005958080291748047,362,1351
bankruptcy,1,5,0.0063903331756591,0,161,19,11,11,160.95,19.0,0.0060155391693115234,362,21700
onehund_sha,Acer Capillipes,2,0.2874898910522461,0,15825,5716,5490,344,15612.3720703125,5375.57421875,0.46313047409057617,35074,32897
onehund_sha,Acer Capillipes,3,1.982965469360352,0,131905,19974,19963,686,265368.52294921875,78071.91276041667,0.6776454448699951,49209,2796417
onehund_sha,Acer Capillipes,5,9.559587717056274,0,706429,54386,54379,1146,22179997.782902017,4679921.5039388025,0.8686466217041016,61997,8987138113
pc3,2,2,0.1669785976409912,0,7661,4563,2929,378,7842.5,4426.0,0.2051708698272705,15878,8002
pc3,2,3,2.4896957874298096,0,149648,35428,27754,872,149859.25,50475.0,0.3059093952178955,23454,333502
pc3,2,5,71.32645750045776,0,4957260,922822,784317,2607,7386064.085416666,2084757.825,0.37952470779418945,29494,254565277
Marketing_EoSL_,9,2,0.0736496448516845,0,2494,1371,563,269,2495.68,1393.5466666666666,0.0811617374420166,5327,2851
Marketing_EoSL_,9,3,0.3243348598480224,0,16666,4023,2461,495,19702.214444444446,6431.864444444444,0.10753560066223145,7112,70376
Marketing_EoSL_,9,5,0.9352126121520996,0,54333,8827,8086,734,210788.35978472224,45147.28877777778,0.12338757514953613,8014,18545216
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,2,0.0408027172088623,0,256,252,182,144,261.92,253.48,0.03286027908325195,602,326
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,3,0.0761969089508056,0,1311,711,566,318,1428.76,1260.04,0.042853355407714844,1046,2626
I_LVL2_1_Interesting_Non-Random-Synthetic__2_5_31250_,1,5,0.1345717906951904,0,3691,1314,1180,460,6495.9,2076.6,0.05089998245239258,1438,68406
wpbc,R,2,0.1428484916687011,0,8452,5026,2817,344,8454.0,5089.5,0.1852884292602539,17163,8647
wpbc,R,3,1.882773876190185,0,182351,10524,6992,373,170559.5,11479.666666666666,0.2781379222869873,25876,374792
wpbc,R,5,3.5103776454925537,0,346811,13849,11663,442,532857.0729166666,32042.191666666666,0.29119300842285156,27459,309694088
volcanoes-a3,4,2,0.0057859420776367,0,61,42,25,25,57.229166666666664,42.25,0.004248857498168945,134,79
volcanoes-a3,4,3,0.0073144435882568,0,121,61,44,44,115.09375,57.833333333333336,0.0047893524169921875,188,299
volcanoes-a3,4,5,0.0075695514678955,0,121,61,44,44,104.20833333333333,50.80555555555556,0.004815816879272461,177,299
winsconsin,4,2,0.0106863975524902,0,231,204,138,131,236.5,204.5,0.010021448135375977,486,254
winsconsin,4,3,0.0240497589111328,0,913,484,374,337,1043.1666666666667,532.6666666666666,0.014958858489990234,766,1794
winsconsin,4,5,0.040982961654663,0,1815,718,577,533,3908.648958333333,1433.45,0.018195390701293945,938,35443
optical,5,2,0.4170267581939697,0,12668,7621,5081,511,14181.792372881357,7542.9915254237285,0.4171011447906494,29207,15754
optical,5,3,4.464636325836182,0,170312,47502,40620,866,286567.6998587571,112931.3813559322,0.5812661647796631,40504,924354
