dataset_name,target_value,depth,DFS_BSD_DP_qf05 (PS)-real_time_taken,DFS_BSD_DP_qf05 (PS)-failed,DFS_BSD_DP_qf05 (PS)-sgs_evaluated,DFS_BSD_DP_qf05 (PS)-sgs_eval_interesting,DFS_BSD_DP_qf05 (PS)-sgs_quality_interesting,DFS_BSD_DP_qf05 (PS)-sgs_top_k_interesting,DFS_BSD_DP_qf05 (PS)-e_est,DFS_BSD_DP_qf05 (PS)-ei_est,DFS_BSD_DP_qf05 (PS)-time_to_est,DFS_BSD_DP_qf05 (PS)-sdfastest-esgs,DFS_BSD_DP_qf05 (PS)-ub
DefaultofCreditCard,1,5,41.29610967636109,0,1417834,167367,100293,1278,1754176.1427499999,225859.32775,0.43452978134155273,18207,334251744
zoo,7,2,0.0122253894805908,0,433,220,142,129,406.54,219.88,0.03882169723510742,2338,667
zoo,7,3,0.0357160568237304,0,1989,749,637,291,1955.56,881.44,0.048566341400146484,3617,7807
zoo,7,5,0.113696813583374,0,7843,2095,2088,421,10582.50775,3898.004,0.06536746025085449,4642,443704
breast_tissue,gla,2,0.0119059085845947,0,473,93,53,53,448.615,95.635,0.029697418212890625,2638,667
breast_tissue,gla,3,0.0170869827270507,0,1025,160,106,106,917.3575,142.93,0.03544783592224121,2997,7807
breast_tissue,gla,5,0.0215463638305664,0,1353,215,179,150,1275.43065625,211.816,0.038652896881103516,3139,443704
flare, B,2,0.0137217044830322,0,444,171,84,84,379.2,169.6,0.03216743469238281,1943,862
flare, B,3,0.0331685543060302,0,1719,449,313,117,1563.0916666666667,594.5,0.05008363723754883,3065,11522
flare, B,5,0.0672307014465332,0,4304,973,456,317,4965.764270833333,1516.5,0.058406829833984375,3592,862190
banana,1,2,0.0061779022216796,0,25,25,13,13,25.0,25.0,0.013020753860473633,710,37
banana,1,3,0.0063135623931884,0,25,25,13,13,25.0,25.0,0.01400899887084961,710,37
banana,1,5,0.0061073303222656,0,25,25,13,13,25.0,25.0,0.014104127883911133,710,37
polish_bankruptcy_2year,1,2,0.7969708442687988,0,32140,27522,13127,573,32103.155,27830.51,0.3388040065765381,25557,32641
polish_bankruptcy_2year,1,3,30.977516889572144,0,1715376,586408,519596,1228,2260070.8225,1317748.7666666666,0.616084098815918,47367,2763776
polish_bankruptcy_3year,1,2,0.8654282093048096,0,32260,29136,13805,678,32259.775,29294.125,0.37227749824523926,25657,32641
polish_bankruptcy_3year,1,3,37.12027525901794,0,1971777,802832,659795,1325,2377208.75,1434111.225,0.6440491676330566,48348,2763776
qualitative,B,2,0.0069639682769775,0,151,96,52,52,146.2025,94.84,0.02427530288696289,1620,172
qualitative,B,3,0.012148380279541,0,463,184,127,126,376.0708333333333,148.95666666666668,0.028893232345581055,2214,988
qualitative,B,5,0.015364646911621,0,643,224,189,175,515.932578125,158.77983333333333,0.032315969467163086,2305,12616
mfeat-morphological,8,2,0.0094695091247558,0,172,102,39,39,179.5575,99.61,0.024312734603881836,1823,232
mfeat-morphological,8,3,0.0160498619079589,0,510,242,111,110,551.1341666666667,249.45666666666668,0.03534293174743652,2604,1562
mfeat-morphological,8,5,0.0176670551300048,0,572,279,210,175,866.9281197916666,298.59225,0.04105567932128906,2794,27896
fourclass,1,2,0.0046038627624511,0,25,20,12,12,25.0,19.96,0.011029481887817383,710,37
fourclass,1,3,0.0045361518859863,0,25,20,12,12,25.0,19.8,0.010865926742553711,710,37
fourclass,1,5,0.0045697689056396,0,25,20,12,12,25.0,20.12,0.010871648788452148,710,37
liver,1,2,0.0102465152740478,0,265,247,123,122,265.0,248.2,0.028973817825317383,2326,301
liver,1,3,0.0255007743835449,0,1497,414,200,168,1530.14,393.88,0.04765653610229492,4085,2325
liver,1,5,0.0309269428253173,0,1953,425,205,168,2061.855,412.26,0.049642324447631836,4243,55455
badges2,1,2,0.0128140449523925,0,404,283,155,147,374.915,279.85,0.03253912925720215,2532,466
badges2,1,3,0.0379061698913574,0,2157,814,445,274,1739.135,686.8366666666667,0.047957420349121094,3805,4526
badges2,1,5,0.0715155601501464,0,4825,1230,611,450,5302.5674375,1495.506,0.05593395233154297,4150,174437
kc1-binary,1,2,0.3799545764923095,0,27281,5908,5173,427,34338.63,4982.5,0.2598268985748291,24792,42196
kc1-binary,1,3,5.8856751918792725,0,480907,49705,47114,620,494659.6725,96934.84,0.34067606925964355,29340,4065076
kc1-binary,1,5,172.5388069152832,0,14835888,671417,642707,945,29932878.5279375,6400590.253,0.4010014533996582,33484,16803008524
tao,black,2,0.0050008296966552,0,25,23,12,12,25.0,23.0,0.011792898178100586,710,37
tao,black,3,0.0054991245269775,0,25,23,12,12,25.0,22.8,0.011421442031860352,710,37
tao,black,5,0.0051355361938476,0,25,23,12,12,25.0,23.12,0.011459827423095703,710,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,41.48588037490845,0,4601,2801,1421,355,4601.0,2501.0,35.402857542037964,5745,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,313.4933891296387,0,76601,27761,13782,583,74411.81081081081,29606.405405405407,36.01746940612793,5697,166751
breast_cancer_wis_pro2,R,2,0.1667048931121826,0,10903,5073,2737,343,9775.12,4922.62,1.0238561630249023,13252,11326
breast_cancer_wis_pro2,R,3,2.5700714588165283,0,260403,9876,6615,370,236609.42,13315.62,0.2192981243133545,20905,562626
breast_cancer_wis_pro2,R,5,5.183843374252319,0,525753,13141,11184,439,625190.98425,37985.166,0.23983168601989746,20449,612422931
soybean_small,D3,2,0.0185840129852294,0,837,262,188,169,780.2,246.25,0.040361881256103516,2960,1712
soybean_small,D3,3,0.0502538681030273,0,3162,863,787,335,3323.775,901.9,0.05621790885925293,4186,32568
soybean_small,D3,5,0.0913569927215576,0,6413,1633,1561,400,12281.0096875,2802.58,0.06745529174804688,4762,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0050046443939208,0,9,9,0,0,9.0,9.0,0.007147789001464844,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0052227973937988,0,9,9,0,0,9.0,9.0,0.007136344909667969,306,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0051977634429931,0,9,9,0,0,9.0,9.0,0.007161617279052734,306,11
semeion,8,2,2.704486846923828,0,116233,89211,54625,778,129458.31,96723.925,0.6301324367523193,51114,131329
semeion,8,3,161.9792516231537,0,7922033,3079796,2768039,1415,14471038.29,10302016.23,1.0999891757965088,85986,22370049
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,0.7791855335235596,0,76401,425,203,171,76401.0,439.0,0.38770508766174316,40302,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,0.8216958045959473,0,79501,425,203,171,79369.33333333333,431.0,0.42772555351257324,40303,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,0.8125028610229492,0,79501,425,203,171,79941.33333333333,439.0,0.41095829010009766,40302,84280006981
molecular_splice,IE,2,0.683265209197998,0,33313,15100,9635,634,33147.915,18855.71,0.31397461891174316,24090,41617
molecular_splice,IE,3,11.086747407913208,0,696036,29291,26824,1201,1531813.4479166667,229454.145,0.5260651111602783,38905,3981553
molecular_splice,IE,5,32.72955250740051,0,2155817,23589,23292,2176,78778071.91180728,2626110.036083333,0.6079745292663574,43055,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0742759704589843,0,3966,1831,1830,177,3440.45,1831.0,0.09570598602294922,6032,8516
audiology_std,cochlear_noise_and_heredity,3,1.1758735179901123,0,79944,36051,36050,284,63843.375,36051.0,0.16584491729736328,11832,366276
audiology_std,cochlear_noise_and_heredity,5,203.3779728412628,0,13845630,5985197,5985196,709,10064191.079375,5985198.0,0.30747556686401367,23132,297968932
automobile,-1,2,0.0492486953735351,0,2780,895,674,283,3232.9,961.84,0.07957124710083008,6811,5996
automobile,-1,3,0.2634944915771484,0,20497,3334,2991,404,18073.56,3543.6866666666665,0.10527205467224121,8427,215930
automobile,-1,5,1.5754001140594482,0,144926,12631,12112,822,180160.50660416667,24861.79433333333,0.12232542037963867,10105,122607452
volcanoes-d2,3,2,0.0095343589782714,0,61,56,17,17,61.0,57.7,0.019966840744018555,1114,79
volcanoes-d2,3,3,0.011045217514038,0,125,87,36,36,133.85,86.48,0.028937101364135742,1739,299
volcanoes-d2,3,5,0.0114538669586181,0,125,87,36,36,136.48,88.02,0.028882741928100586,1739,299
grammatical_a2,1,2,1.454545974731445,0,86367,6966,6633,1372,92401.23,4909.82,0.37126827239990234,20700,718202
grammatical_a2,1,3,39.227081060409546,0,2583578,164819,164599,4125,1166720.7583333333,109327.51333333334,0.6583998203277588,24836,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.693392515182495,0,276,276,0,0,276.0,276.0,3.4070804119110107,2427,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.453583478927612,0,1526,1526,0,0,1632.25,1526.0,4.985798358917236,4327,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,9.835726976394652,0,7776,4651,0,0,12365.583333333332,4651.0,6.871042966842651,6627,68406
analcatdata_authorship,4,2,0.3551793098449707,0,19768,4310,3300,717,34670.91,4221.82,0.4502229690551758,26370,36047
analcatdata_authorship,4,3,1.6434807777404783,0,106698,8933,7190,1392,246842.00333333333,32182.023333333334,0.34379053115844727,28407,3208363
analcatdata_authorship,4,5,6.473596096038818,0,478662,10037,8322,2226,1567061.9997187501,61943.826,0.3564634323120117,28913,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,13.824304819107056,0,995,991,811,122,1016.79,989.175,20.811481475830078,4651,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,53.11880373954773,0,11460,1087,907,196,12250.46688034188,2178.767094017094,27.556450605392456,6684,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,56.95294642448425,0,12916,1087,907,196,28933.499131944445,3013.787037037037,27.404181480407715,6630,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.029170274734497,0,494,494,244,188,493.03,493.03,0.5792450904846191,3235,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1140048503875732,0,4000,4000,1973,395,4177.92,3991.965,0.10043072700500488,5926,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.9197986125946044,0,50602,16727,9749,558,71718.674875,18996.1795,0.1384868621826172,9414,284274
cmc,3,2,0.0163862705230712,0,427,389,183,159,426.4,393.25,0.04044222831726074,2932,466
cmc,3,3,0.0654890537261962,0,2967,2045,1072,286,3088.9,2138.45,0.06641054153442383,5106,4526
cmc,3,5,0.3199536800384521,0,17841,7146,4842,522,25225.21,9604.465,0.09147024154663086,7007,174437
Adult_UCI_,>50K,2,0.179487943649292,0,3127,670,296,221,3295.4625,638.875,0.2311387062072754,8100,4852
Adult_UCI_,>50K,3,0.4799768924713135,0,16001,1466,866,450,15389.33625,1980.505,0.26127123832702637,9241,156948
Adult_UCI_,>50K,5,1.0474812984466553,0,43313,2121,1602,641,61840.952578125,5321.809,0.2717924118041992,9579,71680092
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,2,0.0041935443878173,0,7,6,4,4,7.73,5.98,0.009232282638549805,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,3,0.0043139457702636,0,7,6,4,4,7.775,6.025,0.005720376968383789,206,11
I_LVL1_2_Interesting_Non-Random-Synthetic__2_2_400_,1,5,0.0043203830718994,0,7,6,4,4,7.61,5.86,0.005806684494018555,206,11
monks1,0,2,0.0077295303344726,0,135,120,80,80,130.48,119.32,0.022199392318725586,1519,154
monks1,0,3,0.0162878036499023,0,519,462,363,204,555.6266666666667,475.61333333333334,0.038787126541137695,2736,834
monks1,0,5,0.0307226181030273,0,1373,727,585,223,1907.3248333333333,758.0933333333334,0.05378079414367676,3843,9402
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,2,0.3921282291412353,0,28514,7215,3986,441,26802.56,7540.975,0.22100114822387695,20891,41906
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,3,6.601991653442383,0,640010,8123,4680,467,570350.75,8350.69,0.3066885471343994,27838,4023170
ND_LVL_3_0_NormalDist_Random-Synthetic__2_20_1000_,0,5,7.038307905197144,0,701543,8123,4680,467,554478.2703125,7742.8,0.303678035736084,27114,16514324978
grammatical_a1,1,2,2.128730058670044,0,124318,12510,11884,1214,194186.165,8505.31,0.5979568958282471,41294,711029
grammatical_a1,1,3,74.43193650245667,0,4492810,350110,347804,3572,2555031.8325,321211.06,0.9131879806518555,45481,282279309
mfeat-zernike,8,2,0.3900659084320068,0,17449,12202,7273,540,17485.0,12151.44,0.27791357040405273,18890,17767
mfeat-zernike,8,3,9.736493825912476,0,571609,92679,88401,768,605053.9333333333,159257.68,0.3758399486541748,29855,1107603
mfeat-zernike,8,5,136.35923957824707,0,9268477,523327,519165,1313,39954753.95920833,4185657.455666667,0.5058207511901855,37901,1906413390
twonorm,1,2,0.1137537956237793,0,3121,1181,923,380,3121.0,800.6,0.13083243370056152,7982,3241
twonorm,1,3,0.6394877433776855,0,29125,1739,1642,621,18651.066666666666,3009.8,0.15506625175476074,9699,85401
twonorm,1,5,1.183598518371582,0,57905,2566,2470,1332,363363.9116666667,100464.25333333333,0.1597898006439209,10060,25706997
auto7_1,class3,2,0.0236067771911621,0,734,734,382,244,733.81,733.81,0.05417895317077637,3841,781
auto7_1,class3,3,0.1661152839660644,0,8148,6991,3772,501,8415.575,7346.26,0.09462785720825195,7302,9920
auto7_1,class3,5,1.482440948486328,0,105326,19787,13782,532,130886.2341875,28140.8845,0.13128066062927246,10586,667928
grammatical_b4,1,2,3.7724931240081783,0,223881,18775,18049,1374,364252.92,19529.88,0.9483377933502197,69886,701521
grammatical_b4,1,3,83.28914642333984,0,5068071,371570,368746,3109,5129716.74,427669.82666666666,1.2847356796264648,74667,276633905
wave2,2,2,0.303591251373291,0,11441,3823,2952,526,12641.0,4001.0,0.25884175300598145,16062,12881
wave2,2,3,3.64313530921936,0,193001,10662,9707,1030,287220.6,31406.333333333332,0.33829641342163086,23266,682801
wave2,2,5,19.35770320892334,0,1131109,18615,17926,1690,6785484.183333334,508918.6,0.3265974521636963,22672,847361193
volcanoes-d1,3,2,0.0094022750854492,0,61,57,15,15,61.0,56.8,0.021905183792114258,1114,79
volcanoes-d1,3,3,0.0118575096130371,0,125,90,35,35,133.01,87.06,0.029627084732055664,1744,299
volcanoes-d1,3,5,0.01116943359375,0,125,90,35,35,137.78,91.56,0.028894662857055664,1754,299
mfeat-fourier,8,2,0.933758020401001,0,44405,26303,19824,488,45905.0,38633.32,0.3784050941467285,30606,46361
mfeat-fourier,8,3,17.871503353118896,0,1091697,115397,64333,1116,3451045.2266666666,886222.8133333334,0.6867876052856445,54101,4682665
mfeat-fourier,8,5,158.8051414489746,0,13340761,293518,224334,1903,287667507.61183333,17942920.749333333,0.7305712699890137,57569,21286477101
breast,recurrence-events,2,0.0143828392028808,0,510,275,140,131,536.85,275.2,0.03842663764953613,2943,862
breast,recurrence-events,3,0.0399811267852783,0,2298,896,398,267,2533.7875,751.9,0.05071067810058594,4329,11522
breast,recurrence-events,5,0.0961012840270996,0,6714,1916,634,324,9225.6965625,1952.605,0.06224513053894043,5237,862190
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,2,2.7992560863494877,0,256,252,182,145,262.28,251.32,3.48868989944458,2327,326
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,3,4.144973516464233,0,1301,343,274,119,1454.36,669.68,5.040730953216553,4097,2626
I_LVL2_3_Interesting_Non-Random-Synthetic__2_5_3125000_,1,5,4.760392189025879,0,1876,424,355,200,2889.14775,795.54,5.4104719161987305,4557,68406
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,2,28.1977219581604,0,276,276,0,0,276.0,276.0,35.929893016815186,1803,326
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,3,49.5947790145874,0,1526,1526,0,0,1607.30081300813,1526.0,37.23610019683838,1790,2626
U_LVL2_4_Uninteresting_Non-Random-Synthetic__2_5_31250000_,1,5,128.86960530281067,0,7776,4651,0,0,12218.515432098764,4651.0,37.50347828865051,1809,68406
horse_colic_outcome,2,2,0.0059924125671386,0,1,0,0,0,1.0,0.0,1.4853098392486572,2,2486
horse_colic_outcome,2,3,0.0059418678283691,0,1,0,0,0,1.0,0.0,0.0058498382568359375,2,57226
horse_colic_outcome,2,5,0.006061315536499,0,1,0,0,0,1.0,0.0,0.0057353973388671875,2,13077135
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,2,0.0602951049804687,0,3644,1431,703,314,3526.8,1340.6,0.08790373802185059,8001,4951
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,3,0.4636168479919433,0,38677,4258,2142,422,32767.233333333334,3289.8,0.120635986328125,10956,161800
ND_LVL_2_0_NormalDist_Random-Synthetic__2_10_1000_,1,5,0.9489076137542723,0,87671,4272,2154,423,78062.77833333334,4196.333333333333,0.1269667148590088,11556,75449320
wall4,Slight-Right-Turn,2,0.0083200931549072,0,77,60,33,33,82.22,60.76,0.020957231521606445,1118,137
wall4,Slight-Right-Turn,3,0.0105555057525634,0,165,121,75,75,210.155,123.7,0.03028249740600586,1813,697
wall4,Slight-Right-Turn,5,0.0114538669586181,0,209,139,90,90,316.656875,151.315,0.03548479080200195,2139,2517
hayes,2,2,0.0058133602142333,0,88,49,29,29,83.26,49.0,0.015671491622924805,1117,121
hayes,2,3,0.0072236061096191,0,192,65,44,44,191.72,69.94,0.022055625915527344,1634,576
hayes,2,5,0.0074515342712402,0,208,65,44,44,211.83,64.68,0.022965192794799805,1654,1941
analcatdata_germangss,4,2,0.0074036121368408,0,144,135,25,25,144.28,134.83,0.019988298416137695,1720,172
analcatdata_germangss,4,3,0.0133967399597167,0,560,270,71,71,554.59,246.16,0.03242802619934082,2899,988
analcatdata_germangss,4,5,0.015765905380249,0,720,287,77,77,912.5905,293.8225,0.036211252212524414,3197,12616
thyroid_allhypo,primary hypothyroid.,2,0.0485036373138427,0,1545,925,548,284,1393.02,785.07,0.06671023368835449,4566,2081
thyroid_allhypo,primary hypothyroid.,3,0.3566250801086426,0,15698,7610,5372,729,12968.153333333334,7422.333333333333,0.10748839378356934,7361,43745
thyroid_allhypo,primary hypothyroid.,5,10.361854553222656,0,494958,174603,157088,1774,443745.85767708335,233110.82616666667,0.15952134132385254,11104,8303633
user,High,2,0.0078873634338378,0,181,148,71,71,173.7125,148.915,0.024358034133911133,1822,211
user,High,3,0.0145735740661621,0,805,150,71,71,734.1966666666667,150.65666666666667,0.0353546142578125,3080,1351
user,High,5,0.014639139175415,0,805,150,71,71,719.345,144.07,0.03550863265991211,3028,21700
thyroid_dis,discordant.,2,0.04988694190979,0,1530,1164,575,287,1543.36,1152.54,0.07224130630493164,5166,2081
thyroid_dis,discordant.,3,0.4726631641387939,0,20561,12603,7130,746,19988.41,13623.7,0.12438678741455078,9038,43745
thyroid_dis,discordant.,5,18.699546575546265,0,920763,395101,289496,1638,1111248.2503958333,651712.476,0.20560836791992188,15060,8303633
synthetic_control,4,2,0.2292368412017822,0,13553,3534,3349,979,17522.35,1700.065,0.19328546524047852,15442,28921
synthetic_control,4,3,2.1957385540008545,0,161349,21023,20806,2559,101124.2275,17121.955,0.23653864860534668,17355,2304201
synthetic_control,4,5,6.444087266921997,0,519869,45223,45171,4210,5461973.984078125,634476.91675,0.24875330924987793,18726,6500162589
titanic,1,2,0.0054936408996582,0,29,27,16,16,29.32,26.84,0.013135194778442383,710,37
titanic,1,3,0.0058908462524414,0,41,39,24,24,46.699999999999996,39.17333333333333,0.017599821090698242,1059,93
titanic,1,5,0.0060095787048339,0,41,39,24,24,46.1,39.29333333333333,0.018007993698120117,1059,93
secom,1,2,0.4363479614257812,0,19019,18685,8988,630,19021.82,18714.1,0.243361234664917,19698,19307
secom,1,3,22.231749296188354,0,1167946,628082,496594,1128,1180470.78,933139.6866666666,0.47145652770996094,38456,1255087
secom,1,5,934.928704738617,0,71296453,5242178,4926556,1309,283871478.43791664,29733457.384333335,0.6746115684509277,55967,2350534656
wine,1,2,0.0238587856292724,0,1001,422,329,228,1036.955,301.93,0.05225563049316406,4154,1379
wine,1,3,0.0479109287261962,0,3577,311,284,226,3387.8525,373.33,0.06065177917480469,4975,23479
wine,1,5,0.0492346286773681,0,3629,290,284,221,4092.8938125,344.1925,0.062158823013305664,4925,2893164
thyroid_allrep,overreplacement.,2,0.0448365211486816,0,1359,741,561,284,1189.2,742.6,0.06314897537231445,3966,2081
thyroid_allrep,overreplacement.,3,0.3413648605346679,0,15282,7204,5631,653,12936.233333333334,7645.266666666666,0.1106879711151123,7222,43745
thyroid_allrep,overreplacement.,5,9.992289304733276,0,502008,172885,160785,1277,484944.5941666667,264641.52,0.17460250854492188,11801,8303633
post,S,2,0.0082447528839111,0,228,113,51,51,202.965,115.66,0.022405147552490234,1725,277
post,S,3,0.0168755054473876,0,846,274,128,123,737.43,273.13,0.03376507759094238,2674,2048
post,S,5,0.030165672302246,0,1905,458,217,174,1518.23559375,414.5425,0.03964543342590332,3037,44552
human,1,2,22.835925579071045,0,913152,62691,62212,1265,1321659.775,99807.4,2.565282106399536,132634,2492029
human,1,3,463.4614081382752,0,22103972,501375,501258,2162,82300448.5,7161621.325,3.6738474369049072,154757,1853240389
connectionist_sonar,R,2,0.4003863334655761,0,27233,4022,2930,611,28561.0,4637.8,0.3808937072753906,24142,28921
connectionist_sonar,R,3,2.200782537460327,0,207453,3208,2177,685,269332.2,6377.8,0.29999637603759766,27079,2304201
connectionist_sonar,R,5,4.151800870895386,0,410057,3511,2066,713,649362.115,12119.98,0.3177013397216797,28257,6500162589
hiv_746,-1,2,0.1062860488891601,0,9841,385,123,120,9634.545,390.895,0.12938189506530762,13962,12881
hiv_746,-1,3,0.2043216228485107,0,19701,610,125,122,18264.53375,693.22,0.13921165466308594,14285,682801
hiv_746,-1,5,0.2912354469299316,0,28361,969,126,123,30107.922328125,1097.9069166666666,0.14011573791503906,14449,847361193
madelon,1,2,43.97809886932373,0,1988347,1972605,955478,1138,1988925.285,1983542.47,2.521320104598999,201300,1997002
NormalDist_Random-Synthetic__2_14_7418_,0,2,0.0694713592529296,0,1770,1728,866,319,1778.54,1739.805,0.11957073211669922,6063,1892
NormalDist_Random-Synthetic__2_14_7418_,0,3,0.6659431457519531,0,29974,23692,12367,600,30417.684166666666,24090.916666666668,0.16888427734375,11417,37882
NormalDist_Random-Synthetic__2_14_7418_,0,5,18.39789843559265,0,1079176,332996,193773,864,1556815.04103125,557195.45025,0.24551963806152344,17313,6508884
led,2,2,0.0067341327667236,0,99,91,40,40,99.0,90.6,0.0203249454498291,1316,106
led,2,3,0.0119385719299316,0,353,286,136,130,358.18666666666667,284.3833333333333,0.0302426815032959,2292,470
led,2,5,0.022707462310791,0,937,525,285,221,890.89075,440.7365,0.040685415267944336,2964,3473
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,2,0.010948896408081,0,276,234,110,110,276.0,232.125,0.031780242919921875,2427,326
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,3,0.026710033416748,0,1311,539,270,194,1372.9166666666667,490.3333333333333,0.04759836196899414,3969,2626
ND_LVL_1_0_NormalDist_Random-Synthetic__2_5_1000_,1,5,0.0380244255065918,0,2201,646,326,209,2656.0393229166666,652.96875,0.05278778076171875,4328,68406
auto4,class1,2,1.7152388095855713,0,74847,74297,37032,850,74881.12,74875.3,0.5035655498504639,39090,75467
auto4,class1,3,153.88046002388,0,9082659,1221895,772826,1216,9524764.356666667,7552291.666666667,0.9786825180053711,77374,9735503
Tic-Tac-ToeEndgame_UCI_,negative,2,0.013744831085205,0,352,352,151,143,352.0,352.0,0.03925895690917969,2629,379
Tic-Tac-ToeEndgame_UCI_,negative,3,0.0574831962585449,0,2590,1966,1037,337,2699.38,2026.0,0.06969952583312988,4929,3304
Tic-Tac-ToeEndgame_UCI_,negative,5,0.1932966709136963,0,12025,3119,2024,527,16115.32590625,4069.72,0.08626770973205566,6494,101584
Covertype,7,2,4.859019041061401,0,6395,3984,2178,300,6410.08,3563.52,3.5027964115142822,10430,8257
Covertype,7,3,50.0438072681427,0,127627,66982,37410,1046,125497.14333333333,70761.90666666666,4.726258993148804,16633,349633
pc4,2,2,0.1524832248687744,0,6982,4063,2618,441,7305.35,3762.89,0.4040393829345703,12125,7627
pc4,2,3,2.074575424194336,0,121168,32718,26896,689,151960.44666666666,61835.22666666667,0.23312163352966309,18620,310248
pc4,2,5,52.87454032897949,0,3472164,587932,559356,1569,9094715.490645833,2566292.1981666666,0.30872368812561035,24428,225460272
ED_LVL_3_4_EqualDist_Random-Synthetic__2_20_10000000_,0,2,409.3375551700592,0,76401,76401,38113,719,76401.0,76401.0,84.74403381347656,6387,80201
firm,1,2,0.0530462265014648,0,717,627,353,225,703.89,622.415,1.7733380794525146,3640,742
firm,1,3,0.3175125122070312,0,8271,6657,3864,544,7324.423333333333,6621.595,0.11763167381286621,6666,9178
firm,1,5,1.0224463939666748,0,39511,17438,12680,1180,111604.83945833333,58846.49991666667,0.16091036796569824,9179,584935
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,2,0.4486582279205322,0,4601,2796,1386,369,4601.0,2788.0,0.49519872665405273,10002,5051
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,3,3.210630178451538,0,76431,27038,13385,620,71284.0,27032.333333333332,0.6609852313995361,15032,166751
ND_LVL_2_2_NormalDist_Random-Synthetic__2_10_100000_,0,5,39.20398664474487,0,1184801,85734,43061,737,1259000.76875,89622.96666666666,0.7650434970855713,17717,79375496
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,2,2.812952756881714,0,49130,21041,10730,521,46513.4,20359.8,1.5607531070709229,28269,67529
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,3,78.60778164863586,0,2331984,367825,187491,848,1958158.6833333333,364561.93333333335,2.0827176570892334,42086,8238784
ND_LVL_3_2_NormalDist_Random-Synthetic__2_20_100000_,1,5,962.9989969730376,0,31388995,402865,205264,842,27898036.910416666,464101.4666666667,2.2370200157165527,46788,54736036272
Stroke_Kaggle_,1,2,0.0234849452972412,0,445,394,218,154,451.125,383.5,0.06775355339050293,2934,529
Stroke_Kaggle_,1,3,0.0821788311004638,0,2986,2315,1452,330,3323.675,2505.3,0.07755064964294434,5156,5489
Stroke_Kaggle_,1,5,0.5980165004730225,0,30290,13782,10776,532,36988.12765625,16166.5175,0.11181807518005371,7512,242825
spambase,1,2,0.1592297554016113,0,4577,3335,1816,830,9727.0,2896.0,0.1837310791015625,12124,24754
spambase,1,3,1.6351652145385742,0,57617,33339,12951,588,93125.4,38085.8,0.24416708946228027,15537,1823694
spambase,1,5,244.8997271060944,0,8874766,3737191,1647497,989,8377594.7125,4586633.46,0.3309175968170166,21004,4394565333
echocardio,1,2,0.010988712310791,0,486,69,33,33,485.625,76.0,0.03462791442871094,2937,631
echocardio,1,3,0.0152060985565185,0,923,75,34,34,744.5375,66.15,0.03398489952087402,3047,7176
echocardio,1,5,0.0156888961791992,0,958,75,34,34,850.6890625,73.7,0.03523898124694824,3105,384168
phoneme,1,2,0.0134248733520507,0,181,175,84,84,181.0,174.4,0.031089305877685547,1922,211
