dataset_name,target_value,depth,DFS_BSD_DP (PS)-real_time_taken,DFS_BSD_DP (PS)-failed,DFS_BSD_DP (PS)-sgs_evaluated,DFS_BSD_DP (PS)-sgs_eval_interesting,DFS_BSD_DP (PS)-sgs_quality_interesting,DFS_BSD_DP (PS)-sgs_top_k_interesting,DFS_BSD_DP (PS)-e_est,DFS_BSD_DP (PS)-ei_est,DFS_BSD_DP (PS)-time_to_est,DFS_BSD_DP (PS)-sdfastest-esgs,DFS_BSD_DP (PS)-ub
ND_LVL_3_1_NormalDist_Random-Synthetic__2_20_10000_,0,5,54.10944080352783,0,4158793,45639,29240,1035,1307513.4279850747,17525.531343283583,1.628016710281372,118230,34642576528
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,2,0.9155640602111816,0,276,276,134,131,276.0,276.0,0.6920135021209717,627,326
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,3,1.4398770332336426,0,1526,1526,766,306,1626.0,1526.0,0.851762056350708,1102,2626
ED_LVL_1_3_EqualDist_Random-Synthetic__2_5_1000000_,1,5,3.048827648162842,0,7776,4651,2331,438,12296.833333333332,4651.0,0.9969217777252197,1677,68406
thyroid_hypothyroid,hypothyroid,2,0.0205039978027343,0,459,303,182,164,471.05882352941177,297.47058823529414,0.07491374015808105,954,596
thyroid_hypothyroid,hypothyroid,3,0.0622484683990478,0,2229,1156,872,295,2353.75,1326.4705882352941,0.026212215423583984,1421,6580
thyroid_hypothyroid,hypothyroid,5,0.4663877487182617,0,18945,9521,8877,464,21569.191789215685,12600.82156862745,0.03409934043884277,1893,331212
grammatical_a3,1,2,1.0807137489318848,0,67068,3235,3021,1228,97492.25608732158,1036.2413937867339,3.4394314289093018,244157,709837
grammatical_a3,1,3,15.380847215652466,0,1068977,46157,44978,3216,293521.4190806045,4763.534984606773,3.7967894077301025,252687,281569472
crx,positive,2,0.0282905101776123,0,1190,677,371,278,1434.8852459016393,521.8524590163935,0.05150723457336426,3174,1892
crx,positive,3,0.0859794616699218,0,4867,1323,889,517,7768.193989071038,1658.464480874317,0.05626249313354492,4088,37882
crx,positive,5,0.2071659564971923,0,12545,1872,1455,846,29195.531454918033,3799.848633879781,0.06214308738708496,4217,6508884
GermanCredit_UCI_,2,2,0.0503962039947509,0,2255,1127,647,256,2666.9866666666667,1117.9066666666668,0.07471680641174316,5552,2851
GermanCredit_UCI_,2,3,0.1859028339385986,0,10000,2773,1964,460,22783.64,6887.604444444444,0.09594130516052246,7572,70376
GermanCredit_UCI_,2,5,0.3837442398071289,0,21361,5733,4493,969,182379.49293055557,33917.13222222222,0.10368752479553223,8003,18545216
pc1,2,2,0.0430765151977539,0,1866,723,463,334,2748.5,634.0,0.06838130950927734,5627,2851
pc1,2,3,0.1262671947479248,0,7094,1820,1389,459,7564.583333333333,1590.0,0.07775425910949707,6094,70376
pc1,2,5,1.2904329299926758,0,83333,20574,14996,1685,100902.425,27263.175,0.10269021987915039,7144,18545216
mfeat-pixel,8,2,1.6821553707122805,0,92316,5670,5410,951,172309.73422330097,3613.7063106796118,5.843108177185059,428482,1358777
mfeat-pixel,8,3,19.658419847488403,0,1117705,33937,33484,1593,889375.8573017799,28028.805420711975,6.665825843811035,454255,745969673
mfeat-pixel,8,5,518.358146905899,0,33631664,511391,486210,4070,33168074.011990543,987621.838592233,7.070889711380005,472188,100992507946877
hv_noise,0,2,1.1557786464691162,0,79601,20201,10100,624,79601.0,20201.0,1.6494503021240234,160002,80201
hv_noise,0,3,35.10687565803528,0,2666801,667001,333500,996,2229419.0,667001.0,2.057753324508667,199202,10667001
image,WINDOW,2,0.0444114208221435,0,1464,589,389,299,2085.9084507042253,421.0281690140845,0.06680965423583984,4404,2557
image,WINDOW,3,0.112208604812622,0,5616,1053,980,600,7302.895539906103,1640.943661971831,0.07149004936218262,5023,59712
image,WINDOW,5,0.4984045028686523,0,30123,2695,2654,1062,33581.12844776995,5225.264084507042,0.07764434814453125,5299,14051256
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,2,9.100434303283691,0,276,276,132,131,276.0,276.0,7.383315324783325,627,326
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,3,15.712263584136965,0,1526,1526,747,322,1642.6666666666665,1526.0,9.526203632354736,1102,2626
ED_LVL_1_4_EqualDist_Random-Synthetic__2_5_10000000_,0,5,38.79564356803894,0,7776,4651,2318,487,12734.333333333332,4651.0,11.533760070800781,1677,68406
polish_bankruptcy_4year,1,2,0.3051066398620605,0,11197,2147,1637,596,32350.8916015625,1564.8671875,1.3169231414794922,65282,32897
polish_bankruptcy_4year,1,3,2.4952752590179443,0,123029,10907,8919,1363,120982.52490234375,11945.4921875,0.8744039535522461,67715,2796417
polish_bankruptcy_4year,1,5,44.90024995803833,0,2371057,104162,97989,4245,1483807.8327636719,138245.46484375,0.9072716236114502,68994,8987138113
lung,3,2,0.0740017890930175,0,5302,995,416,224,5034.696774193549,922.6,0.1330883502960205,11162,12091
lung,3,3,0.3466324806213379,0,29253,3658,2308,342,32858.10967741936,5740.406451612903,0.1625382900238037,14363,620776
lung,3,5,1.5295212268829346,0,133797,12470,9053,517,352325.7026612903,40536.221935483874,0.1906435489654541,16320,722277712
credit,+,2,0.0279843807220459,0,1168,647,368,279,1426.7868852459017,439.1639344262295,0.04118943214416504,3174,1892
credit,+,3,0.0815880298614502,0,4465,1179,819,508,6164.256830601093,1524.7704918032787,0.04998660087585449,3862,37882
credit,+,5,0.2113425731658935,0,12639,1889,1414,894,34175.72978142076,4498.623497267759,0.05840921401977539,4296,6508884
lymphography,fibrosis,2,0.0178191661834716,0,870,209,174,148,729.5084745762712,196.864406779661,0.023974180221557617,1595,1771
lymphography,fibrosis,3,0.0480406284332275,0,3381,393,365,236,2640.7118644067796,409.58474576271186,0.0318455696105957,2117,34280
lymphography,fibrosis,5,0.1036577224731445,0,8486,479,471,269,5396.359322033898,535.9241525423729,0.03438210487365723,2220,5495792
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,2,0.0550813674926757,0,156,152,109,104,161.125,153.475,0.041844844818115234,382,211
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,3,0.0692987442016601,0,546,291,249,189,656.2729166666667,562.925,0.05248689651489258,643,1351
I_LVL0_Interesting_Non-Random-Synthetic__2_4_62500_,1,5,0.0801503658294677,0,796,419,377,276,1417.8760416666667,741.4458333333333,0.05661940574645996,792,6196
ring,0,2,0.1113946437835693,0,3121,1187,836,385,3121.0,587.0,0.10562968254089355,6402,3241
ring,0,3,0.7554559707641602,0,34321,3301,2062,930,24867.416666666668,3619.0,0.1520085334777832,8258,85401
ring,0,5,2.5311336517333984,0,138885,6769,4053,1601,23133.083333333332,1199.0,0.12415575981140137,7362,25706997
mc1,2,2,0.1274006366729736,0,2314,901,670,343,4075.785714285714,850.1326530612245,0.14703845977783203,8332,4852
mc1,2,3,0.7764537334442139,0,23953,8021,6035,896,20604.31037414966,7206.051020408164,0.17471814155578613,9756,156948
mc1,2,5,23.392491340637207,0,851781,246214,180202,3214,649025.0676286139,255423.98341836734,0.20711159706115723,11647,71680092
thyroid_allhyper,goitre.,2,0.0423994064331054,0,1289,623,421,266,1423.625,475.375,0.05247807502746582,3074,2081
thyroid_allhyper,goitre.,3,0.2262609004974365,0,9423,2843,2124,830,7464.375,2965.5,0.06449699401855469,3985,43745
thyroid_allhyper,goitre.,5,4.343961000442505,0,218316,49505,38702,1649,110470.2234375,44402.0125,0.08137202262878418,4895,8303633
mammographics,1,2,0.0079617500305175,0,183,118,66,66,189.83695652173913,108.3913043478261,0.00838613510131836,439,277
mammographics,1,3,0.0156166553497314,0,664,261,148,133,637.4728260869565,316.7028985507246,0.010965347290039062,648,2048
mammographics,1,5,0.0181057453155517,0,821,254,189,159,1028.0200634057971,298.5702898550725,0.011431694030761719,704,44552
dresses,1,2,0.0773494243621826,0,6306,731,368,228,5427.224137931034,650.6580459770115,0.12623167037963867,12704,15226
dresses,1,3,0.4977426528930664,0,46875,2199,1198,428,29277.68414750958,1958.2250957854405,0.1641676425933838,15222,878150
dresses,1,5,1.6181018352508545,0,166347,3701,2017,535,80105.5659841954,2726.7528735632186,0.168196439743042,15519,1292028185
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,2,0.0031907558441162,0,1,0,0,0,1.0,0.0,0.001810312271118164,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,3,0.0033748149871826,0,1,0,0,0,1.0,0.0,0.0013885498046875,2,11
U_LVL1_0_Uninteresting_Non-Random-Synthetic__2_2_4_,0,5,0.0033659934997558,0,1,0,0,0,1.0,0.0,0.001382589340209961,2,11
thyroid_new_thyroid,2,2,0.006608247756958,0,149,59,31,31,138.5625,56.875,0.0052378177642822266,302,211
thyroid_new_thyroid,2,3,0.0085539817810058,0,321,72,44,44,295.3125,70.5,0.0067827701568603516,391,1351
thyroid_new_thyroid,2,5,0.0090236663818359,0,349,78,50,50,320.875,62.2,0.006873369216918945,398,21700
Balance_UCI_,R,2,0.0076568126678466,0,171,165,75,75,171.0,168.0,0.007074832916259766,402,211
Balance_UCI_,R,3,0.0132408142089843,0,651,165,75,75,706.75,165.0,0.009849309921264648,670,1351
Balance_UCI_,R,5,0.0135004520416259,0,651,165,75,75,693.75,165.0,0.010048151016235352,670,6196
vert2,NO,2,0.0094668865203857,0,265,196,115,115,255.71875,191.22916666666666,0.008684635162353516,554,301
vert2,NO,3,0.0212020874023437,0,1153,297,205,179,1163.5,294.09027777777777,0.012223005294799805,878,2325
vert2,NO,5,0.0264101028442382,0,1677,312,226,194,1557.544704861111,298.49861111111113,0.013076305389404297,907,55455
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,2,14.538880586624146,0,1079,1079,0,0,1079.0,1079.0,13.116939067840576,2403,1226
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,3,59.48857927322388,0,13084,13084,0,0,13549.5,13084.0,19.829443216323853,4412,19650
U_LVL3_1_Uninteresting_Non-Random-Synthetic__2_7_8235430_,0,5,286.52214217185974,0,97119,13084,0,0,110009.0625,13084.0,24.37287163734436,6078,2138410
rmftsa_sleepdata,3,2,0.0043525695800781,0,25,22,7,7,25.0,20.0,0.5265364646911621,66,37
rmftsa_sleepdata,3,3,0.0042817592620849,0,25,22,7,7,25.0,22.5,0.0027418136596679688,66,37
rmftsa_sleepdata,3,5,0.0043809413909912,0,25,22,7,7,25.0,20.0,0.002692699432373047,66,37
thoracic-surgery,1,2,0.022146463394165,0,885,598,323,239,872.8695652173913,585.3478260869565,0.02435445785522461,1842,1082
thoracic-surgery,1,3,0.1126940250396728,0,6513,2831,1592,418,6632.869565217391,3547.521739130435,0.042658090591430664,2899,16262
thoracic-surgery,1,5,0.90971040725708,0,56942,17839,9581,818,66020.2232789855,24928.985507246376,0.0496368408203125,3765,1550201
kc3,2,2,0.0807442665100097,0,3930,1162,937,379,6470.4915254237285,946.3559322033898,0.14293885231018066,13218,7022
kc3,2,3,0.5138669013977051,0,33338,6132,5062,810,34931.10734463277,8379.64406779661,0.1696176528930664,14978,273938
kc3,2,5,9.837342739105225,0,711163,129676,123263,1915,789757.823799435,204750.25649717514,0.20000672340393066,17192,182911211
tae,2,2,0.0057170391082763,0,111,70,33,33,111.6875,73.65625,0.005092620849609375,242,137
tae,2,3,0.0083932876586914,0,281,124,58,58,293.25,124.75,0.006091117858886719,346,697
tae,2,5,0.0101637840270996,0,411,138,65,65,466.32421875,158.8515625,0.0067291259765625,382,6885
leaf,32,2,0.0260038375854492,0,1358,330,324,232,1364.112676056338,237.11267605633802,0.037923336029052734,3126,2557
leaf,32,3,0.0491104125976562,0,3462,411,410,318,3647.6713615023473,466.09859154929575,0.04603314399719238,3567,59712
leaf,32,5,0.0924067497253418,0,7156,544,543,403,8474.972623239437,1033.7037558685445,0.05050826072692871,3755,14051256
australian,1,2,0.021843671798706,0,798,612,319,244,807.7619047619048,475.2857142857143,0.02542877197265625,1682,904
australian,1,3,0.0704145431518554,0,3731,1205,783,476,4706.253968253968,1623.063492063492,0.033704519271850586,2365,12384
australian,1,5,0.2123217582702636,0,12519,2032,1545,911,30060.260912698413,7443.18253968254,0.0412755012512207,2958,974982
dermatology,4,2,0.0541439056396484,0,2971,823,721,417,3892.402255639098,621.796992481203,0.10690546035766602,8780,8912
dermatology,4,3,0.3379459381103515,0,22796,4286,4213,990,16795.0507518797,3944.5413533834585,0.13115692138671875,10370,392218
dermatology,4,5,4.477291107177734,0,317159,46616,46587,2648,237745.82344924813,63464.38345864662,0.15738701820373535,11611,334251744
Heart_Statlog__UCI_,2,2,0.0196197032928466,0,753,500,279,219,757.38125,403.675,0.023545503616333008,1562,821
Heart_Statlog__UCI_,2,3,0.0543375015258789,0,3008,828,668,445,4123.08125,953.575,0.030051469802856445,2181,10701
Heart_Statlog__UCI_,2,5,0.1140575408935546,0,7343,1046,932,590,13189.5305859375,2886.26875,0.03180980682373047,2303,760099
Census-Income_KDD__UCI_,50000+,2,3.925328731536865,0,15512,1262,910,546,33076.08782327586,514.8814655172414,7.932067632675171,74706,107881
Census-Income_KDD__UCI_,50000+,3,11.299200773239136,0,77704,6618,2937,1090,65544.78259698275,2703.417385057471,8.116408348083496,76571,16649945
Census-Income_KDD__UCI_,50000+,5,156.14316749572754,0,1362258,89919,41995,3250,537517.0631274695,35706.60150862069,8.347263813018799,78701,177318627413
japanese,+,2,0.0270571708679199,0,1168,647,368,279,1424.8688524590164,395.6885245901639,0.1129753589630127,3174,1892
japanese,+,3,0.0808007717132568,0,4465,1179,819,508,7330.385245901639,2149.7650273224044,0.051785945892333984,4016,37882
japanese,+,5,0.2015469074249267,0,12639,1889,1414,894,42191.000990437155,8031.341530054645,0.05548882484436035,4240,6508884
heart_hungarian,1,2,0.0049307346343994,0,65,52,22,22,67.0,55.0,0.003936290740966797,146,79
heart_hungarian,1,3,0.0064055919647216,0,145,90,39,39,152.41666666666666,82.0,0.0044252872467041016,211,299
heart_hungarian,1,5,0.0067434310913085,0,161,100,46,46,185.16666666666666,93.16666666666667,0.004751443862915039,231,794
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,2,0.2909474372863769,0,256,252,182,131,261.44,248.68,0.23168444633483887,602,326
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,3,0.4274682998657226,0,1311,676,552,283,1452.32,960.04,0.2623453140258789,1041,2626
I_LVL2_2_Interesting_Non-Random-Synthetic__2_5_312500_,1,5,0.6171488761901855,0,3316,992,868,443,5869.2305,1786.08,0.317899227142334,1360,68406
forest,h ,2,0.054412841796875,0,2837,554,365,261,5243.868055555556,566.7870370370371,0.1401960849761963,10910,5887
forest,h ,3,0.1267638206481933,0,8265,776,469,410,16345.802083333334,1464.0972222222222,0.13978147506713867,11664,210043
forest,h ,5,0.889167308807373,0,76809,6309,668,582,45165.13409529321,4422.415277777778,0.1415400505065918,11801,117038314
robot5,bottom_collision,2,0.0132539272308349,0,317,280,139,135,331.7142857142857,250.32142857142858,0.013981342315673828,730,407
robot5,bottom_collision,3,0.0297667980194091,0,1225,526,409,327,1627.767857142857,720.1785714285714,0.019130706787109375,1128,3683
robot5,bottom_collision,5,0.0659217834472656,0,3577,897,735,540,4730.755654761905,1295.2970238095238,0.024563312530517578,1339,122438
pen,6,2,0.0599639415740966,0,1009,535,289,235,1517.542372881356,435.2881355932203,0.06845402717590332,3188,1771
pen,6,3,0.1032416820526123,0,2938,898,637,544,4819.3983050847455,1327.6610169491526,0.07338404655456543,3628,34280
pen,6,5,0.2071211338043213,0,8086,1355,1294,1103,41602.328707627115,16615.396610169493,0.07845783233642578,4020,5495792
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,2,0.771404504776001,0,1,0,0,0,1.0,0.0,0.6951384544372559,2,1226
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,3,0.7659659385681152,0,1,0,0,0,1.0,0.0,0.7373065948486328,2,19650
U_LVL3_0_Uninteresting_Non-Random-Synthetic__2_7_823543_,0,5,0.767249345779419,0,1,0,0,0,1.0,0.0,0.7537591457366943,2,2138410
robot3,slightly_moved,2,0.0119705200195312,0,341,326,164,147,346.73214285714283,318.73214285714283,0.07035398483276367,758,407
robot3,slightly_moved,3,0.0335116386413574,0,1841,566,402,202,2132.3883928571427,912.0892857142857,0.018729209899902344,1287,3683
robot3,slightly_moved,5,0.0492916107177734,0,3205,557,400,229,5233.286662946429,1144.5544642857142,0.021121740341186523,1484,122438
DefaultofCreditCard,1,2,0.3342185020446777,0,4776,2054,1073,343,6659.248120300752,1804.4172932330828,0.3461005687713623,14499,8912
DefaultofCreditCard,1,3,2.1121010780334477,0,54443,6688,3963,614,64002.12656641604,7380.901002506265,0.4305117130279541,18517,392218
DefaultofCreditCard,1,5,12.95966911315918,0,387723,26424,18035,1215,393940.56953320804,33153.991979949875,0.47408461570739746,20106,334251744
zoo,7,2,0.0117402076721191,0,417,201,138,129,403.3333333333333,177.33333333333334,0.021259546279907227,866,667
zoo,7,3,0.0264554023742675,0,1365,459,434,276,1414.4166666666667,515.4444444444445,0.01858806610107422,1162,7807
zoo,7,5,0.05991792678833,0,3859,869,867,411,7522.477083333333,2634.6944444444443,0.02449965476989746,1485,443704
breast_tissue,gla,2,0.010204792022705,0,473,93,53,53,448.375,93.25,0.012817859649658203,974,667
breast_tissue,gla,3,0.0166873931884765,0,1025,160,106,106,956.09375,175.625,0.015515804290771484,1115,7807
breast_tissue,gla,5,0.0192706584930419,0,1205,192,172,155,1527.60078125,266.9125,0.01737523078918457,1199,443704
flare, B,2,0.0131058692932128,0,444,171,84,84,380.2926829268293,166.85365853658536,0.014894247055053711,822,862
flare, B,3,0.0258862972259521,0,1320,348,280,160,1218.178861788618,414.33333333333337,0.020924806594848633,1146,11522
flare, B,5,0.0651502609252929,0,4304,973,456,317,5082.012957317073,1428.6138211382113,0.028620004653930664,1529,862190
banana,1,2,0.00545334815979,0,25,25,13,13,25.0,25.0,0.0036783218383789062,66,37
banana,1,3,0.0056729316711425,0,25,25,13,13,25.0,25.0,0.0036253929138183594,66,37
banana,1,5,0.0055780410766601,0,25,25,13,13,25.0,25.0,0.003551483154296875,66,37
polish_bankruptcy_2year,1,2,0.3967571258544922,0,16752,2057,1867,540,31765.141176470588,1752.1529411764707,0.8030109405517578,64262,32641
polish_bankruptcy_2year,1,3,1.9667730331420896,0,99716,5506,4908,1172,99899.6,3954.6,0.8599684238433838,66162,2763776
polish_bankruptcy_2year,1,5,15.822442770004272,0,959218,66486,60218,3623,1004595.2938970588,74183.5988235294,0.9074625968933105,68380,8812312832
polish_bankruptcy_3year,1,2,0.5112061500549316,0,20719,2714,2267,643,31938.049019607843,2131.1607843137253,0.8388426303863525,64517,32641
polish_bankruptcy_3year,1,3,2.696449279785156,0,133708,9596,8026,1308,124204.21388888889,7931.640522875817,0.8897781372070312,66981,2763776
polish_bankruptcy_3year,1,5,35.82860279083252,0,1942905,112335,92180,3540,2154301.190404412,240024.8366993464,0.9305286407470703,69170,8812312832
qualitative,B,2,0.0066761970520019,0,151,96,52,52,146.5,97.33333333333333,0.009543895721435547,308,172
qualitative,B,3,0.0114579200744628,0,457,181,127,127,479.92824074074076,232.38888888888889,0.007931232452392578,456,988
qualitative,B,5,0.0148267745971679,0,643,219,186,180,817.4111979166667,295.0134259259259,0.009056329727172852,517,12616
mfeat-morphological,8,2,0.0087201595306396,0,172,102,39,39,181.46428571428572,110.02380952380952,0.007932901382446289,401,232
mfeat-morphological,8,3,0.0147650241851806,0,506,239,111,110,533.4543650793651,261.57142857142856,0.01014852523803711,564,1562
mfeat-morphological,8,5,0.0154311656951904,0,536,231,184,176,1212.2039186507936,435.5043650793651,0.012147903442382812,691,27896
fourclass,1,2,0.0042409896850585,0,25,20,12,12,25.0,17.0,0.0026750564575195312,66,37
fourclass,1,3,0.0041086673736572,0,25,20,12,12,25.0,23.0,0.002655029296875,66,37
fourclass,1,5,0.0041806697845458,0,25,20,12,12,25.0,19.5,0.0026183128356933594,66,37
liver,1,2,0.0097577571868896,0,265,247,123,122,265.0,246.5,0.008877992630004883,578,301
liver,1,3,0.024576187133789,0,1481,405,200,170,1512.0833333333333,367.5,0.014640092849731445,987,2325
liver,1,5,0.0290470123291015,0,1933,414,205,170,1898.2322916666667,367.7916666666667,0.015367269515991211,1015,55455
badges2,1,2,0.0118389129638671,0,404,283,155,142,368.78333333333336,277.46666666666664,0.013028860092163086,782,466
badges2,1,3,0.0357952117919921,0,2115,724,408,270,2261.438888888889,1059.6333333333334,0.019053936004638672,1318,4526
badges2,1,5,0.0664680004119873,0,4510,1107,601,474,7036.9153125,1677.4005555555555,0.021880626678466797,1525,174437
kc1-binary,1,2,0.2449676990509033,0,17624,2057,1791,421,31598.758620689656,1686.344827586207,0.6984481811523438,66702,42196
kc1-binary,1,3,1.9373729228973389,0,149280,8142,7118,572,146000.72557471265,11427.505747126437,0.7672240734100342,70113,4065076
kc1-binary,1,5,40.90685153007507,0,3154176,84140,69418,1096,1959023.4662715518,144399.9040229885,0.8304450511932373,73578,16803008524
tao,black,2,0.0042707920074462,0,25,23,12,12,25.0,23.5,0.003310680389404297,66,37
tao,black,3,0.0044324398040771,0,25,23,12,12,25.0,22.0,0.0028536319732666016,66,37
tao,black,5,0.0043082237243652,0,25,23,12,12,25.0,24.5,0.0028541088104248047,66,37
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,2,41.32057976722717,0,4601,2801,1421,340,4601.0,2848.3684210526317,35.394122838974,5745,5051
ND_LVL_2_4_NormalDist_Random-Synthetic__2_10_10000000_,0,3,313.1737596988678,0,76601,27761,13782,631,72006.26315789473,30803.63157894737,36.259451389312744,5762,166751
breast_cancer_wis_pro2,R,2,0.1507203578948974,0,10903,1675,1290,353,9779.08,1587.2,1.0939829349517822,19802,11326
breast_cancer_wis_pro2,R,3,0.7592971324920654,0,73565,1983,1502,419,55863.066666666666,2133.3866666666668,0.24175381660461426,22251,562626
breast_cancer_wis_pro2,R,5,1.162301540374756,0,115265,2453,1882,449,192349.68616666668,12713.436,0.2509493827819824,23158,612422931
soybean_small,D3,2,0.0165808200836181,0,791,245,188,173,770.5948275862069,222.3793103448276,0.026807069778442383,1742,1712
soybean_small,D3,3,0.0349023342132568,0,2033,561,524,339,2636.176724137931,652.0344827586207,0.03394174575805664,2246,32568
soybean_small,D3,5,0.0676419734954834,0,4535,1069,1003,440,7488.116648706897,1519.5646551724137,0.040195465087890625,2483,5038954
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,2,0.0043871402740478,0,9,9,0,0,9.0,9.0,0.00241851806640625,18,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,3,0.0044960975646972,0,9,9,0,0,9.0,9.0,0.0023469924926757812,18,11
U_LVL1_3_Uninteresting_Non-Random-Synthetic__2_2_4000_,0,5,0.0046479701995849,0,9,9,0,0,9.0,9.0,0.0023539066314697266,18,11
semeion,8,2,1.505814790725708,0,65211,20385,18673,774,105088.453125,17956.5771484375,2.687063455581665,219650,131329
semeion,8,3,27.89514231681824,0,1338853,186784,185449,1507,1780644.9389648438,396899.5947265625,3.1479194164276123,248687,22370049
semeion,8,5,946.6743681430816,0,48523729,2322601,2320312,3282,387850729.03566587,75119093.9677246,3.4466092586517334,269469,290367762561
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,2,0.770122766494751,0,76401,425,203,172,76401.0,419.0,1.4829788208007812,160002,80201
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,3,0.7885739803314209,0,79501,425,203,172,78255.0,418.0,1.5131347179412842,160006,10667001
ED_LVL_3_0_EqualDist_Random-Synthetic__2_20_1000_,0,5,0.7998151779174805,0,79501,425,203,172,77816.91666666667,415.5,1.5092747211456299,160002,84280006981
molecular_splice,IE,2,0.5306870937347412,0,27036,4283,3439,597,32118.984375,990.4409722222222,0.8557248115539551,67106,41617
molecular_splice,IE,3,2.3343276977539062,0,140200,3866,3669,1103,109089.48263888889,2616.9913194444443,0.8997273445129395,69344,3981553
molecular_splice,IE,5,6.399892568588257,0,415916,4333,4247,1991,170720.72659143517,2510.3210069444444,0.8963842391967773,69431,16229622985
audiology_std,cochlear_noise_and_heredity,2,0.0718467235565185,0,3966,1831,1830,177,3435.846153846154,1831.0,0.12075042724609375,7802,8516
audiology_std,cochlear_noise_and_heredity,3,1.1648540496826172,0,79944,36051,36050,284,62419.38461538462,36051.0,0.21144962310791016,15342,366276
audiology_std,cochlear_noise_and_heredity,5,200.7543590068817,0,13845630,5985197,5985196,709,9979479.600961538,5985198.0,0.3962585926055908,30032,297968932
automobile,-1,2,0.0389058589935302,0,2302,537,435,291,3260.4587155963304,407.7522935779817,0.08251309394836426,7414,5996
automobile,-1,3,0.1347253322601318,0,10606,1159,1061,476,9205.12996941896,1174.5718654434252,0.10450387001037598,8121,215930
automobile,-1,5,0.5713016986846924,0,50426,2751,2611,867,37740.02117737003,5230.096024464832,0.10841560363769531,8644,122607452
volcanoes-d2,3,2,0.0084943771362304,0,61,56,17,17,61.0,58.5,0.006354331970214844,146,79
volcanoes-d2,3,3,0.0102219581604003,0,125,87,36,36,139.91666666666666,95.83333333333333,0.0073528289794921875,222,299
volcanoes-d2,3,5,0.0103449821472167,0,125,87,36,36,133.33333333333334,87.33333333333333,0.007339954376220703,223,299
grammatical_a2,1,2,1.0829317569732666,0,65070,3504,3269,1522,71082.83681135226,1027.3005008347245,2.5409598350524902,176108,718202
grammatical_a2,1,3,19.174217462539676,0,1284034,44046,43848,4513,265764.8063439065,7797.992070116861,3.014565944671631,188094,286563398
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,2,2.7562756538391118,0,276,276,0,0,276.0,276.0,2.0872550010681152,627,326
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,3,4.429084777832031,0,1526,1526,0,0,1642.6666666666665,1526.0,2.5646164417266846,1102,2626
U_LVL2_3_Uninteresting_Non-Random-Synthetic__2_5_3125000_,0,5,10.063257455825806,0,7776,4651,0,0,12415.583333333332,4651.0,2.993288278579712,1677,68406
analcatdata_authorship,4,2,0.1936099529266357,0,10571,1784,1283,695,32084.694029850747,867.5074626865671,0.8936865329742432,65930,36047
analcatdata_authorship,4,3,0.8216636180877686,0,52342,3442,2840,1485,65615.58022388059,2099.8022388059703,0.7630283832550049,66961,3208363
analcatdata_authorship,4,5,4.03402853012085,0,307991,5777,4269,2466,169981.86857509328,4652.098134328358,0.7870082855224609,67006,11310135666
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,2,13.996354579925535,0,995,991,811,124,1019.2551020408164,991.8367346938776,13.95976710319519,2305,1226
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,3,52.95498418807984,0,11460,1087,907,204,12235.309523809523,2908.605442176871,20.19682240486145,4226,19650
I_LVL3_1_Interesting_Non-Random-Synthetic__2_7_8235430_,1,5,56.766597270965576,0,12916,1087,907,204,23437.215986394556,2470.418367346939,20.73564124107361,4451,2138410
EqualDist_Random-Synthetic__2_7_8520_,0,2,0.0284042358398437,0,494,494,244,183,493.5,493.5,0.5557734966278076,1091,562
EqualDist_Random-Synthetic__2_7_8520_,0,3,0.1089406013488769,0,4000,3822,1947,415,4188.166666666667,3990.8333333333335,0.03717041015625,1978,6018
EqualDist_Random-Synthetic__2_7_8520_,0,5,0.5803101062774658,0,32132,7423,4363,605,50074.65833333333,11117.816666666666,0.0501401424407959,2919,284274
